Date,Open,High,Low,Close,Volume,"('Adj Close', 'FGEN')","('Close', 'FGEN')","('High', 'FGEN')","('Low', 'FGEN')","('Open', 'FGEN')","('Volume', 'FGEN')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,0.8450000286102295,0.9179999828338624,0.8199999928474426,0.8309999704360962,779100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,0.8270000219345093,0.8550000190734863,0.781000018119812,0.7950000166893005,762500.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,0.800000011920929,0.8180000185966492,0.7200000286102295,0.734000027179718,1252500.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,0.7329999804496765,0.7599999904632568,0.6899999976158142,0.75,690000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,0.7639999985694885,0.7900000214576721,0.703000009059906,0.7850000262260437,731900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,0.8040000200271606,0.9079999923706056,0.7749999761581421,0.9020000100135804,1046300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,0.8899999856948853,0.9100000262260436,0.8199999928474426,0.8450000286102295,748800.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,0.8799999952316284,0.8889999985694885,0.7820000052452087,0.8130000233650208,693700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,0.8500000238418579,0.871999979019165,0.7300000190734863,0.753000020980835,1457300.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,0.7300000190734863,0.7749999761581421,0.7300000190734863,0.7630000114440918,1002400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,0.7400000095367432,0.777999997138977,0.7350000143051147,0.75,2325000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,0.7599999904632568,0.8240000009536743,0.75,0.7950000166893005,1134100.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,0.8199999928474426,0.8199999928474426,0.7599999904632568,0.7630000114440918,691100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,0.7749999761581421,0.8859999775886536,0.7749999761581421,0.8790000081062317,1270700.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,0.8889999985694885,0.8999999761581421,0.8299999833106995,0.8930000066757202,1031500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,0.8999999761581421,0.9810000061988832,0.8550000190734863,0.9700000286102296,2543500.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,0.9810000061988832,1.1299999952316284,0.9649999737739564,1.100000023841858,2226200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,1.159999966621399,1.190000057220459,0.9300000071525574,0.9359999895095824,1645700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,0.9139999747276306,1.8200000524520876,0.8809999823570251,1.7100000381469729,22682700.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,1.7999999523162842,1.940000057220459,1.5099999904632568,1.7200000286102295,11329000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,1.75,2.039999961853028,1.5800000429153442,1.919999957084656,5396600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,1.870000004768372,2.4100000858306885,1.7300000190734863,2.369999885559082,8204000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,2.375,2.490000009536743,1.7200000286102295,1.8600000143051147,9018800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,1.809999942779541,2.140000104904175,1.7999999523162842,2.025000095367432,3838100.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,2.0,2.2100000381469727,1.850000023841858,1.909999966621399,3686700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,1.909999966621399,2.200000047683716,1.8009999990463257,2.1700000762939453,3121200.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,2.1600000858306885,2.5299999713897705,2.0799999237060547,2.380000114440918,4063200.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,2.400000095367432,2.880000114440918,2.3410000801086426,2.7300000190734863,4628200.0,,,,,,,,,,
