Date,Open,High,Low,Close,Volume,"('Adj Close', 'COKE')","('Close', 'COKE')","('High', 'COKE')","('Low', 'COKE')","('Open', 'COKE')","('Volume', 'COKE')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,922.4600219726562,937.5499877929688,920.8200073242188,934.9600219726562,49300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,938.6699829101562,942.0,921.0,924.0,48400.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,925.25,933.1400146484376,914.0800170898438,916.0,42300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,912.0499877929688,919.8099975585938,907.1199951171876,907.1199951171876,35100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,910.0,915.0,901.4199829101562,914.6500244140624,41100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,910.0,915.6799926757812,902.510009765625,913.9500122070312,42500.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,915.1500244140624,924.6400146484376,906.97998046875,913.3200073242188,44400.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,908.260009765625,918.1900024414062,906.719970703125,910.9600219726562,45900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,917.8200073242188,919.5599975585938,902.3099975585938,909.719970703125,33500.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,908.9500122070312,914.8400268554688,905.3099975585938,909.2000122070312,44600.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,907.0,909.3499755859376,892.010009765625,893.0999755859375,35900.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,894.0,895.0,855.22998046875,858.8900146484375,69100.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,862.3900146484375,862.3900146484375,822.77001953125,858.6400146484375,70800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,867.9299926757812,876.9299926757812,854.5,868.9000244140625,71400.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,868.9000244140625,869.2999877929688,846.7999877929688,864.1199951171875,56500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,865.5599975585938,877.6300048828125,865.5599975585938,873.9400024414062,32300.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,865.72998046875,865.72998046875,837.489990234375,840.0900268554688,42100.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,840.510009765625,846.2100219726562,832.2000122070312,842.8200073242188,33900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,842.8200073242188,858.7899780273438,842.8200073242188,858.7899780273438,28500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,864.989990234375,871.5700073242188,858.1099853515625,868.719970703125,30600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,866.6099853515625,875.5700073242188,860.0,861.3900146484375,46400.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,864.3800048828125,899.1900024414062,864.3800048828125,898.8900146484375,38300.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,899.3099975585938,909.52001953125,895.97998046875,909.510009765625,42200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,911.9099731445312,911.9099731445312,894.4099731445312,898.530029296875,28900.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,896.8599853515625,896.8599853515625,874.9199829101562,877.010009765625,42400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,882.8900146484375,900.2000122070312,880.9000244140625,883.3800048828125,30800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,885.8200073242188,889.77001953125,878.1500244140625,879.1400146484375,36600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,881.9400024414062,881.9400024414062,857.280029296875,865.0,45100.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,862.3900146484375,863.8099975585938,854.52001953125,854.6799926757812,84500.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,850.0,858.0,844.010009765625,847.8400268554688,52800.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,855.1799926757812,855.3800048828125,847.1500244140625,848.4000244140625,41400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,848.3900146484375,864.9600219726562,848.3900146484375,864.5900268554688,60700.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,854.2000122070312,859.719970703125,845.7100219726562,846.0700073242188,59600.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,846.0,850.0,833.5399780273438,836.469970703125,73200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,832.0,841.9299926757812,830.0999755859375,841.5999755859375,59800.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,831.0599975585938,835.4199829101562,803.0900268554688,813.6300048828125,81800.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,814.0,835.47998046875,811.8300170898438,829.22998046875,50000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,831.2999877929688,851.260009765625,831.0,847.9600219726562,40100.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,847.9600219726562,847.9600219726562,829.5,832.3800048828125,54200.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,830.260009765625,840.2999877929688,822.0800170898438,832.8699951171875,51900.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,840.6699829101562,846.47998046875,836.4400024414062,840.7999877929688,56000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,839.780029296875,839.780029296875,823.4099731445312,830.0,45400.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,830.0,858.989990234375,830.0,835.6400146484375,51700.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,836.0,837.8699951171875,823.0,823.989990234375,47600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,829.4299926757812,829.4299926757812,807.6199951171875,810.219970703125,47200.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,812.3400268554688,826.280029296875,812.3400268554688,822.7899780273438,41200.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,820.0,828.5700073242188,816.4199829101562,825.0700073242188,28900.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,824.510009765625,829.0399780273438,819.97998046875,825.9500122070312,41400.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,821.780029296875,828.8300170898438,820.780029296875,820.8599853515625,35400.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,823.3499755859375,840.4500122070312,821.7999877929688,839.989990234375,57300.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,842.5599975585938,847.72998046875,832.4600219726562,843.5999755859375,58400.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,837.469970703125,845.1500244140625,829.010009765625,830.4600219726562,92400.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,830.75,845.9099731445312,828.9600219726562,833.5999755859375,43700.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,830.0,843.0599975585938,830.0,838.02001953125,33800.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,839.0,864.6500244140625,839.0,864.0599975585938,51200.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,871.030029296875,888.3099975585938,862.510009765625,884.2100219726562,49100.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,884.2100219726562,889.0499877929688,871.4299926757812,874.3099975585938,46400.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,872.719970703125,872.719970703125,848.2000122070312,848.989990234375,30100.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,853.2899780273438,857.5499877929688,839.3300170898438,840.0,38400.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,848.0,852.260009765625,840.719970703125,842.1799926757812,42600.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,842.1799926757812,846.5800170898438,836.0399780273438,846.4099731445312,56600.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,845.3699951171875,845.3699951171875,835.010009765625,836.2100219726562,38200.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,832.739990234375,834.010009765625,814.77001953125,817.4000244140625,48200.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,811.0800170898438,824.2999877929688,808.3300170898438,812.1699829101562,53100.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,817.5900268554688,821.3400268554688,814.0599975585938,819.5999755859375,35300.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,825.3200073242188,830.1900024414062,816.5499877929688,830.1099853515625,31800.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,836.489990234375,848.1599731445312,836.489990234375,845.1300048828125,31700.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,847.1400146484375,847.6199951171875,830.4600219726562,835.5900268554688,42900.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,835.6500244140625,835.9400024414062,804.989990234375,810.4000244140625,49000.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,815.5999755859375,831.6799926757812,815.5999755859375,820.5900268554688,45900.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,816.4500122070312,819.989990234375,810.010009765625,816.8699951171875,30600.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,820.239990234375,820.239990234375,807.6199951171875,812.6300048828125,27900.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,808.0,819.0399780273438,808.0,812.8699951171875,29300.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,819.3699951171875,819.3699951171875,805.969970703125,811.6400146484375,37700.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,812.1699829101562,817.0900268554688,800.760009765625,801.02001953125,40300.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,801.02001953125,820.9000244140625,801.02001953125,817.1799926757812,36600.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,824.1599731445312,834.0,818.1799926757812,830.6500244140625,26200.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,832.739990234375,834.6199951171875,826.489990234375,831.010009765625,23600.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,824.0599975585938,846.75,824.0599975585938,842.489990234375,41500.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,840.0,840.0,822.3599853515625,830.97998046875,34700.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,830.97998046875,838.6099853515625,819.719970703125,822.4400024414062,35200.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,825.75,835.1799926757812,822.5,834.0499877929688,43500.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,834.0599975585938,834.0599975585938,821.1500244140625,826.0,56000.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,825.989990234375,836.02001953125,822.8200073242188,830.5399780273438,28600.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,833.7100219726562,844.1699829101562,829.0399780273438,841.030029296875,38200.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,850.0,853.4000244140625,837.510009765625,853.4000244140625,42500.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,854.989990234375,863.25,852.2000122070312,857.8800048828125,40900.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,917.0399780273438,1030.0,913.75,1009.3099975585938,204500.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,1001.6900024414062,1002.8499755859376,944.0900268554688,944.8099975585938,115100.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,948.22998046875,949.219970703125,935.0,947.5999755859376,56700.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,952.280029296875,954.0900268554688,939.02001953125,952.0999755859376,36100.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,957.2000122070312,960.780029296875,952.010009765625,952.010009765625,39200.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,952.010009765625,953.8699951171876,945.0,953.5,33500.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,954.5800170898438,964.0499877929688,951.239990234375,951.5700073242188,38500.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,948.6799926757812,961.8900146484376,925.0800170898438,932.4199829101562,63900.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,932.02001953125,940.9500122070312,930.219970703125,937.0,71200.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,942.6099853515624,954.0,938.6500244140624,945.3300170898438,39000.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,944.1699829101562,982.9000244140624,941.9099731445312,981.1699829101562,54300.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,981.1699829101562,1003.8699951171876,981.1699829101562,998.010009765625,83200.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,995.1500244140624,1000.0,972.5800170898438,974.0499877929688,75200.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,975.3800048828124,995.2999877929688,975.3800048828124,992.6500244140624,63600.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,983.7100219726562,997.02001953125,982.8400268554688,988.4000244140624,72100.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,975.6300048828124,995.0,975.6300048828124,984.8400268554688,58000.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,984.8400268554688,999.8099975585938,979.9199829101562,982.7000122070312,47400.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,982.5999755859376,985.719970703125,963.7000122070312,981.0399780273438,80800.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,982.0,991.3699951171876,970.0,982.7000122070312,60800.0,,,,,,,,,,
