Date,Open,High,Low,Close,Volume,"('Adj Close', 'REAL')","('Close', 'REAL')","('High', 'REAL')","('Low', 'REAL')","('Open', 'REAL')","('Volume', 'REAL')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,1.9800000190734863,2.049000024795532,1.9299999475479128,1.9700000286102293,3669700.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,1.950000047683716,1.950000047683716,1.870000004768372,1.899999976158142,2161000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,1.850000023841858,2.005000114440918,1.7999999523162842,1.9600000381469729,2628100.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,1.940000057220459,2.059999942779541,1.899999976158142,1.9800000190734863,2365000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,1.9900000095367432,2.049999952316284,1.9600000381469729,1.9800000190734863,1147900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,1.9600000381469729,1.9900000095367432,1.9299999475479128,1.940000057220459,1004500.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,1.950000047683716,1.9800000190734863,1.899999976158142,1.950000047683716,2356300.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,1.950000047683716,1.950000047683716,1.781999945640564,1.850000023841858,3504800.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,1.840000033378601,1.8600000143051147,1.715000033378601,1.75,4330000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,1.7000000476837158,1.7599999904632568,1.6100000143051147,1.7200000286102295,3856800.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,1.6799999475479126,1.7400000095367432,1.6799999475479126,1.7300000190734863,1143700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,1.7599999904632568,1.8200000524520876,1.7400000095367432,1.809999942779541,1925700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,1.830000042915344,1.8600000143051147,1.7619999647140503,1.840000033378601,1898200.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,1.8600000143051147,1.9700000286102293,1.850000023841858,1.899999976158142,1620400.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,1.950000047683716,1.9889999628067017,1.8949999809265137,1.919999957084656,1189900.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,1.940000057220459,1.9450000524520876,1.8350000381469729,1.919999957084656,1496600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,1.940000057220459,2.055000066757202,1.924999952316284,1.9800000190734863,1989700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,2.0,2.0799999237060547,1.9900000095367432,2.0199999809265137,1421100.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,2.009999990463257,2.130000114440918,1.9900000095367432,2.0799999237060547,1518700.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,2.0799999237060547,2.0969998836517334,2.009999990463257,2.039999961853028,1577600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,2.0199999809265137,2.0309998989105225,1.899999976158142,1.919999957084656,1930600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,1.9600000381469729,1.965000033378601,1.7799999713897705,1.840000033378601,5185800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,1.809999942779541,1.8600000143051147,1.7799999713897705,1.830000042915344,1404100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,1.809999942779541,1.8600000143051147,1.7799999713897705,1.809999942779541,1005900.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,1.8200000524520876,1.919999957084656,1.809999942779541,1.899999976158142,1790900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,1.899999976158142,1.909999966621399,1.7899999618530271,1.7999999523162842,1840200.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,1.7899999618530271,1.870000004768372,1.7699999809265137,1.840000033378601,1591500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,1.8899999856948853,1.9049999713897705,1.8200000524520876,1.8799999952316284,1346700.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,1.8799999952316284,1.9700000286102293,1.840000033378601,1.950000047683716,1743500.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,1.909999966621399,1.909999966621399,1.830000042915344,1.870000004768372,2455700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,1.8899999856948853,1.940000057220459,1.7899999618530271,1.7899999618530271,3173000.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,1.7999999523162842,1.8899999856948853,1.75,1.809999942779541,3054900.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,1.7899999618530271,1.830000042915344,1.7200000286102295,1.8200000524520876,2899500.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,1.7899999618530271,1.830000042915344,1.7350000143051147,1.7799999713897705,1987400.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,1.7599999904632568,1.7599999904632568,1.600000023841858,1.690000057220459,3612200.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,1.7100000381469729,1.7200000286102295,1.649999976158142,1.690000057220459,1013600.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,1.7000000476837158,1.7000000476837158,1.6050000190734863,1.6699999570846558,2621000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,1.6399999856948853,1.659999966621399,1.5199999809265137,1.5800000429153442,5302800.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,1.559999942779541,1.7699999809265137,1.559999942779541,1.7649999856948853,3291200.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,1.7599999904632568,1.7799999713897705,1.6799999475479126,1.7100000381469729,1389600.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,1.75,1.7999999523162842,1.7200000286102295,1.7699999809265137,4609700.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,2.1600000858306885,2.880000114440918,2.130000114440918,2.759999990463257,36876400.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,2.759999990463257,3.240000009536743,2.740000009536743,3.200000047683716,17700300.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,3.180000066757202,3.9700000286102295,3.0799999237060547,3.7300000190734863,16010700.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,3.829999923706055,4.099999904632568,3.265000104904175,3.660000085830689,12747800.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,3.630000114440918,4.014999866485596,3.630000114440918,3.900000095367432,5558100.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,3.910000085830689,3.964999914169312,3.609999895095825,3.660000085830689,4125600.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,3.640000104904175,3.680000066757202,3.365000009536743,3.380000114440918,4412900.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,3.450000047683716,3.5199999809265137,3.2799999713897705,3.359999895095825,3481400.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,3.359999895095825,3.3949999809265137,3.240000009536743,3.25,2318400.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,3.25,3.299999952316284,3.0999999046325684,3.130000114440918,3333000.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,3.140000104904175,3.2049999237060547,3.049999952316284,3.1600000858306885,1943700.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,3.2100000381469727,3.2300000190734863,3.0450000762939453,3.109999895095825,1477000.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,3.0999999046325684,3.440000057220459,3.049999952316284,3.4200000762939453,5759400.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,3.4600000381469727,3.630000114440918,3.384999990463257,3.5799999237060547,3326300.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,3.650000095367432,3.740000009536743,3.559999942779541,3.650000095367432,2206500.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,3.660000085830689,3.660000085830689,3.4200000762939453,3.549999952316284,2083300.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,3.490000009536743,3.650000095367432,3.490000009536743,3.5,1236100.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,3.549999952316284,3.829999923706055,3.5199999809265137,3.660000085830689,4029200.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,3.690000057220459,3.859999895095825,3.619999885559082,3.839999914169312,2920400.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,3.839999914169312,3.990000009536743,3.740000009536743,3.910000085830689,3604800.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,3.9700000286102295,3.9800000190734863,3.744999885559082,3.890000104904175,2222800.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,3.799999952316284,3.809999942779541,3.5799999237060547,3.5899999141693115,2114500.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,3.5899999141693115,3.734999895095825,3.559999942779541,3.5999999046325684,1906500.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,3.700000047683716,3.920000076293945,3.5,3.509999990463257,3427700.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,3.470000028610229,3.5899999141693115,3.4200000762939453,3.5450000762939453,1872400.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,3.5199999809265137,3.700000047683716,3.5199999809265137,3.5899999141693115,1024700.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,3.5899999141693115,3.7200000286102295,3.539999961853028,3.569999933242798,2389600.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,3.450000047683716,3.5199999809265137,3.3299999237060547,3.4200000762939453,1652000.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,3.4200000762939453,3.490000009536743,3.325000047683716,3.4600000381469727,1518500.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,3.440000057220459,3.450000047683716,3.1700000762939453,3.25,2488400.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,3.2300000190734863,3.309999942779541,3.069999933242798,3.109999895095825,1939900.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,3.119999885559082,3.259999990463257,3.059999942779541,3.200000047683716,1629700.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,3.200000047683716,3.315000057220459,3.140000104904175,3.1600000858306885,1081300.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,3.190000057220459,3.2699999809265137,3.119999885559082,3.150000095367432,978800.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,3.130000114440918,3.200000047683716,3.059999942779541,3.0999999046325684,1159700.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,3.119999885559082,3.3299999237060547,3.0999999046325684,3.309999942779541,2423600.0,,,,,,,,,,
