Date,Open,High,Low,Close,Volume,"('Adj Close', 'DFIN')","('Close', 'DFIN')","('High', 'DFIN')","('Low', 'DFIN')","('Open', 'DFIN')","('Volume', 'DFIN')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,61.869998931884766,62.02999877929688,61.05500030517578,61.27000045776367,147100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,60.93000030517578,61.720001220703125,59.869998931884766,60.11000061035156,155300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,60.11000061035156,60.40999984741211,59.77999877929688,59.77999877929688,128300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,59.38999938964844,59.9900016784668,58.880001068115234,59.310001373291016,141400.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,59.5099983215332,60.61000061035156,59.130001068115234,60.540000915527344,65600.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,59.79999923706055,60.22499847412109,59.56999969482422,60.06999969482422,109400.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,60.0,60.560001373291016,59.86000061035156,60.2400016784668,148200.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,60.459999084472656,60.75,59.650001525878906,60.59999847412109,224800.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,60.970001220703125,61.150001525878906,59.94499969482422,60.0,147900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,59.84000015258789,60.72999954223633,59.75,60.54999923706055,190100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,59.81999969482422,60.88999938964844,59.81999969482422,60.880001068115234,98200.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,61.29999923706055,61.56999969482422,60.56999969482422,61.41999816894531,107200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,61.810001373291016,62.150001525878906,60.7400016784668,61.75,105100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,62.310001373291016,63.209999084472656,62.310001373291016,63.119998931884766,140200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,63.31999969482422,63.97499847412109,62.90999984741211,63.310001373291016,124400.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,63.810001373291016,64.69999694824219,63.5,63.9900016784668,160400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,64.6500015258789,64.6500015258789,62.77999877929688,63.31999969482422,225600.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,63.61000061035156,63.7400016784668,62.7599983215332,62.90999984741211,168900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,62.7400016784668,63.58000183105469,61.88999938964844,63.400001525878906,155100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,63.400001525878906,63.61000061035156,62.75,63.290000915527344,105500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,63.15999984741211,63.869998931884766,62.02999877929688,62.119998931884766,151200.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,62.470001220703125,63.52999877929688,62.08000183105469,63.45000076293945,157000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,62.88999938964844,64.79000091552734,62.77999877929688,63.54999923706055,184000.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,63.04999923706055,63.060001373291016,61.7400016784668,62.11000061035156,103700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,62.0,62.35499954223633,61.56999969482422,61.970001220703125,74300.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,62.18999862670898,62.994998931884766,61.69499969482422,62.2400016784668,180500.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,62.22999954223633,64.38999938964844,61.81999969482422,64.29000091552734,190200.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,64.22000122070312,65.1500015258789,64.0199966430664,64.81999969482422,149900.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,64.75,65.58300018310547,64.2300033569336,64.48999786376953,179000.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,62.84000015258789,63.369998931884766,61.709999084472656,61.9900016784668,163500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,62.81999969482422,64.28500366210938,62.66999816894531,63.81999969482422,286600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,63.93999862670898,64.52999877929688,62.83000183105469,63.43999862670898,183900.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,63.02000045776367,63.14500045776367,61.38999938964844,61.400001525878906,238600.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,60.59999847412109,62.310001373291016,57.470001220703125,62.2599983215332,341300.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,61.66999816894531,63.720001220703125,61.66999816894531,63.36000061035156,294700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,63.56999969482422,65.5199966430664,63.2400016784668,65.4000015258789,308600.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,65.55999755859375,65.70800018310547,63.65499877929688,63.79999923706055,159300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,63.369998931884766,65.072998046875,63.369998931884766,64.30000305175781,237300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,64.1500015258789,64.3949966430664,63.31999969482422,63.56999969482422,350600.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,62.97999954223633,63.810001373291016,62.54999923706055,63.369998931884766,129100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,64.29000091552734,65.01000213623047,63.209999084472656,64.55999755859375,542900.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,64.72000122070312,65.11000061035156,63.869998931884766,64.58000183105469,134800.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,64.87000274658203,66.0,64.87000274658203,65.52999877929688,112500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,65.19000244140625,65.83000183105469,64.375,65.06999969482422,182300.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,65.5,65.5,64.27999877929688,64.38999938964844,315600.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,64.7699966430664,64.7699966430664,61.69499969482422,62.5,326000.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,62.709999084472656,63.790000915527344,61.91999816894531,63.150001525878906,155400.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,62.59999847412109,63.459999084472656,62.470001220703125,63.43999862670898,144300.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,63.40999984741211,64.44999694824219,63.39500045776367,64.44000244140625,98400.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,63.75,64.8499984741211,63.75,63.900001525878906,123600.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,63.86000061035156,63.970001220703125,62.290000915527344,62.97999954223633,154000.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,62.459999084472656,63.25,61.95500183105469,62.27000045776367,289500.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,62.09999847412109,62.59000015258789,60.93999862670898,61.0099983215332,121000.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,61.0099983215332,62.65999984741211,60.76599884033203,62.130001068115234,93800.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,62.09999847412109,62.40999984741211,61.43000030517578,62.16999816894531,199300.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,62.720001220703125,62.88999938964844,62.16999816894531,62.22999954223633,433600.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,62.56999969482422,62.619998931884766,61.0,61.2599983215332,138300.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,61.2599983215332,61.303001403808594,60.27000045776367,60.5099983215332,132800.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,60.93999862670898,61.290000915527344,60.5099983215332,60.630001068115234,139800.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,61.130001068115234,61.31399917602539,60.8849983215332,61.0,178700.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,61.0,62.04999923706055,60.869998931884766,62.0099983215332,601100.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,62.40999984741211,62.650001525878906,61.7400016784668,62.09999847412109,160800.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,61.77999877929688,61.81499862670898,59.29999923706055,60.02999877929688,186300.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,59.54999923706055,60.83000183105469,59.02799987792969,60.83000183105469,148300.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,61.470001220703125,61.93999862670898,60.2599983215332,60.470001220703125,136200.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,60.59999847412109,61.16999816894531,60.52999877929688,60.97999954223633,115200.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,61.34999847412109,61.77999877929688,60.79999923706055,60.83000183105469,89200.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,61.02999877929688,62.310001373291016,60.6150016784668,61.34000015258789,167000.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,60.22999954223633,60.84999847412109,59.87200164794922,60.2599983215332,167300.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,60.36000061035156,60.79499816894531,59.79999923706055,59.900001525878906,125000.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,60.77000045776367,62.18999862670898,60.77000045776367,62.150001525878906,249300.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,62.16999816894531,62.5,61.0,61.150001525878906,115000.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,60.650001525878906,61.8650016784668,60.44499969482422,61.130001068115234,128600.0,,,,,,,,,,
