Date,Open,High,Low,Close,Volume,"('Adj Close', 'ADPT')","('Close', 'ADPT')","('High', 'ADPT')","('Low', 'ADPT')","('Open', 'ADPT')","('Volume', 'ADPT')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,4.940000057220459,5.070000171661377,4.630000114440918,4.769999980926514,1298900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,4.699999809265137,4.75,4.380000114440918,4.519999980926514,1873300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,4.519999980926514,4.71999979019165,4.465000152587891,4.650000095367432,960800.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,4.539999961853027,4.684999942779541,4.380000114440918,4.579999923706055,1119600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,4.539999961853027,4.800000190734863,4.380000114440918,4.730000019073486,989800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,4.630000114440918,4.84499979019165,4.619999885559082,4.650000095367432,1066700.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,4.630000114440918,4.800000190734863,4.460000038146973,4.800000190734863,1443900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,4.739999771118164,4.739999771118164,4.420000076293945,4.440000057220459,1639500.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,4.440000057220459,4.590000152587891,4.349999904632568,4.400000095367432,1410800.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,4.300000190734863,4.510000228881836,4.170000076293945,4.300000190734863,1816700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,4.150000095367432,4.170000076293945,3.940000057220459,4.050000190734863,2965100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,4.090000152587891,4.159999847412109,3.950000047683716,4.070000171661377,1563700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,4.099999904632568,4.190000057220459,3.940000057220459,4.119999885559082,1154000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,4.130000114440918,4.389999866485596,4.130000114440918,4.239999771118164,898200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,4.360000133514404,4.429999828338623,4.224999904632568,4.369999885559082,963400.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,4.46999979019165,4.489999771118164,4.105000019073486,4.130000114440918,1042000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,4.190000057220459,4.269000053405762,3.920000076293945,4.0,1699800.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,4.019999980926514,4.235000133514404,3.940000057220459,3.950000047683716,1295100.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,3.950000047683716,4.159999847412109,3.849999904632568,4.130000114440918,994200.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,4.090000152587891,4.110000133514404,3.940000057220459,3.950000047683716,811600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,3.950000047683716,3.994999885559082,3.670000076293945,3.670000076293945,1374500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,3.700000047683716,3.785000085830689,3.640000104904175,3.740000009536743,1232600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,3.650000095367432,3.7200000286102295,3.515000104904175,3.650000095367432,962500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,3.559999942779541,3.559999942779541,3.450000047683716,3.4600000381469727,936100.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,3.4600000381469727,3.7699999809265137,3.4100000858306885,3.7699999809265137,1179700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,3.799999952316284,3.799999952316284,3.5450000762939453,3.569999933242798,1028000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,3.5799999237060547,3.7100000381469727,3.494999885559082,3.670000076293945,1245900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,3.75,3.799999952316284,3.6449999809265137,3.7799999713897705,879800.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,3.7300000190734863,3.990000009536743,3.691999912261963,3.920000076293945,1453900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,3.660000085830689,3.775000095367432,3.5350000858306885,3.619999885559082,1467500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,3.660000085830689,4.010000228881836,3.650000095367432,3.940000057220459,1718100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,3.5999999046325684,4.239999771118164,3.5999999046325684,3.9600000381469727,5278900.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,3.910000085830689,4.050000190734863,3.809999942779541,3.849999904632568,1930000.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,3.859999895095825,3.9700000286102295,3.759999990463257,3.849999904632568,1235500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,3.829999923706055,3.884999990463257,3.75,3.819999933242798,873300.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,3.849999904632568,3.950000047683716,3.724999904632568,3.880000114440918,1631200.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,3.869999885559082,4.076000213623047,3.786999940872192,4.039999961853027,1123500.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,4.019999980926514,4.179999828338623,3.9600000381469727,4.159999847412109,879500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,4.239999771118164,4.335000038146973,4.09499979019165,4.269999980926514,1001000.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,4.170000076293945,4.34499979019165,4.090000152587891,4.150000095367432,1258800.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,4.289999961853027,4.329999923706055,4.110000133514404,4.110000133514404,1035700.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,4.110000133514404,4.244999885559082,3.990000009536743,4.03000020980835,1152300.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,4.039999961853027,4.079999923706055,3.759999990463257,3.990000009536743,1274800.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,3.400000095367432,3.799999952316284,3.400000095367432,3.7799999713897705,3411800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,3.849999904632568,3.880000114440918,3.5299999713897705,3.609999895095825,1695000.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,3.640000104904175,3.759999990463257,3.440000057220459,3.450000047683716,1381200.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,3.5299999713897705,3.744999885559082,3.4800000190734863,3.650000095367432,1626700.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,3.630000114440918,3.950000047683716,3.5899999141693115,3.7799999713897705,1624000.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,3.7699999809265137,3.7899999618530273,3.575000047683716,3.5899999141693115,1301200.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,3.539999961853028,3.611999988555908,3.3550000190734863,3.4100000858306885,1321500.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,3.369999885559082,3.380000114440918,3.2049999237060547,3.259999990463257,1543100.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,3.2300000190734863,3.3350000381469727,3.2100000381469727,3.240000009536743,1751100.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,3.259999990463257,3.259999990463257,3.109999895095825,3.180000066757202,1118900.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,3.140000104904175,3.3499999046325684,3.109999895095825,3.2699999809265137,936600.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,3.2699999809265137,3.430000066757202,3.150000095367432,3.380000114440918,1196000.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,3.4100000858306885,3.5199999809265137,3.315000057220459,3.3299999237060547,816500.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,3.309999942779541,3.319999933242798,3.150000095367432,3.240000009536743,1607100.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,3.240000009536743,3.2809998989105225,3.0899999141693115,3.119999885559082,1157000.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,3.130000114440918,3.200000047683716,2.8499999046325684,2.880000114440918,1918900.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,2.950000047683716,2.950000047683716,2.75,2.890000104904175,3386200.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,2.930000066757202,3.3350000381469727,2.930000066757202,3.2100000381469727,2000000.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,3.2699999809265137,3.2699999809265137,3.049999952316284,3.109999895095825,1304800.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,3.0299999713897705,3.049999952316284,2.900000095367432,2.9800000190734863,1054300.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,2.9600000381469727,2.986999988555908,2.6600000858306885,2.680000066757202,4234900.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,2.7100000381469727,2.9100000858306885,2.700000047683716,2.7300000190734863,1219500.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,2.720000028610229,2.720000028610229,2.559999942779541,2.5799999237060547,1322500.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,2.630000114440918,2.8399999141693115,2.5999999046325684,2.8299999237060547,1495600.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,2.8499999046325684,3.119999885559082,2.8399999141693115,2.930000066757202,1311400.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,2.8299999237060547,2.8299999237060547,2.640000104904175,2.6700000762939453,1269800.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,2.690000057220459,2.7100000381469727,2.5299999713897705,2.619999885559082,1021800.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,2.5899999141693115,3.0999999046325684,2.549999952316284,3.009999990463257,6503700.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,3.009999990463257,3.109999895095825,2.880000114440918,2.9100000858306885,3152300.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,2.8499999046325684,2.8499999046325684,2.621000051498413,2.75,1605800.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,2.7699999809265137,2.799999952316284,2.430000066757202,2.440000057220459,3306200.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,2.450000047683716,2.4579999446868896,2.3299999237060547,2.3350000381469727,2780200.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,2.309999942779541,2.4800000190734863,2.2799999713897705,2.400000095367432,2341500.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,2.4100000858306885,2.5199999809265137,2.359999895095825,2.509999990463257,2160200.0,,,,,,,,,,
