Date,Open,High,Low,Close,Volume,"('Adj Close', 'GM')","('Close', 'GM')","('High', 'GM')","('Low', 'GM')","('Open', 'GM')","('Volume', 'GM')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,35.63999938964844,36.630001068115234,35.439998626708984,36.04999923706055,17501300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,35.5099983215332,35.619998931884766,34.70000076293945,35.27000045776367,20308800.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,35.65999984741211,35.97999954223633,35.279998779296875,35.4900016784668,20138000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,35.5099983215332,36.61000061035156,35.439998626708984,35.9900016784668,14996100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,35.83000183105469,36.84999847412109,35.81999969482422,36.70000076293945,13774800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,36.34999847412109,36.72999954223633,36.18999862670898,36.540000915527344,13892800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,36.56999969482422,36.619998931884766,35.9900016784668,36.310001373291016,16042600.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,36.11000061035156,36.25,35.61000061035156,35.86000061035156,14628200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,35.66999816894531,36.119998931884766,35.20000076293945,35.2599983215332,16649600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,34.72999954223633,35.58000183105469,34.619998931884766,35.38999938964844,18287200.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,34.83000183105469,35.209999084472656,34.72999954223633,35.0099983215332,15352800.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,35.29999923706055,35.36000061035156,34.31999969482422,34.58000183105469,22571800.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,34.59000015258789,35.65999984741211,34.34000015258789,35.5099983215332,17595100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,35.54999923706055,36.04999923706055,35.279998779296875,35.31999969482422,15127100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,35.619998931884766,35.7599983215332,34.939998626708984,35.22999954223633,16822800.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,35.290000915527344,35.599998474121094,34.560001373291016,34.70000076293945,15483400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,34.959999084472656,35.2599983215332,34.709999084472656,35.15999984741211,21520300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,35.15999984741211,35.54999923706055,35.040000915527344,35.18000030517578,14190100.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,35.20000076293945,35.61000061035156,34.93000030517578,35.38999938964844,24054800.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,38.34999847412109,38.959999084472656,37.400001525878906,38.150001525878906,57982600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,38.20000076293945,39.75,38.130001068115234,38.79999923706055,34203100.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,39.18000030517578,39.310001373291016,38.52999877929688,38.869998931884766,21343000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,38.52999877929688,39.18999862670898,38.290000915527344,38.90999984741211,19817100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,38.52999877929688,38.68999862670898,37.68000030517578,37.790000915527344,19722400.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,37.59999847412109,38.66999816894531,37.59999847412109,38.02999877929688,16280200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,38.540000915527344,39.119998931884766,38.09999847412109,38.720001220703125,19093800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,38.84000015258789,38.93999862670898,38.41999816894531,38.650001525878906,15864500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,38.619998931884766,38.97999954223633,38.45000076293945,38.560001373291016,13066000.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,38.540000915527344,39.52999877929688,38.5099983215332,39.27999877929688,18113100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,38.79999923706055,38.93999862670898,37.83000183105469,38.310001373291016,18979000.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,38.58000183105469,38.75,38.04999923706055,38.369998931884766,13278500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,38.66999816894531,39.5099983215332,38.63999938964844,38.9900016784668,15688600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,38.79999923706055,39.060001373291016,38.619998931884766,38.70000076293945,12392900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,38.34999847412109,39.16999816894531,38.130001068115234,39.0099983215332,16971300.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,38.959999084472656,39.81999969482422,38.959999084472656,39.4900016784668,15987800.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,39.54999923706055,39.79999923706055,39.15999984741211,39.34000015258789,11458100.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,39.36000061035156,39.95000076293945,39.31999969482422,39.630001068115234,15194400.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,39.63999938964844,40.72999954223633,39.59999847412109,39.790000915527344,16610200.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,40.22999954223633,40.59999847412109,39.84999847412109,40.18000030517578,11507700.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,40.060001373291016,41.08000183105469,40.04999923706055,40.630001068115234,15697500.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,40.77000045776367,41.34000015258789,40.63999938964844,40.97999954223633,18005200.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,40.810001373291016,41.79999923706055,40.400001525878906,40.9900016784668,13074600.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,41.0,41.52000045776367,40.7599983215332,40.93000030517578,14703100.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,40.70000076293945,40.88999938964844,40.130001068115234,40.650001525878906,18913500.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,40.650001525878906,40.7400016784668,39.83000183105469,40.150001525878906,15511200.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,40.16999816894531,40.31999969482422,39.2599983215332,39.34999847412109,15428000.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,39.34999847412109,40.150001525878906,39.310001373291016,39.5,12917900.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,39.27999877929688,39.810001373291016,39.220001220703125,39.52999877929688,11659100.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,39.58000183105469,39.619998931884766,38.959999084472656,39.209999084472656,19442500.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,39.459999084472656,40.470001220703125,39.34000015258789,40.2599983215332,19081300.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,40.18000030517578,40.34000015258789,38.95000076293945,39.380001068115234,18012900.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,39.27000045776367,40.81999969482422,39.27000045776367,40.68999862670898,82750500.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,40.88999938964844,40.91999816894531,40.33000183105469,40.81999969482422,16126600.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,40.91999816894531,41.68000030517578,40.720001220703125,41.5099983215332,15936400.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,41.41999816894531,42.88999938964844,41.36000061035156,42.84999847412109,16909300.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,42.91999816894531,43.59000015258789,42.84000015258789,43.41999816894531,15268300.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,43.29999923706055,43.65999984741211,43.0,43.060001373291016,9387400.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,43.060001373291016,43.959999084472656,43.060001373291016,43.54999923706055,14644700.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,43.68999862670898,44.56999969482422,43.43000030517578,44.0,15961300.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,44.060001373291016,44.810001373291016,44.04999923706055,44.59000015258789,22172100.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,44.630001068115234,45.540000915527344,44.59999847412109,45.34999847412109,14766400.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,45.130001068115234,45.72999954223633,44.97999954223633,45.400001525878906,11008300.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,44.970001220703125,45.2599983215332,44.59000015258789,44.88999938964844,13061900.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,44.66999816894531,45.41999816894531,44.63999938964844,45.16999816894531,14377100.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,45.709999084472656,46.040000915527344,43.619998931884766,43.68000030517578,16988600.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,43.720001220703125,44.310001373291016,43.459999084472656,44.22999954223633,11209800.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,44.43000030517578,44.84999847412109,44.27999877929688,44.34000015258789,8250400.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,44.58000183105469,44.869998931884766,44.06999969482422,44.72999954223633,8794800.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,43.900001525878906,44.54999923706055,43.5099983215332,43.93999862670898,11636400.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,43.900001525878906,43.9900016784668,43.18999862670898,43.84000015258789,19563000.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,43.5,43.58000183105469,42.650001525878906,43.08000183105469,11901500.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,43.72999954223633,43.97999954223633,42.52000045776367,42.68999862670898,13499600.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,42.4900016784668,42.91999816894531,42.130001068115234,42.65999984741211,12384900.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,42.90999984741211,43.15999984741211,42.290000915527344,42.459999084472656,10663300.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,42.77000045776367,42.84000015258789,42.0099983215332,42.43999862670898,14180500.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,42.5099983215332,42.959999084472656,42.18999862670898,42.369998931884766,15469300.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,42.68000030517578,43.560001373291016,42.209999084472656,43.209999084472656,21315100.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,45.88999938964844,45.959999084472656,44.369998931884766,45.09999847412109,28767300.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,45.310001373291016,45.310001373291016,44.619998931884766,45.08000183105469,15013900.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,44.66999816894531,45.84999847412109,44.4900016784668,45.619998931884766,14912500.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,45.59999847412109,46.16999816894531,45.40999984741211,45.84000015258789,12153300.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,46.0,46.150001525878906,45.540000915527344,46.040000915527344,10550300.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,45.209999084472656,45.41999816894531,44.2599983215332,44.52999877929688,15951300.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,44.5,45.20000076293945,44.380001068115234,44.470001220703125,13986800.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,44.900001525878906,45.150001525878906,44.56999969482422,44.66999816894531,13214900.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,45.02999877929688,45.54999923706055,44.5099983215332,44.86000061035156,10046000.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,45.09999847412109,45.540000915527344,44.959999084472656,45.060001373291016,10301600.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,45.18999862670898,45.84000015258789,45.16999816894531,45.27999877929688,9135900.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,44.84999847412109,45.400001525878906,44.58000183105469,45.04999923706055,7568500.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,44.97999954223633,45.65999984741211,44.79999923706055,45.36000061035156,9349800.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,45.58000183105469,45.630001068115234,45.04999923706055,45.209999084472656,7917800.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,45.560001373291016,45.97999954223633,45.08000183105469,45.16999816894531,13826400.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,45.5,45.790000915527344,44.75,45.02999877929688,10894300.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,45.5,45.63999938964844,45.06999969482422,45.4900016784668,11054700.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,45.380001068115234,46.09999847412109,45.369998931884766,45.869998931884766,11335900.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,46.06999969482422,46.08000183105469,45.59000015258789,45.7599983215332,11412800.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,45.75,45.90999984741211,45.06999969482422,45.11000061035156,9070700.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,44.970001220703125,45.18000030517578,44.560001373291016,44.91999816894531,9911000.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,44.59999847412109,44.63999938964844,43.72999954223633,43.970001220703125,11874500.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,43.970001220703125,44.060001373291016,43.380001068115234,43.72999954223633,10643700.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,44.06999969482422,44.31999969482422,43.869998931884766,44.11000061035156,7372400.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,43.70000076293945,43.77000045776367,42.79999923706055,43.09000015258789,13749200.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,42.619998931884766,42.75,42.27000045776367,42.63999938964844,13262300.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,42.810001373291016,43.47999954223633,42.619998931884766,43.40999984741211,9268700.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,43.209999084472656,45.02000045776367,43.0,44.9900016784668,32674600.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,44.959999084472656,45.959999084472656,44.959999084472656,45.7400016784668,15698500.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,45.31999969482422,45.77000045776367,45.040000915527344,45.2599983215332,9505400.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,45.54999923706055,45.68999862670898,44.81999969482422,45.619998931884766,24724900.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,45.58000183105469,45.97999954223633,45.43000030517578,45.61000061035156,10169800.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,45.34999847412109,46.08000183105469,45.20000076293945,45.720001220703125,10811700.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,45.68999862670898,47.7599983215332,45.63999938964844,47.56999969482422,18578800.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,48.2599983215332,48.95000076293945,47.68000030517578,48.209999084472656,21187000.0,,,,,,,,,,
