Date,Open,High,Low,Close,Volume,"('Adj Close', 'MIRM')","('Close', 'MIRM')","('High', 'MIRM')","('Low', 'MIRM')","('Open', 'MIRM')","('Volume', 'MIRM')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,29.57999992370605,30.270000457763672,29.25,30.020000457763672,671000.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,30.0,30.290000915527344,29.26499938964844,29.399999618530277,755500.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,29.38999938964844,30.049999237060547,29.020000457763672,29.68000030517578,577000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,29.459999084472656,29.600000381469727,28.774999618530277,28.850000381469727,413200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,28.450000762939453,28.57200050354004,27.11000061035156,28.51000022888184,1219700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,28.239999771118164,28.5,27.11000061035156,27.90999984741211,923100.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,27.530000686645508,27.549999237060547,25.309999465942383,26.26000022888184,1452200.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,26.270000457763672,27.290000915527344,26.0,26.8799991607666,1104500.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,26.950000762939453,27.3700008392334,26.440000534057617,27.290000915527344,571000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,26.549999237060547,26.90999984741211,26.06399917602539,26.71999931335449,848100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,26.459999084472656,26.809999465942383,25.8799991607666,26.799999237060547,936000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,26.959999084472656,26.979999542236328,26.0,26.34000015258789,972800.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,26.38999938964844,26.56999969482422,25.8799991607666,26.32999992370605,806800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,26.34000015258789,26.940000534057617,26.09000015258789,26.450000762939453,507100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,26.63999938964844,26.76000022888184,25.8799991607666,26.489999771118164,587400.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,26.75,27.020000457763672,26.395000457763672,26.489999771118164,452400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,26.5,26.700000762939453,25.959999084472656,26.209999084472656,676400.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,26.32999992370605,26.82999992370605,26.024999618530277,26.170000076293945,385600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,26.32999992370605,27.1200008392334,26.149999618530277,27.1200008392334,581300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,27.020000457763672,27.020000457763672,26.18000030517578,26.600000381469727,519400.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,26.59000015258789,27.100000381469727,26.3700008392334,26.459999084472656,438700.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,26.489999771118164,26.8700008392334,26.13999938964844,26.59000015258789,416600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,26.170000076293945,26.799999237060547,25.920000076293945,26.520000457763672,558000.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,26.21999931335449,26.600000381469727,26.01000022888184,26.270000457763672,325000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,26.21999931335449,27.209999084472656,25.91699981689453,27.209999084472656,409200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,27.170000076293945,27.170000076293945,26.5,26.76000022888184,449400.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,26.709999084472656,27.440000534057617,26.709999084472656,27.020000457763672,414700.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,27.200000762939453,28.270000457763672,27.020000457763672,27.979999542236328,364600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,28.170000076293945,30.0,27.739999771118164,29.93000030517578,861700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,29.040000915527344,29.209999084472656,27.88999938964844,28.07999992370605,864900.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,28.450000762939453,28.790000915527344,28.15999984741211,28.46999931335449,333300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,28.5,29.06999969482422,28.489999771118164,28.979999542236328,316400.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,28.850000381469727,29.81999969482422,28.48699951171875,29.280000686645508,437200.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,28.75,30.045000076293945,28.75,29.09000015258789,467500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,28.959999084472656,29.32999992370605,27.950000762939453,28.290000915527344,267800.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,28.309999465942383,28.540000915527344,27.920000076293945,28.21999931335449,273800.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,28.1200008392334,28.40999984741211,27.709999084472656,27.809999465942383,224000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,27.71999931335449,29.170000076293945,27.71999931335449,29.059999465942383,290800.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,29.31999969482422,29.649999618530277,28.851999282836918,29.61000061035156,452500.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,29.61000061035156,29.88999938964844,28.71999931335449,28.88999938964844,318700.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,28.59000015258789,29.98200035095215,27.82999992370605,28.709999084472656,1042500.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,28.780000686645508,30.229999542236328,28.780000686645508,29.270000457763672,473500.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,29.649999618530277,29.81999969482422,28.59000015258789,28.68000030517578,318500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,28.729999542236328,29.030000686645508,27.325000762939453,28.0,464600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,28.38999938964844,28.815000534057617,28.170000076293945,28.40999984741211,487100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,28.57999992370605,28.799999237060547,28.0,28.209999084472656,279900.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,28.6200008392334,29.05500030517578,28.06999969482422,28.149999618530277,319200.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,28.170000076293945,28.489999771118164,26.799999237060547,26.940000534057617,461300.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,26.82999992370605,27.959999084472656,26.40999984741211,27.479999542236328,500400.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,27.88999938964844,28.71999931335449,27.5,27.770000457763672,583900.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,29.790000915527344,29.88999938964844,27.790000915527344,28.170000076293945,895700.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,28.0,28.520000457763672,26.690000534057617,26.770000457763672,2323300.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,26.5,26.940000534057617,25.63500022888184,25.979999542236328,790700.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,26.61000061035156,27.239999771118164,26.420000076293945,27.01000022888184,695000.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,26.59000015258789,27.155000686645508,26.030000686645508,26.989999771118164,653200.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,27.229999542236328,27.40999984741211,26.01000022888184,26.040000915527344,500500.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,26.049999237060547,26.489999771118164,25.86000061035156,26.1299991607666,485000.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,26.1299991607666,26.549999237060547,25.709999084472656,26.13999938964844,471500.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,26.25,26.520000457763672,24.88999938964844,24.920000076293945,462200.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,24.780000686645508,25.59000015258789,24.700000762939453,25.1200008392334,401400.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,25.65999984741211,25.790000915527344,25.059999465942383,25.1200008392334,424400.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,24.93000030517578,25.489999771118164,24.71999931335449,25.450000762939453,526100.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,25.1200008392334,25.295000076293945,24.815000534057617,25.209999084472656,1030000.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,25.170000076293945,25.18000030517578,24.440000534057617,24.739999771118164,424900.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,24.899999618530277,25.920000076293945,24.86000061035156,25.32999992370605,443100.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,25.059999465942383,26.61000061035156,24.850000381469727,26.26000022888184,555400.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,26.18000030517578,26.299999237060547,25.56999969482422,25.920000076293945,296200.0,,,,,,,,,,
