Date,Open,High,Low,Close,Volume,"('Adj Close', 'WOR')","('Close', 'WOR')","('High', 'WOR')","('Low', 'WOR')","('Open', 'WOR')","('Volume', 'WOR')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,57.130001068115234,57.65999984741211,55.900001525878906,56.720001220703125,389600.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,56.310001373291016,56.810001373291016,55.41999816894531,55.63999938964844,444100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,55.400001525878906,55.59000015258789,54.31999969482422,54.93999862670898,323100.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,54.59999847412109,55.68999862670898,54.56999969482422,55.29999923706055,325500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,55.52999877929688,56.09000015258789,55.16999816894531,56.08000183105469,258600.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,55.18999862670898,55.52000045776367,54.2599983215332,54.560001373291016,317100.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,54.41999816894531,55.08000183105469,54.02999877929688,55.040000915527344,216800.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,54.91999816894531,55.130001068115234,53.79999923706055,54.400001525878906,292900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,54.459999084472656,55.29999923706055,53.72999954223633,54.22999954223633,210500.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,53.5,53.86000061035156,52.86000061035156,53.040000915527344,202400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,52.38999938964844,53.22999954223633,52.27999877929688,52.59999847412109,242100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,53.060001373291016,53.709999084472656,52.59000015258789,53.68999862670898,187500.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,53.900001525878906,55.209999084472656,53.0,55.20000076293945,332600.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,53.84999847412109,54.16999816894531,51.209999084472656,53.90999984741211,556000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,54.619998931884766,54.7400016784668,53.5,54.0,316000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,54.59000015258789,54.63999938964844,53.83000183105469,54.29999923706055,223100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,54.9900016784668,55.75,54.16999816894531,55.7400016784668,269600.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,56.0,56.52000045776367,55.7400016784668,56.5,235800.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,56.61000061035156,56.72999954223633,55.970001220703125,56.619998931884766,177600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,56.18000030517578,57.75,56.18000030517578,57.63999938964844,223800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,57.869998931884766,58.56999969482422,56.97999954223633,57.040000915527344,227600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,57.77999877929688,59.09000015258789,57.41999816894531,58.970001220703125,288700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,58.650001525878906,59.150001525878906,58.209999084472656,58.7599983215332,210500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,58.0,58.20000076293945,56.95000076293945,57.630001068115234,205400.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,57.5,57.97999954223633,56.7400016784668,57.130001068115234,199200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,57.33000183105469,58.59000015258789,57.25,57.77999877929688,233900.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,57.84999847412109,58.68999862670898,57.84999847412109,58.18999862670898,221400.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,58.040000915527344,63.869998931884766,57.97999954223633,62.59999847412109,911800.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,62.369998931884766,63.369998931884766,62.25,62.7400016784668,314200.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,60.40999984741211,61.220001220703125,58.709999084472656,59.43000030517578,485900.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,60.04999923706055,60.22999954223633,58.2599983215332,59.38999938964844,301500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,59.709999084472656,62.70000076293945,59.709999084472656,62.5,315800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,62.130001068115234,63.09000015258789,61.7599983215332,61.970001220703125,168700.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,61.02999877929688,62.52999877929688,60.7599983215332,62.5099983215332,231100.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,62.79999923706055,62.93999862670898,61.34000015258789,62.11000061035156,220900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,62.459999084472656,62.880001068115234,61.790000915527344,62.18999862670898,193100.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,62.459999084472656,64.66000366210938,62.2400016784668,64.2300033569336,466700.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,64.19999694824219,67.2300033569336,61.54999923706055,61.880001068115234,605600.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,62.5099983215332,62.84000015258789,61.130001068115234,62.15999984741211,233900.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,61.470001220703125,62.459999084472656,61.36000061035156,61.47999954223633,163600.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,61.84000015258789,62.43000030517578,60.869998931884766,62.119998931884766,279500.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,62.400001525878906,63.720001220703125,62.400001525878906,63.02000045776367,197900.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,63.11000061035156,63.369998931884766,61.83000183105469,62.47999954223633,217600.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,62.119998931884766,63.27999877929688,61.68000030517578,62.77999877929688,200700.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,63.41999816894531,63.52999877929688,62.0,63.08000183105469,221500.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,63.79999923706055,64.37000274658203,62.720001220703125,63.880001068115234,243600.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,64.66000366210938,65.0999984741211,62.810001373291016,63.27000045776367,231500.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,62.900001525878906,63.150001525878906,60.81999969482422,62.0,320400.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,62.18999862670898,63.18000030517578,61.84000015258789,62.869998931884766,235500.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,62.66999816894531,63.4900016784668,62.2599983215332,63.060001373291016,271600.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,62.59999847412109,62.7599983215332,60.77999877929688,61.540000915527344,315100.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,61.27000045776367,64.12000274658203,61.27000045776367,63.400001525878906,1494900.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,63.56999969482422,64.13999938964844,62.880001068115234,63.220001220703125,364100.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,63.27000045776367,63.560001373291016,62.290000915527344,62.88999938964844,311700.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,63.72999954223633,64.45999908447266,62.5099983215332,63.70000076293945,362000.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,63.61000061035156,69.95999908447266,61.02000045776367,66.9800033569336,822400.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,66.37000274658203,66.37000274658203,63.11000061035156,64.25,393500.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,64.73999786376953,65.33999633789062,61.88999938964844,62.34999847412109,285000.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,62.68000030517578,62.68000030517578,60.209999084472656,60.52999877929688,303500.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,61.09999847412109,62.06999969482422,61.02000045776367,61.959999084472656,268500.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,61.91999816894531,62.86000061035156,61.59999847412109,62.22999954223633,257800.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,62.18000030517578,62.560001373291016,60.720001220703125,61.18999862670898,338400.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,60.540000915527344,60.75,58.41999816894531,59.0,426000.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,58.95000076293945,60.630001068115234,58.52000045776367,60.43999862670898,253200.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,60.619998931884766,61.5099983215332,59.790000915527344,60.15999984741211,210600.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,59.93999862670898,61.70000076293945,59.93999862670898,61.59000015258789,279800.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,62.20000076293945,62.20000076293945,61.20000076293945,61.209999084472656,158900.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,61.68999862670898,61.70000076293945,60.220001220703125,60.7400016784668,137000.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,59.560001373291016,59.869998931884766,58.41999816894531,59.290000915527344,189500.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,59.4900016784668,59.58000183105469,59.0,59.290000915527344,198900.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,58.68000030517578,59.11000061035156,57.95000076293945,58.380001068115234,190500.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,58.810001373291016,59.209999084472656,57.41999816894531,57.93999862670898,163100.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,57.4900016784668,58.09000015258789,56.869998931884766,57.70000076293945,144000.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,58.33000183105469,58.70000076293945,57.52000045776367,58.11000061035156,244000.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,58.43999862670898,58.75,56.880001068115234,57.220001220703125,207500.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,57.11000061035156,58.27000045776367,56.7400016784668,57.34999847412109,237400.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,57.4900016784668,58.310001373291016,57.02999877929688,57.61000061035156,180400.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,57.56999969482422,60.150001525878906,57.56999969482422,59.59999847412109,317500.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,59.540000915527344,59.709999084472656,58.09999847412109,58.84000015258789,194400.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,58.25,58.25,56.880001068115234,57.61000061035156,276500.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,57.720001220703125,58.65999984741211,57.5,58.40999984741211,147500.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,58.619998931884766,58.91999816894531,57.970001220703125,58.2599983215332,205700.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,57.83000183105469,58.04999923706055,56.88999938964844,57.15999984741211,251000.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,57.290000915527344,58.58000183105469,56.83000183105469,57.959999084472656,263000.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,58.25,58.66999816894531,57.58000183105469,58.560001373291016,186500.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,59.41999816894531,59.65999984741211,58.81999969482422,59.45000076293945,188800.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,59.81999969482422,60.47999954223633,59.52000045776367,60.16999816894531,184300.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,60.709999084472656,60.709999084472656,58.380001068115234,58.70000076293945,382400.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,58.290000915527344,58.86000061035156,57.93000030517578,58.70000076293945,196400.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,58.70000076293945,59.290000915527344,58.369998931884766,58.880001068115234,155500.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,59.27999877929688,59.27999877929688,58.56999969482422,59.0,155300.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,59.27999877929688,59.27999877929688,58.56999969482422,59.0,204200.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,59.90999984741211,60.11000061035156,59.36000061035156,59.7599983215332,140100.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,60.290000915527344,60.54999923706055,59.5099983215332,59.59999847412109,142500.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,59.59000015258789,59.61000061035156,58.970001220703125,59.29999923706055,134600.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,59.43000030517578,59.43000030517578,58.2599983215332,58.369998931884766,158900.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,58.41999816894531,59.34000015258789,58.119998931884766,58.18999862670898,205800.0,,,,,,,,,,
