Date,Open,High,Low,Close,Volume,"('Adj Close', 'ZOM')","('Close', 'ZOM')","('High', 'ZOM')","('Low', 'ZOM')","('Open', 'ZOM')","('Volume', 'ZOM')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,0.1990000009536743,0.2010000050067901,0.1860000044107437,0.1860000044107437,4743200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,0.1850000023841858,0.1899999976158142,0.1759999990463256,0.1879999935626983,4015300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,0.1809999942779541,0.1909999996423721,0.1800000071525573,0.1800000071525573,2740800.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,0.1800000071525573,0.1860000044107437,0.1780000030994415,0.1790000051259994,3196000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,0.1729999929666519,0.1729999929666519,0.1620000004768371,0.1650000065565109,11380300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,0.1669999957084655,0.1689999997615814,0.1620000004768371,0.1650000065565109,5224700.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,0.164000004529953,0.1679999977350235,0.1599999964237213,0.1609999984502792,7565400.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,0.1599999964237213,0.164000004529953,0.1599999964237213,0.1599999964237213,8938800.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,0.1609999984502792,0.1700000017881393,0.1500000059604644,0.1700000017881393,10706300.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,0.1599999964237213,0.1609999984502792,0.1519999951124191,0.152999997138977,7241100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,0.1539999991655349,0.1539999991655349,0.152999997138977,0.152999997138977,4211900.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,0.1550000011920929,0.1550000011920929,0.1230000033974647,0.1360000073909759,20221000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,0.1400000005960464,0.1400000005960464,0.1340000033378601,0.135000005364418,6276400.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,0.135000005364418,0.135000005364418,0.1299999952316284,0.1309999972581863,5497800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,0.1330000013113021,0.1360000073909759,0.1309999972581863,0.1330000013113021,3642600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,0.1340000033378601,0.1400000005960464,0.1330000013113021,0.1330000013113021,4398800.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,0.1340000033378601,0.1360000073909759,0.1309999972581863,0.1319999992847442,3871900.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,0.1330000013113021,0.1340000033378601,0.1309999972581863,0.1330000013113021,2728300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,0.1319999992847442,0.1369999945163726,0.1319999992847442,0.1340000033378601,3614700.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,0.135000005364418,0.1379999965429306,0.1340000033378601,0.1369999945163726,5893800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,0.135000005364418,0.1369999945163726,0.1319999992847442,0.1340000033378601,3480800.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,0.1330000013113021,0.1430000066757202,0.1319999992847442,0.1330000013113021,2888000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,0.1330000013113021,0.1330000013113021,0.1299999952316284,0.1319999992847442,3780700.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,0.1299999952316284,0.1309999972581863,0.123999997973442,0.125,7132300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,0.125,0.1340000033378601,0.125,0.1309999972581863,3652100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,0.1319999992847442,0.1330000013113021,0.1260000020265579,0.1270000040531158,2735800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,0.1270000040531158,0.1280000060796737,0.1260000020265579,0.1260000020265579,3571400.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,0.125,0.1270000040531158,0.123999997973442,0.1270000040531158,4125600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,0.1280000060796737,0.1430000066757202,0.1270000040531158,0.1360000073909759,7023400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,0.1389999985694885,0.1400000005960464,0.1309999972581863,0.1319999992847442,3175100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,0.1340000033378601,0.1389999985694885,0.1299999952316284,0.1340000033378601,4324700.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,0.1319999992847442,0.1389999985694885,0.1319999992847442,0.1389999985694885,2771800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,0.1439999938011169,0.1439999938011169,0.1199999973177909,0.1199999973177909,10897200.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,0.1299999952316284,0.1389999985694885,0.1299999952316284,0.1299999952316284,6849000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,0.1299999952316284,0.1319999992847442,0.1280000060796737,0.1280000060796737,4670800.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,0.1289999932050705,0.1289999932050705,0.1230000033974647,0.1230000033974647,6339400.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,0.125,0.1260000020265579,0.1230000033974647,0.125,3450000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,0.123999997973442,0.1270000040531158,0.1230000033974647,0.1230000033974647,3219400.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,0.1230000033974647,0.123999997973442,0.1199999973177909,0.1230000033974647,5162500.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,0.123999997973442,0.1449999958276748,0.1220000013709068,0.1360000073909759,16359000.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,0.1330000013113021,0.1480000019073486,0.1319999992847442,0.1430000066757202,9478900.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,0.1439999938011169,0.1599999964237213,0.1420000046491623,0.1550000011920929,12029300.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,0.1589999943971634,0.1589999943971634,0.135000005364418,0.1379999965429306,8143900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,0.1360000073909759,0.1400000005960464,0.1330000013113021,0.1400000005960464,3691200.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,0.1389999985694885,0.1389999985694885,0.1319999992847442,0.1330000013113021,3675600.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,0.135000005364418,0.1410000026226043,0.135000005364418,0.1379999965429306,4874100.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,0.1400000005960464,0.1449999958276748,0.1389999985694885,0.1410000026226043,4412300.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,0.1410000026226043,0.1439999938011169,0.135000005364418,0.1360000073909759,4317500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,0.135000005364418,0.1449999958276748,0.1299999952316284,0.1299999952316284,3869800.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,0.1319999992847442,0.1389999985694885,0.1319999992847442,0.1389999985694885,3379900.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,0.1319999992847442,0.1360000073909759,0.1299999952316284,0.1340000033378601,5978400.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,0.1280000060796737,0.1340000033378601,0.1280000060796737,0.1319999992847442,4286700.0,,,,,,,,,,
