Date,Open,High,Low,Close,Volume,"('Adj Close', 'SHAK')","('Close', 'SHAK')","('High', 'SHAK')","('Low', 'SHAK')","('Open', 'SHAK')","('Volume', 'SHAK')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,73.1500015258789,73.65499877929688,71.75,73.30999755859375,736100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,72.62999725341797,72.62999725341797,67.58999633789062,68.45999908447266,1504900.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,68.88999938964844,70.72000122070312,68.25,69.97000122070312,942500.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,69.62000274658203,71.5,69.55500030517578,70.0199966430664,704300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,69.88999938964844,71.44000244140625,69.72799682617188,71.27999877929688,632900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,70.29000091552734,70.88999938964844,69.75,69.91999816894531,671300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,69.95999908447266,70.18000030517578,67.8499984741211,68.54000091552734,759800.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,68.19000244140625,68.2699966430664,67.0,67.43000030517578,1077300.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,67.73999786376953,67.79499816894531,65.9000015258789,65.9000015258789,718900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,66.0,66.2300033569336,65.20999908447266,65.2300033569336,1065600.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,64.80000305175781,66.1500015258789,64.16000366210938,66.08999633789062,950500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,66.7699966430664,68.56999969482422,66.05999755859375,68.31999969482422,1187500.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,68.43000030517578,68.5,66.69999694824219,67.47000122070312,706100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,68.47000122070312,70.05000305175781,68.11000061035156,68.68000030517578,696900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,69.55999755859375,71.29000091552734,69.0,71.16000366210938,920000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,72.0,72.31999969482422,70.68000030517578,70.97000122070312,685600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,72.0,73.41000366210938,71.39099884033203,73.30000305175781,1002300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,73.30000305175781,74.25499725341797,72.8949966430664,73.68000030517578,813800.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,73.77999877929688,78.94999694824219,73.74500274658203,78.69999694824219,1252100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,78.43000030517578,78.81999969482422,75.05999755859375,75.7699966430664,1201200.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,76.12000274658203,78.3479995727539,75.44999694824219,75.55999755859375,957000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,76.11000061035156,78.94000244140625,76.11000061035156,78.75,847000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,77.9800033569336,78.22000122070312,76.61499786376953,77.5,590300.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,76.25,76.38999938964844,73.75499725341797,75.7699966430664,671800.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,75.52999877929688,75.94999694824219,74.25,74.43000030517578,797200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,75.19999694824219,77.5999984741211,74.70999908447266,76.12000274658203,626200.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,76.7300033569336,79.20999908447266,76.69000244140625,79.12999725341797,594500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,78.5999984741211,80.91000366210938,78.16000366210938,79.58999633789062,836700.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,79.69000244140625,81.88999938964844,79.61000061035156,80.30000305175781,973400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,77.08999633789062,78.75,75.45999908447266,77.62000274658203,1292900.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,78.33000183105469,79.04000091552734,76.30000305175781,78.06999969482422,1378300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,94.76000213623048,98.9000015258789,91.0,98.4000015258789,6101200.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,98.87000274658205,99.8499984741211,95.63999938964844,98.29000091552734,1824500.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,97.5,99.12999725341795,97.0,97.56999969482422,1151200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,96.68000030517578,97.54000091552734,94.58000183105467,95.81999969482422,1050600.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,96.25,98.0,94.9800033569336,97.02999877929688,1159100.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,97.29000091552734,100.70999908447266,97.0500030517578,98.04000091552734,941800.0,,,,,,,,,,
