Date,Open,High,Low,Close,Volume,"('Adj Close', 'DOCU')","('Close', 'DOCU')","('High', 'DOCU')","('Low', 'DOCU')","('Open', 'DOCU')","('Volume', 'DOCU')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,58.88999938964844,58.93899917602539,56.66999816894531,57.02000045776367,3471000.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,56.130001068115234,56.52999877929688,54.9900016784668,55.02999877929688,3731700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,54.75,55.45000076293945,54.41999816894531,54.970001220703125,2545400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,54.50199890136719,55.4900016784668,54.2400016784668,54.63999938964844,2888700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,55.0,56.56999969482422,54.43000030517578,55.65999984741211,2771100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,55.0,56.47999954223633,54.7599983215332,56.09000015258789,1975700.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,56.060001373291016,56.369998931884766,55.5,56.11000061035156,1577100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,56.08000183105469,62.79999923706055,55.43000030517578,61.34999847412109,10411600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,61.5099983215332,64.69999694824219,60.790000915527344,63.54999923706055,12244700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,63.58000183105469,63.59999847412109,61.79999923706055,62.650001525878906,4361400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,62.02000045776367,62.4900016784668,60.880001068115234,61.650001525878906,3176500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,62.11000061035156,62.400001525878906,60.7400016784668,61.2599983215332,2552300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,61.560001373291016,63.25,61.04999923706055,63.20000076293945,4262200.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,63.119998931884766,64.0,62.0,62.0099983215332,4571900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,62.27999877929688,62.81999969482422,61.43000030517578,62.33000183105469,2405900.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,62.650001525878906,63.09000015258789,61.459999084472656,62.470001220703125,2402500.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,63.130001068115234,63.13999938964844,61.119998931884766,62.470001220703125,2886900.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,62.04999923706055,64.33999633789062,61.84999847412109,62.630001068115234,3379100.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,62.33000183105469,63.400001525878906,61.7400016784668,63.34999847412109,2169600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,63.13999938964844,63.290000915527344,61.54999923706055,61.61000061035156,2173800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,61.13999938964844,62.15999984741211,60.58000183105469,60.91999816894531,2770300.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,61.150001525878906,62.68999862670898,58.02999877929688,58.93000030517578,7822700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,58.61000061035156,59.13399887084961,57.2400016784668,58.119998931884766,4825800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,57.41999816894531,58.0,52.900001525878906,53.209999084472656,9997800.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,49.86000061035156,52.4900016784668,49.25,52.16999816894531,10358500.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,52.290000915527344,52.290000915527344,50.790000915527344,51.310001373291016,4814100.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,51.470001220703125,52.33000183105469,50.93999862670898,51.14500045776367,2869200.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,51.2400016784668,51.66999816894531,51.08000183105469,51.18000030517578,3661300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,51.33000183105469,52.02999877929688,51.06999969482422,51.56999969482422,3438000.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,50.20000076293945,51.59999847412109,50.11000061035156,50.52000045776367,2270000.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,51.130001068115234,51.84999847412109,50.45500183105469,51.09000015258789,2243200.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,51.70000076293945,52.0099983215332,50.89500045776367,51.5099983215332,2182500.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,51.11000061035156,51.369998931884766,50.165000915527344,50.220001220703125,2103900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,49.869998931884766,50.0,49.119998931884766,49.97999954223633,3710200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,49.130001068115234,50.5,49.119998931884766,50.08000183105469,2375600.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,50.560001373291016,50.63800048828125,49.4630012512207,50.13999938964844,2112200.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,50.43999862670898,51.85499954223633,50.16999816894531,51.72999954223633,3288900.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,51.790000915527344,53.150001525878906,51.540000915527344,51.79999923706055,2972200.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,52.369998931884766,52.59099960327149,51.47999954223633,52.11000061035156,2337500.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,51.810001373291016,53.43000030517578,51.58000183105469,52.77000045776367,1884100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,52.9900016784668,53.540000915527344,52.130001068115234,53.27000045776367,3001600.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,53.0,54.59000015258789,52.900001525878906,54.58000183105469,2512500.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,54.900001525878906,55.09999847412109,53.29499816894531,53.54999923706055,2327400.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,52.880001068115234,53.13999938964844,51.119998931884766,51.77999877929688,2395700.0,,,,,,,,,,
