Date,Open,High,Low,Close,Volume,"('Adj Close', 'PLBY')","('Close', 'PLBY')","('High', 'PLBY')","('Low', 'PLBY')","('Open', 'PLBY')","('Volume', 'PLBY')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,1.0099999904632568,1.2799999713897705,1.0099999904632568,1.190000057220459,2119600.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,1.149999976158142,1.1770000457763672,1.059999942779541,1.1399999856948853,902900.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,1.1399999856948853,1.149999976158142,1.0800000429153442,1.1200000047683716,612700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,1.1299999952316284,1.159999966621399,1.0809999704360962,1.1399999856948853,545300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,1.1699999570846558,1.350000023841858,1.1200000047683716,1.2599999904632568,1523200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,1.2400000095367432,1.399999976158142,1.2100000381469729,1.3799999952316284,1169100.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,1.409999966621399,1.5499999523162842,1.0299999713897705,1.3300000429153442,3945900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,1.350000023841858,1.4199999570846558,1.3049999475479126,1.3200000524520874,1047100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,1.3300000429153442,1.3600000143051147,1.1699999570846558,1.2400000095367432,906600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,1.2599999904632568,1.2699999809265137,1.1200000047683716,1.1799999475479126,612400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,1.1299999952316284,1.149999976158142,1.059999942779541,1.100000023841858,1105700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,1.1799999475479126,1.1979999542236328,0.8799999952316284,0.9670000076293944,1307400.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,1.0,1.1200000047683716,0.8259999752044678,1.0800000429153442,1598200.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,1.100000023841858,1.3300000429153442,1.090000033378601,1.190000057220459,943500.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,1.190000057220459,1.2400000095367432,1.190000057220459,1.2200000286102295,385400.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,1.2300000190734863,1.2400000095367432,1.1799999475479126,1.1799999475479126,325200.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,1.190000057220459,1.2300000190734863,1.0800000429153442,1.100000023841858,530300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,1.100000023841858,1.1610000133514404,1.100000023841858,1.1299999952316284,271800.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,1.1399999856948853,1.2000000476837158,1.1399999856948853,1.190000057220459,603700.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,1.190000057220459,1.2400000095367432,1.1239999532699585,1.2200000286102295,531900.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,1.2400000095367432,1.2999999523162842,1.0839999914169312,1.1399999856948853,674300.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,1.190000057220459,1.190000057220459,1.1449999809265137,1.159999966621399,230700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,1.149999976158142,1.159999966621399,1.090000033378601,1.159999966621399,240400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,1.1699999570846558,1.215000033378601,1.1299999952316284,1.1699999570846558,673800.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,1.1699999570846558,1.281999945640564,1.149999976158142,1.2000000476837158,749800.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,1.2000000476837158,1.2400000095367432,1.149999976158142,1.2400000095367432,579500.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,1.2400000095367432,1.25,1.1920000314712524,1.2100000381469729,182700.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,1.2200000286102295,1.2300000190734863,1.1699999570846558,1.2100000381469729,492800.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,1.2100000381469729,1.3200000524520874,1.1799999475479126,1.309999942779541,1142100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,1.2300000190734863,1.2690000534057615,1.100000023841858,1.1299999952316284,553100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,1.159999966621399,1.218000054359436,1.1200000047683716,1.159999966621399,309000.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,1.159999966621399,1.2000000476837158,1.1200000047683716,1.1399999856948853,376800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,1.1299999952316284,1.149999976158142,1.0950000286102295,1.1399999856948853,275700.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,1.100000023841858,1.125,1.059999942779541,1.0700000524520874,276300.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,1.059999942779541,1.0800000429153442,0.959999978542328,1.0199999809265137,577800.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,1.0099999904632568,1.0399999618530271,0.9810000061988832,1.0099999904632568,209200.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,1.0199999809265137,1.0499999523162842,0.959999978542328,1.0199999809265137,251800.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,1.0099999904632568,1.0399999618530271,0.959999978542328,0.9860000014305116,227300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,1.0,1.0399999618530271,0.9700000286102296,1.0199999809265137,233000.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,1.0,1.0299999713897705,0.959999978542328,0.9649999737739564,323800.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,0.9700000286102296,1.0299999713897705,0.9700000286102296,0.9869999885559082,244900.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,0.9649999737739564,1.0199999809265137,0.9649999737739564,0.9800000190734864,221400.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,1.0199999809265137,1.0299999713897705,0.8500000238418579,0.9369999766349792,1014200.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,0.9700000286102296,0.9700000286102296,0.8679999709129333,0.9039999842643738,223900.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,0.8999999761581421,0.9210000038146972,0.8799999952316284,0.8980000019073486,415400.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,0.8989999890327454,0.9300000071525574,0.8199999928474426,0.8339999914169312,554000.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,0.8140000104904175,0.8600000143051147,0.7419999837875366,0.8309999704360962,1205100.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,0.8500000238418579,0.8799999952316284,0.8100000023841858,0.8199999928474426,227300.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,0.8840000033378601,0.8840000033378601,0.7820000052452087,0.800000011920929,257800.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,0.7799999713897705,0.8700000047683716,0.7799999713897705,0.8100000023841858,267700.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,0.8190000057220459,0.8389999866485596,0.7570000290870667,0.7799999713897705,198900.0,,,,,,,,,,
