Date,Open,High,Low,Close,Volume,"('Adj Close', 'CRS')","('Close', 'CRS')","('High', 'CRS')","('Low', 'CRS')","('Open', 'CRS')","('Volume', 'CRS')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,70.0,71.0,68.87000274658203,69.36000061035156,257600.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,68.7300033569336,69.2300033569336,67.61000061035156,67.97000122070312,326300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,68.26000213623047,69.08000183105469,67.51000213623047,67.91000366210938,419700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,67.30999755859375,68.4800033569336,66.5199966430664,66.83999633789062,338500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,66.79000091552734,66.86000061035156,65.1500015258789,66.77999877929688,472400.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,65.68000030517578,66.54000091552734,63.869998931884766,64.08000183105469,635000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,64.0,66.98999786376953,64.0,66.62999725341797,463400.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,66.05000305175781,67.48999786376953,65.47000122070312,67.08999633789062,491200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,68.05000305175781,68.87000274658203,66.68000030517578,67.56999969482422,265100.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,66.76000213623047,67.37000274658203,64.61000061035156,65.69999694824219,535000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,64.08999633789062,65.36000061035156,62.95000076293945,63.869998931884766,555400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,64.48999786376953,65.91999816894531,63.77999877929688,65.91000366210938,428600.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,66.1500015258789,67.08000183105469,65.25,66.37999725341797,372400.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,66.48999786376953,68.22000122070312,66.48999786376953,67.26000213623047,407800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,68.41000366210938,68.81999969482422,66.80999755859375,67.3499984741211,467000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,68.1500015258789,68.1500015258789,65.08000183105469,66.0199966430664,477000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,65.38999938964844,65.38999938964844,59.880001068115234,61.84000015258789,1885600.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,62.93999862670898,64.3499984741211,62.33000183105469,63.40999984741211,773500.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,63.209999084472656,65.02999877929688,62.25,64.9800033569336,575700.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,64.25,65.23999786376953,62.29999923706055,63.29999923706055,589600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,63.619998931884766,64.2699966430664,61.33000183105469,61.59000015258789,791900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,61.90999984741211,62.400001525878906,59.43000030517578,60.7599983215332,642800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,60.15999984741211,62.540000915527344,60.02000045776367,60.97999954223633,537500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,60.0099983215332,61.20000076293945,58.970001220703125,59.060001373291016,689800.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,59.060001373291016,61.2599983215332,58.869998931884766,61.119998931884766,381300.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,60.97999954223633,63.36000061035156,60.52000045776367,63.09999847412109,483600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,62.84000015258789,63.470001220703125,62.650001525878906,62.79999923706055,397300.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,62.70000076293945,63.9900016784668,62.650001525878906,63.36000061035156,303900.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,63.5099983215332,64.5999984741211,63.380001068115234,63.619998931884766,435400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,61.4900016784668,63.18000030517578,60.650001525878906,61.43000030517578,503600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,62.04999923706055,64.0999984741211,61.310001373291016,63.79999923706055,508700.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,64.08000183105469,66.79000091552734,64.08000183105469,66.2300033569336,424600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,66.12999725341797,67.5,65.80000305175781,65.81999969482422,438100.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,64.61000061035156,65.33999633789062,64.25,64.68000030517578,283100.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,64.63999938964844,65.22000122070312,64.2300033569336,64.66000366210938,325100.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,64.66000366210938,65.58999633789062,64.62999725341797,64.94000244140625,392000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,64.80000305175781,65.19999694824219,64.05999755859375,64.45999908447266,300300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,64.01000213623047,64.41000366210938,63.40999984741211,64.16000366210938,484000.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,64.80999755859375,65.5199966430664,64.23999786376953,65.01000213623047,271200.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,64.2300033569336,66.12999725341797,64.19000244140625,64.97000122070312,352500.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,65.56999969482422,66.0999984741211,64.16000366210938,64.6500015258789,441300.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,65.0999984741211,66.88999938964844,64.93000030517578,65.93000030517578,419500.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,65.94000244140625,66.70999908447266,64.87000274658203,65.06999969482422,388300.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,64.83000183105469,65.61000061035156,62.9900016784668,63.650001525878906,461900.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,64.38999938964844,65.37000274658203,63.619998931884766,65.26000213623047,389900.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,66.16999816894531,68.58999633789062,66.16999816894531,68.41999816894531,416800.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,69.25,69.68000030517578,67.16999816894531,67.93000030517578,415400.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,67.33000183105469,67.37999725341797,66.1500015258789,67.08999633789062,347600.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,67.16000366210938,67.47000122070312,64.37000274658203,64.5,618800.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,64.41999816894531,66.55999755859375,64.41999816894531,65.66999816894531,298500.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,65.08000183105469,65.52999877929688,63.58000183105469,64.7699966430664,371000.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,64.58000183105469,66.19000244140625,64.58000183105469,66.04000091552734,702400.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,66.12999725341797,66.94999694824219,65.26000213623047,65.79000091552734,395400.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,66.1500015258789,68.70999908447266,66.0,68.55000305175781,423600.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,68.55000305175781,68.6500015258789,67.23999786376953,67.77999877929688,315300.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,68.58999633789062,68.80999755859375,67.7699966430664,68.41000366210938,240000.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,68.01000213623047,68.7300033569336,67.76000213623047,67.95999908447266,204500.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,69.0,70.25,68.12000274658203,68.18000030517578,283300.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,68.44000244140625,69.11000061035156,67.5199966430664,68.4800033569336,218600.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,69.29000091552734,70.30000305175781,68.7699966430664,70.19000244140625,358900.0,,,,,,,,,,
