Date,Open,High,Low,Close,Volume,"('Adj Close', 'FOR')","('Close', 'FOR')","('High', 'FOR')","('Low', 'FOR')","('Open', 'FOR')","('Volume', 'FOR')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-03-21 20:00:00-04:00,37.4900016784668,37.52000045776367,36.86000061035156,36.869998931884766,145000.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,36.93999862670898,37.709999084472656,36.93999862670898,36.95000076293945,139100.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,37.09000015258789,37.459999084472656,37.0099983215332,37.09000015258789,183800.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,37.41999816894531,40.459999084472656,37.11000061035156,39.43000030517578,555500.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,39.5099983215332,40.91999816894531,39.43000030517578,40.18999862670898,348800.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,40.33000183105469,40.86000061035156,39.470001220703125,39.79999923706055,260600.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,39.27000045776367,39.27999877929688,37.93000030517578,38.63999938964844,277300.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,38.20000076293945,39.7400016784668,38.040000915527344,39.61000061035156,274400.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,39.959999084472656,40.290000915527344,38.290000915527344,38.560001373291016,280500.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,38.470001220703125,39.59999847412109,38.43999862670898,39.2400016784668,229200.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,39.56999969482422,39.97999954223633,39.13999938964844,39.58000183105469,165200.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,39.77000045776367,40.790000915527344,39.66999816894531,40.75,267800.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,39.470001220703125,39.59999847412109,37.040000915527344,37.369998931884766,427900.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,37.619998931884766,38.150001525878906,37.33000183105469,37.959999084472656,210100.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,37.77999877929688,37.88999938964844,37.08000183105469,37.58000183105469,146700.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,37.58000183105469,37.93999862670898,36.619998931884766,36.93000030517578,208500.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,36.52000045776367,36.52000045776367,35.630001068115234,36.13999938964844,211000.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,36.52999877929688,36.52999877929688,34.02000045776367,34.15999984741211,493800.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,33.79999923706055,34.029998779296875,30.729999542236328,31.299999237060547,853800.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,31.36000061035156,32.220001220703125,31.1200008392334,31.61000061035156,558300.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,31.71999931335449,31.790000915527344,30.520000457763672,31.190000534057617,437800.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,31.059999465942383,32.11000061035156,30.96999931335449,31.46999931335449,271700.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,31.3799991607666,32.369998931884766,30.63999938964844,31.149999618530277,350300.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,30.65999984741211,31.59000015258789,30.280000686645508,31.309999465942383,338100.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,31.209999084472656,31.65999984741211,31.06999969482422,31.32999992370605,206000.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,31.43000030517578,31.600000381469727,31.200000762939453,31.530000686645508,210800.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,31.170000076293945,31.36000061035156,30.899999618530277,30.989999771118164,265200.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,31.1299991607666,31.82999992370605,30.93000030517578,31.18000030517578,168000.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,31.88999938964844,32.5,31.57999992370605,32.33000183105469,215800.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,33.16999816894531,34.33000183105469,32.880001068115234,33.56999969482422,326300.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,33.93000030517578,34.79999923706055,33.599998474121094,34.5099983215332,242100.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,34.560001373291016,34.75,34.150001525878906,34.15999984741211,212800.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,33.81999969482422,34.06999969482422,33.31999969482422,33.79999923706055,164800.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,34.08000183105469,35.0,34.060001373291016,34.77000045776367,178200.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,34.779998779296875,34.880001068115234,33.849998474121094,34.0099983215332,164300.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,34.34000015258789,34.470001220703125,33.720001220703125,33.72999954223633,129700.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,34.06999969482422,34.099998474121094,33.5099983215332,33.63999938964844,130300.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,34.2400016784668,35.15999984741211,34.08000183105469,34.869998931884766,187900.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,34.7400016784668,35.220001220703125,34.310001373291016,34.369998931884766,131800.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,34.61000061035156,35.40999984741211,34.52000045776367,34.970001220703125,163400.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,35.0,35.459999084472656,34.63999938964844,34.68000030517578,170600.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,34.58000183105469,34.95000076293945,34.34000015258789,34.61000061035156,81300.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,34.43000030517578,34.529998779296875,33.220001220703125,33.52000045776367,161800.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,33.7599983215332,33.7599983215332,32.900001525878906,33.22999954223633,210000.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,33.4900016784668,33.7400016784668,33.22999954223633,33.630001068115234,87300.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,33.75,33.81999969482422,33.09000015258789,33.470001220703125,108000.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,32.88999938964844,33.08000183105469,32.4900016784668,32.709999084472656,107700.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,33.0,33.470001220703125,32.790000915527344,33.29999923706055,77400.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,33.5099983215332,34.040000915527344,33.25,34.0099983215332,167600.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,34.38999938964844,34.38999938964844,33.709999084472656,33.939998626708984,130400.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,33.63999938964844,33.84000015258789,32.279998779296875,32.349998474121094,114700.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,32.619998931884766,33.099998474121094,32.150001525878906,32.9900016784668,97200.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,32.720001220703125,33.06999969482422,32.36000061035156,32.470001220703125,99100.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,32.0,32.2400016784668,31.71999931335449,31.86000061035156,103800.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,31.59000015258789,33.209999084472656,31.46999931335449,32.7599983215332,148200.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,32.40999984741211,32.720001220703125,31.68000030517578,31.700000762939453,103100.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,32.939998626708984,33.709999084472656,32.36000061035156,32.439998626708984,266700.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,32.41999816894531,32.619998931884766,32.040000915527344,32.220001220703125,88900.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,31.8799991607666,32.2400016784668,31.770000457763672,32.15999984741211,100400.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,31.82999992370605,32.150001525878906,31.440000534057617,31.90999984741211,92200.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,31.8799991607666,32.099998474121094,31.15999984741211,31.399999618530277,105000.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,31.38999938964844,31.979999542236328,31.06999969482422,31.190000534057617,157100.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,31.32999992370605,32.52000045776367,30.90999984741211,32.470001220703125,222800.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,32.45000076293945,33.04999923706055,32.209999084472656,32.29999923706055,211500.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,32.369998931884766,32.369998931884766,31.200000762939453,31.36000061035156,220600.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,31.36000061035156,31.850000381469727,31.11000061035156,31.6200008392334,171300.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,31.739999771118164,31.81999969482422,31.229999542236328,31.549999237060547,93900.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,31.780000686645508,32.209999084472656,31.350000381469727,31.989999771118164,351000.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,32.189998626708984,32.2400016784668,31.07999992370605,31.420000076293945,159800.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,31.36000061035156,31.36000061035156,29.440000534057617,29.90999984741211,390700.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,29.8799991607666,30.40999984741211,29.61000061035156,30.299999237060547,88000.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,30.209999084472656,30.270000457763672,29.5,29.8799991607666,198600.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,30.07999992370605,30.81999969482422,30.0,30.809999465942383,229400.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,30.649999618530277,30.920000076293945,30.280000686645508,30.6200008392334,102500.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,30.959999084472656,31.190000534057617,30.76000022888184,31.020000457763672,82800.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,31.979999542236328,33.650001525878906,31.75,33.33000183105469,156500.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,33.650001525878906,34.40999984741211,33.650001525878906,34.0099983215332,110300.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,34.220001220703125,35.22999954223633,34.220001220703125,34.68000030517578,212600.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,35.209999084472656,37.209999084472656,35.209999084472656,36.90999984741211,208800.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,36.38999938964844,37.06999969482422,35.97999954223633,36.0,214900.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,30.11000061035156,32.349998474121094,29.5,31.239999771118164,796300.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,31.06999969482422,31.600000381469727,30.540000915527344,30.65999984741211,406700.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,30.959999084472656,32.869998931884766,30.81999969482422,32.81999969482422,365700.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,32.68000030517578,32.810001373291016,31.84000015258789,31.899999618530277,354900.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,31.6200008392334,32.029998779296875,30.5,30.63999938964844,345400.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,30.51000022888184,31.6200008392334,30.5,31.0,250200.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,31.770000457763672,32.279998779296875,31.399999618530277,31.920000076293945,198800.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,32.040000915527344,32.380001068115234,31.559999465942383,31.739999771118164,144800.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,31.81999969482422,32.47999954223633,31.770000457763672,32.220001220703125,180400.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,32.56999969482422,32.709999084472656,31.530000686645508,31.6299991607666,228500.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,31.809999465942383,31.96999931335449,30.739999771118164,30.989999771118164,188400.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,29.649999618530277,30.100000381469727,29.40999984741211,29.8799991607666,195500.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,28.020000457763672,29.149999618530277,27.489999771118164,28.71999931335449,225800.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,28.649999618530277,29.520000457763672,28.479999542236328,28.979999542236328,244200.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,29.59000015258789,29.59000015258789,28.229999542236328,28.229999542236328,143300.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,28.780000686645508,29.3700008392334,28.450000762939453,28.61000061035156,134200.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,28.809999465942383,29.46999931335449,28.63999938964844,28.790000915527344,193400.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,28.770000457763672,28.770000457763672,28.06999969482422,28.43000030517578,202900.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,28.530000686645508,29.3799991607666,28.420000076293945,29.21999931335449,194300.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,29.5,29.5,28.670000076293945,28.68000030517578,145500.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,29.5,30.1299991607666,29.09000015258789,29.540000915527344,185900.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,29.440000534057617,30.0,29.25,29.309999465942383,184800.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,29.56999969482422,30.239999771118164,29.5,30.09000015258789,133500.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,29.96999931335449,30.15999984741211,29.399999618530277,29.520000457763672,159400.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,29.86000061035156,30.209999084472656,29.690000534057617,29.8799991607666,184700.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,29.8799991607666,30.56999969482422,29.71999931335449,30.239999771118164,133400.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,30.56999969482422,31.6299991607666,30.56999969482422,31.40999984741211,146400.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,31.940000534057617,32.02000045776367,31.280000686645508,31.489999771118164,215100.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,31.32999992370605,31.459999084472656,30.950000762939453,30.96999931335449,171200.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,30.729999542236328,31.1299991607666,30.59000015258789,30.59000015258789,211600.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,30.8700008392334,31.1299991607666,30.56999969482422,30.780000686645508,121800.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,31.09000015258789,31.149999618530277,30.34000015258789,30.940000534057617,202200.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,30.600000381469727,30.920000076293945,29.34000015258789,29.649999618530277,161900.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,29.459999084472656,30.11000061035156,29.43000030517578,29.979999542236328,185200.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,30.270000457763672,30.59000015258789,29.920000076293945,29.96999931335449,134600.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,30.030000686645508,30.56999969482422,29.850000381469727,30.1200008392334,125300.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,30.1299991607666,30.600000381469727,29.989999771118164,30.020000457763672,134700.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,30.18000030517578,30.290000915527344,29.729999542236328,29.920000076293945,107900.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,29.670000076293945,30.36000061035156,29.36000061035156,30.32999992370605,166900.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,30.649999618530277,30.950000762939453,30.06999969482422,30.520000457763672,115100.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,30.989999771118164,31.82999992370605,30.90999984741211,31.690000534057617,136100.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,31.84000015258789,32.2599983215332,31.40999984741211,31.899999618530277,132900.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,32.41999816894531,33.2599983215332,32.25,33.02000045776367,103500.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,32.869998931884766,34.20000076293945,32.560001373291016,32.959999084472656,172300.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,34.029998779296875,34.52000045776367,33.369998931884766,34.380001068115234,159300.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,33.70000076293945,33.79999923706055,33.2400016784668,33.2400016784668,209400.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,33.650001525878906,33.72999954223633,33.029998779296875,33.349998474121094,99600.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,32.79999923706055,33.16999816894531,32.5,32.689998626708984,123800.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,32.810001373291016,32.84000015258789,31.700000762939453,31.700000762939453,144000.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,32.22999954223633,32.34000015258789,31.790000915527344,32.209999084472656,140900.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,32.540000915527344,33.13999938964844,32.2400016784668,32.560001373291016,132500.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,32.56999969482422,32.70000076293945,32.0099983215332,32.369998931884766,230200.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,32.34000015258789,32.63999938964844,32.0,32.29999923706055,97300.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,32.099998474121094,32.439998626708984,31.63999938964844,31.850000381469727,71500.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,31.68000030517578,32.310001373291016,31.56999969482422,32.08000183105469,84600.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,32.61000061035156,32.619998931884766,31.850000381469727,32.349998474121094,82100.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,32.029998779296875,32.029998779296875,31.309999465942383,31.6299991607666,226000.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,31.81999969482422,31.950000762939453,31.3700008392334,31.399999618530277,108900.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,31.21999931335449,32.09000015258789,31.13999938964844,31.450000762939453,88600.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,31.07999992370605,31.600000381469727,30.950000762939453,31.31999969482422,69500.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,31.3700008392334,31.979999542236328,31.229999542236328,31.649999618530277,72500.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,31.649999618530277,32.02000045776367,31.36000061035156,31.75,102200.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,31.670000076293945,32.630001068115234,31.56999969482422,32.2400016784668,142200.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,32.61000061035156,33.220001220703125,32.61000061035156,32.81999969482422,129800.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,33.02000045776367,33.18000030517578,32.72999954223633,33.0099983215332,80600.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,33.02000045776367,33.34000015258789,32.63999938964844,33.060001373291016,62000.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,32.86000061035156,32.86000061035156,31.68000030517578,31.8700008392334,104400.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,31.71999931335449,31.739999771118164,31.209999084472656,31.520000457763672,105500.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,31.270000457763672,31.600000381469727,31.190000534057617,31.25,116600.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,31.38999938964844,31.729999542236328,31.38999938964844,31.61000061035156,103900.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,31.850000381469727,32.029998779296875,31.32999992370605,31.479999542236328,85200.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,31.59000015258789,32.310001373291016,31.46999931335449,31.81999969482422,145600.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,32.56999969482422,34.81999969482422,30.88999938964844,31.75,142800.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,31.6200008392334,33.34000015258789,31.6200008392334,32.11000061035156,129000.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,32.040000915527344,32.220001220703125,31.46999931335449,31.56999969482422,98700.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,31.8799991607666,32.27000045776367,31.18000030517578,31.229999542236328,115900.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,31.1200008392334,32.09000015258789,31.1200008392334,31.3700008392334,64400.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,31.190000534057617,32.18000030517578,31.190000534057617,32.0,82500.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,32.630001068115234,33.060001373291016,31.96999931335449,32.349998474121094,174000.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,32.40999984741211,32.93000030517578,32.22999954223633,32.38999938964844,122800.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,32.2599983215332,32.45000076293945,31.1299991607666,31.18000030517578,146500.0,,,,,,,,,,
