Date,Open,High,Low,Close,Volume,"('Adj Close', 'OMEX')","('Close', 'OMEX')","('High', 'OMEX')","('Low', 'OMEX')","('Open', 'OMEX')","('Volume', 'OMEX')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,4.71999979019165,4.71999979019165,4.389999866485596,4.619999885559082,129100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,4.440000057220459,4.699999809265137,4.400000095367432,4.650000095367432,88300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,4.630000114440918,4.879000186920166,4.53000020980835,4.53000020980835,128300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,4.526000022888184,4.599999904632568,4.199999809265137,4.46999979019165,134200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,4.380000114440918,4.6479997634887695,4.139999866485596,4.610000133514404,147200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,4.610000133514404,4.659999847412109,4.46999979019165,4.5,123900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,4.5,4.78000020980835,4.480000019073486,4.639999866485596,92800.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,4.659999847412109,4.699999809265137,4.610000133514404,4.650000095367432,31100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,4.599999904632568,4.71999979019165,4.53000020980835,4.670000076293945,42900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,4.630000114440918,4.788000106811523,4.46999979019165,4.690000057220459,175000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,4.690000057220459,4.710000038146973,4.519999980926514,4.710000038146973,33100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,4.599999904632568,4.710000038146973,4.570000171661377,4.650000095367432,72100.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,4.650000095367432,4.7230000495910645,4.5,4.659999847412109,119600.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,4.670000076293945,4.789999961853027,4.645999908447266,4.699999809265137,88000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,4.699999809265137,4.775000095367432,4.599999904632568,4.670000076293945,67600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,4.644999980926514,4.690000057220459,4.619999885559082,4.639999866485596,34700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,4.559999942779541,4.690000057220459,4.546999931335449,4.619999885559082,80000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,4.579999923706055,4.659999847412109,4.539999961853027,4.599999904632568,30400.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,4.599999904632568,4.679999828338623,4.510000228881836,4.650000095367432,36500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,4.670000076293945,4.840000152587891,4.650000095367432,4.760000228881836,39600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,4.760000228881836,5.070000171661377,4.679999828338623,4.679999828338623,256800.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,4.739999771118164,4.75,4.610000133514404,4.679999828338623,57100.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,4.63100004196167,4.7230000495910645,4.46999979019165,4.46999979019165,86100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,4.480000019073486,4.52899980545044,4.110000133514404,4.210000038146973,121600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,4.199999809265137,4.400000095367432,4.190000057220459,4.260000228881836,119000.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,4.289999961853027,4.360000133514404,4.199999809265137,4.269999980926514,104400.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,4.320000171661377,4.46999979019165,4.199999809265137,4.429999828338623,59700.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,4.440000057220459,4.474999904632568,4.380000114440918,4.400000095367432,32500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,4.340000152587891,4.465000152587891,4.300000190734863,4.329999923706055,46300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,4.340000152587891,4.360000133514404,4.269999980926514,4.275000095367432,14100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,4.315000057220459,4.385000228881836,4.170000076293945,4.170000076293945,95100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,4.159999847412109,4.309999942779541,4.159999847412109,4.28000020980835,51400.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,4.329999923706055,4.510000228881836,4.2129998207092285,4.5,80200.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,4.5,4.739999771118164,4.395999908447266,4.690000057220459,86000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,4.710000038146973,4.760000228881836,4.521999835968018,4.75,62000.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,4.699999809265137,4.751999855041504,4.480000019073486,4.75,64000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,4.760000228881836,4.900000095367432,4.610000133514404,4.699999809265137,124000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,4.739999771118164,4.769999980926514,4.670000076293945,4.75,49100.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,4.71999979019165,4.73799991607666,4.550000190734863,4.579999923706055,32200.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,4.5,4.610000133514404,4.340000152587891,4.570000171661377,53500.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,4.590000152587891,4.650000095367432,4.550000190734863,4.619999885559082,32800.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,4.619999885559082,4.703000068664551,4.480000019073486,4.670000076293945,65600.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,4.78000020980835,4.849999904632568,4.635000228881836,4.75,69400.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,4.699999809265137,4.75,4.429999828338623,4.519999980926514,63700.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,4.5,4.579999923706055,4.385000228881836,4.440000057220459,66100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,4.420000076293945,4.5,4.380000114440918,4.409999847412109,30400.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,4.409999847412109,4.440000057220459,4.340000152587891,4.429999828338623,30800.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,4.369999885559082,4.369999885559082,4.050000190734863,4.150000095367432,175200.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,4.079999923706055,4.289999961853027,4.039000034332275,4.28000020980835,101800.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,4.210000038146973,4.300000190734863,4.119999885559082,4.130000114440918,29000.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,4.139999866485596,4.260000228881836,4.0,4.199999809265137,58500.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,4.139999866485596,4.28000020980835,4.119999885559082,4.230000019073486,83100.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,4.21999979019165,4.21999979019165,3.910000085830689,4.019999980926514,126100.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,4.010000228881836,4.119999885559082,3.869999885559082,4.0,147200.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,4.0,4.0,3.775000095367432,3.839999914169312,96100.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,3.880000114440918,4.159999847412109,3.700000047683716,4.110000133514404,120900.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,4.110000133514404,4.151999950408936,4.011000156402588,4.099999904632568,25100.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,4.090000152587891,4.099999904632568,3.990000009536743,4.070000171661377,34300.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,4.010000228881836,4.010000228881836,3.7820000648498535,3.849999904632568,139800.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,3.910000085830689,4.139999866485596,3.910000085830689,4.010000228881836,62600.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,3.9600000381469727,4.065000057220459,3.759999990463257,3.809999942779541,254100.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,3.75,3.921000003814697,3.75,3.819999933242798,35800.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,3.911999940872192,3.920000076293945,3.7699999809265137,3.869999885559082,37800.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,3.890000104904175,3.990000009536743,3.849999904632568,3.940000057220459,48400.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,3.974999904632568,3.990000009536743,3.849999904632568,3.9700000286102295,46600.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,3.869999885559082,4.0,3.869999885559082,3.9800000190734863,18700.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,3.890000104904175,4.039999961853027,3.890000104904175,4.010000228881836,31800.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,3.930000066757202,4.019999980926514,3.900000095367432,3.940000057220459,12500.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,3.924999952316284,3.940000057220459,3.734999895095825,3.7699999809265137,67900.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,3.829999923706055,3.8450000286102295,3.7300000190734863,3.7799999713897705,31700.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,3.7200000286102295,3.849999904632568,3.660000085830689,3.849999904632568,44900.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,3.7899999618530273,3.920000076293945,3.740000009536743,3.7899999618530273,38900.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,3.7300000190734863,3.809999942779541,3.690000057220459,3.75,49200.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,3.75,3.900000095367432,3.609999895095825,3.740000009536743,55700.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,3.7899999618530273,3.950000047683716,3.640000104904175,3.930000066757202,37900.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,3.880000114440918,4.059999942779541,3.829999923706055,4.019999980926514,81400.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,4.0,4.050000190734863,3.815000057220459,3.869999885559082,49200.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,3.880000114440918,3.900000095367432,3.559999942779541,3.630000114440918,138700.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,3.640000104904175,3.670000076293945,3.5199999809265137,3.5799999237060547,49500.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,3.539999961853028,3.663000106811523,3.4600000381469727,3.640000104904175,58000.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,3.630000114440918,3.724999904632568,3.515000104904175,3.5299999713897705,48700.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,3.569999933242798,3.6459999084472656,3.490000009536743,3.5199999809265137,12700.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,3.549999952316284,3.670000076293945,3.5199999809265137,3.670000076293945,34000.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,3.650000095367432,3.7100000381469727,3.619999885559082,3.630000114440918,25300.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,3.619999885559082,3.630000114440918,3.5199999809265137,3.5199999809265137,40100.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,3.5199999809265137,3.670000076293945,3.5199999809265137,3.650000095367432,50300.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,3.859999895095825,3.990000009536743,3.795000076293945,3.869999885559082,52400.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,3.869999885559082,4.139999866485596,3.849999904632568,3.890000104904175,65900.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,3.930000066757202,4.074999809265137,3.890000104904175,4.0,67200.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,3.954999923706055,4.03000020980835,3.880000114440918,3.9800000190734863,34900.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,3.930000066757202,4.25,3.900000095367432,4.090000152587891,130500.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,4.150000095367432,4.300000190734863,4.059999942779541,4.300000190734863,60900.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,4.190000057220459,4.340000152587891,4.130000114440918,4.25,109800.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,4.21999979019165,4.239999771118164,3.7699999809265137,3.7899999618530273,127700.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,3.799999952316284,3.9800000190734863,3.75,3.950000047683716,61000.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,4.0,4.089000225067139,4.0,4.019999980926514,24100.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,4.0,4.074999809265137,3.920000076293945,3.9800000190734863,39400.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,4.0,4.021999835968018,3.940000057220459,3.950000047683716,15800.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,3.950000047683716,4.039999961853027,3.950000047683716,4.010000228881836,27500.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,4.019999980926514,4.047999858856201,3.910000085830689,3.934999942779541,20500.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,3.9700000286102295,4.090000152587891,3.849999904632568,4.039999961853027,37900.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,3.990000009536743,4.940000057220459,3.990000009536743,4.670000076293945,423800.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,4.699999809265137,4.739999771118164,4.559999942779541,4.670000076293945,94600.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,4.730000019073486,4.849999904632568,4.619999885559082,4.710000038146973,112200.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,4.789999961853027,5.0,4.730000019073486,4.949999809265137,121400.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,4.940000057220459,5.190000057220459,4.840000152587891,4.96999979019165,258400.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,4.889999866485596,5.139999866485596,4.889999866485596,5.139999866485596,108600.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,5.139999866485596,5.170000076293945,4.909999847412109,5.0,170400.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,5.010000228881836,5.139999866485596,4.920000076293945,4.980000019073486,110400.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,4.980000019073486,5.125,4.940000057220459,5.059999942779541,76100.0,,,,,,,,,,
