Date,Open,High,Low,Close,Volume,"('Adj Close', 'FUBO')","('Close', 'FUBO')","('High', 'FUBO')","('Low', 'FUBO')","('Open', 'FUBO')","('Volume', 'FUBO')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,3.130000114440918,3.220000028610229,3.039999961853028,3.150000095367432,8491200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,3.0799999237060547,3.0799999237060547,2.880000114440918,2.900000095367432,12789000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,2.9600000381469727,3.0199999809265137,2.881999969482422,2.970000028610229,9480700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,2.9100000858306885,3.049999952316284,2.88100004196167,2.930000066757202,7659200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,2.9100000858306885,3.1700000762939453,2.890000104904175,3.1700000762939453,10182700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,3.0999999046325684,3.125,2.9600000381469727,2.970000028610229,8053900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,2.9800000190734863,2.990000009536743,2.859999895095825,2.940000057220459,7452500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,2.890000104904175,2.9189999103546143,2.720000028610229,2.789999961853028,10649200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,2.799999952316284,2.930000066757202,2.7100000381469727,2.7300000190734863,8046000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,2.700000047683716,2.720000028610229,2.5999999046325684,2.6600000858306885,8483900.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,2.559999942779541,2.595999956130981,2.5,2.5799999237060547,8693200.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,2.609999895095825,2.6489999294281006,2.4200000762939453,2.5199999809265137,12984100.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,2.539999961853028,2.630000114440918,2.470000028610229,2.5999999046325684,8427500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,2.640000104904175,2.875,2.630000114440918,2.7300000190734863,12476500.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,2.789999961853028,2.875,2.720000028610229,2.789999961853028,8950600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,2.880000114440918,2.9549999237060547,2.680000066757202,2.700000047683716,8760900.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,2.740000009536743,2.8299999237060547,2.625,2.680000066757202,8656100.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,2.7300000190734863,2.799999952316284,2.6700000762939453,2.6700000762939453,5514900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,2.6700000762939453,2.7300000190734863,2.5999999046325684,2.720000028610229,9152100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,2.700000047683716,2.7100000381469727,2.559999942779541,2.5799999237060547,9731900.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,2.5299999713897705,2.694999933242798,2.4800000190734863,2.490000009536743,11289300.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,2.549999952316284,2.5899999141693115,2.4800000190734863,2.539999961853028,9718200.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,2.5199999809265137,2.569999933242798,2.4600000381469727,2.559999942779541,9323100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,2.5,2.505000114440918,2.400000095367432,2.4200000762939453,10283400.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,2.430000066757202,2.559999942779541,2.4049999713897705,2.509999990463257,9427000.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,2.0199999809265137,2.039999961853028,1.75,1.940000057220459,54023600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,1.9600000381469729,2.049999952316284,1.919999957084656,1.9600000381469729,16416000.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,1.950000047683716,2.0899999141693115,1.9299999475479128,2.059999942779541,15387900.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,2.049999952316284,2.200000047683716,2.049999952316284,2.130000114440918,11367500.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,2.0199999809265137,2.065000057220459,1.950000047683716,1.9800000190734863,13386000.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,2.0199999809265137,2.134999990463257,2.0,2.0999999046325684,8573300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,2.109999895095825,2.299999952316284,2.0799999237060547,2.200000047683716,12802300.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,2.140000104904175,2.1700000762939453,2.049999952316284,2.069999933242798,13615100.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,2.039999961853028,2.059999942779541,1.9800000190734863,2.0,10836400.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,1.9800000190734863,1.9900000095367432,1.830000042915344,1.9299999475479128,14826000.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,1.899999976158142,1.940000057220459,1.850000023841858,1.8600000143051147,11224000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,1.850000023841858,1.8849999904632568,1.7599999904632568,1.7699999809265137,15670000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,1.7699999809265137,1.909999966621399,1.7200000286102295,1.899999976158142,10396800.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,1.9299999475479128,2.009999990463257,1.899999976158142,2.0,9710800.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,2.0,2.0999999046325684,1.9600000381469729,2.039999961853028,10272700.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,2.130000114440918,2.1700000762939453,2.049999952316284,2.069999933242798,17021100.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,2.3299999237060547,2.434999942779541,1.850000023841858,1.899999976158142,49457500.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,1.950000047683716,1.9700000286102293,1.850000023841858,1.850000023841858,13088100.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,1.840000033378601,1.840000033378601,1.7100000381469729,1.7400000095367432,17514800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,1.7400000095367432,1.7960000038146973,1.7100000381469729,1.7300000190734863,9807800.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,1.7200000286102295,1.7899999618530271,1.6299999952316284,1.6399999856948853,13561800.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,1.690000057220459,1.7899999618530271,1.649999976158142,1.6799999475479126,13090100.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,1.6799999475479126,1.7359999418258667,1.6100000143051147,1.6100000143051147,7080100.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,1.6299999952316284,1.6299999952316284,1.5099999904632568,1.5399999618530271,14480200.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,1.5499999523162842,1.690000057220459,1.5299999713897705,1.6100000143051147,11725900.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,1.6299999952316284,1.6399999856948853,1.5299999713897705,1.5499999523162842,7815100.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,1.5499999523162842,1.5800000429153442,1.4900000095367432,1.5099999904632568,10012000.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,1.5299999713897705,1.5700000524520874,1.4700000286102295,1.5399999618530271,7682700.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,1.5199999809265137,1.5399999618530271,1.4600000381469729,1.5199999809265137,5805600.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,1.5199999809265137,1.6200000047683716,1.4800000190734863,1.600000023841858,9332600.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,1.6399999856948853,1.659999966621399,1.559999942779541,1.590000033378601,7556300.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,1.559999942779541,1.5700000524520874,1.5099999904632568,1.5099999904632568,5808300.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,1.5199999809265137,1.5700000524520874,1.5,1.5399999618530271,6019900.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,1.559999942779541,1.5800000429153442,1.4900000095367432,1.5,5240400.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,1.5399999618530271,1.559999942779541,1.5099999904632568,1.559999942779541,5122500.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,1.559999942779541,1.6399999856948853,1.5499999523162842,1.5800000429153442,6426700.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,1.590000033378601,1.590000033378601,1.5099999904632568,1.5800000429153442,6020000.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,1.5199999809265137,1.5499999523162842,1.5,1.5399999618530271,5241800.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,1.5199999809265137,1.5800000429153442,1.4900000095367432,1.559999942779541,5447300.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,1.600000023841858,1.6699999570846558,1.5499999523162842,1.559999942779541,10298200.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,1.5399999618530271,1.5700000524520874,1.5,1.5499999523162842,6827600.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,1.5700000524520874,1.600000023841858,1.524999976158142,1.5800000429153442,4721300.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,1.5800000429153442,1.6649999618530271,1.5800000429153442,1.6100000143051147,5021900.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,1.5499999523162842,1.5700000524520874,1.4900000095367432,1.5099999904632568,7526500.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,1.5299999713897705,1.5499999523162842,1.4600000381469729,1.4900000095367432,5921300.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,1.4700000286102295,1.4900000095367432,1.4199999570846558,1.4500000476837158,4779500.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,1.4500000476837158,1.4700000286102295,1.3799999952316284,1.399999976158142,7496600.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,1.3799999952316284,1.399999976158142,1.350000023841858,1.3700000047683716,5664800.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,1.4299999475479126,1.4800000190734863,1.3799999952316284,1.3899999856948853,4550500.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,1.399999976158142,1.4800000190734863,1.3600000143051147,1.399999976158142,6797500.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,1.3899999856948853,1.4199999570846558,1.3200000524520874,1.350000023841858,8722300.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,1.350000023841858,1.3799999952316284,1.2020000219345093,1.340000033378601,19375100.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,1.350000023841858,1.4500000476837158,1.3300000429153442,1.4299999475479126,11571500.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,1.409999966621399,1.440000057220459,1.3600000143051147,1.3799999952316284,4224200.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,1.350000023841858,1.3799999952316284,1.3300000429153442,1.3700000047683716,3512000.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,1.3700000047683716,1.4299999475479126,1.350000023841858,1.3899999856948853,3399400.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,1.409999966621399,1.4600000381469729,1.3799999952316284,1.399999976158142,5510600.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,1.409999966621399,1.4700000286102295,1.375,1.4199999570846558,5976900.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,1.3899999856948853,1.5099999904632568,1.3700000047683716,1.440000057220459,6350400.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,1.5099999904632568,1.5499999523162842,1.4500000476837158,1.5499999523162842,12894300.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,1.6299999952316284,1.690000057220459,1.3600000143051147,1.3700000047683716,32029900.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,1.4299999475479126,1.4600000381469729,1.3700000047683716,1.409999966621399,13674800.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,1.399999976158142,1.399999976158142,1.309999942779541,1.309999942779541,11993300.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,1.2799999713897705,1.2899999618530271,1.2200000286102295,1.2300000190734863,12382000.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,1.25,1.3300000429153442,1.2400000095367432,1.3300000429153442,8528200.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,1.3200000524520874,1.3300000429153442,1.25,1.2799999713897705,6315500.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,1.3200000524520874,1.4500000476837158,1.2999999523162842,1.440000057220459,19798000.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,1.559999942779541,1.6200000047683716,1.440000057220459,1.4600000381469729,26676300.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,1.5,1.5,1.3600000143051147,1.3799999952316284,11292600.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,1.409999966621399,1.440000057220459,1.3200000524520874,1.3300000429153442,8523700.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,1.340000033378601,1.340000033378601,1.2899999618530271,1.3200000524520874,6848300.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,1.340000033378601,1.3450000286102295,1.2899999618530271,1.2999999523162842,5535200.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,1.2899999618530271,1.309999942779541,1.2599999904632568,1.2599999904632568,11570800.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,1.2599999904632568,1.3600000143051147,1.2300000190734863,1.2300000190734863,10421900.0,,,,,,,,,,
