Date,Open,High,Low,Close,Volume,"('Adj Close', 'MNTS')","('Close', 'MNTS')","('High', 'MNTS')","('Low', 'MNTS')","('Open', 'MNTS')","('Volume', 'MNTS')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,24.5,24.920000076293945,23.239999771118164,23.940000534057617,21836.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,23.520000457763672,23.799999237060547,19.600000381469727,21.0,57857.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,21.700000762939453,22.26000022888184,18.34000015258789,20.020000457763672,58700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,20.15999984741211,21.559999465942383,19.739999771118164,19.8799991607666,18657.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,20.15999984741211,20.57999992370605,18.6200008392334,19.31999969482422,39829.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,19.31999969482422,19.600000381469727,16.65999984741211,17.780000686645508,39943.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,17.920000076293945,17.920000076293945,16.520000457763672,17.079999923706055,31679.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,17.920000076293945,20.440000534057617,16.239999771118164,17.5,182736.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,11.17199993133545,15.399999618530272,10.5,13.4399995803833,289436.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,14.140000343322754,14.279999732971191,11.619999885559082,11.984000205993652,76321.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,12.79599952697754,12.79599952697754,10.5,11.21399974822998,50021.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,10.920000076293944,10.920000076293944,9.338000297546388,10.220000267028809,55279.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,10.317999839782717,11.199999809265137,9.380000114440918,10.821999549865724,41914.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,11.199999809265137,13.678000450134276,10.5,11.10200023651123,114557.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,11.70400047302246,11.70400047302246,10.779999732971191,11.34000015258789,27043.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,11.479999542236328,11.479999542236328,10.02400016784668,10.37399959564209,29314.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,10.836000442504885,11.0600004196167,10.359999656677246,10.836000442504885,12829.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,11.0600004196167,11.199999809265137,10.5,11.0600004196167,18586.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,11.0600004196167,11.199999809265137,10.220000267028809,10.920000076293944,29657.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,11.031999588012695,11.031999588012695,9.78600025177002,10.065999984741213,22271.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,10.359999656677246,17.780000686645508,10.276000022888184,14.279999732971191,1662236.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,14.84000015258789,16.3799991607666,10.612000465393066,11.998000144958496,676643.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,11.760000228881836,15.68000030517578,11.760000228881836,14.420000076293944,521436.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,14.84000015258789,15.960000038146973,12.739999771118164,13.300000190734863,205843.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,13.45400047302246,13.720000267028809,11.522000312805176,12.31999969482422,132529.0,,,,,,,,,,
