Date,Open,High,Low,Close,Volume,"('Adj Close', 'UNAM')","('Close', 'UNAM')","('High', 'UNAM')","('Low', 'UNAM')","('Open', 'UNAM')","('Volume', 'UNAM')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,0.0031999999191612,0.0031999999191612,0.0031999999191612,0.0031999999191612,0.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,0.0031999999191612,0.0031999999191612,0.0031999999191612,0.0031999999191612,0.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,0.0031999999191612,0.0031999999191612,0.0031999999191612,0.0031999999191612,0.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,0.0031999999191612,0.0031999999191612,0.0031999999191612,0.0031999999191612,0.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,0.0031999999191612,0.0031999999191612,0.0031999999191612,0.0031999999191612,0.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,0.0031999999191612,0.0031999999191612,0.0031999999191612,0.0031999999191612,0.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,0.0031999999191612,0.0031999999191612,0.0031999999191612,0.0031999999191612,0.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,0.0110999997705221,0.0110999997705221,0.0110999997705221,0.0110999997705221,107.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,0.0110999997705221,0.0110999997705221,0.0110999997705221,0.0110999997705221,0.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,0.0110999997705221,0.0110999997705221,0.0110999997705221,0.0110999997705221,0.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,0.0110999997705221,0.0110999997705221,0.0110999997705221,0.0110999997705221,0.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,0.0110999997705221,0.0110999997705221,0.0110999997705221,0.0110999997705221,0.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,0.0110999997705221,0.0110999997705221,0.0110999997705221,0.0110999997705221,0.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,0.0110999997705221,0.0110999997705221,0.0110999997705221,0.0110999997705221,0.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,0.0110999997705221,0.0110999997705221,0.0110999997705221,0.0110999997705221,0.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,0.0110999997705221,0.0110999997705221,0.0110999997705221,0.0110999997705221,0.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,0.0110999997705221,0.0110999997705221,0.0110999997705221,0.0110999997705221,0.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,0.0110999997705221,0.0110999997705221,0.0110999997705221,0.0110999997705221,0.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,0.0110999997705221,0.0110999997705221,0.0110999997705221,0.0110999997705221,0.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,0.0031999999191612,0.0031999999191612,0.0031999999191612,0.0031999999191612,900.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,0.0099999997764825,0.0099999997764825,0.0099999997764825,0.0099999997764825,1000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,0.0099999997764825,0.0099999997764825,0.0099999997764825,0.0099999997764825,0.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,0.0099999997764825,0.0099999997764825,0.0099999997764825,0.0099999997764825,0.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,0.0099999997764825,0.0099999997764825,0.0099999997764825,0.0099999997764825,0.0,,,,,,,,,,
