Date,Open,High,Low,Close,Volume,"('Adj Close', 'STAG')","('Close', 'STAG')","('High', 'STAG')","('Low', 'STAG')","('Open', 'STAG')","('Volume', 'STAG')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,39.150001525878906,39.61000061035156,39.0099983215332,39.59000015258789,1159600.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,39.27000045776367,39.38999938964844,38.79999923706055,38.880001068115234,1606800.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,38.7599983215332,38.97999954223633,38.369998931884766,38.59999847412109,1170200.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,38.25,38.72999954223633,38.04999923706055,38.5099983215332,1334700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,38.58000183105469,39.11000061035156,38.5099983215332,38.9900016784668,655100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,38.619998931884766,38.81999969482422,38.40999984741211,38.58000183105469,1893400.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,38.619998931884766,38.88999938964844,38.52999877929688,38.72999954223633,807200.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,38.5,38.59000015258789,38.09000015258789,38.33000183105469,1020600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,38.68999862670898,38.810001373291016,38.06999969482422,38.56999969482422,1057700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,38.2400016784668,38.4900016784668,37.880001068115234,38.16999816894531,1247300.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,37.560001373291016,38.04999923706055,37.11000061035156,37.470001220703125,872400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,37.54999923706055,37.63999938964844,36.79999923706055,37.130001068115234,1131100.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,37.25,38.18000030517578,37.060001373291016,38.02000045776367,1202000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,38.18999862670898,38.79999923706055,38.16999816894531,38.63999938964844,1432200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,38.84999847412109,38.86000061035156,38.08000183105469,38.16999816894531,901800.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,38.58000183105469,38.58000183105469,37.40999984741211,37.5099983215332,832500.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,37.84000015258789,38.15999984741211,37.59999847412109,37.79999923706055,717200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,38.02999877929688,38.11000061035156,37.61000061035156,37.97999954223633,810100.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,38.06999969482422,38.27000045776367,37.93999862670898,38.16999816894531,830900.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,37.86000061035156,37.93000030517578,37.47999954223633,37.5,626700.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,37.68999862670898,37.7599983215332,36.7400016784668,36.93999862670898,1300500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,36.869998931884766,37.7400016784668,36.619998931884766,37.72999954223633,1071200.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,37.22999954223633,37.790000915527344,36.72999954223633,37.61000061035156,1115500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,37.09999847412109,37.2400016784668,36.650001525878906,36.93000030517578,967000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,36.93000030517578,37.59999847412109,36.83000183105469,37.52000045776367,1019400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,37.5099983215332,37.5099983215332,36.869998931884766,36.91999816894531,769000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,36.91999816894531,37.790000915527344,36.91999816894531,37.5099983215332,1070100.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,37.56999969482422,37.790000915527344,37.29999923706055,37.52999877929688,1182400.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,37.54999923706055,37.93000030517578,37.459999084472656,37.5,1021100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,36.5,37.5,36.20000076293945,37.45000076293945,1975600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,36.880001068115234,38.459999084472656,36.880001068115234,38.2400016784668,2626200.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,38.5099983215332,39.119998931884766,38.5099983215332,39.119998931884766,1947500.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,38.880001068115234,39.25,38.65999984741211,39.09999847412109,2126300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,38.75,39.27000045776367,38.54999923706055,38.70000076293945,1492900.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,38.720001220703125,38.880001068115234,38.31999969482422,38.41999816894531,1093500.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,38.59999847412109,38.7400016784668,38.209999084472656,38.72999954223633,827700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,38.7400016784668,38.77000045776367,38.29999923706055,38.310001373291016,812600.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,38.18999862670898,38.2599983215332,37.7599983215332,37.86000061035156,830700.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,38.13999938964844,38.18999862670898,37.130001068115234,37.18999862670898,1806400.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,36.900001525878906,37.45000076293945,36.86000061035156,37.119998931884766,1214700.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,37.5099983215332,37.58000183105469,37.060001373291016,37.13999938964844,1441500.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,37.02999877929688,37.63999938964844,36.66999816894531,37.52000045776367,1213300.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,37.43999862670898,37.58000183105469,36.75,37.38999938964844,1039900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,37.29999923706055,37.59999847412109,36.91999816894531,37.119998931884766,836900.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,37.310001373291016,37.4900016784668,37.04999923706055,37.34999847412109,1335100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,37.59999847412109,37.70000076293945,36.880001068115234,37.0,961100.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,37.380001068115234,37.84999847412109,37.34000015258789,37.810001373291016,1260400.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,37.77000045776367,38.13999938964844,37.459999084472656,38.13999938964844,1591900.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,38.02999877929688,38.130001068115234,37.68000030517578,37.959999084472656,1079400.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,38.02999877929688,38.34000015258789,37.880001068115234,38.04999923706055,1601700.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,38.0,38.0,36.90999984741211,37.31999969482422,1055600.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,36.95000076293945,37.40999984741211,36.869998931884766,37.209999084472656,2048700.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,37.18999862670898,37.59999847412109,37.09000015258789,37.11000061035156,894300.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,37.130001068115234,37.27999877929688,36.84000015258789,37.0099983215332,818700.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,36.95000076293945,37.790000915527344,36.77999877929688,37.77000045776367,1170900.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,37.95000076293945,38.29999923706055,37.81999969482422,38.27999877929688,809700.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,38.34000015258789,38.45000076293945,37.970001220703125,38.220001220703125,1220800.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,38.27999877929688,38.34999847412109,37.83000183105469,37.84000015258789,984400.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,37.900001525878906,38.0,37.54999923706055,37.56999969482422,1483700.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,37.81999969482422,38.209999084472656,37.650001525878906,38.09000015258789,865400.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,38.22999954223633,38.59000015258789,38.18000030517578,38.43999862670898,936800.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,38.5099983215332,38.5099983215332,37.4900016784668,37.63999938964844,870500.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,37.33000183105469,37.33000183105469,36.84999847412109,37.2400016784668,795100.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,37.130001068115234,37.52999877929688,37.060001373291016,37.31999969482422,898400.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,37.61000061035156,37.84999847412109,37.08000183105469,37.20000076293945,573100.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,37.11000061035156,37.52999877929688,37.02000045776367,37.5099983215332,653900.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,37.66999816894531,38.209999084472656,37.59000015258789,38.18000030517578,650200.0,,,,,,,,,,
