Date,Open,High,Low,Close,Volume,"('Adj Close', 'SPRU')","('Close', 'SPRU')","('High', 'SPRU')","('Low', 'SPRU')","('Open', 'SPRU')","('Volume', 'SPRU')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,4.320000171661377,4.690000057220459,4.320000171661377,4.690000057220459,60400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,4.630000114440918,4.690000057220459,4.519999980926514,4.639999866485596,30800.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,4.650000095367432,4.650000095367432,4.380000114440918,4.559999942779541,34700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,4.559999942779541,4.650000095367432,4.255000114440918,4.309999942779541,31100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,4.300000190734863,4.408999919891357,4.260000228881836,4.340000152587891,16700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,4.269999980926514,4.300000190734863,4.070000171661377,4.099999904632568,31100.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,4.070000171661377,4.239999771118164,4.019999980926514,4.199999809265137,19800.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,4.170000076293945,4.177999973297119,4.0,4.019999980926514,29000.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,4.090000152587891,4.110000133514404,4.004000186920166,4.059999942779541,19400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,3.9800000190734863,4.138999938964844,3.9800000190734863,4.070000171661377,39100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,4.0,4.079999923706055,3.900000095367432,3.9700000286102295,56100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,3.9700000286102295,3.9700000286102295,3.75,3.809999942779541,45400.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,3.7699999809265137,3.9170000553131104,3.713000059127808,3.869999885559082,29000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,3.839999914169312,3.950000047683716,3.839999914169312,3.869999885559082,36300.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,3.839999914169312,3.9800000190734863,3.839999914169312,3.900000095367432,14300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,3.9600000381469727,3.9800000190734863,3.900000095367432,3.930000066757202,16800.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,3.950000047683716,3.950000047683716,3.7799999713897705,3.829999923706055,33100.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,3.75,3.890000104904175,3.75,3.809999942779541,37900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,3.849999904632568,3.950000047683716,3.799999952316284,3.940000057220459,30900.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,3.890000104904175,3.990000009536743,3.849999904632568,3.859999895095825,16900.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,3.900000095367432,3.920000076293945,3.7699999809265137,3.849999904632568,31600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,3.839999914169312,4.131999969482422,3.839999914169312,4.03000020980835,35800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,3.9700000286102295,4.125,3.9700000286102295,4.070000171661377,24600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,3.990000009536743,4.019999980926514,3.734999895095825,3.75,36200.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,3.75,3.818000078201294,3.75,3.7699999809265137,38000.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,3.75,3.7899999618530273,3.660000085830689,3.7100000381469727,73800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,3.680000066757202,3.7060000896453857,3.5450000762939453,3.660000085830689,32200.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,3.670000076293945,3.884999990463257,3.609999895095825,3.759999990463257,146800.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,3.759999990463257,3.9600000381469727,3.700000047683716,3.799999952316284,48000.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,3.690000057220459,4.0,3.690000057220459,3.819999933242798,38200.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,3.849999904632568,4.0,3.849999904632568,3.950000047683716,59900.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,3.930000066757202,4.010000228881836,3.910000085830689,3.940000057220459,56400.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,3.930000066757202,3.990000009536743,3.859999895095825,3.859999895095825,34900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,3.809999942779541,3.900000095367432,3.759999990463257,3.759999990463257,33600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,3.75,3.869999885559082,3.559999942779541,3.680000066757202,39200.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,3.7200000286102295,3.75,3.5299999713897705,3.5899999141693115,55500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,3.5199999809265137,3.690000057220459,3.5199999809265137,3.609999895095825,21900.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,3.559999942779541,3.690000057220459,3.559999942779541,3.609999895095825,70500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,3.650000095367432,3.829999923706055,3.630000114440918,3.700000047683716,60800.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,3.650000095367432,3.7300000190734863,3.609999895095825,3.680000066757202,33400.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,3.700000047683716,3.920000076293945,3.690000057220459,3.839999914169312,46100.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,3.859999895095825,4.239999771118164,3.849999904632568,4.170000076293945,114500.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,4.170000076293945,4.170000076293945,4.0,4.130000114440918,61100.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,4.079999923706055,4.139999866485596,3.849999904632568,3.869999885559082,43900.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,3.900000095367432,4.03000020980835,3.900000095367432,3.990000009536743,31700.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,3.990000009536743,4.179999828338623,3.9600000381469727,4.019999980926514,67400.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,4.059999942779541,4.179999828338623,3.9700000286102295,4.03000020980835,23000.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,4.019999980926514,4.150000095367432,4.010000228881836,4.059999942779541,22800.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,4.079999923706055,4.079999923706055,3.9579999446868896,3.9700000286102295,20900.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,3.950000047683716,4.039000034332275,3.839999914169312,3.839999914169312,34700.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,3.839999914169312,3.890000104904175,3.680000066757202,3.809999942779541,51600.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,3.75,3.9760000705718994,3.700000047683716,3.869999885559082,88300.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,3.7899999618530273,3.910000085830689,3.700000047683716,3.700000047683716,46200.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,3.7100000381469727,3.869999885559082,3.650000095367432,3.819999933242798,54700.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,3.809999942779541,3.900000095367432,3.700000047683716,3.869999885559082,36200.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,3.859999895095825,4.039999961853027,3.849999904632568,3.9700000286102295,57600.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,4.03000020980835,4.03000020980835,3.920000076293945,4.010000228881836,35000.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,4.03000020980835,4.190000057220459,3.950000047683716,3.9800000190734863,34600.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,3.950000047683716,4.170000076293945,3.869999885559082,3.920000076293945,41200.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,3.920000076293945,4.039999961853027,3.829999923706055,3.9700000286102295,46900.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,3.920000076293945,4.079999923706055,3.920000076293945,3.9700000286102295,68400.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,3.9600000381469727,3.9800000190734863,3.5999999046325684,3.619999885559082,78200.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,3.7100000381469727,3.849999904632568,3.670000076293945,3.7100000381469727,44700.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,3.640000104904175,3.7799999713897705,3.609999895095825,3.640000104904175,30000.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,3.640000104904175,3.700000047683716,3.549999952316284,3.640000104904175,23500.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,3.5799999237060547,3.611000061035156,3.430000066757202,3.4600000381469727,40400.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,3.470000028610229,3.5899999141693115,3.309999942779541,3.5199999809265137,71500.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,3.559999942779541,3.5899999141693115,3.359999895095825,3.400000095367432,25000.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,3.380000114440918,3.400000095367432,3.289999961853028,3.380000114440918,47200.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,3.3499999046325684,3.4100000858306885,3.2249999046325684,3.289999961853028,37600.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,3.259999990463257,3.3550000190734863,3.220000028610229,3.3499999046325684,41700.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,3.2799999713897705,3.3299999237060547,3.0999999046325684,3.0999999046325684,62300.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,3.0999999046325684,3.400000095367432,3.0899999141693115,3.359999895095825,111500.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,3.3399999141693115,3.450000047683716,3.2230000495910645,3.299999952316284,44500.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,3.2799999713897705,3.539999961853028,3.253000020980835,3.490000009536743,42700.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,3.509999990463257,3.799000024795532,3.509999990463257,3.680000066757202,85500.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,3.650000095367432,3.86899995803833,3.559999942779541,3.819999933242798,106100.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,3.799999952316284,4.400000095367432,3.759000062942505,4.309999942779541,113300.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,4.309999942779541,4.395999908447266,4.239999771118164,4.309999942779541,28000.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,4.239999771118164,4.400000095367432,4.170000076293945,4.369999885559082,33400.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,4.449999809265137,4.449999809265137,4.309999942779541,4.369999885559082,30800.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,4.369999885559082,4.630000114440918,4.349999904632568,4.5,93600.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,4.5,4.500999927520752,4.300000190734863,4.440000057220459,34400.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,4.449999809265137,4.880000114440918,4.409999847412109,4.739999771118164,48400.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,4.760000228881836,4.889999866485596,4.340000152587891,4.579999923706055,46100.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,4.71999979019165,4.802999973297119,4.53000020980835,4.53000020980835,13800.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,4.5,4.5,4.210000038146973,4.25,49400.0,,,,,,,,,,
