Date,Open,High,Low,Close,Volume,"('Adj Close', 'BYD')","('Close', 'BYD')","('High', 'BYD')","('Low', 'BYD')","('Open', 'BYD')","('Volume', 'BYD')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,62.130001068115234,64.08000183105469,62.040000915527344,63.81999969482422,769800.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,62.9900016784668,63.08000183105469,61.41999816894531,61.5099983215332,1074400.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,61.130001068115234,62.15999984741211,61.130001068115234,61.84999847412109,751700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,60.84999847412109,62.650001525878906,60.56999969482422,62.27999877929688,922900.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,62.459999084472656,63.77999877929688,62.02999877929688,63.540000915527344,758000.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,62.77000045776367,62.900001525878906,62.040000915527344,62.59000015258789,747300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,62.52000045776367,62.70000076293945,61.970001220703125,62.560001373291016,625400.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,62.25,62.720001220703125,61.81999969482422,62.59999847412109,663000.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,62.84000015258789,63.220001220703125,62.09999847412109,62.310001373291016,615700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,61.9900016784668,62.97999954223633,61.9900016784668,62.93000030517578,782600.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,62.060001373291016,62.470001220703125,61.70000076293945,62.02000045776367,740100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,62.709999084472656,63.7400016784668,62.709999084472656,63.720001220703125,748300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,63.93999862670898,64.38999938964844,63.470001220703125,64.18000030517578,696900.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,64.44999694824219,64.8499984741211,64.0199966430664,64.19000244140625,509100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,64.79000091552734,65.27999877929688,64.30000305175781,64.4800033569336,564600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,65.1500015258789,65.33999633789062,63.27000045776367,63.27999877929688,508200.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,64.11000061035156,64.13999938964844,63.59999847412109,63.970001220703125,485900.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,64.29000091552734,64.5199966430664,64.0,64.45999908447266,646500.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,64.58999633789062,64.75,64.05999755859375,64.5999984741211,424600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,64.47000122070312,64.77999877929688,64.29000091552734,64.52999877929688,664400.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,64.29000091552734,64.73999786376953,63.470001220703125,63.4900016784668,512700.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,63.97999954223633,64.62000274658203,63.459999084472656,64.48999786376953,518100.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,64.01000213623047,64.5199966430664,63.38999938964844,64.12000274658203,451900.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,63.540000915527344,63.900001525878906,62.869998931884766,63.459999084472656,781600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,63.400001525878906,64.5999984741211,63.27999877929688,63.959999084472656,699100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,64.08999633789062,64.30000305175781,63.59999847412109,64.0,570100.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,64.69999694824219,65.81999969482422,64.45999908447266,65.5,884800.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,66.83000183105469,68.0,64.22000122070312,66.75,1656600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,65.19999694824219,66.94999694824219,65.12999725341797,66.56999969482422,786000.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,65.0,65.43000030517578,64.25,64.87000274658203,885500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,65.31999969482422,65.31999969482422,64.5,64.7699966430664,718100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,64.76000213623047,65.1500015258789,64.37999725341797,64.68000030517578,883500.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,63.880001068115234,64.37999725341797,63.34999847412109,63.369998931884766,693300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,62.68000030517578,62.83000183105469,61.77999877929688,62.2599983215332,920900.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,61.93999862670898,62.68000030517578,61.84000015258789,62.65999984741211,741400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,63.25,64.05999755859375,63.040000915527344,63.790000915527344,843100.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,63.7599983215332,64.7699966430664,63.65999984741211,64.33999633789062,599900.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,64.11000061035156,64.37000274658203,63.04999923706055,63.25,606900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,63.7599983215332,64.30999755859375,63.40999984741211,63.459999084472656,473500.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,63.04999923706055,64.29000091552734,63.04999923706055,63.959999084472656,845800.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,64.86000061035156,66.36000061035156,64.43000030517578,66.12999725341797,1121200.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,65.37999725341797,65.70999908447266,63.93999862670898,64.87999725341797,1144700.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,64.61000061035156,64.83000183105469,63.400001525878906,63.619998931884766,565600.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,63.33000183105469,64.3499984741211,63.13999938964844,63.4900016784668,754800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,63.91999816894531,63.91999816894531,62.63999938964844,63.040000915527344,846100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,63.31999969482422,64.05000305175781,63.31999969482422,63.90999984741211,832100.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,64.08000183105469,64.56999969482422,63.02000045776367,63.15999984741211,925400.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,62.88999938964844,63.97999954223633,62.88999938964844,63.380001068115234,484200.0,,,,,,,,,,
