Date,Open,High,Low,Close,Volume,"('Adj Close', 'SF')","('Close', 'SF')","('High', 'SF')","('Low', 'SF')","('Open', 'SF')","('Volume', 'SF')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,68.87000274658203,69.66000366210938,68.58999633789062,69.30000305175781,408900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,68.66000366210938,68.76000213623047,67.61000061035156,68.0,505800.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,68.75,69.55999755859375,68.30000305175781,68.83999633789062,570900.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,68.7699966430664,70.43000030517578,68.7699966430664,70.13999938964844,888000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,70.23999786376953,70.6500015258789,69.69000244140625,70.58000183105469,321500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,69.41000366210938,70.08999633789062,69.33000183105469,69.62999725341797,382800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,69.61000061035156,69.86000061035156,69.16999816894531,69.58999633789062,392700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,69.66000366210938,69.80000305175781,68.80000305175781,69.69999694824219,392600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,70.29000091552734,70.41000366210938,69.0199966430664,69.30000305175781,281800.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,68.47000122070312,69.1500015258789,68.18000030517578,69.13999938964844,498800.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,68.08999633789062,69.38999938964844,68.08999633789062,68.94999694824219,566700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,69.0,69.45999908447266,68.4000015258789,68.93000030517578,400000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,69.19000244140625,70.20999908447266,68.81999969482422,70.20999908447266,537700.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,70.0,70.91000366210938,69.72000122070312,70.51000213623047,897000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,70.7300033569336,70.83000183105469,69.98999786376953,70.68000030517578,848500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,74.0,74.83000183105469,72.05999755859375,73.37999725341797,1312400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,74.43000030517578,75.12000274658203,73.25,74.06999969482422,841500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,74.62999725341797,74.81999969482422,73.6500015258789,74.0199966430664,476900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,73.79000091552734,74.58999633789062,73.41000366210938,74.48999786376953,589100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,74.31999969482422,74.76000213623047,73.98999786376953,74.56999969482422,550700.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,74.37000274658203,74.58999633789062,72.87999725341797,72.94999694824219,754400.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,73.04000091552734,73.29000091552734,71.36000061035156,72.86000061035156,432700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,72.66000366210938,74.98999786376953,72.38999938964844,74.72000122070312,925100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,74.11000061035156,74.52999877929688,73.25,74.33999633789062,715300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,74.1500015258789,74.55999755859375,73.48999786376953,74.3499984741211,563600.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,74.3499984741211,74.87000274658203,73.9000015258789,74.70999908447266,495600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,74.83999633789062,76.04000091552734,74.51000213623047,75.80000305175781,630200.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,75.93000030517578,76.58000183105469,75.5999984741211,76.31999969482422,611100.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,76.33000183105469,77.55000305175781,76.33000183105469,76.76000213623047,670700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,75.44999694824219,75.5199966430664,73.51000213623047,74.44999694824219,550300.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,75.06999969482422,75.63999938964844,74.33999633789062,75.3499984741211,496700.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,75.61000061035156,76.86000061035156,75.61000061035156,76.63999938964844,383700.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,76.38999938964844,77.31999969482422,76.16999816894531,76.79000091552734,450600.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,76.01000213623047,76.62000274658203,75.54000091552734,75.66999816894531,548500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,75.33000183105469,75.81999969482422,74.98999786376953,75.26000213623047,595000.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,75.87999725341797,76.98999786376953,75.83000183105469,76.55999755859375,340500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,76.66999816894531,77.62000274658203,76.5199966430664,76.55000305175781,302400.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,76.26000213623047,77.05000305175781,75.93000030517578,76.22000122070312,359300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,76.55000305175781,76.56999969482422,75.93000030517578,76.31999969482422,387400.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,75.93000030517578,76.5199966430664,75.93000030517578,76.06999969482422,433200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,76.06999969482422,76.72000122070312,75.37000274658203,75.86000061035156,793200.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,75.83000183105469,76.0,74.77999877929688,75.44999694824219,378300.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,75.69999694824219,77.0199966430664,75.4800033569336,75.76000213623047,379200.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,75.31999969482422,76.33999633789062,75.25,75.48999786376953,419800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,75.70999908447266,75.70999908447266,74.41000366210938,74.91999816894531,379200.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,75.30999755859375,75.55999755859375,74.91999816894531,75.41000366210938,358200.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,75.51000213623047,76.16000366210938,75.12999725341797,75.22000122070312,516900.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,74.61000061035156,74.83000183105469,73.62999725341797,74.26000213623047,423700.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,74.5199966430664,74.87999725341797,73.62000274658203,74.27999877929688,402800.0,,,,,,,,,,
