Date,Open,High,Low,Close,Volume,"('Adj Close', 'EOLS')","('Close', 'EOLS')","('High', 'EOLS')","('Low', 'EOLS')","('Open', 'EOLS')","('Volume', 'EOLS')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,10.470000267028809,10.734999656677246,9.949999809265137,9.989999771118164,581000.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,9.979999542236328,10.170000076293944,9.800000190734863,10.149999618530272,417000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,10.279999732971191,10.539999961853027,10.229999542236328,10.25,334500.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,10.130000114440918,10.59000015258789,9.949999809265137,10.449999809265137,416700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,10.4399995803833,10.6899995803833,10.270000457763672,10.369999885559082,373300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,10.279999732971191,10.670000076293944,10.270000457763672,10.539999961853027,371800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,10.59000015258789,10.960000038146973,10.59000015258789,10.68000030517578,410000.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,10.600000381469728,10.789999961853027,10.45699977874756,10.640000343322754,653400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,10.640000343322754,10.880000114440918,10.5,10.550000190734863,322600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,10.470000267028809,10.484999656677246,10.300000190734863,10.43000030517578,481300.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,11.0,12.8100004196167,10.751999855041504,12.479999542236328,4081500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,12.609999656677246,12.609999656677246,11.68000030517578,11.84000015258789,1273300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,11.90999984741211,12.270000457763672,11.699999809265137,11.850000381469728,869300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,12.0,12.470000267028809,11.829999923706056,12.09000015258789,693300.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,12.1899995803833,12.270000457763672,11.710000038146973,11.75,339100.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,11.829999923706056,11.9399995803833,11.5649995803833,11.630000114440918,321400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,11.710000038146973,11.869999885559082,11.449999809265137,11.84000015258789,218000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,11.93000030517578,12.18000030517578,11.899999618530272,11.9399995803833,275600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,12.68000030517578,13.739999771118164,12.407999992370604,13.470000267028809,1504200.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,13.34000015258789,13.34000015258789,12.802000045776367,12.970000267028809,640800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,12.899999618530272,13.149999618530272,12.6899995803833,12.6899995803833,400100.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,12.899999618530272,13.119999885559082,12.600000381469728,13.039999961853027,479600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,12.899999618530272,13.574999809265137,12.760000228881836,13.470000267028809,612400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,13.130000114440918,13.279999732971191,12.71500015258789,12.770000457763672,659100.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,12.850000381469728,13.25,12.8149995803833,13.050000190734863,460700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,13.0,13.289999961853027,12.8100004196167,13.149999618530272,680000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,13.010000228881836,13.380000114440918,12.920000076293944,13.359999656677246,402200.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,13.460000038146973,13.779999732971191,13.300000190734863,13.699999809265137,964300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,13.729999542236328,14.100000381469728,13.5600004196167,13.729999542236328,679700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,13.329999923706056,13.479999542236328,13.050000190734863,13.420000076293944,388900.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,13.68000030517578,13.760000228881836,13.489999771118164,13.520000457763672,311700.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,13.739999771118164,13.890000343322754,13.529999732971191,13.770000457763672,395000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,13.630000114440918,13.652999877929688,13.40999984741211,13.520000457763672,262300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,13.460000038146973,13.59000015258789,13.289999961853027,13.3100004196167,313500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,13.260000228881836,13.380000114440918,13.029999732971191,13.06999969482422,482900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,13.0,13.345000267028809,12.899999618530272,13.15999984741211,405200.0,,,,,,,,,,
