Date,Open,High,Low,Close,Volume,"('Adj Close', 'PLAY')","('Close', 'PLAY')","('High', 'PLAY')","('Low', 'PLAY')","('Open', 'PLAY')","('Volume', 'PLAY')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,53.54999923706055,54.84999847412109,52.77999877929688,54.220001220703125,1676300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,53.459999084472656,53.459999084472656,51.02000045776367,51.290000915527344,1154600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,50.880001068115234,51.45500183105469,50.47999954223633,51.060001373291016,1023700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,50.77000045776367,51.59999847412109,49.27000045776367,50.66999816894531,3301100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,50.22999954223633,52.0099983215332,50.22999954223633,51.68999862670898,1290500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,50.88999938964844,51.42499923706055,49.41999816894531,49.7599983215332,1083800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,49.810001373291016,51.0,49.29999923706055,50.81999969482422,1032100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,50.54999923706055,50.93000030517578,49.3849983215332,49.84000015258789,955400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,50.43000030517578,50.525001525878906,48.494998931884766,49.2400016784668,1164500.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,48.63999938964844,49.64500045776367,47.970001220703125,49.2400016784668,1286000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,48.38999938964844,49.15999984741211,48.38999938964844,48.959999084472656,1100200.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,49.369998931884766,49.45000076293945,47.900001525878906,48.63999938964844,1073300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,48.52999877929688,49.095001220703125,47.94499969482422,48.56999969482422,835500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,48.93000030517578,51.119998931884766,48.875,50.70000076293945,1092000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,51.540000915527344,52.09999847412109,51.1150016784668,51.25,900100.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,52.02999877929688,52.04199981689453,50.26100158691406,50.65999984741211,886500.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,51.869998931884766,53.084999084472656,51.08000183105469,52.02999877929688,1004400.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,52.27999877929688,52.59999847412109,51.15999984741211,51.34999847412109,526600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,51.20000076293945,53.209999084472656,50.8650016784668,52.81999969482422,484100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,52.619998931884766,53.66999816894531,51.97700119018555,53.630001068115234,860200.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,53.619998931884766,55.18000030517578,53.02999877929688,53.52999877929688,1263300.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,53.75,54.39500045776367,52.2599983215332,54.29999923706055,1533000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,53.31999969482422,55.34999847412109,53.220001220703125,55.18999862670898,841100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,54.27999877929688,54.720001220703125,53.09000015258789,53.58000183105469,866000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,53.27000045776367,54.380001068115234,53.20000076293945,54.34999847412109,627700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,54.91999816894531,55.150001525878906,53.78499984741211,54.27000045776367,526900.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,54.7599983215332,58.06999969482422,54.560001373291016,58.04999923706055,1042800.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,58.27999877929688,59.86000061035156,58.095001220703125,59.470001220703125,1388500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,59.34999847412109,61.275001525878906,58.80400085449219,61.209999084472656,789700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,57.900001525878906,59.63999938964844,57.290000915527344,58.52999877929688,843000.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,59.84000015258789,59.84000015258789,57.11000061035156,58.310001373291016,530300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,58.59000015258789,59.68000030517578,58.18999862670898,59.40999984741211,1253800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,58.7599983215332,61.650001525878906,58.459999084472656,60.79999923706055,1042000.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,60.0,61.40999984741211,59.93000030517578,60.72999954223633,588200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,60.68999862670898,60.900001525878906,59.3650016784668,60.29999923706055,651000.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,60.66999816894531,63.25,60.66999816894531,62.2400016784668,668600.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,61.880001068115234,64.1500015258789,61.68999862670898,63.7400016784668,986600.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,63.220001220703125,63.91999816894531,62.91999816894531,63.13999938964844,541400.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,63.52999877929688,63.970001220703125,62.7400016784668,63.400001525878906,597700.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,62.54999923706055,63.63999938964844,62.130001068115234,62.709999084472656,759000.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,63.4900016784668,63.4900016784668,61.34000015258789,61.7400016784668,912100.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,61.52000045776367,62.869998931884766,60.25,62.47999954223633,716600.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,62.400001525878906,63.185001373291016,60.95000076293945,61.29999923706055,780700.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,60.470001220703125,62.9900016784668,60.33000183105469,62.90999984741211,703800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,64.04000091552734,64.9000015258789,62.57500076293945,62.59999847412109,616800.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,63.540000915527344,63.790000915527344,62.58000183105469,63.2400016784668,952500.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,63.47999954223633,64.48999786376953,61.98500061035156,63.040000915527344,449300.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,62.58000183105469,62.92499923706055,60.59000015258789,61.150001525878906,738100.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,60.81999969482422,63.04999923706055,60.560001373291016,62.54999923706055,567200.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,62.38999938964844,63.130001068115234,62.060001373291016,62.540000915527344,523700.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,62.0,62.560001373291016,61.09999847412109,62.41999816894531,647900.0,,,,,,,,,,
