Date,Open,High,Low,Close,Volume,"('Adj Close', 'RHI')","('Close', 'RHI')","('High', 'RHI')","('Low', 'RHI')","('Open', 'RHI')","('Volume', 'RHI')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,87.41999816894531,87.77999877929688,85.69000244140625,86.11000061035156,607200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,85.55999755859375,85.55999755859375,83.83000183105469,83.94000244140625,711500.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,84.16000366210938,84.16000366210938,83.05999755859375,83.0999984741211,1029800.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,82.52999877929688,83.83999633789062,82.19000244140625,82.9000015258789,1404500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,82.8499984741211,83.58999633789062,82.7699966430664,83.25,724200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,82.16000366210938,82.43000030517578,81.20999908447266,82.04000091552734,780100.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,81.9000015258789,82.27999877929688,80.77999877929688,80.80000305175781,1203100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,80.55000305175781,81.01000213623047,79.68000030517578,80.77999877929688,1344700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,81.19999694824219,81.19999694824219,80.2699966430664,80.69000244140625,778300.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,80.06999969482422,80.56999969482422,79.30999755859375,80.48999786376953,1381300.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,79.66000366210938,80.11000061035156,79.44999694824219,79.91999816894531,972400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,80.12000274658203,80.43000030517578,79.44000244140625,80.41000366210938,1132700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,80.58999633789062,80.93000030517578,79.70999908447266,80.5999984741211,1146500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,81.19000244140625,82.06999969482422,80.9000015258789,82.05999755859375,1130500.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,82.44999694824219,82.9800033569336,81.18000030517578,81.2699966430664,1103500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,81.77999877929688,81.87000274658203,80.83000183105469,81.08999633789062,1056600.0,,,,,,,,,,
