Date,Open,High,Low,Close,Volume,"('Adj Close', 'MERC')","('Close', 'MERC')","('High', 'MERC')","('Low', 'MERC')","('Open', 'MERC')","('Volume', 'MERC')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,9.4399995803833,9.5,9.31999969482422,9.43000030517578,176900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,9.3100004196167,9.3100004196167,8.880000114440918,8.920000076293945,238600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,8.850000381469727,8.949999809265137,8.829999923706055,8.920000076293945,270300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,8.84000015258789,9.050000190734863,8.819999694824219,9.0,170500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,9.020000457763672,9.09000015258789,8.920000076293945,9.0600004196167,103800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,8.979999542236328,9.010000228881836,8.800000190734863,8.920000076293945,192200.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,8.930000305175781,9.029999732971191,8.800000190734863,9.010000228881836,171100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,8.989999771118164,9.029999732971191,8.850000381469727,8.9399995803833,199400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,9.34000015258789,10.029999732971191,9.34000015258789,9.84000015258789,590100.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,9.59000015258789,10.130000114440918,9.09000015258789,9.18000030517578,341700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,9.0600004196167,9.06999969482422,8.859999656677246,8.920000076293945,301200.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,8.949999809265137,9.0,8.710000038146973,8.729999542236328,283400.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,8.739999771118164,8.779999732971191,8.5,8.600000381469727,193700.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,8.619999885559082,8.84000015258789,8.520000457763672,8.670000076293945,221600.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,8.760000228881836,8.800000190734863,8.550000190734863,8.649999618530273,225000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,8.789999961853027,8.9399995803833,8.550000190734863,8.609999656677246,198800.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,8.75,8.75,8.479999542236328,8.720000267028809,309400.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,8.710000038146973,8.779999732971191,8.649999618530273,8.779999732971191,164100.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,8.789999961853027,8.789999961853027,8.600000381469727,8.6899995803833,174000.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,8.670000076293945,8.720000267028809,8.550000190734863,8.6899995803833,171600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,8.699999809265137,8.729999542236328,8.4399995803833,8.460000038146973,311100.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,8.489999771118164,8.600000381469727,8.270000457763672,8.270000457763672,315300.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,8.220000267028809,8.270000457763672,7.809999942779541,8.029999732971191,460200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,7.929999828338623,7.989999771118164,7.570000171661377,7.619999885559082,332400.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,7.579999923706055,7.900000095367432,7.5,7.650000095367432,364000.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,7.670000076293945,7.920000076293945,7.46999979019165,7.760000228881836,610900.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,7.769999980926514,8.180000305175781,7.630000114440918,8.0,510600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,8.0,8.039999961853027,7.869999885559082,7.929999828338623,364400.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,7.929999828338623,8.180000305175781,7.900000095367432,8.029999732971191,231800.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,7.739999771118164,7.75,7.429999828338623,7.599999904632568,421700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,7.630000114440918,7.699999809265137,7.46999979019165,7.679999828338623,348300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,7.670000076293945,7.900000095367432,7.670000076293945,7.800000190734863,503600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,7.400000095367432,8.399999618530273,7.010000228881836,8.380000114440918,978000.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,8.25,8.600000381469727,8.140000343322754,8.270000457763672,422600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,8.210000038146973,8.399999618530273,8.119999885559082,8.180000305175781,382000.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,8.210000038146973,8.470000267028809,8.119999885559082,8.470000267028809,278500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,8.420000076293945,8.59000015258789,8.329999923706055,8.510000228881836,252500.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,8.5,8.779999732971191,8.420000076293945,8.510000228881836,339400.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,8.550000190734863,8.770000457763672,8.489999771118164,8.720000267028809,227800.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,8.739999771118164,9.119999885559082,8.59000015258789,9.100000381469728,275100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,9.149999618530272,9.369999885559082,9.010000228881836,9.18000030517578,323100.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,9.18000030517578,9.5,9.140000343322754,9.489999771118164,291600.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,9.539999961853027,10.279999732971191,9.539999961853027,10.170000076293944,477200.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,10.210000038146973,10.420000076293944,9.970000267028809,10.029999732971191,332100.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,10.170000076293944,10.199999809265137,9.9399995803833,9.979999542236328,234000.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,10.119999885559082,10.210000038146973,9.899999618530272,9.93000030517578,119300.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,10.0,10.09000015258789,9.829999923706056,10.010000228881836,173500.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,10.010000228881836,10.25,9.949999809265137,10.18000030517578,168300.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,10.18000030517578,10.239999771118164,9.670000076293944,9.710000038146973,154200.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,9.68000030517578,9.859999656677246,9.579999923706056,9.619999885559082,162500.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,9.5600004196167,9.56999969482422,9.140000343322754,9.1899995803833,158400.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,9.220000267028809,9.869999885559082,9.149999618530272,9.25,431200.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,9.260000228881836,9.359999656677246,9.0600004196167,9.130000114440918,233900.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,9.06999969482422,9.270000457763672,9.06999969482422,9.18000030517578,243000.0,,,,,,,,,,
