Date,Open,High,Low,Close,Volume,"('Adj Close', 'STC')","('Close', 'STC')","('High', 'STC')","('Low', 'STC')","('Open', 'STC')","('Volume', 'STC')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,58.119998931884766,58.58000183105469,57.709999084472656,58.0099983215332,227400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,57.34000015258789,58.27000045776367,56.900001525878906,57.380001068115234,349900.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,57.72999954223633,57.86000061035156,57.06999969482422,57.77999877929688,187300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,57.43999862670898,58.380001068115234,57.38999938964844,58.130001068115234,225100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,58.2400016784668,59.36000061035156,58.150001525878906,59.34999847412109,171800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,58.43999862670898,59.11000061035156,58.22999954223633,58.7400016784668,151400.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,58.58000183105469,58.7599983215332,57.2599983215332,57.90999984741211,278800.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,57.65999984741211,58.0099983215332,56.68000030517578,57.95000076293945,226100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,58.40999984741211,58.52999877929688,57.59999847412109,58.27000045776367,209700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,57.709999084472656,58.09000015258789,57.310001373291016,57.84999847412109,145800.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,57.02000045776367,57.70000076293945,56.900001525878906,57.290000915527344,199800.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,57.470001220703125,58.09000015258789,56.650001525878906,57.4900016784668,361700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,57.630001068115234,58.86000061035156,57.33000183105469,58.86000061035156,190300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,59.34000015258789,60.4900016784668,58.95000076293945,60.40999984741211,224200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,60.88999938964844,61.0,59.709999084472656,60.34999847412109,201700.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,60.93000030517578,61.40999984741211,60.400001525878906,61.15999984741211,250600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,61.810001373291016,62.0,60.470001220703125,61.540000915527344,210900.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,62.060001373291016,62.5,61.83000183105469,62.209999084472656,106000.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,62.11000061035156,63.5099983215332,61.869998931884766,63.5,122600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,63.310001373291016,63.7599983215332,62.970001220703125,63.41999816894531,97900.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,63.47999954223633,63.869998931884766,61.400001525878906,61.65999984741211,231700.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,61.880001068115234,62.65999984741211,60.63999938964844,62.34000015258789,128800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,61.93000030517578,62.900001525878906,61.68000030517578,62.31999969482422,104700.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,61.59999847412109,62.11000061035156,61.08000183105469,61.369998931884766,176700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,61.380001068115234,61.90999984741211,59.61000061035156,60.52000045776367,202800.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,60.70000076293945,60.70000076293945,59.13999938964844,59.61000061035156,284600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,59.91999816894531,60.59000015258789,56.15999984741211,59.7599983215332,401300.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,59.900001525878906,60.93000030517578,59.0,60.369998931884766,225900.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,60.380001068115234,62.880001068115234,60.380001068115234,62.630001068115234,238700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,60.650001525878906,61.45000076293945,59.97999954223633,60.880001068115234,372700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,61.33000183105469,61.7599983215332,60.88999938964844,61.11000061035156,244500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,61.47999954223633,63.5,61.47999954223633,63.209999084472656,244600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,62.5099983215332,63.11000061035156,62.06999969482422,62.150001525878906,164000.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,61.869998931884766,62.650001525878906,61.38999938964844,61.540000915527344,142000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,61.41999816894531,62.130001068115234,61.27999877929688,62.04999923706055,161300.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,61.84000015258789,62.380001068115234,60.2400016784668,60.52999877929688,215700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,60.459999084472656,61.540000915527344,60.27000045776367,61.36000061035156,146300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,61.08000183105469,61.619998931884766,60.93999862670898,61.34999847412109,122300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,61.400001525878906,61.84999847412109,60.88999938964844,61.59000015258789,167900.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,61.11000061035156,61.9900016784668,61.11000061035156,61.61000061035156,138300.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,62.650001525878906,63.22999954223633,62.310001373291016,62.97999954223633,155800.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,63.0099983215332,63.27999877929688,62.25,63.22999954223633,171900.0,,,,,,,,,,
