Date,Open,High,Low,Close,Volume,"('Adj Close', 'QSI')","('Close', 'QSI')","('High', 'QSI')","('Low', 'QSI')","('Open', 'QSI')","('Volume', 'QSI')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,2.0,2.1589999198913574,1.8600000143051147,2.0299999713897705,707500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,2.0,2.0,1.8600000143051147,1.8899999856948853,773900.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,1.8899999856948853,1.9600000381469729,1.830000042915344,1.8799999952316284,590000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,1.899999976158142,1.919999957084656,1.8200000524520876,1.870000004768372,385200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,1.8899999856948853,2.059999942779541,1.850000023841858,2.049999952316284,621600.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,1.9900000095367432,2.055000066757202,1.940000057220459,1.950000047683716,389000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,1.950000047683716,2.0,1.8600000143051147,1.9600000381469729,497600.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,1.9600000381469729,1.9600000381469729,1.7699999809265137,1.7999999523162842,1121600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,1.7899999618530271,1.8650000095367432,1.7100000381469729,1.7300000190734863,645800.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,1.7000000476837158,1.7200000286102295,1.6549999713897705,1.7000000476837158,467800.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,1.649999976158142,1.680999994277954,1.559999942779541,1.6100000143051147,742600.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,1.6200000047683716,1.690000057220459,1.5449999570846558,1.559999942779541,551500.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,1.590000033378601,1.6200000047683716,1.5299999713897705,1.590000033378601,445600.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,1.6299999952316284,1.7799999713897705,1.600000023841858,1.75,608000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,1.7699999809265137,1.8600000143051147,1.75,1.8200000524520876,503100.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,1.8600000143051147,1.8899999856948853,1.7000000476837158,1.7100000381469729,586300.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,1.7100000381469729,1.7699999809265137,1.6649999618530271,1.7000000476837158,619600.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,1.7100000381469729,1.7400000095367432,1.6299999952316284,1.649999976158142,415200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,1.659999966621399,1.7699999809265137,1.628999948501587,1.75,466200.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,1.7100000381469729,1.7300000190734863,1.6299999952316284,1.649999976158142,527600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,1.649999976158142,1.7000000476837158,1.559999942779541,1.559999942779541,624500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,1.590000033378601,1.6399999856948853,1.5499999523162842,1.5800000429153442,597600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,1.6200000047683716,1.6200000047683716,1.4850000143051147,1.5199999809265137,614200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,1.5499999523162842,1.5499999523162842,1.4700000286102295,1.4900000095367432,442800.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,1.4900000095367432,1.565000057220459,1.4700000286102295,1.5499999523162842,381700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,1.5499999523162842,1.5700000524520874,1.4199999570846558,1.4299999475479126,720600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,1.4299999475479126,1.4900000095367432,1.3799999952316284,1.440000057220459,844100.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,1.4600000381469729,1.5789999961853027,1.4600000381469729,1.5399999618530271,508900.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,1.5499999523162842,1.7699999809265137,1.5499999523162842,1.7599999904632568,939300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,1.6799999475479126,1.6799999475479126,1.5049999952316284,1.5499999523162842,791600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,1.5800000429153442,1.6799999475479126,1.5700000524520874,1.6549999713897705,514000.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,1.6799999475479126,1.830000042915344,1.659999966621399,1.7999999523162842,779900.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,1.7699999809265137,1.7799999713897705,1.6799999475479126,1.7000000476837158,698900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,1.649999976158142,1.690000057220459,1.600000023841858,1.600000023841858,456000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,1.6200000047683716,1.6299999952316284,1.531000018119812,1.5800000429153442,355700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,1.6100000143051147,1.628000020980835,1.5399999618530271,1.559999942779541,475900.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,1.5399999618530271,1.6200000047683716,1.5299999713897705,1.559999942779541,240500.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,1.559999942779541,1.7000000476837158,1.5399999618530271,1.6799999475479126,582900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,1.690000057220459,1.7899999618530271,1.690000057220459,1.7699999809265137,753100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,1.7200000286102295,1.8589999675750728,1.6649999618530271,1.7400000095367432,559000.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,1.7999999523162842,1.8600000143051147,1.6200000047683716,1.6699999570846558,987900.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,1.75,1.919999957084656,1.6749999523162842,1.850000023841858,1169900.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,1.8600000143051147,1.9850000143051147,1.8200000524520876,1.850000023841858,1282100.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,1.7999999523162842,1.809999942779541,1.5750000476837158,1.6100000143051147,1133000.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,1.6799999475479126,1.6799999475479126,1.5399999618530271,1.6100000143051147,646000.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,1.75,2.1600000858306885,1.7400000095367432,2.0899999141693115,2951300.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,2.0799999237060547,2.430000066757202,2.0799999237060547,2.2300000190734863,3056300.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,2.200000047683716,2.2709999084472656,1.9299999475479128,1.9700000286102293,1501700.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,2.009999990463257,2.015000104904175,1.825000047683716,1.870000004768372,975800.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,1.8600000143051147,1.940000057220459,1.8200000524520876,1.8200000524520876,1016600.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,1.7999999523162842,1.8359999656677248,1.7300000190734863,1.7699999809265137,895700.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,1.75,1.8320000171661377,1.7100000381469729,1.7300000190734863,1268600.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,1.7999999523162842,2.005000114440918,1.7599999904632568,1.909999966621399,1482200.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,1.919999957084656,1.950000047683716,1.809999942779541,1.8899999856948853,699900.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,1.909999966621399,1.924999952316284,1.7999999523162842,1.899999976158142,943700.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,1.899999976158142,2.0,1.8899999856948853,1.899999976158142,579800.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,1.8600000143051147,1.8600000143051147,1.75,1.7899999618530271,702300.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,1.7899999618530271,1.830000042915344,1.7350000143051147,1.7799999713897705,510300.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,1.7699999809265137,1.870000004768372,1.75,1.7699999809265137,750000.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,1.7999999523162842,1.8899999856948853,1.7599999904632568,1.8899999856948853,358000.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,1.8799999952316284,2.0,1.871000051498413,1.9700000286102293,762500.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,1.9900000095367432,1.9900000095367432,1.8350000381469729,1.850000023841858,512900.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,1.7999999523162842,1.840000033378601,1.7300000190734863,1.7999999523162842,481500.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,1.7999999523162842,1.899999976158142,1.7699999809265137,1.840000033378601,838500.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,1.8899999856948853,1.9700000286102293,1.7999999523162842,1.7999999523162842,461000.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,1.830000042915344,1.875,1.7699999809265137,1.8200000524520876,450700.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,1.830000042915344,1.8899999856948853,1.809999942779541,1.8200000524520876,416400.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,1.8200000524520876,1.919999957084656,1.807000041007996,1.8899999856948853,535900.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,1.8899999856948853,1.9299999475479128,1.7999999523162842,1.830000042915344,496300.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,1.840000033378601,1.868000030517578,1.7699999809265137,1.8200000524520876,606800.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,1.7799999713897705,1.819000005722046,1.690000057220459,1.690000057220459,696700.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,1.75,1.7599999904632568,1.600000023841858,1.659999966621399,790000.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,1.6200000047683716,1.7000000476837158,1.5800000429153442,1.6399999856948853,576300.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,1.649999976158142,1.6699999570846558,1.5199999809265137,1.5299999713897705,567600.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,1.5299999713897705,1.5800000429153442,1.4900000095367432,1.5099999904632568,768600.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,1.4900000095367432,1.5800000429153442,1.475000023841858,1.5700000524520874,729500.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,1.5800000429153442,1.6399999856948853,1.5399999618530271,1.6200000047683716,382700.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,1.6299999952316284,1.7699999809265137,1.6299999952316284,1.7000000476837158,631600.0,,,,,,,,,,
