Date,Open,High,Low,Close,Volume,"('Adj Close', 'PINS')","('Close', 'PINS')","('High', 'PINS')","('Low', 'PINS')","('Open', 'PINS')","('Volume', 'PINS')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,36.36000061035156,36.56999969482422,35.68000030517578,36.209999084472656,7814000.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,35.849998474121094,36.04999923706055,35.36000061035156,35.86000061035156,7024100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,35.86000061035156,36.18999862670898,35.439998626708984,35.779998779296875,6066900.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,35.56999969482422,36.51499938964844,35.56999969482422,35.91999816894531,4846400.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,36.43999862670898,37.47999954223633,36.38999938964844,37.380001068115234,8720100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,37.38999938964844,38.119998931884766,37.38999938964844,37.790000915527344,9968800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,38.01499938964844,38.65999984741211,37.67499923706055,37.7599983215332,8612700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,37.61000061035156,38.22800064086914,37.29999923706055,37.709999084472656,5628100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,37.59000015258789,37.97999954223633,37.11000061035156,37.130001068115234,4871400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,36.810001373291016,37.09000015258789,36.52000045776367,36.77000045776367,5518500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,36.52000045776367,36.52999877929688,35.69499969482422,36.40999984741211,8531800.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,37.540000915527344,37.900001525878906,36.65499877929688,37.09000015258789,6766200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,37.22999954223633,37.375,37.005001068115234,37.09999847412109,4924000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,37.36000061035156,37.72999954223633,36.900001525878906,37.15999984741211,5856100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,37.415000915527344,37.58000183105469,36.60499954223633,36.959999084472656,14821700.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,37.29999923706055,37.45000076293945,36.11000061035156,36.52000045776367,9419100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,36.810001373291016,37.30500030517578,36.4900016784668,36.9900016784668,7459300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,38.09999847412109,38.630001068115234,37.36000061035156,37.70000076293945,14793400.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,37.9900016784668,39.20000076293945,37.93000030517578,39.16999816894531,15755500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,38.9900016784668,39.59000015258789,38.459999084472656,38.63999938964844,11972500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,37.720001220703125,38.31999969482422,37.2599983215332,37.470001220703125,10564100.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,37.56999969482422,38.09999847412109,37.15999984741211,37.58000183105469,10002600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,39.08000183105469,39.91999816894531,37.79999923706055,39.75,16207200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,39.95000076293945,40.95000076293945,38.7400016784668,39.66999816894531,12389200.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,41.150001525878906,41.59999847412109,40.540000915527344,41.04999923706055,15359300.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,39.9900016784668,41.11000061035156,39.52999877929688,40.83000183105469,15280000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,40.90999984741211,41.27000045776367,40.150001525878906,40.720001220703125,34912100.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,37.20000076293945,37.56999969482422,35.025001525878906,36.869998931884766,42756000.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,37.0,37.04999923706055,35.30099868774414,35.5099983215332,20496200.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,34.970001220703125,36.040000915527344,34.492000579833984,35.709999084472656,13244500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,35.92499923706055,36.15499877929688,35.20000076293945,35.81999969482422,8635600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,35.65999984741211,36.709999084472656,35.58000183105469,36.58000183105469,10045700.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,36.119998931884766,36.25299835205078,35.154998779296875,35.279998779296875,8715300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,34.93000030517578,35.16999816894531,34.5,35.11000061035156,7456500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,34.810001373291016,35.494998931884766,34.720001220703125,35.439998626708984,7047200.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,36.119998931884766,36.20000076293945,35.42499923706055,35.9900016784668,11462300.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,36.09000015258789,36.25,35.14500045776367,35.86000061035156,7596500.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,35.900001525878906,36.03300094604492,35.369998931884766,35.38999938964844,7513100.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,35.439998626708984,36.23500061035156,35.290000915527344,36.08000183105469,8602900.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,35.904998779296875,36.47999954223633,35.7599983215332,36.119998931884766,5672800.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,36.36000061035156,36.72999954223633,36.07500076293945,36.70000076293945,6347000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,36.650001525878906,37.09000015258789,36.27000045776367,36.400001525878906,7323900.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,36.15999984741211,36.41999816894531,35.20000076293945,36.400001525878906,9171300.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,35.89500045776367,36.09999847412109,35.125,35.689998626708984,7915600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,35.97999954223633,36.29999923706055,34.33000183105469,34.619998931884766,14650500.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,34.81999969482422,35.540000915527344,34.7400016784668,35.52000045776367,12045200.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,35.70000076293945,36.46500015258789,34.869998931884766,34.900001525878906,8648900.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,34.79999923706055,34.79999923706055,33.875,34.34000015258789,11869300.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,34.40999984741211,35.06999969482422,34.095001220703125,34.869998931884766,7107400.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,34.68000030517578,35.26499938964844,34.46500015258789,34.599998474121094,6690000.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,34.560001373291016,34.61100006103516,33.6349983215332,34.06999969482422,8190700.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,34.0,34.29999923706055,33.599998474121094,34.189998626708984,8243400.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,34.380001068115234,34.41999816894531,33.70500183105469,33.97999954223633,5512800.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,33.779998779296875,34.0099983215332,33.53200149536133,33.88999938964844,9505600.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,34.09000015258789,34.4900016784668,33.882999420166016,34.290000915527344,6118800.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,34.529998779296875,34.97999954223633,34.06999969482422,34.33000183105469,7303900.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,34.31999969482422,34.4900016784668,33.76499938964844,33.88999938964844,6696600.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,33.599998474121094,35.349998474121094,33.52000045776367,34.970001220703125,11716800.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,36.72999954223633,37.27000045776367,35.439998626708984,35.5099983215332,16769300.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,35.810001373291016,36.13999938964844,34.625,34.880001068115234,7639600.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,34.790000915527344,35.06999969482422,34.58000183105469,34.66999816894531,4276600.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,34.540000915527344,35.459999084472656,34.540000915527344,35.31999969482422,7484000.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,34.790000915527344,35.189998626708984,34.25,35.130001068115234,5395100.0,,,,,,,,,,
