Date,Open,High,Low,Close,Volume,"('Adj Close', 'KRUS')","('Close', 'KRUS')","('High', 'KRUS')","('Low', 'KRUS')","('Open', 'KRUS')","('Volume', 'KRUS')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,75.26000213623047,76.86000061035156,73.06999969482422,73.22000122070312,192100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,71.76000213623047,74.9800033569336,70.01000213623047,73.69999694824219,187400.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,73.91999816894531,75.18000030517578,73.28900146484375,74.58999633789062,185100.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,74.5199966430664,92.51499938964844,74.5199966430664,87.7699966430664,575900.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,87.44999694824219,90.22000122070312,86.65599822998047,90.20999908447266,255500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,89.47000122070312,97.91000366210938,89.4000015258789,96.16999816894533,205000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,95.1500015258789,96.16000366210938,90.93000030517578,93.0,138600.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,92.83999633789062,93.0,88.16200256347656,88.77999877929688,105200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,91.16999816894533,94.31999969482422,88.06999969482422,88.55000305175781,160000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,87.26000213623047,90.1750030517578,87.19999694824219,89.33999633789062,85700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,87.01000213623047,90.4000015258789,86.88200378417969,90.38999938964844,89900.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,90.7300033569336,91.44000244140624,87.72000122070312,88.08000183105469,92200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,88.05999755859375,92.31999969482422,87.08699798583984,91.41999816894533,117200.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,91.0,93.21499633789062,89.5,90.01000213623047,88900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,91.54000091552734,91.54000091552734,90.0,90.62999725341795,73000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,92.31999969482422,93.93000030517578,90.0199966430664,90.75,73900.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,91.72000122070312,92.8740005493164,90.43000030517578,91.18000030517578,78000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,91.5,92.69000244140624,91.0500030517578,91.2699966430664,103300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,91.88999938964844,95.79000091552734,91.25,95.7300033569336,135800.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,95.75,98.58000183105467,90.5459976196289,97.16999816894533,121700.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,97.18000030517578,101.6500015258789,96.95999908447266,98.12999725341795,190700.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,99.4499969482422,101.83000183105467,96.5999984741211,101.73999786376952,101300.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,100.0,100.45999908447266,97.48999786376952,97.8000030517578,112100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,96.83000183105467,99.4499969482422,95.16000366210938,98.88999938964844,106600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,98.58999633789062,99.26499938964844,95.18499755859376,95.30999755859376,86400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,95.93000030517578,99.16999816894533,95.26100158691406,99.1500015258789,66300.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,99.72000122070312,103.16000366210938,98.93000030517578,102.62000274658205,73000.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,101.91999816894533,104.1500015258789,100.5500030517578,103.66000366210938,110800.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,103.0999984741211,108.22000122070312,103.0999984741211,107.33999633789062,90400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,102.5199966430664,104.6999969482422,100.83000183105467,101.0,100600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,102.6500015258789,102.6500015258789,98.3000030517578,99.48999786376952,72600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,99.81999969482422,104.86000061035156,99.81999969482422,103.48999786376952,75800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,102.8499984741211,104.4800033569336,101.50299835205078,103.06999969482422,55300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,102.44000244140624,102.48600006103516,98.19000244140624,98.69000244140624,53300.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,98.62999725341795,100.0199966430664,97.0,98.27999877929688,83000.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,99.33000183105467,100.98999786376952,98.66400146484376,99.69000244140624,66300.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,99.61000061035156,100.76499938964844,97.65699768066406,99.23999786376952,40000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,98.33000183105467,99.70999908447266,94.6500015258789,94.87999725341795,70100.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,95.31999969482422,97.91999816894533,94.8249969482422,97.68000030517578,55300.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,96.5,97.4800033569336,92.5500030517578,92.97000122070312,59300.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,94.83000183105467,96.0,93.66000366210938,95.02999877929688,59300.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,95.48999786376952,96.93499755859376,94.56999969482422,95.25,53400.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,94.91999816894533,96.62000274658205,92.38500213623048,94.9000015258789,140700.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,93.9499969482422,95.91500091552734,92.33000183105467,93.51000213623048,69000.0,,,,,,,,,,
