Date,Open,High,Low,Close,Volume,"('Adj Close', 'EQBK')","('Close', 'EQBK')","('High', 'EQBK')","('Low', 'EQBK')","('Open', 'EQBK')","('Volume', 'EQBK')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,33.66999816894531,34.06999969482422,33.54999923706055,33.77000045776367,63100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,33.790000915527344,33.91999816894531,33.130001068115234,33.349998474121094,86300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,33.59000015258789,33.95000076293945,33.56999969482422,33.65999984741211,38300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,33.349998474121094,34.63999938964844,33.349998474121094,34.25,120800.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,34.400001525878906,34.75,34.20000076293945,34.560001373291016,76600.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,34.5,34.72999954223633,33.900001525878906,34.04999923706055,120300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,33.869998931884766,34.0,33.209999084472656,33.45000076293945,57300.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,33.27000045776367,33.75,32.36000061035156,33.06999969482422,44600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,33.209999084472656,33.45000076293945,32.40999984741211,32.7400016784668,40000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,32.7400016784668,32.77000045776367,31.68000030517578,32.0,35800.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,31.489999771118164,32.470001220703125,31.100000381469727,32.09000015258789,42400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,32.2400016784668,32.2400016784668,31.920000076293945,32.06999969482422,25900.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,32.27000045776367,32.650001525878906,31.82999992370605,32.540000915527344,51000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,32.880001068115234,33.459999084472656,32.880001068115234,33.41999816894531,28700.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,33.5,33.5,32.97999954223633,33.310001373291016,66000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,33.5,34.25,33.36000061035156,34.15999984741211,82300.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,34.79999923706055,34.79999923706055,32.220001220703125,33.54999923706055,72700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,33.849998474121094,33.849998474121094,33.310001373291016,33.65999984741211,35700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,33.56999969482422,34.7400016784668,33.56999969482422,34.40999984741211,65100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,34.310001373291016,34.75,34.310001373291016,34.65999984741211,41900.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,34.22999954223633,34.63999938964844,32.810001373291016,32.849998474121094,84700.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,33.349998474121094,33.52000045776367,31.61000061035156,32.400001525878906,62500.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,31.8700008392334,32.56999969482422,31.51000022888184,32.119998931884766,49200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,31.76000022888184,32.65999984741211,31.61000061035156,32.290000915527344,50600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,32.22999954223633,32.7599983215332,32.04999923706055,32.220001220703125,48200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,32.119998931884766,32.209999084472656,31.350000381469727,32.15999984741211,103000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,31.959999084472656,32.599998474121094,31.799999237060547,32.5,126500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,32.630001068115234,32.7400016784668,32.20000076293945,32.45000076293945,49100.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,32.31999969482422,33.650001525878906,32.31999969482422,33.310001373291016,69500.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,32.060001373291016,32.060001373291016,31.299999237060547,31.63999938964844,106000.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,32.02000045776367,32.7599983215332,31.82999992370605,32.459999084472656,73100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,32.619998931884766,33.869998931884766,32.0099983215332,33.54999923706055,50900.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,33.29999923706055,33.779998779296875,33.0099983215332,33.02000045776367,37900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,32.47999954223633,33.20000076293945,32.47999954223633,32.56999969482422,37700.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,32.33000183105469,32.70000076293945,32.33000183105469,32.5099983215332,62200.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,32.369998931884766,32.56999969482422,31.90999984741211,32.0,80800.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,31.959999084472656,32.380001068115234,31.88999938964844,31.88999938964844,19200.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,31.459999084472656,32.560001373291016,31.459999084472656,32.310001373291016,57000.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,32.4900016784668,32.79999923706055,31.940000534057617,32.0,32100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,31.729999542236328,32.08000183105469,31.440000534057617,31.440000534057617,42800.0,,,,,,,,,,
