Date,Open,High,Low,Close,Volume,"('Adj Close', 'CLW')","('Close', 'CLW')","('High', 'CLW')","('Low', 'CLW')","('Open', 'CLW')","('Volume', 'CLW')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,36.25,36.75,36.130001068115234,36.59000015258789,88400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,36.56999969482422,37.0099983215332,36.209999084472656,36.34999847412109,75600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,36.150001525878906,36.369998931884766,35.709999084472656,35.75,75100.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,35.56999969482422,36.45000076293945,35.560001373291016,36.0,188900.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,36.150001525878906,36.18999862670898,35.59000015258789,36.150001525878906,176200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,36.13999938964844,36.13999938964844,35.279998779296875,35.65999984741211,181500.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,35.65999984741211,35.79999923706055,35.27000045776367,35.369998931884766,68400.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,35.25,35.27000045776367,34.470001220703125,34.959999084472656,124900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,35.20000076293945,35.25,34.56999969482422,34.66999816894531,81900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,34.5099983215332,34.5099983215332,33.52000045776367,33.59000015258789,159100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,33.27000045776367,34.22999954223633,33.040000915527344,34.22999954223633,118300.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,34.22999954223633,34.22999954223633,33.7599983215332,34.130001068115234,109700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,34.130001068115234,34.290000915527344,33.68000030517578,34.099998474121094,105500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,34.13999938964844,34.40999984741211,34.0,34.13999938964844,167300.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,34.150001525878906,34.369998931884766,33.790000915527344,33.810001373291016,89300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,34.09000015258789,34.16999816894531,33.849998474121094,33.970001220703125,85700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,34.22999954223633,34.36000061035156,33.47999954223633,33.689998626708984,88800.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,33.790000915527344,33.95000076293945,33.599998474121094,33.81999969482422,88400.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,33.90999984741211,33.90999984741211,33.25,33.27000045776367,77400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,33.119998931884766,34.0,32.7599983215332,34.0,186800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,34.0,34.0,32.93000030517578,32.970001220703125,107900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,33.209999084472656,33.27000045776367,32.93000030517578,33.06999969482422,77800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,32.779998779296875,33.0099983215332,32.220001220703125,32.86000061035156,111400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,32.65999984741211,32.849998474121094,31.93000030517578,32.349998474121094,88500.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,32.380001068115234,32.79999923706055,32.2400016784668,32.459999084472656,89400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,32.56999969482422,32.68000030517578,32.15999984741211,32.68000030517578,101300.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,32.650001525878906,33.33000183105469,32.43000030517578,33.33000183105469,112400.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,33.310001373291016,33.849998474121094,32.939998626708984,33.84000015258789,86700.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,33.779998779296875,34.689998626708984,33.619998931884766,34.2400016784668,98300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,33.65999984741211,33.7400016784668,32.68000030517578,32.970001220703125,130000.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,33.22999954223633,33.560001373291016,32.83000183105469,33.540000915527344,91600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,33.709999084472656,34.56999969482422,33.709999084472656,34.45000076293945,99800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,34.290000915527344,34.9900016784668,34.09000015258789,34.79999923706055,98800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,34.4900016784668,34.9900016784668,34.41999816894531,34.77000045776367,97700.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,33.90999984741211,37.0,32.68000030517578,36.0,232400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,36.16999816894531,39.09999847412109,35.47999954223633,38.93000030517578,408700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,38.81999969482422,38.81999969482422,36.83000183105469,37.40999984741211,324800.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,37.400001525878906,37.9900016784668,37.220001220703125,37.97999954223633,239100.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,38.18999862670898,40.97999954223633,38.18999862670898,40.470001220703125,284700.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,40.119998931884766,40.18999862670898,38.4900016784668,38.61000061035156,284000.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,38.61000061035156,39.52000045776367,38.08000183105469,39.290000915527344,238800.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,39.18000030517578,39.31999969482422,38.36000061035156,38.52999877929688,201700.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,38.47999954223633,40.43999862670898,38.47999954223633,39.15999984741211,178200.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,38.869998931884766,39.18999862670898,38.709999084472656,38.95000076293945,169800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,39.06999969482422,39.119998931884766,38.209999084472656,38.93000030517578,326200.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,39.06999969482422,39.25,38.61000061035156,38.970001220703125,236800.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,39.060001373291016,40.619998931884766,38.83000183105469,40.16999816894531,298800.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,40.04999923706055,41.22999954223633,39.720001220703125,40.900001525878906,188900.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,40.83000183105469,40.83000183105469,40.15999984741211,40.27000045776367,184100.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,40.27000045776367,41.58000183105469,40.27000045776367,41.56999969482422,181700.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,41.29999923706055,41.29999923706055,40.09999847412109,40.7599983215332,372900.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,40.59999847412109,42.13999938964844,40.43999862670898,40.97999954223633,2400300.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,40.790000915527344,41.43999862670898,39.68000030517578,39.68000030517578,337400.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,39.7400016784668,41.58000183105469,39.66999816894531,41.16999816894531,189800.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,41.09000015258789,41.83000183105469,40.84999847412109,41.560001373291016,183300.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,41.59999847412109,42.47999954223633,41.54999923706055,42.34999847412109,192900.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,42.38999938964844,42.68000030517578,41.77000045776367,41.95000076293945,151200.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,42.02999877929688,42.40999984741211,41.77999877929688,42.22999954223633,100900.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,42.16999816894531,43.0,42.16999816894531,42.810001373291016,218200.0,,,,,,,,,,
