Date,Open,High,Low,Close,Volume,"('Adj Close', 'INSW')","('Close', 'INSW')","('High', 'INSW')","('Low', 'INSW')","('Open', 'INSW')","('Volume', 'INSW')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,47.0,47.11000061035156,46.22499847412109,46.59000015258789,448100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,46.66999816894531,48.459999084472656,46.45500183105469,48.220001220703125,586700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,48.93999862670898,49.58000183105469,47.61000061035156,47.84000015258789,1042800.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,48.27999877929688,49.36000061035156,47.72999954223633,48.84000015258789,471900.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,47.95000076293945,48.41999816894531,47.0099983215332,48.40999984741211,521500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,48.77999877929688,49.13999938964844,47.650001525878906,49.0099983215332,466400.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,49.209999084472656,49.29999923706055,48.13999938964844,48.97999954223633,444400.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,48.84000015258789,49.29999923706055,47.900001525878906,49.290000915527344,470700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,50.84000015258789,51.959999084472656,50.630001068115234,51.11000061035156,604800.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,51.650001525878906,51.97999954223633,50.30199813842773,50.630001068115234,533300.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,50.22999954223633,51.90999984741211,50.20000076293945,51.68000030517578,375300.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,52.0,52.560001373291016,51.33599853515625,52.52999877929688,359900.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,52.90999984741211,53.20000076293945,51.84999847412109,52.47999954223633,387100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,52.400001525878906,53.29999923706055,52.02999877929688,52.16999816894531,522100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,51.97999954223633,52.43000030517578,51.56999969482422,51.65999984741211,749900.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,52.58000183105469,53.68999862670898,52.16999816894531,53.27999877929688,1130400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,53.56999969482422,53.63999938964844,51.61000061035156,51.9900016784668,613000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,52.18000030517578,53.66999816894531,51.68999862670898,53.650001525878906,652500.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,53.97999954223633,54.27000045776367,52.23500061035156,52.34000015258789,706400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,52.2599983215332,54.310001373291016,52.2599983215332,54.27000045776367,677600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,54.29999923706055,54.30500030517578,53.4900016784668,53.63999938964844,457700.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,54.22999954223633,54.869998931884766,50.5,52.41999816894531,940000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,52.34000015258789,52.4900016784668,51.685001373291016,51.7400016784668,481500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,51.77999877929688,51.89500045776367,50.29499816894531,51.27999877929688,468900.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,51.27999877929688,51.93000030517578,50.59000015258789,50.880001068115234,363100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,50.70000076293945,52.18000030517578,50.47999954223633,51.869998931884766,369700.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,51.34999847412109,52.13999938964844,51.02000045776367,51.29999923706055,416400.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,51.18999862670898,51.55500030517578,50.7599983215332,51.43000030517578,329600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,51.65999984741211,52.77999877929688,51.65999984741211,52.61000061035156,461900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,52.61000061035156,52.65499877929688,51.630001068115234,52.34999847412109,454100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,52.9900016784668,53.2599983215332,51.709999084472656,52.52000045776367,573100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,52.380001068115234,53.77000045776367,51.869998931884766,53.36000061035156,1018600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,53.790000915527344,54.18000030517578,52.93999862670898,52.959999084472656,442100.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,52.52000045776367,52.52000045776367,50.880001068115234,51.130001068115234,515200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,51.27000045776367,52.58000183105469,50.73500061035156,51.36000061035156,634400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,50.970001220703125,51.66999816894531,50.08000183105469,51.630001068115234,721800.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,51.18000030517578,51.65999984741211,50.22999954223633,51.45000076293945,378900.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,51.29999923706055,52.459999084472656,51.21699905395508,52.220001220703125,343800.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,52.220001220703125,52.345001220703125,51.60300064086914,51.7400016784668,285200.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,51.66999816894531,52.900001525878906,51.66999816894531,52.2599983215332,411700.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,51.68000030517578,53.119998931884766,51.68000030517578,52.93000030517578,795000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,53.09000015258789,54.95000076293945,53.09000015258789,53.9900016784668,942900.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,54.310001373291016,54.68600082397461,51.869998931884766,51.880001068115234,587700.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,52.2400016784668,53.65999984741211,52.2400016784668,52.790000915527344,627200.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,53.220001220703125,53.43999862670898,52.540000915527344,52.970001220703125,564000.0,,,,,,,,,,
