Date,Open,High,Low,Close,Volume,"('Adj Close', 'SMPL')","('Close', 'SMPL')","('High', 'SMPL')","('Low', 'SMPL')","('Open', 'SMPL')","('Volume', 'SMPL')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,39.18999862670898,39.970001220703125,39.18999862670898,39.709999084472656,656100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,39.97999954223633,40.29999923706055,39.0620002746582,39.59000015258789,727500.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,41.0,43.0,40.025001525878906,42.68999862670898,1036300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,42.25,42.52000045776367,41.06999969482422,41.09000015258789,1248900.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,41.38999938964844,41.52000045776367,40.45100021362305,40.9900016784668,782100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,40.77999877929688,41.58000183105469,40.625,41.34000015258789,849900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,41.31999969482422,41.59000015258789,40.43000030517578,41.27000045776367,889200.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,41.09000015258789,42.03900146484375,40.209999084472656,40.83000183105469,664000.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,41.34000015258789,41.790000915527344,40.720001220703125,41.720001220703125,613700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,41.36000061035156,42.27999877929688,41.2400016784668,42.119998931884766,783100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,41.86000061035156,42.31999969482422,41.56999969482422,42.25,651600.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,42.36000061035156,42.36000061035156,41.334999084472656,42.2400016784668,615300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,42.369998931884766,42.369998931884766,41.09000015258789,41.380001068115234,617000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,41.650001525878906,41.790000915527344,40.90999984741211,41.18999862670898,816400.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,41.630001068115234,41.790000915527344,40.119998931884766,40.400001525878906,837700.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,40.59000015258789,41.23799896240234,39.290000915527344,39.43000030517578,846600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,39.65999984741211,39.880001068115234,39.25,39.43000030517578,597200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,39.86000061035156,39.86000061035156,38.33000183105469,38.52000045776367,612900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,38.84000015258789,39.22499847412109,38.52999877929688,39.20000076293945,524800.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,39.18000030517578,39.18000030517578,38.650001525878906,38.90999984741211,497700.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,38.90999984741211,39.040000915527344,37.66999816894531,37.79999923706055,761800.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,37.84000015258789,38.2400016784668,37.560001373291016,37.90999984741211,690800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,37.97999954223633,38.02999877929688,37.17499923706055,37.880001068115234,624900.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,37.7400016784668,37.85499954223633,36.97999954223633,37.130001068115234,675700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,37.0,37.77000045776367,36.619998931884766,37.25,1021600.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,37.45000076293945,37.4900016784668,35.9900016784668,36.15999984741211,852100.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,36.27000045776367,36.52000045776367,35.63999938964844,35.880001068115234,1310800.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,35.689998626708984,35.81999969482422,34.86000061035156,35.16999816894531,1192300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,35.27000045776367,36.06999969482422,35.11000061035156,35.959999084472656,979000.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,35.560001373291016,35.88999938964844,34.959999084472656,35.459999084472656,1115500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,35.63999938964844,35.63999938964844,34.880001068115234,35.529998779296875,1085600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,35.68000030517578,36.38999938964844,35.52000045776367,36.36000061035156,835000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,36.36000061035156,36.41999816894531,35.650001525878906,35.66999816894531,627500.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,35.56999969482422,36.334999084472656,35.04499816894531,35.18000030517578,1029200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,35.16999816894531,35.43000030517578,34.79999923706055,35.43000030517578,988900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,35.08000183105469,35.77000045776367,34.86000061035156,35.63999938964844,705400.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,35.709999084472656,35.720001220703125,35.2599983215332,35.59000015258789,484700.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,35.5,35.540000915527344,34.970001220703125,35.09000015258789,624000.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,35.20000076293945,35.22999954223633,34.77000045776367,35.060001373291016,690800.0,,,,,,,,,,
