Date,Open,High,Low,Close,Volume,"('Adj Close', 'CRNC')","('Close', 'CRNC')","('High', 'CRNC')","('Low', 'CRNC')","('Open', 'CRNC')","('Volume', 'CRNC')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,19.40999984741211,19.479999542236328,19.01000022888184,19.09000015258789,339700.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,19.1200008392334,19.1200008392334,18.030000686645508,18.43000030517578,457000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,18.34000015258789,18.90999984741211,18.15999984741211,18.700000762939453,327200.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,18.5,19.325000762939453,18.3799991607666,19.11000061035156,544200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,18.979999542236328,20.40999984741211,18.850000381469727,19.90999984741211,502200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,19.6299991607666,19.809999465942383,19.19499969482422,19.6200008392334,296700.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,19.489999771118164,19.51000022888184,18.940000534057617,19.420000076293945,369300.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,19.40999984741211,19.40999984741211,18.84000015258789,19.280000686645508,281800.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,19.479999542236328,19.66900062561035,18.979999542236328,18.989999771118164,198700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,18.729999542236328,18.815000534057617,18.31999969482422,18.709999084472656,249500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,18.299999237060547,18.700000762939453,18.100000381469727,18.670000076293945,307600.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,18.920000076293945,19.18000030517578,18.770000457763672,19.11000061035156,329800.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,19.15999984741211,19.46999931335449,18.670000076293945,19.459999084472656,292900.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,19.670000076293945,20.709999084472656,19.57999992370605,20.26000022888184,628500.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,20.540000915527344,20.850000381469727,20.309999465942383,20.65999984741211,349500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,20.940000534057617,21.0,20.57999992370605,20.6299991607666,225200.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,20.850000381469727,21.11000061035156,20.709999084472656,20.90999984741211,281400.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,20.950000762939453,21.21999931335449,20.57999992370605,20.59000015258789,398900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,20.489999771118164,21.100000381469727,20.290000915527344,21.06999969482422,225900.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,20.920000076293945,21.038000106811523,20.489999771118164,20.530000686645508,232400.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,20.3700008392334,20.76499938964844,19.989999771118164,20.020000457763672,400800.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,20.18000030517578,20.63999938964844,19.68000030517578,20.190000534057617,542400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,19.940000534057617,20.489999771118164,19.729999542236328,20.38999938964844,347000.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,20.049999237060547,20.350000381469727,19.68000030517578,20.0,397100.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,20.709999084472656,21.665000915527344,18.549999237060547,18.57999992370605,754300.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,18.18000030517578,18.299999237060547,15.765000343322754,15.960000038146973,1939700.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,16.049999237060547,16.049999237060547,15.520000457763672,15.800000190734863,897700.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,15.9399995803833,17.020000457763672,15.79800033569336,16.670000076293945,974300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,16.739999771118164,16.832000732421875,16.219999313354492,16.530000686645508,571600.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,15.880000114440918,16.040000915527344,15.199999809265137,15.420000076293944,815600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,15.670000076293944,15.93000030517578,15.420000076293944,15.579999923706056,504500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,15.859999656677246,16.06999969482422,15.369999885559082,15.979999542236328,532800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,15.90999984741211,16.0,15.550000190734863,15.56999969482422,438900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,15.329999923706056,15.600000381469728,14.956000328063965,15.43000030517578,962600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,15.18000030517578,15.305999755859377,14.489999771118164,14.720000267028809,597200.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,15.0,15.03499984741211,14.411999702453612,14.529999732971191,469900.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,14.43000030517578,14.640000343322754,14.109999656677246,14.149999618530272,405200.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,14.100000381469728,14.739999771118164,14.029999732971191,14.56999969482422,466200.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,14.760000228881836,15.100000381469728,14.600000381469728,14.859999656677246,440100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,14.6899995803833,14.8100004196167,14.5,14.630000114440918,328700.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,14.920000076293944,15.270000457763672,14.829999923706056,14.899999618530272,593900.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,14.899999618530272,15.140000343322754,14.670000076293944,14.81999969482422,514200.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,14.829999923706056,15.010000228881836,14.40999984741211,14.640000343322754,537000.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,14.609999656677246,14.649999618530272,13.93000030517578,14.0,588500.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,14.119999885559082,14.199999809265137,13.829999923706056,14.010000228881836,497500.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,14.140000343322754,14.279999732971191,14.0,14.09000015258789,394900.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,14.289999961853027,14.550000190734863,13.920000076293944,14.0600004196167,592900.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,14.09000015258789,14.829999923706056,14.0,14.8100004196167,373700.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,14.859999656677246,15.3100004196167,14.789999961853027,15.25,472700.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,15.18000030517578,15.524999618530272,15.130000114440918,15.149999618530272,403000.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,15.149999618530272,15.149999618530272,14.354000091552734,14.619999885559082,428600.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,14.550000190734863,14.880000114440918,14.5,14.800000190734863,1515700.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,14.710000038146973,14.994999885559082,14.270000457763672,14.40999984741211,429800.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,14.260000228881836,14.829999923706056,14.164999961853027,14.449999809265137,355600.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,14.40999984741211,15.020000457763672,14.140000343322754,14.899999618530272,252400.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,15.119999885559082,15.34000015258789,14.789999961853027,15.039999961853027,353100.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,14.949999809265137,15.0649995803833,14.630000114440918,14.65999984741211,368100.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,14.65999984741211,14.729999542236328,14.380000114440918,14.399999618530272,235100.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,14.59000015258789,14.59000015258789,14.270000457763672,14.43000030517578,341300.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,14.529999732971191,15.5,14.5,15.5,314700.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,15.5,15.869999885559082,15.479999542236328,15.75,403200.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,15.800000190734863,15.800000190734863,15.045000076293944,15.359999656677246,398800.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,15.020000457763672,15.119999885559082,14.8100004196167,14.90999984741211,296100.0,,,,,,,,,,
