Date,Open,High,Low,Close,Volume,"('Adj Close', 'IMVT')","('Close', 'IMVT')","('High', 'IMVT')","('Low', 'IMVT')","('Open', 'IMVT')","('Volume', 'IMVT')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,41.5,42.619998931884766,41.025001525878906,41.38999938964844,900100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,40.54999923706055,40.810001373291016,38.470001220703125,38.77000045776367,1736600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,38.84999847412109,39.130001068115234,37.709999084472656,38.88999938964844,2106000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,38.59000015258789,43.46500015258789,38.59000015258789,42.77999877929688,2949700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,42.119998931884766,43.27000045776367,41.0099983215332,43.209999084472656,1700600.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,42.45000076293945,45.58000183105469,41.11000061035156,43.790000915527344,2126400.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,43.84000015258789,44.45000076293945,42.709999084472656,43.27999877929688,1488400.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,42.77999877929688,43.15999984741211,41.02999877929688,42.869998931884766,2124900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,43.0,43.91999816894531,41.18999862670898,42.36000061035156,1476600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,42.06999969482422,42.43999862670898,41.10499954223633,42.25,1164100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,41.68999862670898,42.13999938964844,40.43999862670898,40.959999084472656,1031600.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,41.02999877929688,41.02999877929688,39.83000183105469,40.540000915527344,815300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,40.540000915527344,40.540000915527344,39.38999938964844,40.369998931884766,1201200.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,40.52999877929688,41.380001068115234,39.88999938964844,40.040000915527344,1156600.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,40.16999816894531,40.36000061035156,38.84000015258789,39.36000061035156,1135500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,39.900001525878906,40.119998931884766,38.5099983215332,38.63999938964844,921600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,39.09000015258789,39.38999938964844,38.0,38.2400016784668,937900.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,38.45000076293945,38.59000015258789,37.32099914550781,38.25,742000.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,38.25,39.369998931884766,38.2400016784668,39.31999969482422,679700.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,38.72999954223633,39.119998931884766,37.369998931884766,37.400001525878906,1425100.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,37.20000076293945,37.53499984741211,35.91999816894531,36.40999984741211,1539500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,36.22999954223633,36.5,35.5099983215332,36.06999969482422,1372100.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,35.7400016784668,35.79999923706055,34.88999938964844,34.93000030517578,1315100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,34.2599983215332,36.79999923706055,34.16999816894531,36.61000061035156,1348900.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,36.58000183105469,36.9900016784668,35.16999816894531,36.43999862670898,1070200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,36.470001220703125,36.470001220703125,35.16999816894531,35.2400016784668,890900.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,35.220001220703125,35.689998626708984,34.83000183105469,35.27000045776367,687900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,35.849998474121094,36.18000030517578,35.255001068115234,35.5,547700.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,33.95000076293945,36.75,33.95000076293945,36.68999862670898,1402100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,35.84000015258789,38.2400016784668,35.5099983215332,36.91999816894531,1964100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,37.2599983215332,38.165000915527344,36.959999084472656,37.79999923706055,1101300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,38.06999969482422,38.915000915527344,37.31499862670898,37.79999923706055,1200100.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,37.40999984741211,37.77999877929688,36.88999938964844,37.130001068115234,614300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,38.13999938964844,39.20000076293945,37.43999862670898,37.5,1445000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,37.5,37.959999084472656,36.02000045776367,36.5,859400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,36.45000076293945,36.66999816894531,35.82500076293945,35.9900016784668,959000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,35.939998626708984,37.45500183105469,35.939998626708984,37.0,899500.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,36.63999938964844,38.47999954223633,36.63999938964844,38.150001525878906,942400.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,38.41999816894531,39.54999923706055,38.15999984741211,38.36000061035156,1278200.0,,,,,,,,,,
