Date,Open,High,Low,Close,Volume,"('Adj Close', 'GIFI')","('Close', 'GIFI')","('High', 'GIFI')","('Low', 'GIFI')","('Open', 'GIFI')","('Volume', 'GIFI')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,4.309999942779541,4.369999885559082,4.260000228881836,4.360000133514404,18400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,4.360000133514404,4.480000019073486,4.25,4.400000095367432,26000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,4.5,4.670000076293945,4.360000133514404,4.599999904632568,64400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,4.559999942779541,4.739999771118164,4.559999942779541,4.650000095367432,34300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,4.590000152587891,4.760000228881836,4.5,4.699999809265137,26400.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,4.650000095367432,4.710000038146973,4.610000133514404,4.659999847412109,13100.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,4.71999979019165,4.71999979019165,4.579999923706055,4.590000152587891,12200.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,4.659999847412109,4.659999847412109,4.5,4.5,23900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,4.630000114440918,4.789999961853027,4.5,4.78000020980835,35700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,4.800000190734863,4.800000190734863,4.539999961853027,4.590000152587891,9100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,4.570000171661377,4.739999771118164,4.360000133514404,4.400000095367432,41100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,4.400000095367432,4.480000019073486,4.400000095367432,4.400000095367432,16300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,4.440000057220459,4.480000019073486,4.269999980926514,4.409999847412109,11700.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,4.409999847412109,4.5,4.409999847412109,4.440000057220459,12600.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,4.400000095367432,4.710000038146973,4.400000095367432,4.570000171661377,69400.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,4.599999904632568,4.71999979019165,4.5,4.510000228881836,19800.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,4.5,4.690000057220459,4.480000019073486,4.690000057220459,10700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,4.690000057220459,4.690000057220459,4.550000190734863,4.670000076293945,15000.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,4.679999828338623,4.940000057220459,4.579999923706055,4.619999885559082,14800.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,4.579999923706055,4.610000133514404,4.46999979019165,4.579999923706055,12300.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,4.630000114440918,4.889999866485596,4.46999979019165,4.5,22600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,4.519999980926514,4.579999923706055,4.489999771118164,4.579999923706055,14600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,4.53000020980835,4.610000133514404,4.5,4.570000171661377,30400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,4.539999961853027,4.610000133514404,4.5,4.599999904632568,19600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,4.659999847412109,4.75,4.510000228881836,4.690000057220459,27000.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,4.650000095367432,4.679999828338623,4.510000228881836,4.510000228881836,10000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,4.519999980926514,4.599999904632568,4.5,4.5,18300.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,4.519999980926514,4.690000057220459,4.519999980926514,4.690000057220459,6600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,4.630000114440918,4.900000095367432,4.630000114440918,4.659999847412109,15100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,4.679999828338623,4.760000228881836,4.550000190734863,4.550000190734863,32200.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,4.880000114440918,4.880000114440918,4.579999923706055,4.599999904632568,13200.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,4.710000038146973,4.760000228881836,4.53000020980835,4.630000114440918,7500.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,4.610000133514404,4.639999866485596,4.53000020980835,4.550000190734863,5400.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,4.460000038146973,4.579999923706055,4.429999828338623,4.449999809265137,28300.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,4.489999771118164,4.579999923706055,4.449999809265137,4.489999771118164,30200.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,4.420000076293945,4.510000228881836,4.179999828338623,4.289999961853027,30500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,4.309999942779541,4.550000190734863,4.309999942779541,4.409999847412109,16200.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,4.369999885559082,4.630000114440918,4.369999885559082,4.519999980926514,9900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,4.599999904632568,4.880000114440918,4.599999904632568,4.690000057220459,17000.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,4.800000190734863,5.150000095367432,4.679999828338623,4.889999866485596,42800.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,5.019999980926514,5.050000190734863,4.900000095367432,4.949999809265137,14900.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,4.900000095367432,5.320000171661377,4.820000171661377,5.050000190734863,40800.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,5.139999866485596,5.260000228881836,5.010000228881836,5.230000019073486,37800.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,5.010000228881836,5.25,5.010000228881836,5.130000114440918,34500.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,5.159999847412109,5.230000019073486,5.099999904632568,5.130000114440918,21100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,5.130000114440918,5.179999828338623,5.079999923706055,5.179999828338623,49200.0,,,,,,,,,,
