Date,Open,High,Low,Close,Volume,"('Adj Close', 'MBIN')","('Close', 'MBIN')","('High', 'MBIN')","('Low', 'MBIN')","('Open', 'MBIN')","('Volume', 'MBIN')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,42.060001373291016,42.34000015258789,41.38100051879883,41.619998931884766,99400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,41.41999816894531,41.47499847412109,40.185001373291016,40.27000045776367,124700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,40.52000045776367,40.7400016784668,40.275001525878906,40.310001373291016,106700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,40.02999877929688,41.40999984741211,40.02999877929688,41.27000045776367,150600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,41.369998931884766,42.25,41.27000045776367,42.22999954223633,122800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,41.77000045776367,41.959999084472656,40.41299819946289,41.84999847412109,67900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,41.59000015258789,42.18999862670898,41.5,42.130001068115234,53300.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,42.150001525878906,43.18000030517578,41.20000076293945,41.72999954223633,93000.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,42.040000915527344,42.28300094604492,40.93000030517578,41.31499862670898,65300.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,41.18000030517578,41.18000030517578,40.31999969482422,40.38999938964844,70800.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,39.83000183105469,40.45500183105469,38.446998596191406,40.06999969482422,82900.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,40.58000183105469,40.720001220703125,40.0,40.52000045776367,97300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,40.810001373291016,41.45000076293945,39.93000030517578,41.369998931884766,76500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,42.06999969482422,43.09999847412109,42.04499816894531,43.09000015258789,84100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,43.09999847412109,43.40999984741211,42.52999877929688,43.11000061035156,83300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,43.84999847412109,44.09000015258789,43.400001525878906,43.59999847412109,73900.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,43.16999816894531,44.02999877929688,42.720001220703125,43.540000915527344,135200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,43.83000183105469,44.27000045776367,43.25,43.5,195100.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,43.5,44.04999923706055,42.75,43.91999816894531,105800.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,46.43000030517578,48.68000030517578,45.45500183105469,45.84000015258789,227000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,46.02000045776367,46.02000045776367,43.70000076293945,43.7400016784668,138400.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,44.09999847412109,44.2599983215332,41.84000015258789,42.16999816894531,115500.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,41.869998931884766,42.209999084472656,40.82500076293945,41.15999984741211,134600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,40.880001068115234,41.060001373291016,39.36000061035156,39.810001373291016,134800.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,39.709999084472656,40.56999969482422,39.400001525878906,39.77999877929688,120100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,39.84999847412109,39.84999847412109,38.86000061035156,39.16999816894531,96500.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,39.060001373291016,39.4739990234375,39.03499984741211,39.2400016784668,75900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,39.47999954223633,40.5,39.0099983215332,40.4900016784668,227500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,40.5,41.209999084472656,40.22499847412109,40.290000915527344,133500.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,39.40999984741211,39.47499847412109,38.13999938964844,38.75,138100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,39.290000915527344,39.97999954223633,39.11000061035156,39.91999816894531,131800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,40.0,43.810001373291016,40.0,43.31999969482422,335600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,42.970001220703125,43.18000030517578,42.04999923706055,42.06999969482422,110500.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,41.63999938964844,42.20000076293945,41.15999984741211,41.470001220703125,69500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,41.38999938964844,41.58000183105469,40.88999938964844,41.400001525878906,78600.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,41.25,41.97999954223633,41.08000183105469,41.27999877929688,74500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,41.22999954223633,42.040000915527344,41.09000015258789,41.59000015258789,79700.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,41.65999984741211,41.69499969482422,40.79499816894531,41.20000076293945,57300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,41.59999847412109,41.880001068115234,41.2400016784668,41.790000915527344,63600.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,41.540000915527344,41.992000579833984,41.39400100708008,41.47999954223633,90300.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,42.2599983215332,43.1150016784668,42.09999847412109,42.86000061035156,118500.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,42.70000076293945,42.70000076293945,41.41999816894531,42.56999969482422,68300.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,42.65999984741211,43.08000183105469,42.119998931884766,42.27999877929688,51500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,42.36000061035156,44.040000915527344,42.36000061035156,43.52000045776367,75900.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,43.59999847412109,44.59999847412109,43.11000061035156,44.310001373291016,251500.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,44.52999877929688,45.709999084472656,44.380001068115234,45.27000045776367,125900.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,45.5099983215332,45.880001068115234,44.56999969482422,44.59999847412109,101200.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,44.59000015258789,44.8849983215332,43.369998931884766,43.83000183105469,75700.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,43.459999084472656,43.7400016784668,42.52999877929688,43.040000915527344,77200.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,43.13999938964844,43.47499847412109,41.47999954223633,42.220001220703125,150600.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,41.93999862670898,42.040000915527344,40.27000045776367,40.52000045776367,154600.0,,,,,,,,,,
