Date,Open,High,Low,Close,Volume,"('Adj Close', 'NWPX')","('Close', 'NWPX')","('High', 'NWPX')","('Low', 'NWPX')","('Open', 'NWPX')","('Volume', 'NWPX')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,29.979999542236328,30.420000076293945,29.979999542236328,30.1299991607666,32400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,30.1299991607666,30.1299991607666,29.11000061035156,29.13999938964844,31300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,29.31999969482422,29.31999969482422,28.59000015258789,28.600000381469727,25900.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,28.59000015258789,28.790000915527344,28.459999084472656,28.540000915527344,71900.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,28.36000061035156,29.100000381469727,28.36000061035156,28.979999542236328,32900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,28.59000015258789,29.170000076293945,28.59000015258789,28.920000076293945,36600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,28.780000686645508,29.059999465942383,28.61000061035156,28.81999969482422,44900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,28.61000061035156,29.030000686645508,28.459999084472656,28.959999084472656,60200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,29.200000762939453,29.21999931335449,28.700000762939453,28.84000015258789,31900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,28.809999465942383,29.34000015258789,28.75,29.270000457763672,41100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,28.950000762939453,29.450000762939453,28.950000762939453,29.07999992370605,38400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,29.100000381469727,29.1299991607666,27.88999938964844,28.040000915527344,44300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,28.26000022888184,28.56999969482422,28.040000915527344,28.479999542236328,41500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,28.5,29.190000534057617,28.239999771118164,28.68000030517578,53300.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,28.959999084472656,29.239999771118164,28.3799991607666,28.61000061035156,43100.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,29.049999237060547,29.049999237060547,28.350000381469727,28.88999938964844,53100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,29.299999237060547,29.790000915527344,28.96999931335449,29.790000915527344,48100.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,29.920000076293945,30.200000762939453,29.559999465942383,29.799999237060547,84500.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,29.709999084472656,30.82999992370605,29.5,30.799999237060547,57600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,30.56999969482422,31.38999938964844,30.46999931335449,31.270000457763672,63300.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,31.459999084472656,31.479999542236328,30.21999931335449,30.3700008392334,308900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,30.399999618530277,30.920000076293945,30.1299991607666,30.59000015258789,37000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,30.13999938964844,30.56999969482422,30.06999969482422,30.200000762939453,52400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,29.82999992370605,29.90999984741211,29.309999465942383,29.46999931335449,36000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,29.440000534057617,29.950000762939453,29.440000534057617,29.71999931335449,27500.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,29.649999618530277,29.649999618530277,28.93000030517578,29.09000015258789,48700.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,29.020000457763672,29.850000381469727,29.020000457763672,29.76000022888184,27800.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,29.700000762939453,30.3799991607666,29.670000076293945,30.280000686645508,30600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,30.51000022888184,31.149999618530277,30.51000022888184,30.770000457763672,35800.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,29.920000076293945,30.040000915527344,28.5,28.59000015258789,48700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,29.01000022888184,29.21999931335449,28.770000457763672,29.170000076293945,28900.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,29.489999771118164,30.26000022888184,29.34000015258789,29.989999771118164,33300.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,29.920000076293945,30.01000022888184,29.09000015258789,29.25,27000.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,29.1200008392334,29.25,28.71999931335449,28.71999931335449,22400.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,28.700000762939453,29.06999969482422,28.520000457763672,29.020000457763672,34800.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,28.920000076293945,29.15999984741211,28.75,28.96999931335449,34100.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,29.15999984741211,29.38999938964844,28.81999969482422,29.040000915527344,26600.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,28.84000015258789,29.170000076293945,28.75,29.07999992370605,31300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,29.149999618530277,29.149999618530277,28.780000686645508,28.780000686645508,28300.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,28.56999969482422,29.46999931335449,28.56999969482422,29.420000076293945,24500.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,29.850000381469727,30.25,29.770000457763672,29.82999992370605,25300.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,29.979999542236328,30.170000076293945,29.270000457763672,29.86000061035156,28700.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,29.5,29.799999237060547,29.0,29.06999969482422,30000.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,29.3799991607666,29.65999984741211,28.75,29.6299991607666,82600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,29.530000686645508,32.380001068115234,29.5,32.380001068115234,97600.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,32.7400016784668,33.27000045776367,32.33000183105469,33.08000183105469,65000.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,33.54999923706055,34.189998626708984,33.38999938964844,33.90999984741211,40200.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,33.68000030517578,33.68000030517578,32.630001068115234,33.4900016784668,36900.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,33.349998474121094,33.880001068115234,33.20000076293945,33.79999923706055,27100.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,34.02000045776367,34.25,33.75,33.880001068115234,35300.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,33.56999969482422,33.880001068115234,32.59000015258789,33.11000061035156,46800.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,33.04999923706055,33.84000015258789,32.75,33.83000183105469,180300.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,33.93000030517578,33.93000030517578,33.2400016784668,33.310001373291016,46400.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,33.220001220703125,34.060001373291016,33.20000076293945,34.04999923706055,36300.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,34.04999923706055,34.7400016784668,34.0,34.650001525878906,55300.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,34.65999984741211,34.84000015258789,34.47999954223633,34.70000076293945,44300.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,34.689998626708984,34.689998626708984,34.279998779296875,34.369998931884766,22200.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,34.459999084472656,34.619998931884766,34.20000076293945,34.290000915527344,27500.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,34.4900016784668,34.4900016784668,34.02000045776367,34.2400016784668,25600.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,34.470001220703125,34.59000015258789,34.189998626708984,34.5099983215332,35100.0,,,,,,,,,,
