Date,Open,High,Low,Close,Volume,"('Adj Close', 'STOK')","('Close', 'STOK')","('High', 'STOK')","('Low', 'STOK')","('Open', 'STOK')","('Volume', 'STOK')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,5.159999847412109,6.039999961853027,5.099999904632568,5.860000133514404,429200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,5.769999980926514,5.920000076293945,5.420000076293945,5.480000019073486,318000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,5.510000228881836,5.559999942779541,5.21999979019165,5.260000228881836,321400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,5.199999809265137,5.289999961853027,4.909999847412109,5.260000228881836,202400.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,5.179999828338623,5.34499979019165,4.960000038146973,5.320000171661377,123200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,5.309999942779541,5.409999847412109,5.210000038146973,5.309999942779541,138600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,5.329999923706055,5.429999828338623,5.21999979019165,5.28000020980835,76300.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,5.260000228881836,5.27899980545044,5.09499979019165,5.235000133514404,95300.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,5.300000190734863,5.409999847412109,5.110000133514404,5.119999885559082,72200.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,5.03000020980835,5.110000133514404,4.940000057220459,4.989999771118164,166700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,4.889999866485596,4.889999866485596,4.650000095367432,4.809999942779541,144400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,4.840000152587891,4.894999980926514,4.710000038146973,4.860000133514404,121400.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,4.889999866485596,5.019999980926514,4.769999980926514,4.929999828338623,248300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,4.940000057220459,5.105000019073486,4.880000114440918,4.960000038146973,105900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,5.010000228881836,5.050000190734863,4.860000133514404,4.929999828338623,83700.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,5.03000020980835,5.03000020980835,4.75,4.769999980926514,52800.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,4.840000152587891,4.869999885559082,4.659999847412109,4.840000152587891,100300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,4.880000114440918,4.980000019073486,4.78000020980835,4.920000076293945,43600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,4.909999847412109,5.269999980926514,4.849999904632568,5.260000228881836,148400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,5.190000057220459,5.190000057220459,4.75,4.829999923706055,142200.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,4.860000133514404,5.119999885559082,4.760000228881836,4.840000152587891,168100.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,4.849999904632568,4.980000019073486,4.605000019073486,4.889999866485596,116200.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,4.840000152587891,4.860000133514404,4.639999866485596,4.65500020980835,50100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,4.570000171661377,4.599999904632568,4.349999904632568,4.460000038146973,65500.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,4.429999828338623,4.78000020980835,4.389999866485596,4.710000038146973,109500.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,4.71999979019165,4.900000095367432,4.340000152587891,4.340000152587891,59700.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,4.360000133514404,4.46999979019165,4.300000190734863,4.389999866485596,89800.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,4.369999885559082,4.739999771118164,4.369999885559082,4.670000076293945,80600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,4.679999828338623,5.010000228881836,4.679999828338623,4.980000019073486,145000.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,4.75,5.110000133514404,4.090000152587891,4.119999885559082,158400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,4.389999866485596,5.420000076293945,4.380000114440918,5.170000076293945,666900.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,5.289999961853027,5.389999866485596,4.920000076293945,5.309999942779541,216600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,5.239999771118164,5.480000019073486,5.114999771118164,5.269999980926514,117300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,5.21999979019165,5.420000076293945,5.144999980926514,5.380000114440918,117500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,5.400000095367432,5.679999828338623,5.199999809265137,5.360000133514404,89200.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,5.360000133514404,5.599999904632568,5.210000038146973,5.320000171661377,135600.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,5.300000190734863,6.130000114440918,5.281000137329102,5.940000057220459,159300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,6.0,7.110000133514404,5.989999771118164,6.650000095367432,486200.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,6.820000171661377,8.390000343322754,6.599999904632568,8.170000076293945,732800.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,8.170000076293945,8.4399995803833,7.619999885559082,7.960000038146973,588800.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,8.180000305175781,8.25,7.619999885559082,7.739999771118164,267500.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,7.739999771118164,8.0,7.460000038146973,7.630000114440918,307200.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,7.630000114440918,7.739999771118164,6.800000190734863,6.855000019073486,340600.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,6.860000133514404,7.900000095367432,6.550000190734863,7.130000114440918,329600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,7.170000076293945,8.100000381469727,6.739999771118164,7.96999979019165,273800.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,8.09000015258789,8.579999923706055,7.429999828338623,7.650000095367432,241900.0,,,,,,,,,,
