Date,Open,High,Low,Close,Volume,"('Adj Close', 'CNM')","('Close', 'CNM')","('High', 'CNM')","('Low', 'CNM')","('Open', 'CNM')","('Volume', 'CNM')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,40.150001525878906,40.34000015258789,39.08000183105469,39.61000061035156,2654500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,39.400001525878906,39.8849983215332,38.97999954223633,39.119998931884766,2235200.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,39.02999877929688,39.18999862670898,38.5099983215332,39.09999847412109,3214500.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,39.0099983215332,39.56999969482422,38.8650016784668,39.41999816894531,2251700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,39.25,40.310001373291016,39.25,40.150001525878906,8676100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,40.20000076293945,40.505001068115234,40.02000045776367,40.43999862670898,3359300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,41.15999984741211,41.15999984741211,40.45000076293945,40.88999938964844,8114100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,40.810001373291016,41.150001525878906,40.2400016784668,40.91999816894531,3186900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,41.130001068115234,41.52000045776367,40.65999984741211,41.0,2853700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,41.02999877929688,41.290000915527344,40.790000915527344,41.220001220703125,3101300.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,40.93999862670898,41.34000015258789,40.28300094604492,40.43000030517578,2489400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,40.869998931884766,41.25,40.55500030517578,40.88999938964844,2474200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,40.93999862670898,41.060001373291016,40.34000015258789,41.040000915527344,2655000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,41.29999923706055,41.81999969482422,41.16999816894531,41.79999923706055,2018500.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,42.220001220703125,42.29999923706055,41.459999084472656,41.75,10537300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,42.09000015258789,42.13800048828125,40.15999984741211,40.38999938964844,8671800.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,40.75,40.81499862670898,40.220001220703125,40.29999923706055,2735000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,40.2400016784668,40.7400016784668,40.130001068115234,40.54999923706055,3733800.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,40.86000061035156,42.02000045776367,40.810001373291016,42.0,5415600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,42.0,42.2599983215332,41.7599983215332,42.22999954223633,3182400.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,42.27000045776367,42.27000045776367,41.27000045776367,41.310001373291016,3000900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,41.66999816894531,42.40900039672852,41.56999969482422,42.060001373291016,2439900.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,41.93000030517578,42.38999938964844,41.290000915527344,42.150001525878906,2012800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,41.790000915527344,41.790000915527344,41.27000045776367,41.34000015258789,1634400.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,41.33000183105469,41.55500030517578,41.11000061035156,41.470001220703125,2253700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,41.79999923706055,42.43000030517578,41.52999877929688,42.209999084472656,1599000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,42.31999969482422,43.040000915527344,42.22999954223633,42.97999954223633,3495600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,43.34999847412109,44.13999938964844,43.25,44.0,3024700.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,44.060001373291016,44.52999877929688,43.68000030517578,44.15999984741211,2894200.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,42.95000076293945,44.18000030517578,42.59999847412109,43.54999923706055,2382600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,44.09000015258789,44.310001373291016,43.400001525878906,43.619998931884766,2162600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,43.880001068115234,44.790000915527344,43.698001861572266,44.59000015258789,2365100.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,44.400001525878906,45.0,44.3650016784668,44.56999969482422,1460100.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,44.29999923706055,44.845001220703125,44.09000015258789,44.75,2340500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,44.68999862670898,45.0099983215332,44.2400016784668,44.63999938964844,1733900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,45.220001220703125,46.400001525878906,45.119998931884766,46.2599983215332,2424400.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,46.459999084472656,46.790000915527344,46.095001220703125,46.56999969482422,1893000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,46.7400016784668,47.84999847412109,46.560001373291016,47.52999877929688,3064100.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,47.58000183105469,47.84999847412109,47.11000061035156,47.31999969482422,1823400.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,47.36000061035156,48.0,47.20000076293945,47.77999877929688,1869200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,47.810001373291016,47.82500076293945,47.15999984741211,47.72999954223633,3052600.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,47.790000915527344,49.0099983215332,47.790000915527344,48.970001220703125,2356600.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,49.220001220703125,50.040000915527344,49.09999847412109,49.209999084472656,1903600.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,48.93999862670898,49.619998931884766,48.27000045776367,48.52000045776367,1949500.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,49.09999847412109,49.68000030517578,48.82500076293945,49.369998931884766,1937500.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,49.77999877929688,50.13999938964844,49.59999847412109,50.119998931884766,1208800.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,50.34000015258789,50.86000061035156,49.43999862670898,49.70000076293945,2275500.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,49.43000030517578,49.43000030517578,47.959999084472656,48.290000915527344,2806900.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,48.47999954223633,49.45000076293945,48.25,49.34999847412109,2289300.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,49.25,49.900001525878906,49.09000015258789,49.61000061035156,2388200.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,50.15999984741211,50.869998931884766,49.84000015258789,50.27999877929688,3736300.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,50.09999847412109,51.0,50.0,50.91999816894531,7419900.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,51.2599983215332,51.68999862670898,50.630001068115234,50.68999862670898,4044200.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,50.29999923706055,54.83000183105469,50.130001068115234,54.4900016784668,6267900.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,54.540000915527344,55.81499862670898,54.540000915527344,55.5099983215332,3208300.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,56.34000015258789,57.91999816894531,55.61000061035156,57.880001068115234,2899100.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,57.869998931884766,58.2599983215332,57.27999877929688,58.18000030517578,2615600.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,57.959999084472656,58.02999877929688,57.13999938964844,57.150001525878906,1963500.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,57.38999938964844,58.09999847412109,57.220001220703125,57.27999877929688,1623400.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,57.619998931884766,58.01499938964844,56.31999969482422,56.77000045776367,4264000.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,56.79999923706055,57.33000183105469,56.23500061035156,57.25,2945000.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,57.310001373291016,57.6349983215332,56.880001068115234,57.27999877929688,2403000.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,57.02000045776367,57.810001373291016,56.5,57.77000045776367,1912700.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,57.59000015258789,59.880001068115234,57.5,59.75,3374600.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,60.20000076293945,60.82500076293945,57.82099914550781,57.84999847412109,2954100.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,57.619998931884766,59.34999847412109,57.02999877929688,59.25,1895300.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,59.25,59.61000061035156,58.0099983215332,58.619998931884766,1658400.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,58.66999816894531,58.790000915527344,56.209999084472656,57.220001220703125,2870900.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,56.5,57.93000030517578,56.130001068115234,57.290000915527344,1882200.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,56.83000183105469,57.36000061035156,56.4900016784668,57.18000030517578,1079000.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,56.959999084472656,57.08000183105469,56.13999938964844,56.34000015258789,1176500.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,57.209999084472656,57.36000061035156,54.900001525878906,55.15999984741211,1620400.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,54.9900016784668,55.83000183105469,54.630001068115234,55.459999084472656,1906400.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,55.63999938964844,55.93999862670898,54.220001220703125,54.77000045776367,1535900.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,55.08000183105469,55.65999984741211,54.29999923706055,54.59000015258789,1322100.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,54.70000076293945,55.09999847412109,53.53499984741211,54.16999816894531,1495700.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,54.68000030517578,54.91999816894531,53.31999969482422,54.61000061035156,1668300.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,55.20000076293945,55.9900016784668,54.65999984741211,55.970001220703125,1089700.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,56.459999084472656,57.459999084472656,55.459999084472656,56.15999984741211,1145700.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,55.56999969482422,57.02000045776367,54.77999877929688,56.75,1330700.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,56.959999084472656,57.560001373291016,56.7599983215332,57.31999969482422,997100.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,57.5099983215332,57.83000183105469,56.91999816894531,57.400001525878906,969800.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,57.27000045776367,57.54499816894531,56.459999084472656,56.470001220703125,1437700.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,56.470001220703125,58.11000061035156,56.0009994506836,57.040000915527344,1561900.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,57.45000076293945,58.5099983215332,56.52000045776367,57.869998931884766,1289100.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,58.75,59.18000030517578,58.27999877929688,58.52000045776367,929300.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,59.0,59.790000915527344,58.880001068115234,59.5099983215332,1300600.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,59.18999862670898,59.75,59.0,59.630001068115234,1296400.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,59.31999969482422,59.959999084472656,59.084999084472656,59.619998931884766,1049700.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,59.47999954223633,59.7400016784668,58.93999862670898,59.5099983215332,1402700.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,59.93000030517578,60.06999969482422,59.22499847412109,60.0099983215332,1011800.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,60.060001373291016,60.40999984741211,58.92499923706055,59.25,2080100.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,59.04999923706055,59.93000030517578,58.209999084472656,59.65999984741211,1381100.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,60.20000076293945,62.09000015258789,60.18000030517578,62.02999877929688,1635700.0,,,,,,,,,,
