Date,Open,High,Low,Close,Volume,"('Adj Close', 'BCC')","('Close', 'BCC')","('High', 'BCC')","('Low', 'BCC')","('Open', 'BCC')","('Volume', 'BCC')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-29 19:00:00-05:00,136.67999267578125,138.447998046875,136.52499389648438,137.57000732421875,156600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,137.5500030517578,139.1300048828125,135.32000732421875,135.4600067138672,191400.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,136.6300048828125,139.30999755859375,135.27499389648438,138.91000366210938,165300.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,136.67999267578125,139.6300048828125,135.27000427246094,138.6300048828125,173800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,136.42999267578125,137.5800018310547,133.77999877929688,134.8800048828125,219500.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,134.72000122070312,136.1999969482422,132.19000244140625,133.8800048828125,159300.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,134.47999572753906,136.4600067138672,133.96499633789062,135.00999450683594,229100.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,135.36000061035156,138.19000244140625,135.32000732421875,137.52999877929688,204700.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,137.69000244140625,140.72000122070312,136.3800048828125,140.57000732421875,162500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,140.72000122070312,143.55999755859375,140.1199951171875,141.86000061035156,207700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,136.0,138.60499572753906,134.1199951171875,135.52999877929688,331700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,138.3000030517578,140.06500244140625,136.00399780273438,139.92999267578125,224600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,140.6300048828125,143.10000610351562,138.85000610351562,142.66000366210938,220300.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,141.75,142.24000549316406,139.97999572753906,139.97999572753906,238200.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,137.44000244140625,138.8699951171875,135.02999877929688,135.8699951171875,411000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,132.00999450683594,132.00999450683594,123.6750030517578,125.11000061035156,703300.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,126.20999908447266,128.6199951171875,122.58999633789062,126.54000091552734,554500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,127.04000091552734,131.22999572753906,126.98500061035156,129.4199981689453,282000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,128.7899932861328,131.38999938964844,128.76400756835938,130.61000061035156,282200.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,132.32000732421875,134.3249969482422,131.625,132.97999572753906,288500.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,132.0,135.6300048828125,131.48500061035156,133.66000366210938,347900.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,134.6699981689453,136.64999389648438,134.58999633789062,135.91000366210938,324900.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,136.1199951171875,138.19000244140625,134.91000366210938,137.7899932861328,213200.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,137.6199951171875,141.3350067138672,135.031005859375,135.5500030517578,415300.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,134.86000061035156,135.88999938964844,129.6649932861328,129.88999938964844,346400.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,131.1699981689453,131.83999633789062,128.27000427246094,128.64999389648438,338300.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,127.83999633789062,130.5,127.31999969482422,129.3300018310547,394800.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,130.38999938964844,132.7949981689453,128.21499633789062,129.1999969482422,257700.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,128.25,128.4550018310547,125.46499633789062,128.10000610351562,269900.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,128.25999450683594,129.8300018310547,127.5999984741211,128.6199951171875,212600.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,128.36000061035156,130.72999572753906,128.25,129.30999755859375,206800.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,128.99000549316406,129.9600067138672,126.91999816894533,127.87000274658205,251900.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,127.33000183105467,132.1649932861328,127.33000183105467,131.5500030517578,1275000.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,132.7100067138672,134.5500030517578,130.22000122070312,132.82000732421875,350400.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,133.02999877929688,136.02000427246094,130.9149932861328,135.88999938964844,283100.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,136.07000732421875,145.3800048828125,135.9199981689453,144.0399932861328,392600.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,147.9499969482422,152.28500366210938,146.9499969482422,152.14999389648438,512000.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,152.14999389648438,152.6999969482422,150.27000427246094,151.3800048828125,361500.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,151.0399932861328,152.6999969482422,149.6999969482422,150.8000030517578,309000.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,151.2100067138672,154.00999450683594,149.35000610351562,150.1199951171875,391600.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,151.85000610351562,152.55499267578125,150.08999633789062,151.8300018310547,243800.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,152.3300018310547,154.61000061035156,151.76499938964844,153.3699951171875,382800.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,154.0500030517578,154.67300415039062,151.9550018310547,152.9499969482422,262800.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,149.60000610351562,149.9600067138672,146.75999450683594,148.9499969482422,378200.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,148.69000244140625,152.47999572753906,148.24000549316406,150.91000366210938,227600.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,152.86000061035156,153.60000610351562,148.10499572753906,149.14999389648438,238000.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,149.6999969482422,152.10000610351562,148.61500549316406,151.99000549316406,229700.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,153.38999938964844,154.55499267578125,150.77000427246094,152.42999267578125,188300.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,152.7899932861328,153.21499633789062,150.1300048828125,152.97999572753906,304100.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,149.57000732421875,151.8000030517578,147.4550018310547,148.9199981689453,408300.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,149.66000366210938,151.97500610351562,148.11300659179688,151.8800048828125,326400.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,150.50999450683594,151.2550048828125,148.25999450683594,149.99000549316406,273700.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,150.44000244140625,151.4499969482422,147.50999450683594,149.0,380600.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,147.0500030517578,147.50999450683594,138.0,138.91000366210938,532100.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,138.75,140.77999877929688,137.2100067138672,137.8000030517578,286200.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,139.36000061035156,140.05499267578125,134.0399932861328,134.64999389648438,340400.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,133.6199951171875,136.08999633789062,132.77000427246094,133.60000610351562,282500.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,134.02000427246094,135.10000610351562,132.5399932861328,133.02000427246094,431500.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,133.89999389648438,139.74000549316406,133.8000030517578,139.13999938964844,400100.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,139.32000732421875,141.8000030517578,135.77999877929688,137.22000122070312,202000.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,135.17999267578125,139.0,133.0399932861328,138.4600067138672,282400.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,139.24000549316406,141.0749969482422,138.39999389648438,139.4199981689453,218200.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,140.33999633789062,141.5050048828125,137.47000122070312,138.25999450683594,207700.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,135.0500030517578,135.67999267578125,131.88999938964844,132.27000427246094,350000.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,132.44000244140625,135.55999755859375,130.92999267578125,132.00999450683594,287600.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,133.80999755859375,134.6699981689453,130.13999938964844,134.47999572753906,235600.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,137.58999633789062,138.8800048828125,134.91000366210938,136.0500030517578,328000.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,137.99000549316406,141.08999633789062,136.81700134277344,139.3699951171875,395800.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,137.7100067138672,143.0500030517578,130.64999389648438,130.6699981689453,698900.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,128.6300048828125,135.07000732421875,126.6999969482422,133.2100067138672,533900.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,133.27000427246094,136.94000244140625,132.16000366210938,136.27000427246094,367500.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,135.7899932861328,135.97999572753906,132.5800018310547,133.67999267578125,282400.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,134.39999389648438,136.7899932861328,134.05999755859375,135.22000122070312,324700.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,135.64999389648438,136.8699951171875,134.25,136.30999755859375,230800.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,137.08999633789062,140.9600067138672,136.90499877929688,140.86000061035156,365800.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,140.4600067138672,142.3800048828125,136.42999267578125,137.2899932861328,425700.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,138.0399932861328,138.4600067138672,135.19500732421875,136.0500030517578,229900.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,136.35000610351562,138.26499938964844,136.3000030517578,137.57000732421875,288300.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,136.8800048828125,138.49000549316406,135.4199981689453,138.3300018310547,272100.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,137.77000427246094,137.97000122070312,135.4250030517578,136.85000610351562,264700.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,138.1999969482422,138.1999969482422,134.8249969482422,136.4600067138672,284300.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,138.0800018310547,141.1699981689453,137.2899932861328,141.11000061035156,198100.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,141.9499969482422,143.22000122070312,134.9600067138672,136.00999450683594,336400.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,134.35000610351562,134.35000610351562,131.13499450683594,132.86000061035156,328000.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,133.75,136.5,133.0850067138672,135.0800018310547,175400.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,135.41000366210938,137.4499969482422,133.77999877929688,137.2899932861328,251700.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,138.50999450683594,138.50999450683594,133.07000732421875,134.64999389648438,203600.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,133.1699981689453,134.72000122070312,129.9499969482422,132.1199951171875,408100.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,132.1300048828125,134.2100067138672,129.19000244140625,133.61000061035156,209700.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,132.9600067138672,134.0500030517578,131.0800018310547,131.72999572753906,197600.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,130.55999755859375,131.41000366210938,128.77000427246094,128.91000366210938,195000.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,127.4000015258789,129.2100067138672,126.88999938964844,128.3699951171875,316900.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,127.2699966430664,127.58999633789062,125.83000183105467,126.37000274658205,219200.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,131.1999969482422,136.4600067138672,131.1999969482422,131.67999267578125,351700.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,131.22999572753906,131.22999572753906,127.33000183105467,130.5,326100.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,128.1999969482422,128.9499969482422,125.13999938964844,126.5999984741211,204500.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,125.6500015258789,127.16000366210938,123.12999725341795,126.8499984741211,289300.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,126.45999908447266,127.0199966430664,125.12999725341795,126.29000091552734,261700.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,124.23999786376952,125.98500061035156,122.4800033569336,122.72000122070312,328200.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,121.47000122070312,122.87999725341795,120.53900146484376,122.41000366210938,1135200.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,122.91000366210938,124.27999877929688,121.37000274658205,121.58000183105467,253300.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,121.02999877929688,121.06500244140624,115.69000244140624,117.7699966430664,483900.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,117.54000091552734,118.5999984741211,116.3499984741211,118.2699966430664,254400.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,118.51000213623048,119.29900360107422,117.2300033569336,118.56999969482422,222100.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,119.7300033569336,120.98999786376952,116.77999877929688,119.22000122070312,1196200.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,119.6500015258789,119.96499633789062,116.2699966430664,117.69000244140624,375000.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,117.2300033569336,117.87999725341795,115.76000213623048,115.8499984741211,285400.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,116.43000030517578,118.37000274658205,115.87999725341795,117.47000122070312,156000.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,116.72000122070312,117.6449966430664,115.5199966430664,115.83000183105467,280500.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,116.87999725341795,117.0250015258789,115.26000213623048,116.97000122070312,410400.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,116.38999938964844,116.66500091552734,114.51000213623048,114.58999633789062,335500.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,115.5,115.6449966430664,113.88999938964844,115.61000061035156,310100.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,118.6999969482422,123.55999755859376,118.6999969482422,123.33999633789062,363800.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,125.12999725341795,128.1060028076172,124.8249969482422,125.12000274658205,361700.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,125.91000366210938,128.9250030517578,125.6500015258789,126.22000122070312,259400.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,128.1699981689453,136.99000549316406,128.1699981689453,136.8000030517578,365200.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,134.39999389648438,138.72999572753906,133.60000610351562,133.72000122070312,327600.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,133.75,139.50999450683594,131.25,132.10000610351562,284600.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,132.30999755859375,132.30999755859375,130.25999450683594,130.83999633789062,245800.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,132.0,133.97000122070312,130.36000061035156,133.9600067138672,254400.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,131.5500030517578,135.75999450683594,131.24000549316406,134.14999389648438,252600.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,133.08999633789062,135.3000030517578,129.3249969482422,129.4199981689453,189500.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,130.30999755859375,137.99000549316406,130.30999755859375,135.2899932861328,382800.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,139.69000244140625,144.0,138.625,141.0399932861328,247100.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,141.30999755859375,141.97999572753906,138.36500549316406,140.08999633789062,158500.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,140.55999755859375,142.75999450683594,138.92999267578125,140.9499969482422,293000.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,142.3000030517578,147.56500244140625,139.32000732421875,142.08999633789062,323600.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,141.72000122070312,143.29400634765625,131.75999450683594,133.60000610351562,262100.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,129.2100067138672,129.32000732421875,125.22000122070312,128.88999938964844,326900.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,119.9800033569336,127.37000274658205,117.86000061035156,124.22000122070312,432400.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,120.31999969482422,133.19000244140625,119.76499938964844,129.64999389648438,541600.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,129.64999389648438,129.99000549316406,122.75,124.16000366210938,572500.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,125.5,127.5999984741211,124.11000061035156,126.86000061035156,309900.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,127.66000366210938,129.91000366210938,126.27999877929688,127.11000061035156,263300.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,126.48999786376952,128.0,124.6500015258789,126.62000274658205,252300.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,128.07000732421875,129.4499969482422,125.87000274658205,128.74000549316406,258100.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,129.9499969482422,129.9499969482422,125.31999969482422,125.63999938964844,252900.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,130.13999938964844,131.0,127.29000091552734,128.0800018310547,194200.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,127.5,129.5850067138672,126.66999816894533,127.0,259100.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,127.4800033569336,127.83999633789062,126.37999725341795,127.13999938964844,176700.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,126.8000030517578,128.27000427246094,125.8499984741211,127.5500030517578,190000.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,129.1300048828125,132.2100067138672,128.4499969482422,132.0500030517578,193800.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,132.0500030517578,132.97000122070312,129.69000244140625,129.89999389648438,204700.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,131.05999755859375,139.26499938964844,130.30999755859375,138.66000366210938,265200.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,140.0,140.66000366210938,135.8300018310547,136.0,236600.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,134.7100067138672,135.55299377441406,132.58999633789062,133.91000366210938,224200.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,133.07000732421875,137.0,131.50999450683594,136.24000549316406,299200.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,136.72000122070312,136.72000122070312,132.2899932861328,133.92999267578125,374400.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,135.14999389648438,135.9600067138672,133.08999633789062,135.6199951171875,335600.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,128.17999267578125,129.8699951171875,124.48999786376952,124.80999755859376,350600.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,124.18000030517578,126.36000061035156,122.62000274658205,125.83999633789062,188400.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,126.26000213623048,126.55999755859376,122.86000061035156,124.79000091552734,258700.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,125.02999877929688,126.4499969482422,122.63999938964844,124.12999725341795,270100.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,123.87000274658205,125.01000213623048,121.5500030517578,121.66000366210938,283700.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,121.8499984741211,122.6449966430664,120.0,121.6999969482422,260800.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,120.6999969482422,122.88999938964844,117.69000244140624,122.08999633789062,273400.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,122.4499969482422,127.5500030517578,121.62000274658205,127.4800033569336,237700.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,130.13999938964844,136.7899932861328,129.9149932861328,135.86000061035156,333200.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,136.1199951171875,136.69000244140625,133.5500030517578,134.80999755859375,308400.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,136.0,137.86000061035156,134.5,135.24000549316406,265900.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,136.02999877929688,141.99000549316406,135.41000366210938,137.05999755859375,277300.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,143.57000732421875,144.7100067138672,140.1699981689453,144.69000244140625,279200.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,144.00999450683594,144.00999450683594,137.1199951171875,137.5,3094900.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,141.02999877929688,142.5749969482422,139.33999633789062,141.64999389648438,410800.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,141.0800018310547,143.89500427246094,139.82000732421875,141.77999877929688,264000.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,142.19000244140625,142.19000244140625,137.6999969482422,138.07000732421875,381500.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,140.97000122070312,142.86000061035156,140.02000427246094,140.30999755859375,348700.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,142.49000549316406,144.1750030517578,140.16000366210938,141.49000549316406,275400.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,139.7100067138672,142.0800018310547,139.0800018310547,140.97999572753906,204200.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,140.44000244140625,141.74000549316406,138.39999389648438,141.38999938964844,212300.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,140.44000244140625,141.97000122070312,139.5,139.52999877929688,173700.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,138.61000061035156,139.60000610351562,137.1199951171875,138.2899932861328,146000.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,141.24000549316406,141.24000549316406,136.5,138.89999389648438,160900.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,137.3000030517578,141.55999755859375,136.09500122070312,141.27000427246094,209300.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,142.82000732421875,143.0,140.00999450683594,142.02000427246094,255300.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,142.5,143.6999969482422,141.39999389648438,142.38999938964844,210400.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,139.97000122070312,140.9949951171875,138.2899932861328,138.9499969482422,213100.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,139.72999572753906,142.6649932861328,138.71800231933594,142.3699951171875,129800.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,142.05999755859375,143.86000061035156,141.92999267578125,142.97999572753906,135100.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,143.6999969482422,144.94000244140625,141.97000122070312,142.22999572753906,233200.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,144.9199981689453,147.5399932861328,144.42999267578125,147.0,295600.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,145.07000732421875,145.94500732421875,141.64500427246094,142.1999969482422,172600.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,142.8300018310547,143.0679931640625,141.17999267578125,141.74000549316406,180000.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,140.75,141.24000549316406,137.7899932861328,137.89999389648438,237100.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,137.10000610351562,137.10000610351562,133.5,133.64999389648438,258700.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,133.00999450683594,135.0500030517578,133.00999450683594,133.91000366210938,268200.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,134.57000732421875,136.97000122070312,133.74000549316406,136.97000122070312,230100.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,138.16000366210938,139.13999938964844,135.3699951171875,135.3800048828125,180100.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,136.42999267578125,138.72000122070312,136.38999938964844,138.6199951171875,158000.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,135.11000061035156,135.11000061035156,130.13999938964844,131.63999938964844,286500.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,131.44000244140625,137.6300048828125,131.44000244140625,134.3699951171875,263400.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,135.66000366210938,136.57000732421875,132.94000244140625,133.02999877929688,240700.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,135.24000549316406,137.0050048828125,133.92999267578125,134.2100067138672,222500.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,134.1699981689453,136.44000244140625,133.83999633789062,134.25999450683594,296100.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,127.9000015258789,139.2100067138672,125.01000213623048,138.49000549316406,636100.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,142.8000030517578,146.5800018310547,137.8800048828125,141.75999450683594,440600.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,140.8699951171875,143.32000732421875,139.56100463867188,140.85000610351562,222100.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,140.52000427246094,142.97999572753906,140.0019989013672,142.32000732421875,291300.0,,,,,,,,,,
