Date,Open,High,Low,Close,Volume,"('Adj Close', 'BTAI')","('Close', 'BTAI')","('High', 'BTAI')","('Low', 'BTAI')","('Open', 'BTAI')","('Volume', 'BTAI')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,2.9100000858306885,3.0,2.900000095367432,2.930000066757202,474000.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,2.8399999141693115,2.882999897003174,2.75,2.7799999713897705,731200.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,2.799999952316284,2.880000114440918,2.7100000381469727,2.799999952316284,689900.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,2.799999952316284,2.8499999046325684,2.7300000190734863,2.809999942779541,343100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,2.7699999809265137,2.9100000858306885,2.720000028610229,2.900000095367432,689100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,2.890000104904175,2.890000104904175,2.744999885559082,2.7699999809265137,321100.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,2.890000104904175,2.890000104904175,2.7049999237060547,2.7300000190734863,386400.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,2.700000047683716,2.7049999237060547,2.5899999141693115,2.680000066757202,411700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,2.700000047683716,2.775000095367432,2.619999885559082,2.630000114440918,441000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,2.609999895095825,2.6600000858306885,2.509999990463257,2.5199999809265137,419500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,2.490000009536743,2.549999952316284,2.490000009536743,2.509999990463257,251600.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,2.5,2.559999942779541,2.450000047683716,2.539999961853028,301500.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,2.509999990463257,2.5899999141693115,2.490000009536743,2.569999933242798,251800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,2.5199999809265137,2.625,2.5199999809265137,2.609999895095825,378400.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,2.5899999141693115,2.759999990463257,2.5899999141693115,2.759999990463257,411400.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,2.819999933242798,2.859999895095825,2.7799999713897705,2.809999942779541,533000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,2.859999895095825,3.289999961853028,2.859999895095825,3.289999961853028,1057700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,3.2699999809265137,3.5,3.1600000858306885,3.309999942779541,683700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,3.309999942779541,3.5,3.119999885559082,3.430000066757202,625700.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,3.4200000762939453,3.609999895095825,3.3399999141693115,3.4100000858306885,589900.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,3.430000066757202,3.450000047683716,3.220000028610229,3.220000028610229,329900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,3.25,3.2850000858306885,3.1050000190734863,3.180000066757202,307100.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,3.1600000858306885,3.180000066757202,3.0350000858306885,3.059999942779541,317600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,3.3499999046325684,3.865000009536743,3.150000095367432,3.7100000381469727,3615500.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,3.5899999141693115,4.170000076293945,3.490000009536743,4.039999961853027,2303200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,3.9600000381469727,3.963000059127808,3.6059999465942383,3.7799999713897705,912000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,3.680000066757202,3.818000078201294,3.549999952316284,3.75,1746000.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,2.559999942779541,2.7799999713897705,1.909999966621399,2.109999895095825,10024600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,2.400000095367432,2.450000047683716,1.932999968528748,1.950000047683716,10249400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,2.559999942779541,2.650000095367432,2.0899999141693115,2.4600000381469727,14572400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,2.4600000381469727,3.380000114440918,2.414999961853028,3.0999999046325684,9780500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,3.180000066757202,3.5999999046325684,3.1600000858306885,3.5899999141693115,4378300.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,3.660000085830689,3.819999933242798,3.5,3.509999990463257,3135200.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,3.5,3.7799999713897705,3.4560000896453857,3.509999990463257,2660300.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,3.3499999046325684,3.450000047683716,3.0,3.150000095367432,2261800.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,3.259999990463257,3.319999933242798,3.119999885559082,3.1700000762939453,846500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,3.1600000858306885,3.2699999809265137,3.049999952316284,3.069999933242798,1348500.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,3.0899999141693115,3.150000095367432,2.9649999141693115,3.0999999046325684,1080600.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,3.130000114440918,3.5,3.0999999046325684,3.319999933242798,1516700.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,3.319999933242798,3.434999942779541,3.220000028610229,3.2699999809265137,961700.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,3.359999895095825,3.400000095367432,3.140000104904175,3.180000066757202,510100.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,3.25,3.2950000762939453,3.150000095367432,3.2100000381469727,537100.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,3.180000066757202,3.220000028610229,2.990000009536743,3.119999885559082,986500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,3.0799999237060547,3.125,2.990000009536743,3.0199999809265137,405100.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,3.039999961853028,3.0799999237060547,2.9200000762939453,2.9600000381469727,474100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,2.9600000381469727,3.075000047683716,2.9200000762939453,3.039999961853028,384400.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,3.059999942779541,3.2109999656677246,3.0,3.119999885559082,549400.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,3.049999952316284,3.150000095367432,2.880000114440918,2.900000095367432,1028100.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,3.299999952316284,3.299999952316284,2.5999999046325684,2.7699999809265137,1539100.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,2.799999952316284,2.900000095367432,2.700000047683716,2.869999885559082,583600.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,2.8499999046325684,3.0899999141693115,2.744999885559082,2.869999885559082,937800.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,2.819999933242798,2.880000114440918,2.5799999237060547,2.680000066757202,1455600.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,2.700000047683716,2.7699999809265137,2.609999895095825,2.740000009536743,409100.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,2.690000057220459,2.8499999046325684,2.634999990463257,2.720000028610229,508400.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,2.75,2.789999961853028,2.664999961853028,2.7799999713897705,434200.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,2.799999952316284,2.890000104904175,2.7799999713897705,2.8299999237060547,354300.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,2.8499999046325684,2.869999885559082,2.75,2.809999942779541,399100.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,2.5999999046325684,2.9600000381469727,2.5999999046325684,2.8499999046325684,1205700.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,2.8499999046325684,2.869999885559082,2.7300000190734863,2.859999895095825,474700.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,2.819999933242798,2.9600000381469727,2.7799999713897705,2.880000114440918,531700.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,2.8399999141693115,2.9049999713897705,2.789999961853028,2.819999933242798,335900.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,2.819999933242798,2.859999895095825,2.720000028610229,2.819999933242798,317300.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,2.759999990463257,2.7799999713897705,2.559999942779541,2.640000104904175,528400.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,2.6700000762939453,2.6700000762939453,2.569999933242798,2.640000104904175,308000.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,2.630000114440918,2.690000057220459,2.565000057220459,2.690000057220459,423800.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,2.6700000762939453,2.700000047683716,2.5999999046325684,2.6600000858306885,184700.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,2.680000066757202,2.7100000381469727,2.619999885559082,2.630000114440918,160500.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,2.5799999237060547,2.6600000858306885,2.549999952316284,2.569999933242798,364700.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,2.630000114440918,2.680000066757202,2.5799999237060547,2.630000114440918,390500.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,2.6700000762939453,2.808000087738037,2.5810000896453857,2.789999961853028,341900.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,2.7799999713897705,3.0989999771118164,2.775000095367432,2.900000095367432,1128900.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,2.890000104904175,2.970999956130981,2.7100000381469727,2.75,477200.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,2.759999990463257,2.7799999713897705,2.640000104904175,2.680000066757202,229800.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,2.720000028610229,2.75,2.5799999237060547,2.5899999141693115,319900.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,2.569999933242798,2.63100004196167,2.549999952316284,2.549999952316284,244500.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,2.549999952316284,2.789999961853028,2.5199999809265137,2.75,618400.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,2.7300000190734863,2.859999895095825,2.5999999046325684,2.8499999046325684,369800.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,2.8399999141693115,3.0450000762939453,2.7929999828338623,2.970000028610229,408500.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,2.970000028610229,2.990000009536743,2.6600000858306885,2.7100000381469727,880900.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,2.720000028610229,2.720000028610229,2.549999952316284,2.609999895095825,665800.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,2.609999895095825,2.650000095367432,2.5199999809265137,2.630000114440918,260200.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,2.5999999046325684,2.694999933242798,2.559999942779541,2.5799999237060547,339300.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,2.569999933242798,2.625,2.509999990463257,2.5199999809265137,164900.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,2.559999942779541,2.625999927520752,2.509999990463257,2.539999961853028,210600.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,2.539999961853028,2.5799999237060547,2.5,2.559999942779541,206600.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,2.5999999046325684,2.6700000762939453,2.559999942779541,2.569999933242798,147600.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,2.630000114440918,2.630000114440918,2.5,2.509999990463257,377500.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,2.5,2.5799999237060547,2.3399999141693115,2.3499999046325684,862500.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,2.359999895095825,2.365000009536743,2.0999999046325684,2.119999885559082,802900.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,2.2799999713897705,2.450000047683716,2.2039999961853027,2.305000066757202,665400.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,2.319999933242798,2.3299999237060547,2.049999952316284,2.0899999141693115,696000.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,2.150000095367432,2.220000028610229,2.134999990463257,2.184999942779541,463200.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,2.200000047683716,2.289999961853028,2.0799999237060547,2.130000114440918,468000.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,2.180000066757202,2.2300000190734863,2.059999942779541,2.059999942779541,730900.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,2.140000104904175,2.1470000743865967,2.049999952316284,2.0899999141693115,366900.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,2.0999999046325684,2.190000057220459,2.059999942779541,2.069999933242798,894600.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,2.0799999237060547,2.119999885559082,1.9900000095367432,2.0999999046325684,1104900.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,2.0999999046325684,2.1010000705718994,1.9900000095367432,2.009999990463257,268200.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,1.9700000286102293,2.039999961853028,1.950000047683716,1.9700000286102293,403100.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,1.9800000190734863,1.9900000095367432,1.850000023841858,1.850000023841858,675000.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,1.8799999952316284,1.8799999952316284,1.784999966621399,1.8600000143051147,555400.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,1.8600000143051147,1.909999966621399,1.830000042915344,1.8600000143051147,563400.0,,,,,,,,,,
