Date,Open,High,Low,Close,Volume,"('Adj Close', 'REX')","('Close', 'REX')","('High', 'REX')","('Low', 'REX')","('Open', 'REX')","('Volume', 'REX')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,47.16999816894531,48.119998931884766,46.7599983215332,46.93000030517578,178500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,46.84000015258789,47.81999969482422,46.34999847412109,47.02000045776367,118800.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,46.650001525878906,47.459999084472656,46.650001525878906,47.150001525878906,104500.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,47.13999938964844,47.47999954223633,46.63999938964844,47.02999877929688,123700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,46.869998931884766,47.119998931884766,46.15999984741211,46.220001220703125,113800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,46.02000045776367,46.02999877929688,44.52000045776367,45.75,116300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,45.93000030517578,45.93000030517578,44.68999862670898,44.84999847412109,164300.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,45.0,45.0,43.630001068115234,43.68999862670898,203400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,44.40999984741211,45.11000061035156,43.5099983215332,44.970001220703125,212100.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,45.0099983215332,45.70000076293945,44.709999084472656,44.93000030517578,126100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,44.5099983215332,45.02999877929688,44.09000015258789,44.619998931884766,120900.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,44.91999816894531,44.959999084472656,44.18999862670898,44.470001220703125,98800.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,44.59000015258789,44.59000015258789,43.560001373291016,43.86000061035156,196600.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,43.77000045776367,44.790000915527344,43.77000045776367,44.2400016784668,110800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,44.25,44.52999877929688,41.97999954223633,42.0,159300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,42.5,42.970001220703125,41.540000915527344,41.97999954223633,159200.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,42.54999923706055,42.56999969482422,41.5,41.56999969482422,98500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,41.790000915527344,42.59000015258789,41.70000076293945,41.880001068115234,88600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,42.04999923706055,42.56999969482422,41.43999862670898,42.2400016784668,115100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,42.0,42.810001373291016,41.630001068115234,42.630001068115234,117800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,42.5099983215332,42.66999816894531,41.380001068115234,41.38999938964844,89900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,42.0099983215332,43.11000061035156,41.5,41.93000030517578,104800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,41.43999862670898,41.66999816894531,40.77999877929688,41.27999877929688,85800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,40.93999862670898,41.06999969482422,40.18000030517578,40.90999984741211,119000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,40.880001068115234,41.52000045776367,40.720001220703125,41.0099983215332,69400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,41.43000030517578,42.65999984741211,41.310001373291016,42.060001373291016,86900.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,42.72999954223633,43.27999877929688,42.40999984741211,43.25,101500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,43.130001068115234,43.77999877929688,43.09999847412109,43.709999084472656,72900.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,44.40999984741211,44.810001373291016,44.25,44.29999923706055,94000.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,43.75,44.27000045776367,41.970001220703125,42.13999938964844,108500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,42.72999954223633,43.34999847412109,42.2400016784668,43.310001373291016,98100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,43.34000015258789,44.34000015258789,42.880001068115234,44.34000015258789,104800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,44.18000030517578,44.290000915527344,43.709999084472656,44.060001373291016,86300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,43.36000061035156,43.41999816894531,41.97999954223633,42.0099983215332,85600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,42.04999923706055,43.47999954223633,41.970001220703125,43.290000915527344,78100.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,42.90999984741211,43.16999816894531,41.880001068115234,42.68999862670898,101700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,43.06999969482422,43.75,42.540000915527344,43.33000183105469,66100.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,42.970001220703125,43.900001525878906,42.970001220703125,43.630001068115234,87700.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,44.0,44.0,43.33000183105469,43.5099983215332,60300.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,43.34999847412109,43.84999847412109,42.650001525878906,42.650001525878906,46100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,43.25,44.11000061035156,43.209999084472656,43.97999954223633,109800.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,43.970001220703125,44.16999816894531,43.20000076293945,43.29999923706055,66100.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,43.15999984741211,43.58000183105469,42.88999938964844,43.29999923706055,55900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,43.27999877929688,43.75,42.86000061035156,43.06999969482422,62800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,43.43000030517578,43.70000076293945,42.91999816894531,43.36000061035156,56200.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,43.619998931884766,44.880001068115234,43.40999984741211,44.08000183105469,64200.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,44.22999954223633,44.70000076293945,43.58000183105469,43.900001525878906,55700.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,43.709999084472656,44.16999816894531,43.22999954223633,43.75,87000.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,43.59999847412109,43.86000061035156,43.09999847412109,43.5099983215332,62800.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,43.5,44.310001373291016,43.5,43.77999877929688,88600.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,43.77999877929688,43.77999877929688,43.18999862670898,43.52999877929688,125100.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,43.400001525878906,45.06999969482422,43.400001525878906,44.400001525878906,527700.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,44.5,44.970001220703125,44.34999847412109,44.88999938964844,123800.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,44.95000076293945,46.09000015258789,44.95000076293945,45.40999984741211,148600.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,45.11000061035156,45.93000030517578,44.43000030517578,45.720001220703125,115500.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,46.040000915527344,46.22999954223633,45.150001525878906,45.22999954223633,172000.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,44.540000915527344,45.119998931884766,44.08000183105469,44.560001373291016,116300.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,44.93000030517578,45.36000061035156,44.7400016784668,45.060001373291016,77700.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,45.290000915527344,45.290000915527344,43.72999954223633,43.79999923706055,104400.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,43.83000183105469,44.9900016784668,43.72999954223633,43.91999816894531,203900.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,52.119998931884766,58.900001525878906,50.16999816894531,58.709999084472656,707900.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,58.959999084472656,60.31999969482422,57.0,58.90999984741211,385400.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,59.13999938964844,60.790000915527344,58.18000030517578,59.900001525878906,338200.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,59.93000030517578,60.52000045776367,58.06999969482422,59.630001068115234,387700.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,60.150001525878906,60.59999847412109,57.79999923706055,58.0,169100.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,58.16999816894531,59.43999862670898,57.400001525878906,58.79999923706055,149200.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,59.20000076293945,59.34999847412109,58.2599983215332,58.40999984741211,136400.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,58.880001068115234,59.130001068115234,57.29999923706055,58.09000015258789,99800.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,56.77999877929688,58.16999816894531,56.369998931884766,57.79999923706055,110100.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,57.650001525878906,57.84999847412109,56.119998931884766,57.119998931884766,96500.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,57.540000915527344,58.09000015258789,55.91999816894531,56.720001220703125,131800.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,56.869998931884766,57.27999877929688,54.29999923706055,54.709999084472656,141700.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,54.45000076293945,54.97999954223633,53.63999938964844,54.650001525878906,106400.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,55.40999984741211,57.84999847412109,54.540000915527344,57.150001525878906,283300.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,57.0,57.630001068115234,54.91999816894531,55.29999923706055,184000.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,55.060001373291016,56.630001068115234,55.060001373291016,56.2400016784668,172300.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,56.06999969482422,56.66999816894531,55.29999923706055,56.27000045776367,135800.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,56.209999084472656,57.77000045776367,55.97999954223633,56.810001373291016,198400.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,56.34000015258789,57.369998931884766,54.52999877929688,55.970001220703125,200700.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,55.369998931884766,56.220001220703125,54.81999969482422,56.220001220703125,145900.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,56.66999816894531,57.11000061035156,55.970001220703125,57.040000915527344,164200.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,57.06999969482422,57.310001373291016,56.47999954223633,57.20000076293945,199600.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,57.220001220703125,57.220001220703125,55.22999954223633,55.33000183105469,196500.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,55.59000015258789,55.79999923706055,54.040000915527344,54.93000030517578,152500.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,55.380001068115234,55.77000045776367,54.45000076293945,55.59999847412109,157400.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,56.52000045776367,57.22999954223633,55.45000076293945,57.130001068115234,261300.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,57.470001220703125,58.959999084472656,57.290000915527344,57.59000015258789,265800.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,57.7400016784668,58.5,57.5,57.61000061035156,202900.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,57.150001525878906,58.36000061035156,57.150001525878906,57.81999969482422,270500.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,58.0,59.560001373291016,57.90999984741211,59.52999877929688,308100.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,60.0099983215332,60.40999984741211,57.95000076293945,59.16999816894531,238100.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,59.5,60.09000015258789,57.560001373291016,57.900001525878906,235300.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,57.90999984741211,58.720001220703125,57.060001373291016,58.15999984741211,216100.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,58.369998931884766,59.47999954223633,56.720001220703125,57.02000045776367,169100.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,56.88999938964844,56.93999862670898,55.93999862670898,56.34999847412109,195700.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,56.630001068115234,57.060001373291016,56.09999847412109,56.59999847412109,185300.0,,,,,,,,,,
