Date,Open,High,Low,Close,Volume,"('Adj Close', 'HAS')","('Close', 'HAS')","('High', 'HAS')","('Low', 'HAS')","('Open', 'HAS')","('Volume', 'HAS')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,50.27999877929688,51.16999816894531,49.68999862670898,49.900001525878906,1812500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,49.400001525878906,49.400001525878906,47.84999847412109,48.11000061035156,2140600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,47.84000015258789,48.43000030517578,47.38999938964844,48.36000061035156,1452000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,48.25,48.83000183105469,47.9900016784668,48.380001068115234,1393600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,48.41999816894531,50.02000045776367,48.34999847412109,49.86000061035156,1677100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,49.40999984741211,50.18999862670898,49.09999847412109,50.09999847412109,1591000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,50.220001220703125,50.83000183105469,50.040000915527344,50.75,1583400.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,50.68000030517578,50.68000030517578,48.65999984741211,49.5,2155400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,49.84999847412109,50.119998931884766,48.20000076293945,48.61000061035156,1310400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,48.2400016784668,48.25,46.650001525878906,47.11000061035156,2041700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,46.52999877929688,47.27000045776367,46.20000076293945,47.2400016784668,1867000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,47.63999938964844,47.7400016784668,47.11000061035156,47.65999984741211,1323300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,47.72999954223633,48.45000076293945,47.06999969482422,48.2599983215332,1531700.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,48.56999969482422,48.810001373291016,48.130001068115234,48.380001068115234,1517800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,48.91999816894531,49.18999862670898,47.91999816894531,48.310001373291016,1167700.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,48.790000915527344,48.810001373291016,48.02000045776367,48.119998931884766,1098600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,48.88999938964844,50.33000183105469,48.619998931884766,50.08000183105469,1694100.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,50.61000061035156,51.470001220703125,50.47999954223633,51.11000061035156,1578800.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,51.060001373291016,51.4900016784668,50.72999954223633,51.40999984741211,1396100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,51.15999984741211,51.29999923706055,50.619998931884766,50.68000030517578,1172400.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,49.97999954223633,50.380001068115234,48.81999969482422,48.95000076293945,2040600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,49.119998931884766,50.060001373291016,48.83000183105469,49.95000076293945,1043700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,49.56999969482422,50.630001068115234,48.93000030517578,50.06999969482422,1279500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,49.52000045776367,49.52000045776367,48.08000183105469,49.13999938964844,1526300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,49.150001525878906,49.900001525878906,48.91999816894531,49.2400016784668,1526400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,49.209999084472656,50.369998931884766,48.880001068115234,49.900001525878906,1727600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,50.290000915527344,51.310001373291016,50.22999954223633,50.68000030517578,1476900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,50.79999923706055,51.09999847412109,50.22999954223633,50.59000015258789,1443300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,50.5,51.65999984741211,50.310001373291016,51.290000915527344,3155900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,46.150001525878906,50.68000030517578,46.09000015258789,50.59999847412109,7515500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,50.5,52.720001220703125,50.13999938964844,52.68999862670898,3748900.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,52.79999923706055,53.09000015258789,50.209999084472656,51.04999923706055,2889400.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,50.5099983215332,51.18000030517578,50.400001525878906,50.77999877929688,1330900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,50.33000183105469,50.650001525878906,49.72999954223633,50.18999862670898,1649200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,49.880001068115234,50.720001220703125,49.7400016784668,50.09000015258789,1467400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,50.29999923706055,50.369998931884766,49.09000015258789,50.15999984741211,1672200.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,50.38999938964844,50.619998931884766,49.59000015258789,49.59000015258789,1651500.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,49.650001525878906,49.66999816894531,48.63999938964844,48.66999816894531,1407800.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,48.810001373291016,50.540000915527344,48.720001220703125,50.27999877929688,1992400.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,49.720001220703125,51.0,49.619998931884766,50.41999816894531,1200500.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,50.970001220703125,51.41999816894531,50.27000045776367,50.290000915527344,2028700.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,50.25,50.84000015258789,49.209999084472656,50.25,1324200.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,50.06999969482422,50.970001220703125,50.06999969482422,50.369998931884766,1643800.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,49.93999862670898,50.790000915527344,49.86000061035156,50.72999954223633,1303500.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,51.06999969482422,51.630001068115234,50.5099983215332,51.34000015258789,1176900.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,51.5099983215332,52.209999084472656,51.02999877929688,51.36000061035156,1581500.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,51.77999877929688,52.459999084472656,50.88999938964844,51.75,1680700.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,51.40999984741211,53.18000030517578,51.2599983215332,52.56999969482422,1801500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,52.470001220703125,53.150001525878906,51.77000045776367,53.09000015258789,1257400.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,52.810001373291016,53.58000183105469,52.810001373291016,53.040000915527344,1287700.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,52.90999984741211,53.130001068115234,52.470001220703125,52.970001220703125,1676900.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,52.77000045776367,53.84999847412109,52.61000061035156,53.310001373291016,3942900.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,53.25,53.470001220703125,52.95000076293945,53.290000915527344,1230300.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,53.33000183105469,54.41999816894531,53.33000183105469,54.36000061035156,1286600.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,54.220001220703125,54.68999862670898,53.90999984741211,54.27999877929688,1216000.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,54.33000183105469,56.11000061035156,54.310001373291016,56.060001373291016,1685100.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,56.09000015258789,56.2599983215332,54.70000076293945,54.84000015258789,1212700.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,54.52999877929688,56.0,54.52999877929688,55.91999816894531,2592700.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,56.15999984741211,56.22999954223633,54.04999923706055,54.61000061035156,1360700.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,54.9900016784668,56.61000061035156,54.86000061035156,56.47999954223633,1298600.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,56.4900016784668,57.040000915527344,56.15999984741211,56.52000045776367,1079900.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,56.209999084472656,56.41999816894531,55.59999847412109,56.2599983215332,1134300.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,56.0,56.0,55.16999816894531,55.75,1052200.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,55.68999862670898,55.900001525878906,54.63999938964844,55.43999862670898,2001800.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,56.09000015258789,57.0,55.33000183105469,55.84999847412109,1741700.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,56.08000183105469,56.9900016784668,55.709999084472656,56.41999816894531,1517900.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,57.0,58.16999816894531,56.90999984741211,57.59000015258789,1867200.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,57.59999847412109,58.4900016784668,57.310001373291016,57.33000183105469,1171400.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,56.310001373291016,57.310001373291016,55.790000915527344,56.77999877929688,1542600.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,56.88999938964844,56.88999938964844,54.959999084472656,56.22999954223633,1619900.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,56.0099983215332,56.310001373291016,55.43000030517578,55.79999923706055,1636900.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,56.650001525878906,57.02000045776367,55.2400016784668,55.59000015258789,1197400.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,55.29999923706055,55.77000045776367,54.84999847412109,55.02999877929688,971800.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,55.11000061035156,55.58000183105469,54.720001220703125,54.81999969482422,1081200.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,55.47999954223633,55.47999954223633,54.2599983215332,54.93999862670898,1422500.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,54.86000061035156,55.65999984741211,54.75,55.27000045776367,1486400.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,55.52999877929688,56.2400016784668,55.16999816894531,55.900001525878906,1401200.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,56.25,58.25,56.0099983215332,58.13999938964844,3189000.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,63.5,66.37999725341797,63.18000030517578,65.02999877929688,7253300.0,,,,,,,,,,
