Date,Open,High,Low,Close,Volume,"('Adj Close', 'TNET')","('Close', 'TNET')","('High', 'TNET')","('Low', 'TNET')","('Open', 'TNET')","('Volume', 'TNET')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-02-25 19:00:00-05:00,128.1199951171875,130.67999267578125,127.76000213623048,129.5,323000.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,130.0,131.25,129.42999267578125,131.1999969482422,232000.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,130.58999633789062,132.6199951171875,128.10000610351562,128.16000366210938,244800.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,129.22000122070312,130.25,126.04000091552734,128.00999450683594,288700.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,127.83999633789062,129.33999633789062,126.02999877929688,127.5999984741211,254000.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,128.50999450683594,129.5500030517578,126.47000122070312,127.16999816894533,184800.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,127.01000213623048,128.17999267578125,123.86000061035156,124.58000183105467,158400.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,125.5999984741211,126.25,124.66999816894533,125.16999816894533,201400.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,126.04000091552734,126.77999877929688,124.72000122070312,125.30999755859376,180500.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,125.93000030517578,127.20999908447266,125.41000366210938,126.0500030517578,169200.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,125.27999877929688,125.27999877929688,122.33999633789062,123.2300033569336,225500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,123.5500030517578,125.04000091552734,122.1999969482422,124.7699966430664,179400.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,124.11000061035156,127.26000213623048,124.02999877929688,126.23999786376952,214200.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,126.3000030517578,126.83999633789062,125.05999755859376,126.0999984741211,164600.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,125.37000274658205,127.52999877929688,124.95999908447266,125.6500015258789,245800.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,126.1500015258789,128.02999877929688,125.45999908447266,127.11000061035156,191600.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,127.11000061035156,129.47000122070312,127.04000091552734,129.0,165200.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,129.1699981689453,130.47000122070312,128.75,129.9199981689453,204800.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,130.55999755859375,132.50999450683594,130.5,132.2100067138672,248500.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,132.97000122070312,132.97000122070312,131.02999877929688,131.77999877929688,140200.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,131.99000549316406,131.99000549316406,130.75999450683594,131.1999969482422,105900.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,131.6999969482422,132.14999389648438,130.74000549316406,131.66000366210938,157600.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,132.52000427246094,133.47999572753906,131.55999755859375,132.25999450683594,149100.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,132.6199951171875,133.94000244140625,132.4499969482422,132.49000549316406,232900.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,132.3699951171875,132.4199981689453,130.14999389648438,132.41000366210938,199500.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,130.89999389648438,132.7899932861328,130.7899932861328,132.3000030517578,218200.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,131.55999755859375,134.25,131.55999755859375,133.55999755859375,186700.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,134.6699981689453,134.6699981689453,127.76000213623048,127.8499984741211,178700.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,128.16000366210938,129.52999877929688,127.33000183105467,128.82000732421875,175400.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,129.0399932861328,129.7899932861328,128.35000610351562,129.64999389648438,178100.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,130.0,131.19000244140625,128.6300048828125,130.97999572753906,185700.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,129.64999389648438,130.02000427246094,127.33000183105467,129.8000030517578,207400.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,129.6699981689453,131.27000427246094,128.85000610351562,131.1699981689453,252200.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,130.02000427246094,131.0,127.5199966430664,128.0500030517578,136700.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,128.72000122070312,129.1999969482422,125.88999938964844,126.7300033569336,150500.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,126.33000183105467,127.41999816894533,125.01000213623048,126.80999755859376,96000.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,127.91999816894533,129.69000244140625,126.76000213623048,129.1199951171875,193000.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,129.10000610351562,131.25999450683594,129.10000610351562,129.5,295200.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,129.47999572753906,130.4600067138672,127.56999969482422,128.25999450683594,153700.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,129.1699981689453,130.8300018310547,128.66000366210938,129.67999267578125,115600.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,129.89999389648438,130.69000244140625,128.74000549316406,129.66000366210938,136300.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,128.99000549316406,129.3699951171875,127.23999786376952,127.5999984741211,221800.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,126.83000183105467,127.5999984741211,125.31999969482422,126.77999877929688,254700.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,112.8499984741211,114.37000274658205,105.45999908447266,105.72000122070312,774200.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,105.2300033569336,107.0,102.1500015258789,103.30999755859376,597700.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,103.94000244140624,106.06999969482422,99.87999725341795,100.37000274658205,661200.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,101.0199966430664,103.98999786376952,100.77999877929688,101.75,458100.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,102.51000213623048,102.88999938964844,100.70999908447266,101.93000030517578,317300.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,103.0999984741211,103.98999786376952,101.11000061035156,101.12999725341795,275900.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,101.73999786376952,103.98999786376952,101.5999984741211,102.31999969482422,369400.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,102.77999877929688,105.38999938964844,101.69000244140624,105.01000213623048,366500.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,104.83000183105467,104.83000183105467,102.6500015258789,103.2300033569336,240400.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,103.51000213623048,104.16999816894533,102.11000061035156,102.4800033569336,236900.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,103.12999725341795,103.73999786376952,101.8499984741211,103.45999908447266,251000.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,103.93000030517578,104.91999816894533,101.98999786376952,101.98999786376952,171500.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,102.69000244140624,102.80999755859376,100.91999816894533,101.02999877929688,174100.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,101.62000274658205,103.23999786376952,101.23999786376952,102.79000091552734,201800.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,102.61000061035156,104.54000091552734,102.52999877929688,103.19000244140624,199500.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,103.5500030517578,104.58999633789062,103.08999633789062,103.91999816894533,184500.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,103.73999786376952,104.43000030517578,102.12000274658205,102.86000061035156,254000.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,102.75,104.4800033569336,102.4800033569336,104.47000122070312,286100.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,103.8499984741211,106.80999755859376,103.47000122070312,106.76000213623048,373200.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,106.4800033569336,108.77999877929688,105.94000244140624,107.3499984741211,352900.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,107.58999633789062,108.77999877929688,107.08999633789062,107.54000091552734,520300.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,107.83999633789062,108.29000091552734,106.5199966430664,106.9499969482422,483500.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,106.0,107.43000030517578,105.38999938964844,105.45999908447266,405300.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,105.70999908447266,105.75,103.86000061035156,104.04000091552734,222400.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,104.02999877929688,104.29000091552734,102.7300033569336,103.97000122070312,443900.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,104.69000244140624,105.05999755859376,104.06999969482422,104.8000030517578,304900.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,105.01000213623048,106.66000366210938,104.86000061035156,105.1500015258789,290900.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,105.9000015258789,105.98999786376952,104.5199966430664,105.4499969482422,223900.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,105.06999969482422,107.38999938964844,104.11000061035156,105.25,650400.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,105.18000030517578,106.83999633789062,104.93000030517578,105.80999755859376,205700.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,105.12000274658205,106.02999877929688,104.1500015258789,105.0999984741211,217100.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,104.98999786376952,105.66999816894533,104.33000183105467,105.11000061035156,233400.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,106.19000244140624,106.94000244140624,104.33999633789062,104.41999816894533,261200.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,104.18000030517578,104.41000366210938,101.9800033569336,102.18000030517578,283600.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,101.87000274658205,103.61000061035156,101.87000274658205,102.43000030517578,233200.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,102.26000213623048,103.0199966430664,102.0199966430664,102.3000030517578,258200.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,102.54000091552734,103.5999984741211,102.33999633789062,102.8499984741211,552600.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,103.01000213623048,104.63999938964844,103.01000213623048,103.75,428300.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,103.8000030517578,104.58999633789062,102.76000213623048,103.3499984741211,388600.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,103.52999877929688,105.13999938964844,103.0,103.5,349800.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,103.31999969482422,103.69000244140624,102.11000061035156,102.16000366210938,282800.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,101.87000274658205,101.87000274658205,100.0999984741211,100.4000015258789,339500.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,100.69000244140624,101.36000061035156,99.66000366210938,100.2300033569336,319400.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,100.87000274658205,101.13999938964844,99.75,100.0,506900.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,99.91999816894533,100.48999786376952,99.02999877929688,99.0999984741211,329100.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,99.1500015258789,99.7300033569336,99.01000213623048,99.66000366210938,337900.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,99.58000183105467,100.91000366210938,99.26000213623048,99.33999633789062,105100.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,99.20999908447266,99.9800033569336,98.02999877929688,98.4000015258789,278900.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,99.08999633789062,99.7699966430664,98.13999938964844,98.38999938964844,320100.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,98.0,98.37999725341795,97.38999938964844,97.72000122070312,387700.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,98.01000213623048,98.18000030517578,96.76000213623048,97.06999969482422,214700.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,97.9499969482422,101.7699966430664,97.9499969482422,101.0999984741211,808800.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,102.08999633789062,102.77999877929688,101.12000274658205,101.16999816894533,409400.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,101.87000274658205,108.19000244140624,101.61000061035156,108.0999984741211,742700.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,108.91999816894533,110.86000061035156,108.63999938964844,109.66999816894533,519300.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,109.88999938964844,111.47000122070312,109.5500030517578,109.68000030517578,533800.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,108.83000183105467,111.1999969482422,107.4499969482422,107.48999786376952,268300.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,107.73999786376952,108.54000091552734,106.83000183105467,107.8000030517578,294900.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,107.75,109.98999786376952,107.11000061035156,108.87000274658205,386500.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,108.31999969482422,109.06999969482422,107.43000030517578,108.0500030517578,343900.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,108.0199966430664,109.61000061035156,107.62999725341795,108.01000213623048,227700.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,108.0999984741211,110.30999755859376,108.0999984741211,108.8499984741211,418700.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,110.43000030517578,116.26000213623048,108.1500015258789,110.98999786376952,594000.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,110.94000244140624,110.94000244140624,103.83999633789062,103.87000274658205,475800.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,104.5,106.91999816894533,103.9800033569336,106.44000244140624,395700.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,106.5,108.6500015258789,103.9800033569336,104.25,361100.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,104.66999816894533,105.58000183105467,100.98999786376952,102.12000274658205,286400.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,100.56999969482422,101.36000061035156,99.63999938964844,100.47000122070312,276900.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,97.5,98.31999969482422,95.54000091552734,96.41999816894533,289900.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,95.80999755859376,97.11000061035156,94.8499984741211,95.1999969482422,239800.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,95.3499984741211,96.52999877929688,92.80999755859376,92.87999725341795,290500.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,93.1500015258789,95.3000030517578,92.81999969482422,94.12000274658205,212500.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,93.93000030517578,93.93000030517578,91.91999816894533,93.52999877929688,194300.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,93.4800033569336,94.0500030517578,92.31999969482422,92.55999755859376,159500.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,93.31999969482422,93.4800033569336,91.58999633789062,93.3000030517578,184200.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,93.48999786376952,93.5,92.29000091552734,93.33999633789062,323100.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,94.9000015258789,96.37000274658205,94.41999816894533,95.62000274658205,300300.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,95.3499984741211,96.27999877929688,95.0999984741211,95.86000061035156,199300.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,95.45999908447266,96.91000366210938,95.18000030517578,96.88999938964844,220800.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,94.80999755859376,96.01000213623048,94.58999633789062,95.68000030517578,254200.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,96.2699966430664,96.5500030517578,95.5199966430664,96.5,168200.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,96.87000274658205,98.73999786376952,96.29000091552734,98.73999786376952,263900.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,99.19000244140624,103.37999725341795,99.13999938964844,102.5999984741211,357200.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,103.5199966430664,103.87999725341795,100.91999816894533,101.08000183105467,221200.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,101.1999969482422,103.01000213623048,100.30999755859376,102.05999755859376,226700.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,102.0,103.1999969482422,101.79000091552734,102.54000091552734,256100.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,103.0,103.3499984741211,101.4499969482422,102.9000015258789,206500.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,103.26000213623048,104.05999755859376,102.2699966430664,102.83000183105467,403600.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,102.01000213623048,102.91000366210938,99.26000213623048,99.68000030517578,201800.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,98.97000122070312,100.0500030517578,98.54000091552734,99.79000091552734,178200.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,100.01000213623048,100.01000213623048,97.11000061035156,97.19000244140624,150700.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,97.1500015258789,97.41000366210938,93.6500015258789,94.06999969482422,268200.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,94.01000213623048,94.62999725341795,92.44000244140624,92.97000122070312,353400.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,92.97000122070312,94.58999633789062,92.7300033569336,94.30999755859376,206800.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,93.68000030517578,95.37999725341795,92.62000274658205,95.16000366210938,295800.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,95.83999633789062,96.33999633789062,94.4000015258789,96.0,167300.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,97.08999633789062,98.44000244140624,96.9000015258789,97.8499984741211,167400.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,98.33000183105467,98.83999633789062,97.5500030517578,97.9800033569336,139700.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,98.87999725341795,99.76000213623048,97.27999877929688,97.29000091552734,163700.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,97.2699966430664,99.22000122070312,96.86000061035156,97.6500015258789,147700.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,99.41999816894533,99.41999816894533,96.98999786376952,98.41000366210938,150800.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,98.93000030517578,98.93000030517578,96.36000061035156,96.79000091552734,602400.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,96.5500030517578,97.76000213623048,96.5199966430664,96.61000061035156,448100.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,97.30999755859376,97.38999938964844,95.33000183105467,95.83999633789062,367300.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,96.37999725341795,96.37999725341795,94.97000122070312,95.30999755859376,184700.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,96.61000061035156,96.75,95.12000274658205,95.61000061035156,198900.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,96.5199966430664,97.2699966430664,95.3499984741211,96.20999908447266,168600.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,95.54000091552734,97.23999786376952,95.06999969482422,96.97000122070312,182500.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,96.18000030517578,98.66000366210938,94.6999969482422,96.5,428500.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,95.91999816894533,96.5199966430664,94.8000030517578,96.13999938964844,254600.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,96.11000061035156,97.25,95.41000366210938,96.9800033569336,402400.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,97.91000366210938,98.75,97.4800033569336,98.1999969482422,142400.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,97.5999984741211,97.5999984741211,96.43000030517578,96.66000366210938,250200.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,97.20999908447266,97.38999938964844,96.12999725341795,96.5199966430664,190100.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,96.70999908447266,98.4499969482422,95.83000183105467,97.58000183105467,223800.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,96.87999725341795,98.0,96.36000061035156,96.66000366210938,196300.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,96.6500015258789,98.0999984741211,96.6500015258789,97.5,151100.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,97.30999755859376,98.1999969482422,97.30999755859376,98.02999877929688,114200.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,98.23999786376952,99.77999877929688,96.56999969482422,96.81999969482422,276500.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,97.6500015258789,97.7699966430664,96.3000030517578,96.37999725341795,141300.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,96.47000122070312,96.97000122070312,95.0,96.93000030517578,144200.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,96.91999816894533,96.91999816894533,93.44000244140624,93.79000091552734,399300.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,93.97000122070312,93.97000122070312,90.88999938964844,91.26000213623048,297400.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,90.68000030517578,92.58000183105467,89.94000244140625,92.04000091552734,311500.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,91.86000061035156,93.76000213623048,91.76000213623048,93.30999755859376,295300.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,93.16999816894533,93.7699966430664,91.16999816894533,91.62999725341795,420500.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,81.6500015258789,82.87999725341797,74.31999969482422,80.30999755859375,2085700.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,79.19000244140625,82.83000183105469,78.73999786376953,82.6500015258789,1016900.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,82.66999816894531,86.9000015258789,82.27999877929688,86.83000183105469,948400.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,86.2300033569336,88.27999877929688,84.86000061035156,85.63999938964844,572300.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,86.11000061035156,86.37999725341797,84.37999725341797,84.88999938964844,566300.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,85.08999633789062,85.43000030517578,83.6500015258789,84.02999877929688,417200.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,84.23999786376953,85.23999786376953,81.52999877929688,82.0,665400.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,82.37000274658203,83.97000122070312,81.6500015258789,83.81999969482422,407600.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,88.30999755859375,93.58000183105467,88.16000366210938,93.08000183105467,476700.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,92.22000122070312,94.06999969482422,91.54000091552734,92.98999786376952,526400.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,93.5199966430664,94.08999633789062,91.8000030517578,92.73999786376952,543400.0,,,,,,,,,,
