Date,Open,High,Low,Close,Volume,"('Adj Close', 'SANM')","('Close', 'SANM')","('High', 'SANM')","('Low', 'SANM')","('Open', 'SANM')","('Volume', 'SANM')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,50.90999984741211,51.0099983215332,50.09999847412109,50.40999984741211,435400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,50.13999938964844,50.25,49.27000045776367,49.31999969482422,423100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,49.31999969482422,49.97999954223633,49.02000045776367,49.970001220703125,387400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,49.93000030517578,50.45000076293945,49.72999954223633,50.09999847412109,370600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,50.0,51.20000076293945,49.97999954223633,50.90999984741211,344000.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,50.310001373291016,50.310001373291016,49.68999862670898,49.86000061035156,268800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,49.58000183105469,50.11000061035156,49.5,50.060001373291016,227700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,50.02000045776367,50.369998931884766,49.52000045776367,50.33000183105469,311100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,50.75,51.060001373291016,50.45000076293945,50.86000061035156,382900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,50.52000045776367,50.84999847412109,50.04999923706055,50.34000015258789,479100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,49.369998931884766,49.65999984741211,48.83000183105469,49.369998931884766,420500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,49.880001068115234,50.36000061035156,49.54999923706055,50.34000015258789,280300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,50.70000076293945,51.13999938964844,50.060001373291016,51.13999938964844,371700.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,51.38999938964844,52.16999816894531,51.38999938964844,51.709999084472656,544600.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,52.36000061035156,52.58000183105469,51.52000045776367,51.52000045776367,358000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,52.060001373291016,52.310001373291016,51.2400016784668,51.720001220703125,411800.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,51.95000076293945,52.310001373291016,51.2400016784668,51.31999969482422,453600.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,51.34999847412109,51.540000915527344,50.16999816894531,50.31999969482422,705500.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,50.36000061035156,50.7599983215332,49.56999969482422,50.630001068115234,650400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,60.0,69.69000244140625,59.11000061035156,64.91000366210938,4806100.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,64.2699966430664,64.54000091552734,59.619998931884766,59.81999969482422,1650600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,60.900001525878906,61.720001220703125,59.540000915527344,60.02999877929688,810500.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,59.75,63.970001220703125,59.5099983215332,61.13999938964844,1073900.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,60.7599983215332,61.29999923706055,59.20000076293945,59.31999969482422,654500.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,58.869998931884766,59.43999862670898,58.09999847412109,58.20000076293945,604300.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,58.27999877929688,58.68000030517578,57.38999938964844,57.5,498500.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,57.43999862670898,59.38999938964844,57.290000915527344,59.290000915527344,704500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,59.310001373291016,61.08000183105469,58.900001525878906,60.84000015258789,580800.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,61.06999969482422,62.02999877929688,60.81999969482422,61.88999938964844,485100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,59.75,60.47999954223633,58.43000030517578,58.81999969482422,686100.0,,,,,,,,,,
