Date,Open,High,Low,Close,Volume,"('Adj Close', 'KURA')","('Close', 'KURA')","('High', 'KURA')","('Low', 'KURA')","('Open', 'KURA')","('Volume', 'KURA')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,14.470000267028809,15.489999771118164,14.390000343322754,15.359999656677246,1021200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,15.460000038146973,15.460000038146973,14.850000381469728,15.0600004196167,1087100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,14.970000267028809,15.859999656677246,14.970000267028809,15.630000114440918,1539400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,15.489999771118164,15.532999992370604,14.989999771118164,15.0,574500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,14.8100004196167,15.460000038146973,14.8100004196167,15.31999969482422,1491600.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,15.079999923706056,15.079999923706056,14.670000076293944,14.869999885559082,1438200.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,14.829999923706056,15.220000267028809,14.56999969482422,15.09000015258789,529000.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,14.869999885559082,15.800000190734863,14.779999732971191,15.479999542236328,1608900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,15.729999542236328,15.960000038146973,15.329999923706056,15.369999885559082,744800.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,15.1899995803833,15.359999656677246,14.81999969482422,15.170000076293944,904200.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,14.847999572753906,15.06999969482422,14.479999542236328,14.760000228881836,860000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,14.829999923706056,14.84000015258789,14.210000038146973,14.550000190734863,578200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,14.520000457763672,14.789999961853027,14.279999732971191,14.6899995803833,473900.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,14.789999961853027,14.928999900817873,13.8100004196167,14.0,1165700.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,14.270000457763672,14.600000381469728,13.289999961853027,13.420000076293944,798100.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,18.399999618530277,21.399999618530277,17.809999465942383,19.61000061035156,16113100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,19.899999618530277,20.209999084472656,18.65999984741211,18.729999542236328,3288200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,18.940000534057617,19.170000076293945,17.899999618530273,17.979999542236328,1802200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,17.75,18.7189998626709,17.450000762939453,18.600000381469727,1572500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,18.5,22.920000076293945,18.239999771118164,20.850000381469727,11213100.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,21.1200008392334,21.65999984741211,19.979999542236328,20.13999938964844,1898500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,20.36000061035156,21.21999931335449,19.90999984741211,21.020000457763672,1170900.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,20.979999542236328,21.450000762939453,20.670000076293945,21.1299991607666,991600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,20.8799991607666,20.959999084472656,20.049999237060547,20.549999237060547,939100.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,20.530000686645508,21.07999992370605,20.26099967956543,20.96999931335449,594100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,21.030000686645508,21.030000686645508,20.32999992370605,20.36000061035156,530800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,20.030000686645508,20.61000061035156,19.959999084472656,20.32999992370605,1412900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,20.489999771118164,21.0,19.8799991607666,19.96999931335449,771200.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,19.8700008392334,20.530000686645508,19.86000061035156,20.399999618530277,1012600.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,19.739999771118164,20.01000022888184,19.18099975585937,19.489999771118164,924000.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,19.90999984741211,20.059999465942383,19.43000030517578,19.729999542236328,614600.0,,,,,,,,,,
