Date,Open,High,Low,Close,Volume,"('Adj Close', 'JACK')","('Close', 'JACK')","('High', 'JACK')","('Low', 'JACK')","('Open', 'JACK')","('Volume', 'JACK')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,81.22000122070312,84.48999786376953,80.9800033569336,83.58999633789062,419600.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,83.20999908447266,83.22000122070312,81.19999694824219,81.33999633789062,325600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,81.66999816894531,83.98999786376953,81.66999816894531,83.8499984741211,513700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,83.26000213623047,86.19999694824219,83.26000213623047,83.68000030517578,531000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,83.41999816894531,84.87000274658203,83.41999816894531,84.25,365700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,82.8499984741211,83.75,79.87000274658203,79.93000030517578,714400.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,80.44999694824219,80.44999694824219,77.56999969482422,78.80000305175781,659500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,78.62000274658203,78.87000274658203,76.56999969482422,76.75,485800.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,77.5,77.5,74.8499984741211,74.91000366210938,416700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,74.0,75.18000030517578,73.61000061035156,74.4000015258789,313300.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,73.86000061035156,75.98999786376953,73.55000305175781,75.37000274658203,371700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,75.73999786376953,76.7300033569336,75.44000244140625,76.66000366210938,272000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,77.01000213623047,78.12000274658203,76.44000244140625,77.98999786376953,291700.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,78.5199966430664,80.02999877929688,78.31999969482422,79.8499984741211,517200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,80.52999877929688,81.01000213623047,77.4800033569336,77.69999694824219,318800.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,78.79000091552734,78.79000091552734,75.83999633789062,76.83000183105469,341400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,77.62999725341797,78.88999938964844,76.0,76.69999694824219,332100.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,77.44999694824219,78.20999908447266,77.0,77.7300033569336,304100.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,79.43000030517578,80.98999786376953,78.33999633789062,80.37000274658203,629200.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,79.83999633789062,80.47000122070312,78.11000061035156,79.70999908447266,288800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,79.8499984741211,80.62000274658203,77.80999755859375,77.97000122070312,212700.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,78.56999969482422,79.48999786376953,77.41000366210938,79.3499984741211,226700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,78.62999725341797,79.23999786376953,76.94000244140625,78.94000244140625,244100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,77.83999633789062,77.91999816894531,76.01000213623047,77.0199966430664,249800.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,76.52999877929688,78.0999984741211,76.05000305175781,76.5,210100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,76.87000274658203,76.94999694824219,75.87000274658203,76.0,190800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,76.06999969482422,77.27999877929688,75.4800033569336,77.08000183105469,201500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,77.26000213623047,77.37000274658203,76.12000274658203,77.2699966430664,198400.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,77.43000030517578,79.27999877929688,77.19000244140625,77.31999969482422,236100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,75.0,76.04000091552734,73.80999755859375,74.30999755859375,308700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,75.30000305175781,75.70999908447266,73.9000015258789,75.04000091552734,421700.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,75.02999877929688,77.5,74.97000122070312,76.6500015258789,276100.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,76.05999755859375,77.19999694824219,75.45999908447266,75.94999694824219,246600.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,75.44000244140625,75.5999984741211,72.81999969482422,73.69999694824219,468400.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,72.8499984741211,74.58999633789062,72.72000122070312,73.94999694824219,574400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,67.48999786376953,74.43000030517578,67.0199966430664,70.30000305175781,748100.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,70.11000061035156,71.22000122070312,69.0199966430664,70.87000274658203,541200.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,71.16000366210938,72.0999984741211,70.66999816894531,70.7699966430664,451400.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,71.61000061035156,72.95999908447266,70.76000213623047,71.77999877929688,356600.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,71.5,73.97000122070312,71.5,72.41999816894531,460600.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,73.26000213623047,74.86000061035156,72.36000061035156,73.0,560600.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,72.41000366210938,75.22000122070312,72.41000366210938,74.62000274658203,493000.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,74.88999938964844,76.55999755859375,73.91000366210938,74.72000122070312,374800.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,73.7300033569336,75.56999969482422,73.44000244140625,74.45999908447266,291900.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,74.63999938964844,75.05999755859375,73.55000305175781,73.76000213623047,301100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,73.7699966430664,73.80000305175781,72.33000183105469,72.91000366210938,494300.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,73.08999633789062,73.98999786376953,71.97000122070312,72.45999908447266,495700.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,72.51000213623047,73.91999816894531,71.94999694824219,73.83000183105469,300900.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,73.8499984741211,73.8499984741211,72.31999969482422,72.6500015258789,380200.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,72.45999908447266,73.41000366210938,72.12000274658203,73.0999984741211,325300.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,74.76000213623047,75.2300033569336,72.45999908447266,74.36000061035156,454200.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,73.95999908447266,74.62999725341797,72.93000030517578,73.3499984741211,685500.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,73.2300033569336,74.23999786376953,71.9000015258789,71.91000366210938,354500.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,71.97000122070312,72.36000061035156,71.2300033569336,71.33999633789062,336700.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,70.9800033569336,71.80000305175781,70.72000122070312,71.20999908447266,306500.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,71.08999633789062,71.26000213623047,68.44999694824219,68.51000213623047,498700.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,68.76000213623047,69.12999725341797,67.12999725341797,67.30000305175781,342700.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,67.83999633789062,68.26000213623047,66.63999938964844,66.6500015258789,421900.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,67.6500015258789,68.81999969482422,67.06999969482422,68.56999969482422,517700.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,68.95999908447266,70.7699966430664,68.95999908447266,70.47000122070312,331400.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,70.30000305175781,70.80999755859375,68.2300033569336,68.4800033569336,639600.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,68.63999938964844,68.88999938964844,67.16000366210938,67.56999969482422,396700.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,66.9800033569336,66.9800033569336,64.55000305175781,65.16999816894531,442900.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,65.0,65.58000183105469,64.23999786376953,64.4800033569336,421600.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,64.86000061035156,65.27999877929688,62.27000045776367,62.5,598500.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,62.61000061035156,63.04999923706055,61.02999877929688,61.25,660900.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,61.59000015258789,61.59000015258789,60.45000076293945,60.560001373291016,861800.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,60.630001068115234,62.2400016784668,59.790000915527344,61.63999938964844,613400.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,60.59000015258789,61.310001373291016,59.90999984741211,61.06999969482422,444300.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,62.0099983215332,62.2599983215332,60.36000061035156,60.630001068115234,455600.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,60.119998931884766,60.5,59.290000915527344,59.54999923706055,500100.0,,,,,,,,,,
