Date,Open,High,Low,Close,Volume,"('Adj Close', 'GBX')","('Close', 'GBX')","('High', 'GBX')","('Low', 'GBX')","('Open', 'GBX')","('Volume', 'GBX')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,43.959999084472656,44.59999847412109,43.47999954223633,44.560001373291016,238700.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,44.22999954223633,45.119998931884766,43.540000915527344,44.45000076293945,363500.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,44.7599983215332,45.31999969482422,44.08000183105469,44.34000015258789,366900.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,46.70000076293945,50.7599983215332,45.5099983215332,46.58000183105469,1103000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,47.27999877929688,48.52999877929688,46.540000915527344,48.5099983215332,493300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,47.27000045776367,47.7400016784668,46.54999923706055,46.77999877929688,510900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,46.65999984741211,47.41999816894531,46.11000061035156,47.27999877929688,423300.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,46.93999862670898,47.0,45.79999923706055,46.310001373291016,332600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,46.72999954223633,47.130001068115234,46.33000183105469,46.59999847412109,245100.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,46.369998931884766,46.369998931884766,45.27999877929688,45.58000183105469,151600.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,44.38999938964844,44.84000015258789,43.09999847412109,43.93999862670898,538200.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,44.27999877929688,44.27999877929688,43.209999084472656,43.88999938964844,191400.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,44.13999938964844,44.52000045776367,43.27999877929688,44.40999984741211,472500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,44.88999938964844,46.61000061035156,44.790000915527344,45.84000015258789,379500.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,46.43999862670898,47.150001525878906,45.65999984741211,45.7599983215332,315300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,45.84999847412109,46.22999954223633,45.2400016784668,45.709999084472656,269200.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,46.59000015258789,46.880001068115234,45.86000061035156,46.36000061035156,185200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,46.40999984741211,46.65999984741211,45.83000183105469,46.15999984741211,220700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,46.040000915527344,46.130001068115234,45.38999938964844,45.86000061035156,204500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,45.68000030517578,46.93999862670898,45.56999969482422,46.83000183105469,253600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,47.0,47.0,45.25,45.459999084472656,438600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,45.84000015258789,46.20000076293945,45.119998931884766,46.040000915527344,162100.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,45.720001220703125,47.45000076293945,45.56999969482422,46.88999938964844,200200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,46.31999969482422,46.77999877929688,45.869998931884766,46.33000183105469,188700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,46.400001525878906,47.11000061035156,46.20000076293945,46.66999816894531,175500.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,46.66999816894531,47.11000061035156,46.27000045776367,47.09000015258789,299800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,47.220001220703125,47.93999862670898,47.0,47.93000030517578,261400.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,48.0,48.84999847412109,47.20000076293945,48.04999923706055,433700.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,48.13999938964844,48.86000061035156,48.13999938964844,48.310001373291016,224900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,47.0,48.0099983215332,46.470001220703125,47.47999954223633,318200.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,48.29999923706055,48.79999923706055,47.81999969482422,48.31999969482422,386700.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,48.31999969482422,49.15999984741211,48.15999984741211,49.06999969482422,411300.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,48.31999969482422,49.11000061035156,48.29999923706055,48.619998931884766,257700.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,47.9900016784668,48.58000183105469,47.560001373291016,48.119998931884766,302500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,47.97999954223633,48.720001220703125,47.900001525878906,48.560001373291016,190100.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,48.560001373291016,49.709999084472656,48.560001373291016,49.58000183105469,394400.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,49.43000030517578,50.18999862670898,48.880001068115234,49.65999984741211,344400.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,49.5,50.75,49.380001068115234,50.08000183105469,511600.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,50.5099983215332,50.5099983215332,49.84999847412109,50.02999877929688,204800.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,49.59999847412109,50.43000030517578,49.5099983215332,49.66999816894531,235300.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,50.09000015258789,51.9900016784668,50.09000015258789,51.75,364000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,51.77999877929688,52.65999984741211,51.34999847412109,52.560001373291016,371700.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,52.560001373291016,53.36000061035156,51.31999969482422,51.40999984741211,381500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,50.959999084472656,51.31999969482422,50.02999877929688,50.27000045776367,348700.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,50.68999862670898,51.72999954223633,50.36000061035156,50.95000076293945,220900.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,51.220001220703125,52.20000076293945,51.220001220703125,51.59999847412109,212500.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,51.9900016784668,52.18999862670898,51.0,51.209999084472656,183600.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,50.77999877929688,50.83000183105469,49.66999816894531,50.45000076293945,275900.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,50.43000030517578,50.43000030517578,49.72999954223633,49.79999923706055,259800.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,49.56999969482422,50.02000045776367,49.11000061035156,49.380001068115234,274600.0,,,,,,,,,,
