Date,Open,High,Low,Close,Volume,"('Adj Close', 'TRV')","('Close', 'TRV')","('High', 'TRV')","('Low', 'TRV')","('Open', 'TRV')","('Volume', 'TRV')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,190.1999969482422,192.5800018310547,190.1999969482422,191.4199981689453,1754200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,191.75,194.02999877929688,191.2899932861328,191.3000030517578,1739600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,192.7100067138672,194.25999450683597,191.6300048828125,192.5399932861328,1981200.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,191.69000244140625,194.1100006103516,191.69000244140625,193.07000732421875,1580700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,192.7899932861328,193.3999938964844,190.5800018310547,192.30999755859372,1645700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,192.17999267578125,192.7100067138672,189.8699951171875,192.1999969482422,1097900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,191.44000244140625,193.25,191.0,193.08999633789065,883800.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,193.92999267578125,195.16000366210935,191.8800048828125,194.8699951171875,1381200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,195.91000366210935,196.41000366210935,194.47999572753903,195.55999755859372,1107500.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,195.58999633789065,196.83999633789065,194.5399932861328,196.7100067138672,1489500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,197.05999755859372,199.7899932861328,196.8300018310547,197.5,1351500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,195.57000732421875,198.8500061035156,195.57000732421875,198.3500061035156,1591200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,210.2700042724609,214.2899932861328,206.58999633789065,211.6699981689453,4342200.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,212.7400054931641,215.2100067138672,212.2400054931641,213.8600006103516,2099500.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,212.8600006103516,213.6300048828125,209.91000366210935,210.97999572753903,1849200.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,212.66000366210935,213.25999450683597,210.63999938964844,210.97999572753903,1647100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,212.4499969482422,212.6699981689453,209.7700042724609,211.5200042724609,1473600.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,211.6499938964844,212.2400054931641,210.97999572753903,211.42999267578125,1337800.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,210.6300048828125,212.1999969482422,209.6699981689453,211.1199951171875,1194800.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,211.4900054931641,213.6499938964844,210.82000732421875,213.5399932861328,1150800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,214.0,215.2100067138672,211.1999969482422,211.3600006103516,1549700.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,210.1300048828125,212.6699981689453,209.02999877929688,212.0200042724609,2015200.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,213.22000122070312,215.7100067138672,212.6000061035156,214.82000732421875,1478400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,214.0,214.47999572753903,211.80999755859372,213.0800018310547,1020200.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,212.72999572753903,213.58999633789065,212.33999633789065,213.00999450683597,1486600.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,213.8699951171875,215.1000061035156,213.07000732421875,214.22000122070312,1760600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,214.1199951171875,214.16000366210935,211.02999877929688,213.80999755859372,1745600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,212.38999938964844,214.9900054931641,212.0399932861328,214.5,1465600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,214.3000030517578,216.0500030517578,213.52999877929688,214.69000244140625,1180800.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,215.9900054931641,216.55999755859372,211.8600006103516,215.9499969482422,3570400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,215.9499969482422,218.1100006103516,215.4499969482422,216.6199951171875,1230400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,216.6199951171875,219.6199951171875,216.3500061035156,219.0200042724609,1299600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,218.55999755859372,219.2899932861328,217.19000244140625,217.52999877929688,2029400.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,216.6699981689453,220.3699951171875,216.3300018310547,220.1000061035156,2818500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,221.0,221.3800048828125,217.38999938964844,219.47999572753903,1512200.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,220.0,223.3800048828125,218.77999877929688,222.3000030517578,1898000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,222.8699951171875,223.8800048828125,219.57000732421875,220.9600067138672,2150500.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,221.0500030517578,222.17999267578125,219.08999633789065,220.0800018310547,1119800.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,219.30999755859372,221.9900054931641,219.30999755859372,221.8800048828125,1245800.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,221.9600067138672,222.0,220.08999633789065,220.4199981689453,965200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,220.8999938964844,221.50999450683597,218.05999755859372,220.9600067138672,1996600.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,220.75999450683597,221.08999633789065,218.38999938964844,218.82000732421875,1110900.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,218.4600067138672,220.1499938964844,218.22999572753903,219.07000732421875,848500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,219.0,219.8999938964844,218.47999572753903,219.1300048828125,841000.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,220.7100067138672,221.3800048828125,218.3500061035156,220.6199951171875,1041400.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,220.41000366210935,221.69000244140625,218.38999938964844,219.3999938964844,1329800.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,218.50999450683597,219.75,217.52999877929688,218.4499969482422,1147000.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,217.0399932861328,219.5399932861328,216.97999572753903,219.0200042724609,1046800.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,218.6699981689453,221.25999450683597,217.6000061035156,220.4600067138672,2025300.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,220.9600067138672,223.6000061035156,220.67999267578125,223.4900054931641,1047500.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,222.88999938964844,224.0,220.4499969482422,221.4199981689453,1167800.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,219.47000122070312,222.1699981689453,219.47000122070312,220.92999267578125,2157600.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,221.05999755859372,222.32000732421875,220.4600067138672,221.9199981689453,1032000.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,222.7899932861328,224.1699981689453,221.72999572753903,223.6300048828125,1291900.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,223.05999755859372,226.38999938964844,222.91000366210935,224.9900054931641,1251900.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,224.55999755859372,226.8000030517578,224.0800018310547,226.1300048828125,1730700.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,227.25,227.47999572753903,224.3800048828125,224.4499969482422,844000.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,225.0,226.38999938964844,224.3000030517578,225.52999877929688,748400.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,225.0399932861328,226.91000366210935,224.3300018310547,225.3300018310547,922000.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,226.1300048828125,229.22000122070312,225.97999572753903,228.8300018310547,967600.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,229.77999877929688,230.8699951171875,229.38999938964844,230.13999938964844,871100.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,229.80999755859372,230.0,227.30999755859372,228.16000366210935,801300.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,229.1499938964844,229.77999877929688,227.50999450683597,227.8500061035156,1115800.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,227.5,229.41000366210935,226.8800048828125,229.05999755859372,856600.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,230.91000366210935,232.75,228.0399932861328,228.5,1212000.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,230.4600067138672,231.6100006103516,229.2400054931641,230.88999938964844,857000.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,230.88999938964844,231.9600067138672,230.16000366210935,230.58999633789065,1462600.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,231.02999877929688,231.3600006103516,223.3000030517578,223.83999633789065,975700.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,223.13999938964844,224.9499969482422,221.67999267578125,224.3800048828125,1086700.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,223.02999877929688,223.02999877929688,219.72000122070312,220.3999938964844,1155600.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,220.67999267578125,222.7700042724609,220.3699951171875,221.1000061035156,1100100.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,223.8300018310547,224.66000366210935,220.52999877929688,221.05999755859372,1063600.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,221.67999267578125,223.88999938964844,220.7700042724609,223.1199951171875,1412200.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,206.0800018310547,209.82000732421875,202.6000061035156,206.5800018310547,5764800.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,208.47999572753903,211.7700042724609,207.2400054931641,210.4199981689453,2048300.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,211.72000122070312,215.5,210.72999572753903,214.07000732421875,1918300.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,214.4600067138672,215.5200042724609,212.55999755859372,214.2700042724609,1471700.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,214.63999938964844,215.9499969482422,213.1199951171875,214.32000732421875,1042900.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,212.55999755859372,214.58999633789065,212.5,213.42999267578125,1129200.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,212.5,214.1300048828125,210.9199981689453,213.9900054931641,1323200.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,212.5,214.50999450683597,211.52999877929688,213.4499969482422,1706000.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,213.4499969482422,214.77999877929688,212.02999877929688,212.8999938964844,1454600.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,212.75,213.82000732421875,211.7400054931641,212.16000366210935,1385700.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,212.16000366210935,215.2400054931641,212.16000366210935,213.1499938964844,1143900.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,213.8699951171875,215.07000732421875,212.4199981689453,214.3699951171875,1001400.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,213.0800018310547,214.3600006103516,211.19000244140625,213.8500061035156,1298400.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,215.16000366210935,216.97999572753903,214.9199981689453,215.91000366210935,668600.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,216.69000244140625,217.5,216.32000732421875,216.97000122070312,581800.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,217.6999969482422,218.1000061035156,217.0500030517578,217.33999633789065,598800.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,216.9600067138672,219.7899932861328,216.02999877929688,219.4199981689453,1021100.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,220.0,220.50999450683597,218.22000122070312,218.5,820500.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,218.66000366210935,219.4900054931641,216.5399932861328,216.5800018310547,767400.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,217.17999267578125,217.9900054931641,216.25,217.58999633789065,751400.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,216.6000061035156,218.0,213.6199951171875,214.3500061035156,1355100.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,216.5,219.8000030517578,216.33999633789065,219.22000122070312,1398300.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,220.30999755859372,220.30999755859372,218.3600006103516,219.7100067138672,1348900.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,219.8800048828125,220.1699981689453,215.44000244140625,215.6000061035156,883800.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,216.3600006103516,217.8800048828125,215.50999450683597,216.25,775600.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,216.05999755859372,217.6999969482422,215.41000366210935,216.5399932861328,912800.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,215.91000366210935,215.91000366210935,211.47999572753903,212.2400054931641,950100.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,213.0,214.41000366210935,212.8999938964844,213.3300018310547,650000.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,212.44000244140625,213.2100067138672,210.0200042724609,210.3699951171875,1097700.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,210.80999755859372,210.80999755859372,208.4199981689453,210.07000732421875,1406600.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,210.2100067138672,213.2899932861328,209.1000061035156,212.4900054931641,1269800.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,212.1000061035156,215.88999938964844,211.6199951171875,215.6999969482422,2119600.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,214.6000061035156,214.9600067138672,209.22000122070312,210.33999633789065,1561800.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,209.41000366210935,210.8300018310547,207.8800048828125,209.63999938964844,1119300.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,210.07000732421875,210.07000732421875,206.67999267578125,208.41000366210935,908300.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,209.08999633789065,210.41000366210935,208.1000061035156,209.7100067138672,935800.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,210.75999450683597,214.8800048828125,209.3600006103516,212.9499969482422,1295200.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,211.00999450683597,213.4199981689453,210.0200042724609,213.0,918700.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,212.1300048828125,212.1300048828125,208.22000122070312,209.41000366210935,1136000.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,209.1499938964844,210.27999877929688,206.6300048828125,207.25999450683597,1408900.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,207.25999450683597,207.72000122070312,204.6999969482422,207.07000732421875,1402600.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,204.17999267578125,207.17999267578125,202.72999572753903,205.8500061035156,1783700.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,205.9600067138672,208.1999969482422,205.25,208.1300048828125,1232000.0,,,,,,,,,,
