Date,Open,High,Low,Close,Volume,"('Adj Close', 'COIN')","('Close', 'COIN')","('High', 'COIN')","('Low', 'COIN')","('Open', 'COIN')","('Volume', 'COIN')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,173.02000427246094,175.57000732421875,155.35000610351562,156.8800048828125,26549400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,146.0,156.25,144.11000061035156,152.24000549316406,18573800.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,152.5,161.27999877929688,148.80999755859375,155.60000610351562,14874300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,152.6699981689453,157.69000244140625,151.08999633789062,153.97999572753906,10848900.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,157.8000030517578,161.3800048828125,146.50999450683594,159.4199981689453,18125700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,159.60000610351562,159.99000549316406,151.32000732421875,151.99000549316406,12959700.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,149.2100067138672,153.47000122070312,143.14999389648438,151.2899932861328,18718200.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,159.19000244140625,161.0399932861328,140.00999450683594,141.16000366210938,31754200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,137.19000244140625,141.07000732421875,130.3699951171875,130.77999877929688,20314600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,129.44000244140625,136.39999389648438,126.87999725341795,133.8800048828125,14789700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,130.50999450683594,134.25999450683594,129.41000366210938,133.86000061035156,8133100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,133.25,137.30999755859375,123.93000030517578,124.33999633789062,14519500.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,124.33999633789062,124.81999969482422,118.0199966430664,124.75,16659700.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,124.0500030517578,131.77999877929688,122.5,128.2100067138672,12042600.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,122.41000366210938,126.1500015258789,120.33000183105467,124.19000244140624,9737100.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,127.27999877929688,127.97000122070312,120.79000091552734,121.33999633789062,9118900.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,122.37999725341795,124.26000213623048,118.91999816894533,121.01000213623048,8166400.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,127.5199966430664,128.10000610351562,121.45999908447266,125.1999969482422,13956300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,127.08999633789062,136.88999938964844,125.8000030517578,132.82000732421875,17813700.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,136.0500030517578,136.6999969482422,130.44000244140625,130.82000732421875,8745700.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,129.08999633789062,135.5500030517578,127.56999969482422,128.1999969482422,9838800.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,128.75,132.07000732421875,124.23999786376952,128.9499969482422,8464300.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,126.9000015258789,130.1300048828125,125.5500030517578,129.22000122070312,6086000.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,128.6999969482422,128.88999938964844,115.8000030517578,117.3000030517578,13067300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,118.61000061035156,120.9000015258789,115.9000015258789,119.79000091552734,6740600.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,119.68000030517578,124.4000015258789,114.51000213623048,122.06999969482422,8985100.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,127.22000122070312,133.0500030517578,125.80999755859376,132.5500030517578,11315900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,142.16000366210938,144.5500030517578,137.1699981689453,141.99000549316406,15985100.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,141.10000610351562,150.35000610351562,140.99000549316406,147.30999755859375,10977100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,138.38999938964844,143.75,137.1300048828125,140.38999938964844,9568800.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,151.8300018310547,161.1300048828125,150.39999389648438,160.3800048828125,18041800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,168.7899932861328,172.82000732421875,162.0800018310547,165.6699981689453,22992800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,189.0500030517578,193.63999938964844,178.8000030517578,180.30999755859372,33172400.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,179.8699951171875,181.30999755859372,163.38999938964844,173.3000030517578,16196500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,164.25,168.08999633789062,161.19000244140625,162.41000366210938,10689600.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,164.85000610351562,171.99000549316406,163.8000030517578,170.91000366210938,9027300.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,167.3800048828125,170.0,160.66000366210938,165.97999572753906,7191200.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,168.66000366210938,196.9499969482422,168.39999389648438,193.94000244140625,22593700.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,205.17999267578125,209.94000244140625,192.08999633789065,199.22000122070312,22679100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,209.41000366210935,212.22000122070312,197.66000366210935,200.8000030517578,25397100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,206.4600067138672,211.30999755859372,193.8800048828125,203.55999755859372,16237800.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,202.6999969482422,206.38999938964844,196.00999450683597,205.7700042724609,9251200.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,217.38999938964844,236.4600067138672,212.25,229.1499938964844,23294900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,230.0,239.97999572753903,215.3999938964844,216.7700042724609,23863300.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,229.1999969482422,239.8999938964844,223.02999877929688,238.5500030517578,17936700.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,240.0,242.8699951171875,235.5,242.6199951171875,10553700.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,246.0,270.54998779296875,244.8999938964844,256.6199951171875,21838300.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,270.0799865722656,271.6499938964844,253.9600067138672,254.1699981689453,20296400.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,257.8299865722656,260.7900085449219,242.08999633789065,256.1400146484375,14666200.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,253.3600006103516,269.3900146484375,250.52999877929688,251.72999572753903,17329800.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,245.0,248.2700042724609,227.2400054931641,233.6699981689453,18789300.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,225.05999755859372,244.6499938964844,222.8300018310547,242.3600006103516,17219000.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,238.6100006103516,244.0500030517578,230.2100067138672,239.6199951171875,9734500.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,223.2400054931641,233.2899932861328,216.16000366210935,230.1199951171875,12928500.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,231.3800048828125,256.9599914550781,228.8000030517578,256.8800048828125,13834300.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,260.239990234375,276.3800048828125,256.2699890136719,262.0,16199900.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,254.2400054931641,260.7200012207031,249.5500030517578,255.50999450683597,9806500.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,261.0,283.4800109863281,260.25,279.7099914550781,13941700.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,280.1199951171875,280.8299865722656,266.69000244140625,266.8099975585937,10316200.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,276.2200012207031,276.6099853515625,253.9499969482422,256.70001220703125,11092600.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,260.2099914550781,270.7900085449219,257.9100036621094,265.1199951171875,11201600.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,261.8699951171875,268.8099975585937,249.22000122070312,252.1100006103516,10010700.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,238.1000061035156,248.1300048828125,235.9900054931641,245.83999633789065,8817600.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,244.0399932861328,256.0,243.0,251.5800018310547,6670200.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,260.1499938964844,261.5,249.4600067138672,249.6100006103516,8098300.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,244.91000366210935,253.9600067138672,240.1999969482422,240.8999938964844,8423700.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,252.8600006103516,261.6300048828125,249.67999267578125,256.989990234375,10042200.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,253.22999572753903,254.5500030517578,241.1000061035156,242.9499969482422,7824700.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,238.2400054931641,251.2700042724609,234.1199951171875,250.9900054931641,8416000.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,250.9900054931641,264.29998779296875,247.30999755859372,263.010009765625,8655100.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,259.4200134277344,259.9700012207031,244.30999755859372,245.75,8951800.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,247.94000244140625,249.7400054931641,222.13999938964844,223.41000366210935,11239800.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,223.0,223.0,205.6699981689453,218.8300018310547,16472100.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,222.0399932861328,224.8699951171875,205.8999938964844,213.77999877929688,9440200.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,215.57000732421875,228.0500030517578,213.25,218.0800018310547,9403900.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,223.8300018310547,227.75999450683597,210.17999267578125,211.00999450683597,9269900.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,216.7899932861328,227.13999938964844,215.02999877929688,225.8600006103516,8207000.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,223.6199951171875,238.6699981689453,223.6100006103516,236.42999267578125,7338400.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,236.8300018310547,239.0,223.8699951171875,224.3699951171875,6737400.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,216.0500030517578,225.94000244140625,213.63999938964844,223.6100006103516,5143500.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,220.7700042724609,237.0200042724609,218.66000366210935,236.32000732421875,6044900.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,229.94000244140625,230.32000732421875,216.5399932861328,218.16000366210935,9576100.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,214.3500061035156,216.57000732421875,202.58999633789065,203.92999267578125,9127900.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,199.0,218.5200042724609,198.1999969482422,210.08999633789065,10191500.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,216.47999572753903,232.7100067138672,210.75999450683597,228.8500061035156,12454200.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,230.8999938964844,232.25,216.5500030517578,223.25,13739100.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,225.83999633789065,235.8000030517578,224.8999938964844,226.92999267578125,9690600.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,226.94000244140625,230.82000732421875,214.1199951171875,214.33999633789065,8169600.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,209.5,214.8999938964844,206.52999877929688,211.1999969482422,4615400.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,210.22000122070312,213.8500061035156,205.1100006103516,210.4499969482422,4649700.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,214.5,214.8699951171875,200.5,200.9199981689453,7423500.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,204.0,206.6699981689453,197.63999938964844,199.50999450683597,7542200.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,195.9600067138672,206.97000122070312,194.92999267578125,203.0500030517578,5356000.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,212.2100067138672,221.3999938964844,207.6999969482422,219.91000366210935,9339300.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,215.0,216.4499969482422,198.63999938964844,199.1699981689453,12185500.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,205.66000366210935,210.6699981689453,199.8300018310547,207.6000061035156,8688600.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,207.9600067138672,226.25999450683597,203.72000122070312,225.19000244140625,11223300.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,231.97000122070312,233.6499938964844,220.1199951171875,225.77999877929688,10704500.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,225.00999450683597,238.7700042724609,221.2100067138672,231.50999450683597,8933700.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,233.80999755859372,234.32000732421875,217.66000366210935,218.8600006103516,9428300.0,,,,,,,,,,
