Date,Open,High,Low,Close,Volume,"('Adj Close', 'SPT')","('Close', 'SPT')","('High', 'SPT')","('Low', 'SPT')","('Open', 'SPT')","('Volume', 'SPT')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,62.11000061035156,62.70000076293945,58.369998931884766,58.810001373291016,739900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,56.77999877929688,58.34000015258789,55.709999084472656,55.93999862670898,804700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,56.09000015258789,56.810001373291016,55.09999847412109,55.900001525878906,700500.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,55.20000076293945,57.11000061035156,55.060001373291016,55.75,456300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,55.95000076293945,58.755001068115234,55.95000076293945,57.790000915527344,409400.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,56.470001220703125,58.84999847412109,56.470001220703125,58.709999084472656,335200.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,58.63999938964844,60.81999969482422,58.52000045776367,60.70000076293945,676500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,60.900001525878906,61.23500061035156,57.790000915527344,58.68000030517578,552400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,60.27000045776367,61.025001525878906,59.38999938964844,59.72999954223633,462600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,58.52999877929688,61.65999984741211,58.09000015258789,61.58000183105469,512200.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,60.560001373291016,60.59999847412109,58.66999816894531,59.9900016784668,616400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,60.869998931884766,61.470001220703125,58.4900016784668,60.06999969482422,385300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,61.119998931884766,61.29999923706055,58.88999938964844,60.65999984741211,603500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,61.880001068115234,64.9000015258789,61.7400016784668,63.63999938964844,594800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,64.77999877929688,65.4000015258789,63.380001068115234,64.63999938964844,486200.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,65.8499984741211,65.8499984741211,63.185001373291016,63.79999923706055,427400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,64.87000274658203,65.29000091552734,63.61000061035156,65.0,396500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,65.58000183105469,66.41500091552734,63.5099983215332,63.72999954223633,493100.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,63.79999923706055,66.33999633789062,63.31999969482422,66.13999938964844,366200.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,65.98999786376953,65.98999786376953,63.7599983215332,64.3499984741211,300200.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,63.59999847412109,64.37000274658203,61.02999877929688,61.33000183105469,479100.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,62.18999862670898,62.68000030517578,60.46200180053711,62.0,561800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,61.25,62.56999969482422,60.619998931884766,61.84000015258789,407500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,61.18000030517578,61.18000030517578,58.709999084472656,59.29999923706055,652400.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,59.27000045776367,60.369998931884766,57.79999923706055,59.650001525878906,470200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,60.84000015258789,61.58000183105469,59.37900161743164,60.7400016784668,293300.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,60.150001525878906,63.40999984741211,60.0,63.09999847412109,432600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,64.44999694824219,66.86000061035156,64.06500244140625,65.98999786376953,661300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,66.12000274658203,68.41000366210938,65.02999877929688,65.62000274658203,781700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,61.97999954223633,64.13999938964844,60.70000076293945,62.720001220703125,672100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,63.720001220703125,64.5199966430664,62.43000030517578,64.27999877929688,331000.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,65.25,65.86000061035156,63.13999938964844,64.91000366210938,383600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,64.37000274658203,65.4000015258789,63.125,64.6500015258789,469500.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,63.36000061035156,64.83999633789062,62.935001373291016,64.4800033569336,1498900.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,62.0,67.33000183105469,58.0,61.27000045776367,2489400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,62.380001068115234,64.91000366210938,61.20000076293945,64.6500015258789,839600.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,64.75,65.52999877929688,63.25,63.83000183105469,496600.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,63.77000045776367,65.31999969482422,59.560001373291016,60.63999938964844,1094800.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,61.56999969482422,63.0,61.060001373291016,62.56999969482422,488500.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,61.810001373291016,62.40499877929688,60.40999984741211,60.43999862670898,508100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,61.72999954223633,63.16999816894531,61.290000915527344,61.81999969482422,651900.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,61.869998931884766,64.25,61.40999984741211,63.95000076293945,452500.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,64.36000061035156,64.91000366210938,62.72999954223633,64.08000183105469,489400.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,62.52000045776367,62.7400016784668,57.83000183105469,58.470001220703125,830100.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,59.400001525878906,60.119998931884766,58.130001068115234,59.09999847412109,422400.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,59.58000183105469,59.97999954223633,57.54999923706055,58.959999084472656,548700.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,60.060001373291016,61.31999969482422,58.68999862670898,58.7400016784668,315800.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,57.65999984741211,58.68999862670898,57.27000045776367,57.93000030517578,336100.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,58.36000061035156,58.36000061035156,55.84999847412109,56.18999862670898,530400.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,55.68999862670898,56.41999816894531,54.63999938964844,56.34999847412109,1136700.0,,,,,,,,,,
