Date,Open,High,Low,Close,Volume,"('Adj Close', 'SNCY')","('Close', 'SNCY')","('High', 'SNCY')","('Low', 'SNCY')","('Open', 'SNCY')","('Volume', 'SNCY')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,15.630000114440918,15.772000312805176,15.295000076293944,15.56999969482422,358300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,15.279999732971191,15.279999732971191,14.18000030517578,14.199999809265137,556000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,14.289999961853027,14.890000343322754,14.09000015258789,14.640000343322754,444500.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,14.59000015258789,15.30500030517578,14.520000457763672,15.079999923706056,416700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,15.06999969482422,15.380000114440918,14.779999732971191,15.109999656677246,429500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,14.899999618530272,15.0,14.479999542236328,14.489999771118164,337500.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,14.170000076293944,14.281000137329102,13.84000015258789,14.149999618530272,623900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,14.149999618530272,14.149999618530272,13.800000190734863,13.90999984741211,399900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,13.789999961853027,13.789999961853027,13.119999885559082,13.31999969482422,396000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,13.0,13.029999732971191,12.579999923706056,12.869999885559082,460200.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,12.710000038146973,12.880000114440918,11.960000038146973,12.270000457763672,740500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,12.34000015258789,12.460000038146973,12.0,12.43000030517578,524400.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,12.520000457763672,12.619999885559082,12.121000289916992,12.579999923706056,344400.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,12.720000267028809,13.350000381469728,12.720000267028809,13.329999923706056,408200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,13.68000030517578,14.130000114440918,13.68000030517578,13.829999923706056,363900.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,13.989999771118164,14.005000114440918,13.670000076293944,13.869999885559082,261000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,14.279999732971191,14.510000228881836,13.970000267028809,14.329999923706056,226900.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,14.449999809265137,14.59000015258789,14.0,14.130000114440918,431400.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,14.15999984741211,14.31999969482422,13.90999984741211,14.300000190734863,293300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,13.949999809265137,14.149999618530272,13.760000228881836,13.789999961853027,353100.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,13.75,14.079999923706056,13.369999885559082,13.609999656677246,281900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,14.380000114440918,15.270000457763672,14.279999732971191,14.65999984741211,1154100.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,14.3100004196167,14.890000343322754,14.100000381469728,14.739999771118164,1361200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,14.5,14.5,13.890000343322754,13.93000030517578,504900.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,13.899999618530272,14.770000457763672,13.899999618530272,14.65999984741211,686500.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,14.619999885559082,14.619999885559082,14.09000015258789,14.5,627200.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,14.56999969482422,14.850000381469728,14.350000381469728,14.760000228881836,421300.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,14.850000381469728,15.239999771118164,14.609999656677246,15.170000076293944,542400.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,15.149999618530272,15.890000343322754,15.149999618530272,15.449999809265137,646100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,14.850000381469728,15.125,14.699999809265137,14.960000038146973,718900.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,15.289999961853027,15.354999542236328,14.979999542236328,15.149999618530272,805200.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,15.390000343322754,15.859999656677246,15.265000343322754,15.4399995803833,1033500.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,15.270000457763672,15.56999969482422,14.779999732971191,15.489999771118164,715600.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,15.25,15.65999984741211,15.170000076293944,15.399999618530272,907100.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,15.3100004196167,15.43000030517578,14.989999771118164,15.380000114440918,675900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,15.350000381469728,15.970000267028809,15.350000381469728,15.420000076293944,458500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,15.300000190734863,15.470000267028809,15.095000267028809,15.199999809265137,284100.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,15.59000015258789,15.890000343322754,15.449999809265137,15.630000114440918,787000.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,15.800000190734863,16.0,15.56999969482422,15.760000228881836,525800.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,15.479999542236328,16.34000015258789,15.345000267028809,15.850000381469728,605600.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,16.059999465942383,16.059999465942383,14.960000038146973,15.0,835400.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,15.130000114440918,15.387999534606934,14.899999618530272,15.0,850600.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,14.8100004196167,15.039999961853027,14.729999542236328,14.949999809265137,873200.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,14.789999961853027,14.975000381469728,14.734999656677246,14.8100004196167,666100.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,14.720000267028809,15.085000038146973,14.720000267028809,14.880000114440918,823100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,14.899999618530272,15.0,14.505000114440918,14.550000190734863,593000.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,14.6899995803833,14.800000190734863,14.300000190734863,14.399999618530272,1674400.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,14.34000015258789,14.449999809265137,13.93000030517578,14.0,698700.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,13.859999656677246,14.029999732971191,13.369999885559082,13.869999885559082,684700.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,13.800000190734863,14.079999923706056,13.68000030517578,13.770000457763672,517600.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,13.699999809265137,13.710000038146973,13.399999618530272,13.5,614000.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,13.5,13.729999542236328,13.44499969482422,13.550000190734863,1853700.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,13.529999732971191,13.755000114440918,13.31999969482422,13.609999656677246,633000.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,13.550000190734863,13.920000076293944,13.369999885559082,13.460000038146973,1039800.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,13.40999984741211,13.760000228881836,13.350000381469728,13.630000114440918,785300.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,13.720000267028809,13.880000114440918,13.479999542236328,13.68000030517578,1526600.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,13.699999809265137,13.81999969482422,13.350000381469728,13.81999969482422,695800.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,13.869999885559082,14.380000114440918,13.774999618530272,14.300000190734863,625100.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,14.399999618530272,14.600000381469728,14.229999542236328,14.369999885559082,494000.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,14.460000038146973,15.06999969482422,14.279999732971191,15.0600004196167,815000.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,14.989999771118164,15.140000343322754,14.90999984741211,15.09000015258789,656000.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,15.199999809265137,15.199999809265137,14.859999656677246,14.970000267028809,485300.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,14.720000267028809,14.720000267028809,14.079999923706056,14.520000457763672,644400.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,14.40999984741211,14.630000114440918,14.321000099182127,14.390000343322754,585000.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,14.43000030517578,14.609999656677246,14.0600004196167,14.119999885559082,595100.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,14.050000190734863,14.609999656677246,13.890000343322754,14.5600004196167,824800.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,14.640000343322754,15.06999969482422,14.571000099182127,14.8100004196167,456900.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,14.829999923706056,15.15999984741211,14.710000038146973,15.100000381469728,364000.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,14.93000030517578,15.1899995803833,14.470000267028809,14.640000343322754,534800.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,14.670000076293944,14.920000076293944,14.479999542236328,14.81999969482422,341300.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,14.619999885559082,14.630000114440918,14.15999984741211,14.260000228881836,422900.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,14.25,14.479999542236328,14.119999885559082,14.300000190734863,541400.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,14.1899995803833,14.3100004196167,13.800000190734863,14.149999618530272,303200.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,14.470000267028809,14.6899995803833,14.369999885559082,14.5600004196167,345600.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,14.630000114440918,15.152000427246094,14.630000114440918,14.729999542236328,351200.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,14.600000381469728,15.039999961853027,14.600000381469728,14.869999885559082,320200.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,14.859999656677246,15.18000030517578,14.8100004196167,15.050000190734863,303200.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,14.829999923706056,15.0600004196167,14.779999732971191,14.81999969482422,330600.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,14.6899995803833,14.829999923706056,14.25,14.289999961853027,426000.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,14.210000038146973,14.260000228881836,13.739999771118164,14.149999618530272,471900.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,13.970000267028809,14.0,13.5600004196167,13.649999618530272,337000.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,13.699999809265137,13.875,13.529999732971191,13.779999732971191,406000.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,13.729999542236328,13.73799991607666,13.279999732971191,13.3100004196167,398800.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,13.399999618530272,13.8100004196167,13.279999732971191,13.5,465800.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,13.6899995803833,13.800000190734863,13.520000457763672,13.789999961853027,290300.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,13.890000343322754,14.199999809265137,13.789999961853027,13.850000381469728,283000.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,13.949999809265137,14.15999984741211,13.725000381469728,14.0600004196167,384100.0,,,,,,,,,,
