Date,Open,High,Low,Close,Volume,"('Adj Close', 'YCBD')","('Close', 'YCBD')","('High', 'YCBD')","('Low', 'YCBD')","('Open', 'YCBD')","('Volume', 'YCBD')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,0.925000011920929,1.090000033378601,0.8999999761581421,0.9829999804496764,716100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,0.8999999761581421,1.0299999713897705,0.8999999761581421,0.9900000095367432,382600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,0.959999978542328,0.9700000286102296,0.800000011920929,0.800000011920929,239000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,0.8100000023841858,0.8100000023841858,0.7300000190734863,0.7429999709129333,105900.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,0.7699999809265137,0.7799999713897705,0.7300000190734863,0.7310000061988831,39900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,0.7310000061988831,0.9800000190734864,0.7310000061988831,0.9350000023841858,490500.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,0.9290000200271606,1.1699999570846558,0.8700000047683716,1.024999976158142,1252600.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,0.9409999847412108,0.9900000095367432,0.7929999828338623,0.7979999780654907,283100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,0.8500000238418579,0.8870000243186951,0.7799999713897705,0.7919999957084656,117200.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,0.800000011920929,0.847000002861023,0.7300000190734863,0.75,183200.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,0.7900000214576721,0.7929999828338623,0.7269999980926514,0.7440000176429749,79800.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,0.7099999785423279,0.8199999928474426,0.7099999785423279,0.7910000085830688,165500.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,0.7860000133514404,0.8199999928474426,0.7300000190734863,0.7850000262260437,41800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,0.7310000061988831,0.7799999713897705,0.7229999899864197,0.7490000128746033,41800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,0.7490000128746033,0.7689999938011169,0.7229999899864197,0.75,36500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,0.7570000290870667,0.7889999747276306,0.7350000143051147,0.7839999794960022,31700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,0.7509999871253967,0.8130000233650208,0.75,0.8059999942779541,30300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,0.8090000152587891,0.8090000152587891,0.7599999904632568,0.7710000276565552,15900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,0.800000011920929,0.800000011920929,0.7630000114440918,0.800000011920929,28000.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,0.8299999833106995,0.8299999833106995,0.7519999742507935,0.7789999842643738,33600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,0.75,0.7879999876022339,0.75,0.7860000133514404,24900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,0.7850000262260437,0.7850000262260437,0.7699999809265137,0.7799999713897705,12900.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,0.7799999713897705,0.7799999713897705,0.7419999837875366,0.7429999709129333,33300.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,0.75,0.7580000162124634,0.7099999785423279,0.7379999756813049,33200.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,0.7200000286102295,0.7580000162124634,0.7099999785423279,0.7580000162124634,36300.0,,,,,,,,,,
