Date,Open,High,Low,Close,Volume,"('Adj Close', 'CBU')","('Close', 'CBU')","('High', 'CBU')","('Low', 'CBU')","('Open', 'CBU')","('Volume', 'CBU')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,51.810001373291016,53.47999954223633,51.810001373291016,52.61000061035156,252800.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,52.380001068115234,52.380001068115234,50.060001373291016,50.369998931884766,420800.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,50.630001068115234,50.97999954223633,50.0099983215332,50.36000061035156,361800.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,49.869998931884766,51.06999969482422,49.84999847412109,50.86000061035156,313400.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,50.630001068115234,51.29999923706055,50.290000915527344,51.25,323700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,50.41999816894531,50.59000015258789,49.97999954223633,50.20000076293945,234800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,49.84999847412109,50.34000015258789,49.34999847412109,50.25,277500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,49.81999969482422,49.869998931884766,48.77000045776367,49.63999938964844,637800.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,50.209999084472656,50.38999938964844,48.79999923706055,49.18999862670898,185900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,48.38999938964844,48.93999862670898,48.15999984741211,48.36000061035156,178200.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,47.38999938964844,48.5,47.38999938964844,47.81999969482422,189800.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,48.25,48.540000915527344,47.380001068115234,47.7599983215332,158900.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,47.93000030517578,49.33000183105469,47.470001220703125,49.31999969482422,248700.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,49.83000183105469,50.7599983215332,49.5,50.630001068115234,286200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,50.130001068115234,50.459999084472656,49.0099983215332,49.040000915527344,361800.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,49.619998931884766,50.18000030517578,48.290000915527344,48.33000183105469,643200.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,48.88999938964844,49.41999816894531,47.66999816894531,47.97999954223633,415200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,48.459999084472656,48.970001220703125,48.13999938964844,48.65999984741211,692800.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,48.7599983215332,49.29999923706055,48.5099983215332,49.27999877929688,444400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,48.869998931884766,49.119998931884766,48.18999862670898,48.209999084472656,207900.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,47.310001373291016,47.91999816894531,45.59999847412109,45.77000045776367,403300.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,46.13999938964844,46.540000915527344,43.58000183105469,45.380001068115234,361600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,44.25,45.560001373291016,43.95000076293945,45.09000015258789,335900.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,44.52999877929688,44.81999969482422,43.86000061035156,44.27999877929688,211200.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,44.18999862670898,44.900001525878906,43.790000915527344,44.09000015258789,225500.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,44.09000015258789,44.09000015258789,42.959999084472656,43.65999984741211,270200.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,43.540000915527344,44.22999954223633,43.52000045776367,44.040000915527344,183600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,44.08000183105469,44.9900016784668,43.65999984741211,44.880001068115234,226700.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,44.79999923706055,46.2400016784668,44.79999923706055,45.4900016784668,250100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,43.790000915527344,44.400001525878906,42.34000015258789,43.25,350800.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,43.77999877929688,44.7400016784668,43.150001525878906,44.540000915527344,326600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,44.970001220703125,46.34000015258789,44.869998931884766,46.150001525878906,248600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,45.68999862670898,46.11000061035156,45.13999938964844,45.84999847412109,306500.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,45.22999954223633,46.11000061035156,45.06999969482422,45.27000045776367,207800.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,45.18999862670898,45.18999862670898,44.65999984741211,44.810001373291016,212300.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,44.56999969482422,44.77999877929688,43.95000076293945,44.380001068115234,181000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,44.15999984741211,44.83000183105469,43.81999969482422,44.36000061035156,137000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,43.97999954223633,44.59000015258789,43.810001373291016,44.040000915527344,162600.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,44.33000183105469,44.56999969482422,44.060001373291016,44.459999084472656,186900.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,43.959999084472656,44.81999969482422,43.959999084472656,44.29999923706055,232100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,45.18000030517578,46.09000015258789,44.93000030517578,45.29999923706055,299700.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,45.02000045776367,45.369998931884766,44.09999847412109,45.18999862670898,238600.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,45.2599983215332,46.02999877929688,44.66999816894531,44.91999816894531,288000.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,44.709999084472656,46.77999877929688,44.709999084472656,46.75,223800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,46.75,47.72999954223633,45.84999847412109,46.93000030517578,814300.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,47.56999969482422,47.95000076293945,47.09999847412109,47.22999954223633,514300.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,48.0,48.040000915527344,47.20000076293945,47.220001220703125,380700.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,47.04999923706055,47.70000076293945,47.04999923706055,47.2400016784668,279600.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,46.9900016784668,46.9900016784668,46.0099983215332,46.04999923706055,251500.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,45.970001220703125,46.720001220703125,45.58000183105469,45.7400016784668,250000.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,45.0099983215332,45.119998931884766,42.86000061035156,43.650001525878906,357400.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,43.47999954223633,44.68000030517578,43.47999954223633,44.4900016784668,824400.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,44.66999816894531,44.66999816894531,43.900001525878906,44.29999923706055,321600.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,44.150001525878906,44.63999938964844,43.93999862670898,44.27000045776367,251000.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,44.060001373291016,46.45000076293945,44.040000915527344,45.97999954223633,305500.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,46.22999954223633,46.77000045776367,46.060001373291016,46.2599983215332,271400.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,46.27999877929688,46.290000915527344,45.040000915527344,45.45000076293945,175700.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,45.34999847412109,46.18000030517578,45.13999938964844,45.47999954223633,166500.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,45.810001373291016,46.15999984741211,45.16999816894531,45.650001525878906,206400.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,45.959999084472656,47.41999816894531,45.959999084472656,47.400001525878906,209700.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,47.31999969482422,48.209999084472656,47.2400016784668,48.02999877929688,391900.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,48.18999862670898,48.18999862670898,46.91999816894531,47.22999954223633,204300.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,46.91999816894531,47.52999877929688,45.880001068115234,46.380001068115234,282100.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,45.970001220703125,46.650001525878906,45.970001220703125,46.060001373291016,222500.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,46.650001525878906,47.13999938964844,45.56999969482422,45.63999938964844,185900.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,45.47999954223633,45.70000076293945,45.09000015258789,45.15999984741211,159700.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,45.470001220703125,46.08000183105469,45.38999938964844,46.08000183105469,179600.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,46.310001373291016,46.79999923706055,46.13999938964844,46.59999847412109,148300.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,45.36000061035156,46.150001525878906,43.16999816894531,43.52000045776367,306600.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,43.900001525878906,44.09000015258789,43.18000030517578,43.4900016784668,194600.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,43.0099983215332,43.290000915527344,42.709999084472656,42.91999816894531,171400.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,42.91999816894531,43.54999923706055,41.93999862670898,42.560001373291016,244400.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,42.11000061035156,42.13999938964844,41.59000015258789,41.68999862670898,244900.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,42.0099983215332,42.33000183105469,41.52999877929688,41.52999877929688,215300.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,41.540000915527344,42.86000061035156,41.5,42.47999954223633,376000.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,42.43999862670898,44.59000015258789,42.43999862670898,44.5,428600.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,44.63999938964844,45.20000076293945,44.25,44.45000076293945,264200.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,44.33000183105469,45.11000061035156,44.15999984741211,44.56999969482422,286100.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,44.09000015258789,45.369998931884766,43.81999969482422,45.34999847412109,246800.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,45.310001373291016,45.369998931884766,44.02000045776367,44.68999862670898,265600.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,44.4900016784668,44.86000061035156,44.22999954223633,44.63999938964844,211900.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,44.970001220703125,45.040000915527344,43.790000915527344,43.790000915527344,246500.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,43.380001068115234,43.709999084472656,43.11000061035156,43.220001220703125,276000.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,43.84999847412109,45.09000015258789,43.290000915527344,44.310001373291016,312700.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,44.84000015258789,45.20000076293945,44.459999084472656,45.119998931884766,151900.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,46.18999862670898,46.47999954223633,45.70000076293945,46.0,288900.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,46.33000183105469,47.29999923706055,46.130001068115234,47.060001373291016,205100.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,47.16999816894531,47.47999954223633,46.68000030517578,46.70000076293945,228000.0,,,,,,,,,,
