Date,Open,High,Low,Close,Volume,"('Adj Close', 'MPWR')","('Close', 'MPWR')","('High', 'MPWR')","('Low', 'MPWR')","('Open', 'MPWR')","('Volume', 'MPWR')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-02-14 19:00:00-05:00,748.6099853515625,749.989990234375,724.0,734.3200073242188,600100.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,735.6599731445312,748.1799926757812,720.8699951171875,730.5,373000.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,720.0,720.0,698.4500122070312,712.3200073242188,466700.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,696.5999755859375,714.0499877929688,695.77001953125,713.9199829101562,477400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,746.22998046875,750.0,737.8200073242188,741.2999877929688,660200.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,736.5599975585938,741.719970703125,712.969970703125,721.1300048828125,564300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,729.4500122070312,732.0800170898438,723.6199951171875,724.8900146484375,302200.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,725.5599975585938,728.52001953125,707.1599731445312,709.2899780273438,301900.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,702.0,714.4400024414062,700.1900024414062,710.5700073242188,266600.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,706.3400268554688,722.5900268554688,696.1400146484375,720.0399780273438,859400.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,726.9500122070312,751.989990234375,716.5900268554688,743.75,634200.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,743.75,749.510009765625,726.0900268554688,735.6799926757812,802000.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,722.3599853515625,734.3599853515625,707.1699829101562,717.6400146484375,480600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,723.8200073242188,743.5800170898438,723.8200073242188,731.3699951171875,473600.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,743.280029296875,777.0,743.280029296875,767.5999755859375,770300.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,770.4199829101562,778.1500244140625,731.6699829101562,732.2100219726562,537700.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,720.9099731445312,727.969970703125,712.0,719.1699829101562,494900.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,727.1799926757812,739.1400146484375,716.1599731445312,736.5499877929688,417400.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,723.4299926757812,737.9199829101562,705.5800170898438,708.1799926757812,537300.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,708.5,718.2000122070312,685.9000244140625,693.0,517300.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,686.0700073242188,699.27001953125,682.0499877929688,686.989990234375,960500.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,699.989990234375,705.0,671.8599853515625,674.2999877929688,624400.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,663.0,669.1699829101562,640.6099853515625,650.280029296875,955600.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,653.9199829101562,668.780029296875,646.47998046875,667.010009765625,581400.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,683.5,689.0399780273438,669.1400146484375,675.239990234375,635200.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,667.969970703125,679.3900146484375,663.0599975585938,672.3099975585938,490300.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,662.9500122070312,672.1400146484375,659.2100219726562,669.3699951171875,299400.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,677.5,678.2000122070312,665.5999755859375,666.489990234375,375500.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,670.2100219726562,676.6199951171875,657.4099731445312,673.1400146484375,503100.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,674.969970703125,683.760009765625,671.72998046875,677.4199829101562,353400.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,677.4199829101562,688.1599731445312,664.969970703125,668.47998046875,435500.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,658.1199951171875,658.3900146484375,644.739990234375,648.969970703125,564000.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,643.9000244140625,661.0900268554688,643.75,649.8400268554688,443900.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,659.97998046875,666.97998046875,640.4099731445312,643.1400146484375,655600.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,643.6599731445312,659.0599975585938,643.6599731445312,654.3099975585938,406800.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,668.760009765625,690.8800048828125,668.760009765625,681.3200073242188,574600.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,691.219970703125,700.8499755859375,672.5,682.1500244140625,370400.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,662.9000244140625,679.27001953125,657.3300170898438,666.489990234375,417500.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,671.8900146484375,685.1400146484375,665.6199951171875,684.3400268554688,301500.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,665.8800048828125,672.7000122070312,658.1900024414062,658.22998046875,422500.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,671.260009765625,673.02001953125,640.4400024414062,646.6300048828125,485900.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,645.0,659.2999877929688,644.010009765625,655.530029296875,380600.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,655.9199829101562,663.4299926757812,633.5999755859375,637.719970703125,530100.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,632.0900268554688,634.1699829101562,617.8400268554688,620.3099975585938,652900.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,619.1599731445312,619.1599731445312,587.530029296875,591.52001953125,723600.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,596.77001953125,603.27001953125,584.9500122070312,600.6300048828125,467800.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,603.6400146484375,617.8099975585938,601.3400268554688,611.3699951171875,508600.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,636.510009765625,655.22998046875,628.260009765625,642.2100219726562,768900.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,638.3300170898438,667.0599975585938,636.4000244140625,660.3400268554688,435500.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,662.4000244140625,680.9500122070312,661.3200073242188,677.22998046875,402800.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,675.0,689.0900268554688,672.469970703125,679.7000122070312,428300.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,680.3300170898438,690.0499877929688,669.0800170898438,669.3300170898438,502800.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,658.9000244140625,686.760009765625,647.5,652.5900268554688,906900.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,681.0999755859375,721.2000122070312,671.3499755859375,712.8900146484375,1200600.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,726.989990234375,727.9500122070312,701.2100219726562,707.219970703125,585700.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,719.1199951171875,733.3099975585938,714.0,733.0499877929688,399900.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,725.0,725.0,702.0,702.219970703125,625700.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,690.0,715.1300048828125,687.5599975585938,713.3699951171875,337000.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,713.4299926757812,714.5,706.6400146484375,708.02001953125,352500.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,719.3200073242188,719.3200073242188,697.8599853515625,702.5399780273438,432000.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,710.0399780273438,710.0499877929688,697.5800170898438,703.0499877929688,346500.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,702.739990234375,716.7000122070312,702.739990234375,713.7100219726562,320700.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,725.280029296875,742.489990234375,717.2999877929688,741.3400268554688,589800.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,738.3400268554688,740.9400024414062,727.9000244140625,728.0999755859375,398500.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,735.0800170898438,738.8099975585938,721.8300170898438,730.0499877929688,258900.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,725.4600219726562,761.8699951171875,725.4600219726562,755.8800048828125,419400.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,740.2899780273438,759.989990234375,740.0399780273438,756.739990234375,322300.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,765.0,773.8800048828125,751.5900268554688,760.6199951171875,432800.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,776.010009765625,776.010009765625,736.3900146484375,746.3900146484375,767200.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,755.0,758.8599853515625,746.9500122070312,753.3800048828125,287900.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,761.02001953125,765.780029296875,749.4099731445312,759.5800170898438,465400.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,744.9500122070312,757.1300048828125,744.9299926757812,746.4000244140625,478600.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,750.0999755859375,753.8300170898438,740.4299926757812,743.9000244140625,441600.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,743.530029296875,754.6199951171875,706.9400024414062,735.6300048828125,762300.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,746.3499755859375,746.52001953125,709.02001953125,731.7899780273438,345000.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,732.6099853515625,735.2000122070312,719.989990234375,726.5599975585938,256000.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,741.27001953125,758.469970703125,732.97998046875,757.6099853515625,498100.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,757.1699829101562,762.75,745.3099975585938,758.6099853515625,463600.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,748.6099853515625,760.239990234375,743.5599975585938,751.6400146484375,324700.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,745.030029296875,783.6500244140625,745.030029296875,779.5800170898438,466300.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,778.4000244140625,787.530029296875,770.1699829101562,783.97998046875,299000.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,796.4000244140625,822.47998046875,789.8800048828125,815.6300048828125,630100.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,808.3200073242188,822.0,796.2999877929688,817.0,529000.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,806.6599731445312,813.2899780273438,796.6699829101562,806.5700073242188,299800.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,810.47998046875,830.3099975585938,798.3099975585938,827.3900146484375,445200.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,824.5700073242188,856.2999877929688,821.0399780273438,852.5599975585938,531200.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,846.0,848.4500122070312,819.6300048828125,825.3300170898438,673000.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,823.4000244140625,828.6900024414062,806.8699951171875,826.1699829101562,994600.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,819.8400268554688,834.6199951171875,795.030029296875,798.1400146484375,752000.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,810.4500122070312,823.75,799.6400146484375,819.8699951171875,483700.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,816.5499877929688,825.8400268554688,803.9000244140625,816.4500122070312,295600.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,810.6099853515625,820.9600219726562,807.5,810.7000122070312,361100.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,820.4600219726562,837.3400268554688,813.6400146484375,821.6799926757812,721800.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,807.8800048828125,822.3300170898438,794.1099853515625,819.4000244140625,548900.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,818.97998046875,835.0,815.719970703125,828.75,257100.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,833.6400146484375,848.239990234375,827.9199829101562,839.219970703125,312500.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,847.3599853515625,847.3599853515625,829.4299926757812,841.6500244140625,181700.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,843.9099731445312,853.27001953125,839.3900146484375,851.8200073242188,313600.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,864.5900268554688,868.969970703125,837.9600219726562,846.2000122070312,259800.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,852.219970703125,862.8400268554688,844.25,860.8099975585938,439100.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,876.6500244140625,876.6500244140625,830.030029296875,830.9500122070312,629300.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,833.0800170898438,875.8300170898438,816.0599975585938,855.6699829101562,513200.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,861.4400024414062,883.5499877929688,856.3699951171875,870.9099731445312,335900.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,879.719970703125,891.6699829101562,864.6699829101562,889.47998046875,314400.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,861.3800048828125,861.3800048828125,815.3599853515625,817.3800048828125,1156200.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,839.1500244140625,849.6400146484375,812.5,843.469970703125,704100.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,852.469970703125,852.469970703125,805.1400146484375,808.8300170898438,624400.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,829.9500122070312,859.9500122070312,815.9199829101562,857.4000244140625,625700.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,839.9299926757812,855.0,839.9299926757812,846.4099731445312,310800.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,832.8300170898438,839.22998046875,786.0900268554688,787.8800048828125,787900.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,787.8900146484375,825.4299926757812,761.3499755859375,789.9000244140625,876400.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,812.2000122070312,832.1500244140625,804.47998046875,821.780029296875,627400.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,838.719970703125,849.1699829101562,822.0999755859375,827.260009765625,429500.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,831.8800048828125,835.9299926757812,780.0,781.8499755859375,677900.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,824.5599975585938,863.4199829101562,817.239990234375,863.0900268554688,861000.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,842.25,861.4299926757812,778.3200073242188,784.9500122070312,1133000.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,788.5499877929688,836.780029296875,769.719970703125,795.760009765625,1366800.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,748.280029296875,793.4000244140625,729.5900268554688,770.4400024414062,843300.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,784.760009765625,813.9400024414062,767.1300048828125,790.1599731445312,532400.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,818.52001953125,828.469970703125,751.7899780273438,757.0399780273438,689700.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,778.3900146484375,846.3099975585938,765.1300048828125,843.52001953125,860900.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,838.22998046875,842.6300048828125,809.5399780273438,823.0,441700.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,823.77001953125,839.8400268554688,816.8599853515625,823.9500122070312,318700.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,840.1099853515625,871.010009765625,840.1099853515625,867.8099975585938,525400.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,865.2999877929688,877.5999755859375,843.5399780273438,862.6199951171875,416100.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,888.8800048828125,925.9000244140624,877.280029296875,920.6900024414062,816300.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,902.3699951171876,924.1400146484376,900.1599731445312,914.6599731445312,448600.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,908.8400268554688,919.2000122070312,895.4000244140625,917.2100219726562,359200.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,913.0599975585938,928.3699951171876,902.2100219726562,904.6900024414062,398200.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,924.75,952.010009765625,915.5499877929688,947.1599731445312,506000.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,948.6300048828124,956.6300048828124,902.260009765625,908.530029296875,565700.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,926.3900146484376,941.7999877929688,914.489990234375,936.2899780273438,413300.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,925.52001953125,929.2100219726562,910.2100219726562,912.25,499000.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,903.6400146484376,951.510009765625,895.0,945.4600219726562,482800.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,943.510009765625,955.1500244140624,914.5800170898438,929.2999877929688,462200.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,936.8200073242188,959.6400146484376,920.9000244140624,930.6099853515624,449300.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,948.1500244140624,952.1699829101562,913.1599731445312,934.6799926757812,520100.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,919.72998046875,923.1500244140624,833.260009765625,838.6300048828125,960900.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,830.489990234375,867.4000244140625,826.4400024414062,850.510009765625,446400.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,835.7000122070312,858.3800048828125,827.530029296875,841.489990234375,493600.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,841.489990234375,843.2899780273438,795.9500122070312,806.3099975585938,804000.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,819.6799926757812,838.3900146484375,818.8699951171875,836.010009765625,630000.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,833.7000122070312,848.9199829101562,814.2000122070312,847.7000122070312,388500.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,851.219970703125,897.0700073242188,828.7999877929688,895.1599731445312,770100.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,885.9199829101562,905.280029296875,877.1599731445312,895.9099731445312,411500.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,906.4099731445312,918.8200073242188,900.760009765625,914.0999755859376,311000.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,895.6500244140625,900.3699951171875,876.010009765625,885.22998046875,483000.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,893.219970703125,903.8099975585938,864.0,867.3099975585938,546100.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,876.489990234375,890.469970703125,856.47998046875,860.6599731445312,446900.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,895.47998046875,921.6300048828124,885.7999877929688,911.1199951171876,733600.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,899.3400268554688,901.6900024414062,870.8800048828125,891.3200073242188,1267600.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,897.4299926757812,900.1199951171875,886.5599975585938,893.2899780273438,300700.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,907.2000122070312,917.0599975585938,893.1199951171875,911.0,275300.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,902.3499755859376,923.47998046875,902.0999755859376,914.739990234375,312200.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,940.0,950.2899780273438,904.75,944.3900146484376,545000.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,949.7999877929688,949.7999877929688,920.6400146484376,924.989990234375,571700.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,919.9400024414062,930.0999755859376,907.9500122070312,924.5,392100.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,921.3400268554688,926.47998046875,885.0900268554688,891.8099975585938,589100.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,901.780029296875,930.3699951171876,887.2899780273438,918.9000244140624,362500.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,905.3900146484376,934.1900024414062,905.3900146484376,922.75,347400.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,949.4199829101562,950.989990234375,926.7000122070312,935.6099853515624,435400.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,922.719970703125,937.9000244140624,919.239990234375,930.239990234375,322100.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,930.0,932.0,912.3599853515624,923.1400146484376,446200.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,919.4199829101562,947.030029296875,915.3200073242188,936.010009765625,434100.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,918.510009765625,932.22998046875,916.75,930.0700073242188,231800.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,923.0800170898438,953.7100219726562,918.0999755859376,938.469970703125,284000.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,947.1199951171876,954.0,935.010009765625,943.2100219726562,422000.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,938.3200073242188,943.47998046875,888.2899780273438,894.6900024414062,854100.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,915.0,915.0,893.0,904.9400024414062,520400.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,938.3699951171876,943.1199951171876,917.1599731445312,918.1300048828124,482500.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,937.7899780273438,937.8499755859376,910.2000122070312,916.2899780273438,260700.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,908.0,910.5,858.97998046875,883.260009765625,735700.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,878.4600219726562,882.530029296875,869.9500122070312,876.8099975585938,391000.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,871.8099975585938,894.989990234375,866.6799926757812,883.6400146484375,439800.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,890.6599731445312,903.0,890.4600219726562,900.030029296875,400600.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,904.5999755859376,925.27001953125,901.2100219726562,901.2899780273438,566800.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,901.2899780273438,911.3800048828124,885.9199829101562,890.4600219726562,631200.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,894.9000244140625,937.1799926757812,891.1900024414062,933.22998046875,693100.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,912.7100219726562,931.6500244140624,909.5599975585938,919.8099975585938,977600.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,826.3200073242188,829.5,733.8800048828125,759.2999877929688,3055200.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,766.219970703125,788.72998046875,755.739990234375,759.3699951171875,1018100.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,758.8099975585938,784.760009765625,746.5900268554688,766.5700073242188,959000.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,769.1599731445312,775.8499755859375,750.9500122070312,762.969970703125,626600.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,773.969970703125,786.510009765625,762.77001953125,785.2899780273438,820500.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,793.6400146484375,796.5800170898438,762.6599731445312,775.2100219726562,947900.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,765.0599975585938,781.02001953125,749.8499755859375,761.2999877929688,822300.0,,,,,,,,,,
2024-11-10 19:00:00-05:00,629.2999877929688,650.9299926757812,572.0,647.3099975585938,4011000.0,,,,,,,,,,
2024-11-11 19:00:00-05:00,665.0,689.77001953125,631.510009765625,644.0999755859375,2652000.0,,,,,,,,,,
2024-11-12 19:00:00-05:00,633.0,640.7899780273438,599.0499877929688,601.469970703125,1607900.0,,,,,,,,,,
2024-11-13 19:00:00-05:00,603.0499877929688,604.6699829101562,572.0399780273438,576.7899780273438,2087600.0,,,,,,,,,,
2024-11-14 19:00:00-05:00,565.5700073242188,590.489990234375,561.7899780273438,573.3800048828125,1615200.0,,,,,,,,,,
