Date,Open,High,Low,Close,Volume,"('Adj Close', 'CNSL')","('Close', 'CNSL')","('High', 'CNSL')","('Low', 'CNSL')","('Open', 'CNSL')","('Volume', 'CNSL')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,4.349999904632568,4.400000095367432,4.340000152587891,4.360000133514404,420900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,4.369999885559082,4.389999866485596,4.349999904632568,4.360000133514404,1038300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,4.380000114440918,4.420000076293945,4.349999904632568,4.360000133514404,814300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,4.340000152587891,4.460000038146973,4.340000152587891,4.429999828338623,1376900.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,4.409999847412109,4.46999979019165,4.380000114440918,4.380000114440918,1012300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,4.349999904632568,4.429999828338623,4.349999904632568,4.349999904632568,1203000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,4.360000133514404,4.400000095367432,4.349999904632568,4.389999866485596,823700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,4.369999885559082,4.420000076293945,4.360000133514404,4.409999847412109,757700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,4.449999809265137,4.599999904632568,4.440000057220459,4.559999942779541,1928500.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,4.550000190734863,4.650000095367432,4.510000228881836,4.579999923706055,2222800.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,4.539999961853027,4.570000171661377,4.510000228881836,4.519999980926514,774900.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,4.510000228881836,4.599999904632568,4.5,4.590000152587891,1077600.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,4.599999904632568,4.599999904632568,4.420000076293945,4.46999979019165,1243000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,4.46999979019165,4.46999979019165,4.380000114440918,4.389999866485596,1057100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,4.420000076293945,4.449999809265137,4.389999866485596,4.400000095367432,1967800.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,4.389999866485596,4.429999828338623,4.380000114440918,4.380000114440918,558900.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,4.389999866485596,4.420000076293945,4.380000114440918,4.400000095367432,743600.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,4.409999847412109,4.420000076293945,4.380000114440918,4.389999866485596,813900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,4.369999885559082,4.400000095367432,4.349999904632568,4.360000133514404,962000.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,4.329999923706055,4.369999885559082,4.329999923706055,4.360000133514404,570300.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,4.340000152587891,4.389999866485596,4.300000190734863,4.340000152587891,937600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,4.380000114440918,4.400000095367432,4.340000152587891,4.340000152587891,1759200.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,4.349999904632568,4.360000133514404,4.309999942779541,4.329999923706055,1345600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,4.309999942779541,4.349999904632568,4.309999942779541,4.329999923706055,1036000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,4.309999942779541,4.360000133514404,4.309999942779541,4.349999904632568,1314200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,4.349999904632568,4.360000133514404,4.329999923706055,4.329999923706055,1080100.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,4.320000171661377,4.349999904632568,4.320000171661377,4.329999923706055,553900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,4.340000152587891,4.349999904632568,4.320000171661377,4.320000171661377,1267500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,4.320000171661377,4.360000133514404,4.320000171661377,4.340000152587891,1569600.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,4.340000152587891,4.349999904632568,4.329999923706055,4.340000152587891,756400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,4.329999923706055,4.369999885559082,4.329999923706055,4.340000152587891,811600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,4.340000152587891,4.360000133514404,4.329999923706055,4.349999904632568,910100.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,4.349999904632568,4.360000133514404,4.329999923706055,4.349999904632568,614000.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,4.329999923706055,4.360000133514404,4.320000171661377,4.340000152587891,423500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,4.349999904632568,4.360000133514404,4.329999923706055,4.329999923706055,635400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,4.329999923706055,4.340000152587891,4.309999942779541,4.329999923706055,361200.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,4.329999923706055,4.340000152587891,4.300000190734863,4.309999942779541,492500.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,4.309999942779541,4.329999923706055,4.309999942779541,4.309999942779541,443900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,4.309999942779541,4.340000152587891,4.309999942779541,4.309999942779541,471700.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,4.309999942779541,4.329999923706055,4.300000190734863,4.300000190734863,333300.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,4.329999923706055,4.329999923706055,4.300000190734863,4.309999942779541,465900.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,4.329999923706055,4.340000152587891,4.309999942779541,4.309999942779541,743900.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,4.309999942779541,4.329999923706055,4.260000228881836,4.28000020980835,648500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,4.28000020980835,4.309999942779541,4.260000228881836,4.269999980926514,472400.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,4.28000020980835,4.289999961853027,4.260000228881836,4.28000020980835,285600.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,4.28000020980835,4.320000171661377,4.269999980926514,4.309999942779541,386400.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,4.320000171661377,4.320000171661377,4.230000019073486,4.289999961853027,342800.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,4.289999961853027,4.300000190734863,4.260000228881836,4.269999980926514,228500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,4.28000020980835,4.289999961853027,4.239999771118164,4.28000020980835,395900.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,4.260000228881836,4.289999961853027,4.260000228881836,4.289999961853027,208400.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,4.28000020980835,4.289999961853027,4.260000228881836,4.269999980926514,263500.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,4.269999980926514,4.320000171661377,4.260000228881836,4.309999942779541,930600.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,4.289999961853027,4.309999942779541,4.269999980926514,4.300000190734863,393200.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,4.300000190734863,4.329999923706055,4.300000190734863,4.300000190734863,169500.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,4.309999942779541,4.349999904632568,4.300000190734863,4.340000152587891,308400.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,4.340000152587891,4.340000152587891,4.309999942779541,4.309999942779541,420800.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,4.329999923706055,4.329999923706055,4.309999942779541,4.320000171661377,342500.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,4.309999942779541,4.340000152587891,4.300000190734863,4.300000190734863,499900.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,4.300000190734863,4.309999942779541,4.300000190734863,4.300000190734863,262000.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,4.309999942779541,4.340000152587891,4.309999942779541,4.329999923706055,535900.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,4.320000171661377,4.340000152587891,4.309999942779541,4.320000171661377,353000.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,4.329999923706055,4.329999923706055,4.300000190734863,4.309999942779541,288800.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,4.300000190734863,4.329999923706055,4.300000190734863,4.320000171661377,382400.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,4.300000190734863,4.320000171661377,4.300000190734863,4.320000171661377,212000.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,4.320000171661377,4.340000152587891,4.309999942779541,4.309999942779541,573200.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,4.320000171661377,4.320000171661377,4.300000190734863,4.309999942779541,373300.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,4.300000190734863,4.329999923706055,4.300000190734863,4.320000171661377,480000.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,4.309999942779541,4.329999923706055,4.309999942779541,4.309999942779541,433200.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,4.300000190734863,4.320000171661377,4.28000020980835,4.28000020980835,563300.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,4.289999961853027,4.309999942779541,4.289999961853027,4.289999961853027,617300.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,4.289999961853027,4.309999942779541,4.289999961853027,4.289999961853027,170700.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,4.28000020980835,4.309999942779541,4.28000020980835,4.28000020980835,926000.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,4.28000020980835,4.300000190734863,4.28000020980835,4.28000020980835,608300.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,4.28000020980835,4.300000190734863,4.269999980926514,4.269999980926514,984200.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,4.269999980926514,4.28000020980835,4.239999771118164,4.25,1019600.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,4.25,4.269999980926514,4.25,4.269999980926514,1054800.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,4.269999980926514,4.269999980926514,4.179999828338623,4.230000019073486,1853200.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,4.25,4.260000228881836,4.230000019073486,4.25,2156100.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,4.239999771118164,4.260000228881836,4.199999809265137,4.239999771118164,941300.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,4.230000019073486,4.25,4.21999979019165,4.239999771118164,310600.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,4.239999771118164,4.269999980926514,4.230000019073486,4.269999980926514,243100.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,4.289999961853027,4.329999923706055,4.260000228881836,4.320000171661377,492800.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,4.320000171661377,4.340000152587891,4.320000171661377,4.320000171661377,405500.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,4.329999923706055,4.340000152587891,4.320000171661377,4.320000171661377,435000.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,4.329999923706055,4.329999923706055,4.320000171661377,4.329999923706055,155800.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,4.329999923706055,4.369999885559082,4.320000171661377,4.320000171661377,353400.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,4.320000171661377,4.360000133514404,4.320000171661377,4.349999904632568,172100.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,4.340000152587891,4.369999885559082,4.199999809265137,4.269999980926514,602100.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,4.28000020980835,4.300000190734863,4.269999980926514,4.289999961853027,223000.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,4.269999980926514,4.300000190734863,4.269999980926514,4.300000190734863,330100.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,4.300000190734863,4.320000171661377,4.269999980926514,4.309999942779541,281500.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,4.329999923706055,4.329999923706055,4.300000190734863,4.309999942779541,375500.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,4.329999923706055,4.329999923706055,4.21999979019165,4.309999942779541,440900.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,4.320000171661377,4.349999904632568,4.309999942779541,4.329999923706055,373200.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,4.329999923706055,4.340000152587891,4.320000171661377,4.340000152587891,345600.0,,,,,,,,,,
