Date,Open,High,Low,Close,Volume,"('Adj Close', 'TRTX')","('Close', 'TRTX')","('High', 'TRTX')","('Low', 'TRTX')","('Open', 'TRTX')","('Volume', 'TRTX')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,6.46999979019165,6.559999942779541,6.369999885559082,6.489999771118164,323400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,6.400000095367432,6.400000095367432,6.230000019073486,6.230000019073486,628600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,6.289999961853027,6.360000133514404,6.230000019073486,6.309999942779541,391700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,6.25,6.396999835968018,6.21999979019165,6.360000133514404,285700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,6.360000133514404,6.610000133514404,6.340000152587891,6.599999904632568,379800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,6.449999809265137,6.531000137329102,6.414999961853027,6.480000019073486,271900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,6.449999809265137,6.559999942779541,6.440000057220459,6.550000190734863,330500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,6.510000228881836,6.53000020980835,6.380000114440918,6.480000019073486,395000.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,6.28000020980835,6.619999885559082,6.28000020980835,6.460000038146973,321800.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,6.400000095367432,6.400000095367432,6.230000019073486,6.28000020980835,331000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,6.139999866485596,6.264999866485596,6.074999809265137,6.150000095367432,397800.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,6.21999979019165,6.21999979019165,6.045000076293945,6.119999885559082,317700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,6.159999847412109,6.199999809265137,6.03000020980835,6.170000076293945,443200.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,6.230000019073486,6.300000190734863,6.159999847412109,6.190000057220459,273100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,6.260000228881836,6.420000076293945,6.25,6.349999904632568,485500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,6.46999979019165,6.480000019073486,6.329999923706055,6.389999866485596,434600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,6.53000020980835,6.570000171661377,6.375,6.46999979019165,257600.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,6.519999980926514,6.579999923706055,6.46999979019165,6.510000228881836,220000.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,6.5,6.670000076293945,6.46999979019165,6.659999847412109,217600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,6.599999904632568,6.610000133514404,6.460000038146973,6.46999979019165,237800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,6.460000038146973,6.460000038146973,6.090000152587891,6.090000152587891,569300.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,6.170000076293945,6.170000076293945,5.980000019073486,6.059999942779541,935100.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,5.989999771118164,5.989999771118164,5.829999923706055,5.840000152587891,579400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,5.769999980926514,5.889999866485596,5.630000114440918,5.829999923706055,781300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,5.800000190734863,5.879000186920166,5.699999809265137,5.760000228881836,801700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,5.789999961853027,5.789999961853027,5.230000019073486,5.260000228881836,1003000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,5.230000019073486,5.320000171661377,5.170000076293945,5.190000057220459,846000.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,5.179999828338623,5.380000114440918,5.151999950408936,5.300000190734863,727400.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,5.309999942779541,5.429999828338623,5.309999942779541,5.400000095367432,578900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,5.199999809265137,5.260000228881836,5.119999885559082,5.190000057220459,790700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,5.269999980926514,5.349999904632568,5.239999771118164,5.320000171661377,700100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,5.369999885559082,5.690000057220459,5.369999885559082,5.619999885559082,490200.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,5.539999961853027,5.699999809265137,5.480000019073486,5.650000095367432,448000.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,5.570000171661377,5.630000114440918,5.480000019073486,5.53000020980835,485000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,5.489999771118164,6.460000038146973,5.400000095367432,6.449999809265137,3262500.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,6.53000020980835,6.900000095367432,6.46999979019165,6.900000095367432,2215700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,6.920000076293945,7.230000019073486,6.809999942779541,6.849999904632568,1243400.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,6.809999942779541,6.96999979019165,6.742000102996826,6.900000095367432,1052300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,6.900000095367432,7.03000020980835,6.900000095367432,6.960000038146973,646200.0,,,,,,,,,,
