Date,Open,High,Low,Close,Volume,"('Adj Close', 'UTHR')","('Close', 'UTHR')","('High', 'UTHR')","('Low', 'UTHR')","('Open', 'UTHR')","('Volume', 'UTHR')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,219.72000122070312,228.5399932861328,218.7100067138672,227.3500061035156,443600.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,227.8500061035156,228.7899932861328,226.2700042724609,228.17999267578125,353800.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,228.08999633789065,230.5,226.02999877929688,230.1100006103516,387100.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,229.1699981689453,230.8500061035156,226.47999572753903,229.3999938964844,265100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,228.00999450683597,231.05999755859372,224.0200042724609,231.0399932861328,294300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,229.58999633789065,230.5,221.97999572753903,224.3600006103516,334200.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,224.6300048828125,224.8800048828125,220.25,221.66000366210935,380700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,220.0,222.5200042724609,215.88999938964844,220.3000030517578,469300.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,221.4199981689453,225.1100006103516,218.67999267578125,219.0500030517578,223200.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,218.47999572753903,220.8999938964844,216.05999755859372,218.72000122070312,358300.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,217.83999633789065,222.3000030517578,217.1499938964844,222.25,325500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,222.67999267578125,222.75,217.1300048828125,219.1100006103516,358200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,218.5800018310547,218.9199981689453,216.05999755859372,217.83999633789065,376200.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,217.6000061035156,218.67999267578125,215.47000122070312,216.2400054931641,320000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,216.72999572753903,218.7700042724609,216.52999877929688,217.7899932861328,305800.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,217.77999877929688,219.82000732421875,216.22000122070312,218.80999755859372,295600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,220.0,222.3800048828125,217.0200042724609,219.32000732421875,311100.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,220.05999755859372,221.80999755859372,217.08999633789065,218.00999450683597,223400.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,217.9900054931641,218.6699981689453,215.5200042724609,216.91000366210935,310600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,216.08999633789065,216.8699951171875,214.2100067138672,215.0200042724609,227000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,216.00999450683597,218.9199981689453,213.0800018310547,214.77999877929688,355800.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,214.97000122070312,217.72000122070312,213.5,215.97000122070312,296900.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,215.2700042724609,215.2700042724609,212.02999877929688,213.41000366210935,317500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,214.8699951171875,215.25999450683597,212.5,212.75999450683597,226500.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,212.8800048828125,216.05999755859372,212.3500061035156,214.9499969482422,263800.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,214.1199951171875,214.1999969482422,210.5200042724609,210.75999450683597,252200.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,211.4199981689453,212.47999572753903,208.6199951171875,211.7400054931641,383400.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,212.1199951171875,212.3600006103516,209.8500061035156,212.33999633789065,254100.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,216.25,216.7700042724609,210.63999938964844,216.25,429100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,215.1699981689453,216.1699981689453,211.63999938964844,213.75,369500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,213.13999938964844,214.6699981689453,212.41000366210935,214.42999267578125,267100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,215.1699981689453,216.3600006103516,213.16000366210935,214.5399932861328,409800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,213.8500061035156,216.4499969482422,211.6100006103516,214.72999572753903,330900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,214.8800048828125,217.75,213.75,214.16000366210935,581200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,219.7100067138672,227.75,214.5200042724609,219.17999267578125,622500.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,220.3000030517578,221.3600006103516,214.75,217.6000061035156,456700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,219.1100006103516,227.2700042724609,218.41000366210935,227.02999877929688,524000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,225.92999267578125,228.57000732421875,221.6100006103516,223.5800018310547,355900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,223.91000366210935,228.67999267578125,222.69000244140625,226.75,333600.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,226.6999969482422,227.6100006103516,224.22999572753903,227.27999877929688,326200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,228.58999633789065,228.58999633789065,223.5200042724609,225.63999938964844,766100.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,227.83999633789065,238.44000244140625,227.0,231.9199981689453,769700.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,232.58999633789065,232.8800048828125,226.57000732421875,228.7400054931641,437400.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,228.3000030517578,232.32000732421875,228.25999450683597,229.80999755859372,287300.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,230.0,240.8500061035156,230.0,236.97000122070312,675100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,237.83999633789065,243.4900054931641,236.2400054931641,239.9600067138672,574600.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,238.6100006103516,244.0,235.94000244140625,243.0500030517578,508400.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,244.4600067138672,250.22999572753903,243.9600067138672,249.50999450683597,470200.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,249.7400054931641,250.3600006103516,246.52999877929688,246.8699951171875,374500.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,248.47000122070312,249.0500030517578,240.08999633789065,241.2700042724609,489100.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,240.1100006103516,241.4600067138672,236.0200042724609,238.1100006103516,360300.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,237.1300048828125,239.1000061035156,235.0800018310547,235.77999877929688,898700.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,235.91000366210935,237.0,229.5500030517578,233.97000122070312,447700.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,235.0,239.6499938964844,231.07000732421875,239.3999938964844,550600.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,238.27999877929688,238.55999755859372,233.22000122070312,236.72999572753903,441600.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,237.05999755859372,237.8500061035156,233.7899932861328,236.92999267578125,301000.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,237.82000732421875,238.69000244140625,234.0200042724609,237.8999938964844,304600.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,247.8600006103516,249.19000244140625,238.83999633789065,244.25999450683597,739700.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,244.6699981689453,250.88999938964844,244.6699981689453,247.8600006103516,576900.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,245.25999450683597,249.67999267578125,236.07000732421875,243.2700042724609,648200.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,243.57000732421875,243.57000732421875,229.13999938964844,229.72000122070312,1114700.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,228.02999877929688,230.2700042724609,221.52999877929688,228.25999450683597,783600.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,228.3999938964844,231.0200042724609,225.6199951171875,228.5800018310547,548400.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,228.3600006103516,232.5399932861328,227.75,231.1999969482422,397100.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,231.7700042724609,235.07000732421875,229.72000122070312,233.92999267578125,521700.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,233.1499938964844,237.42999267578125,230.91000366210935,233.55999755859372,451700.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,232.0399932861328,239.80999755859372,232.0399932861328,236.9600067138672,464200.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,236.5800018310547,238.0399932861328,235.25,237.0399932861328,399200.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,235.4199981689453,238.41000366210935,232.4199981689453,237.7899932861328,419000.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,239.50999450683597,241.3699951171875,236.8600006103516,237.2400054931641,624000.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,237.97999572753903,239.3999938964844,232.3999938964844,232.58999633789065,423600.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,233.2100067138672,237.92999267578125,232.7899932861328,235.0800018310547,328000.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,234.1100006103516,234.1100006103516,230.38999938964844,231.77999877929688,498300.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,232.94000244140625,237.63999938964844,232.83999633789065,235.30999755859372,372400.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,234.6699981689453,240.7400054931641,234.30999755859372,236.92999267578125,476300.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,237.47000122070312,238.33999633789065,234.8600006103516,237.92999267578125,616000.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,238.1999969482422,238.5500030517578,233.7700042724609,234.05999755859372,552500.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,235.22999572753903,240.0,234.16000366210935,234.47000122070312,521400.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,233.6100006103516,241.0,233.27999877929688,237.0,671000.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,236.8300018310547,238.19000244140625,234.3300018310547,235.9499969482422,391800.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,236.58999633789065,237.52999877929688,233.63999938964844,233.8500061035156,369700.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,234.75999450683597,240.92999267578125,234.75999450683597,238.25999450683597,496600.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,236.27999877929688,237.75999450683597,233.30999755859372,234.3300018310547,619500.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,243.0,258.4800109863281,236.6499938964844,255.13999938964844,1410600.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,255.1000061035156,260.3399963378906,253.92999267578125,258.1300048828125,717200.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,260.3299865722656,262.510009765625,255.92999267578125,262.3999938964844,779500.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,263.6300048828125,264.8500061035156,256.0799865722656,260.510009765625,587200.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,261.4100036621094,266.6499938964844,260.92999267578125,266.2200012207031,686600.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,266.3800048828125,268.2099914550781,260.6600036621094,261.0899963378906,581200.0,,,,,,,,,,
