Date,Open,High,Low,Close,Volume,"('Adj Close', 'ZD')","('Close', 'ZD')","('High', 'ZD')","('Low', 'ZD')","('Open', 'ZD')","('Volume', 'ZD')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,66.69000244140625,67.88999938964844,65.72000122070312,67.30999755859375,261300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,66.70999908447266,67.08000183105469,65.27999877929688,65.86000061035156,312800.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,66.12999725341797,66.12999725341797,65.13999938964844,65.56999969482422,289600.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,64.94000244140625,66.69999694824219,64.94000244140625,65.16000366210938,221900.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,65.31999969482422,66.83000183105469,63.720001220703125,66.6500015258789,190900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,65.76000213623047,66.04000091552734,64.93000030517578,65.43000030517578,182700.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,64.93000030517578,65.83999633789062,64.62999725341797,65.4800033569336,198500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,65.44999694824219,65.44999694824219,63.97999954223633,64.62000274658203,239300.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,65.79000091552734,66.7300033569336,65.55000305175781,65.80000305175781,241400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,65.22000122070312,65.58000183105469,63.869998931884766,65.4000015258789,240600.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,64.30000305175781,65.68000030517578,64.30000305175781,65.58000183105469,212200.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,65.75,66.44999694824219,65.44000244140625,66.44999694824219,295400.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,66.91000366210938,67.94999694824219,66.18000030517578,67.44999694824219,547600.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,68.19000244140625,69.19000244140625,68.19000244140625,68.88999938964844,305400.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,69.79000091552734,69.9000015258789,68.76000213623047,69.44999694824219,248700.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,70.27999877929688,70.27999877929688,68.61000061035156,68.81999969482422,156600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,69.94999694824219,70.4800033569336,69.45999908447266,69.68000030517578,179600.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,70.37000274658203,70.54000091552734,69.19000244140625,69.30000305175781,126500.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,69.19000244140625,70.9000015258789,69.18000030517578,70.83999633789062,136800.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,70.44000244140625,70.83000183105469,69.62999725341797,69.62999725341797,133000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,69.22000122070312,69.29000091552734,67.1500015258789,67.4000015258789,297600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,67.91999816894531,68.66999816894531,67.04000091552734,68.36000061035156,231000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,67.4800033569336,68.56999969482422,67.0999984741211,68.05999755859375,162100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,67.23999786376953,67.26000213623047,66.37000274658203,66.61000061035156,141600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,66.41999816894531,67.98999786376953,66.41999816894531,66.70999908447266,211400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,66.6500015258789,66.6500015258789,65.0,65.22000122070312,242800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,64.93000030517578,66.70999908447266,64.86000061035156,66.5199966430664,206500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,66.58000183105469,67.87000274658203,66.56999969482422,67.4000015258789,178200.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,67.37999725341797,68.79000091552734,67.37999725341797,68.5199966430664,242800.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,65.83999633789062,66.6500015258789,63.77999877929688,64.4800033569336,344600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,65.4000015258789,65.95999908447266,64.70999908447266,65.70999908447266,217800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,65.98999786376953,67.79000091552734,65.98999786376953,67.69999694824219,234500.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,66.91999816894531,67.30000305175781,65.97000122070312,66.79000091552734,191400.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,65.51000213623047,66.54000091552734,65.51000213623047,65.88999938964844,260100.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,65.33000183105469,65.55000305175781,64.27999877929688,64.73999786376953,362200.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,67.69999694824219,68.77999877929688,65.4800033569336,67.30000305175781,461300.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,67.52999877929688,69.72000122070312,67.02999877929688,68.12999725341797,547100.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,67.62000274658203,68.86000061035156,67.5199966430664,68.83999633789062,255000.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,69.6500015258789,69.80999755859375,68.69000244140625,69.38999938964844,252600.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,68.69000244140625,69.1500015258789,68.11000061035156,68.5,241100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,69.4800033569336,69.9800033569336,68.62999725341797,68.76000213623047,325500.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,68.88999938964844,69.2699966430664,67.94000244140625,68.76000213623047,288600.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,68.87999725341797,70.0199966430664,68.5,68.87999725341797,374500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,67.91999816894531,67.9800033569336,65.54000091552734,65.55000305175781,303100.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,66.23999786376953,66.94999694824219,65.3499984741211,66.87999725341797,284200.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,67.48999786376953,68.91000366210938,67.13999938964844,67.1500015258789,232800.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,67.54000091552734,68.52999877929688,66.66999816894531,66.7699966430664,183200.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,66.41000366210938,68.2699966430664,66.08000183105469,68.02999877929688,214300.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,67.76000213623047,68.3499984741211,66.52999877929688,67.01000213623047,184600.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,66.7300033569336,67.5199966430664,66.47000122070312,66.5999984741211,205500.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,66.06999969482422,66.06999969482422,63.79999923706055,64.11000061035156,260200.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,63.77000045776367,64.56999969482422,62.5,62.619998931884766,774900.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,63.0,63.25,61.9900016784668,62.04999923706055,293700.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,61.93000030517578,63.0,61.43999862670898,62.66999816894531,391900.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,62.54999923706055,64.04000091552734,62.380001068115234,63.459999084472656,398200.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,63.93999862670898,63.95000076293945,62.93999862670898,63.06999969482422,242200.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,63.09999847412109,63.540000915527344,62.11000061035156,62.77000045776367,285000.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,62.970001220703125,63.09000015258789,62.04999923706055,62.130001068115234,225200.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,62.5,63.18999862670898,62.470001220703125,62.56999969482422,236500.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,63.220001220703125,63.77999877929688,62.93000030517578,63.09999847412109,280700.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,63.13999938964844,63.869998931884766,62.9900016784668,63.040000915527344,265600.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,63.2400016784668,63.40999984741211,62.18000030517578,62.45000076293945,240200.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,61.45000076293945,61.470001220703125,60.29999923706055,60.7400016784668,454200.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,60.459999084472656,60.88999938964844,59.81999969482422,59.88999938964844,279800.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,60.33000183105469,60.959999084472656,58.93999862670898,59.0099983215332,365700.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,58.91999816894531,59.150001525878906,57.869998931884766,57.95000076293945,244800.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,57.9900016784668,58.52000045776367,57.29999923706055,57.45000076293945,549500.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,57.7599983215332,59.02999877929688,57.61000061035156,58.15999984741211,281500.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,56.93000030517578,57.2599983215332,53.43999862670898,54.09999847412109,470600.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,54.560001373291016,54.560001373291016,53.709999084472656,53.79999923706055,390100.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,53.33000183105469,53.79999923706055,52.83000183105469,53.77999877929688,422000.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,54.13999938964844,54.47999954223633,53.0,53.09000015258789,476800.0,,,,,,,,,,
