Date,Open,High,Low,Close,Volume,"('Adj Close', 'ORGO')","('Close', 'ORGO')","('High', 'ORGO')","('Low', 'ORGO')","('Open', 'ORGO')","('Volume', 'ORGO')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,4.039999961853027,4.170000076293945,3.924999952316284,4.079999923706055,673300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,4.019999980926514,4.019999980926514,3.674999952316284,3.7100000381469727,656700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,3.740000009536743,3.799999952316284,3.660000085830689,3.7300000190734863,420400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,3.890000104904175,4.269999980926514,3.75,4.210000038146973,1856500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,4.21999979019165,4.704999923706055,4.210000038146973,4.489999771118164,1704900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,4.369999885559082,4.525000095367432,4.300000190734863,4.329999923706055,1001100.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,4.300000190734863,4.360000133514404,4.019999980926514,4.079999923706055,1378500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,4.079999923706055,4.188000202178955,3.890000104904175,4.019999980926514,513100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,4.010000228881836,4.114999771118164,3.884999990463257,3.9149999618530273,462400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,3.849999904632568,3.849999904632568,3.670000076293945,3.799999952316284,749500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,3.700000047683716,3.869999885559082,3.609999895095825,3.869999885559082,709600.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,3.900000095367432,3.9149999618530273,3.684999942779541,3.7899999618530273,562400.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,3.839999914169312,3.839999914169312,3.660000085830689,3.740000009536743,453800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,3.819999933242798,3.869999885559082,3.690000057220459,3.7699999809265137,575200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,3.839999914169312,3.839999914169312,3.6549999713897705,3.6649999618530273,681300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,3.740000009536743,3.740000009536743,3.525000095367432,3.549999952316284,482300.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,3.5999999046325684,3.680000066757202,3.5799999237060547,3.650000095367432,396600.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,3.680000066757202,3.684999942779541,3.4649999141693115,3.509999990463257,340600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,3.5,3.7300000190734863,3.450000047683716,3.640000104904175,474900.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,3.5899999141693115,3.5910000801086426,3.424999952316284,3.490000009536743,447000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,3.4800000190734863,3.509999990463257,3.289999961853028,3.299999952316284,527100.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,3.3299999237060547,3.450000047683716,3.305000066757202,3.430000066757202,475000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,3.450000047683716,3.450000047683716,3.220000028610229,3.3299999237060547,355700.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,3.25,3.325000047683716,3.180000066757202,3.200000047683716,449900.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,3.200000047683716,3.430000066757202,3.190000057220459,3.430000066757202,434000.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,3.5,3.660000085830689,3.434999942779541,3.559999942779541,664900.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,3.569999933242798,3.680000066757202,3.505000114440918,3.619999885559082,450100.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,3.640000104904175,3.660000085830689,3.5799999237060547,3.650000095367432,299400.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,3.619999885559082,3.859999895095825,3.5799999237060547,3.839999914169312,1123300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,3.630000114440918,3.799999952316284,3.450000047683716,3.5299999713897705,520000.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,3.619999885559082,3.744999885559082,3.5299999713897705,3.674999952316284,282400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,3.7200000286102295,3.759999990463257,3.5999999046325684,3.680000066757202,649400.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,3.640000104904175,3.670000076293945,3.4800000190734863,3.4800000190734863,379900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,3.490000009536743,3.539999961853028,3.3399999141693115,3.4200000762939453,591600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,3.400000095367432,3.559999942779541,3.359999895095825,3.430000066757202,366000.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,3.430000066757202,3.4549999237060547,3.3550000190734863,3.390000104904175,540600.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,3.400000095367432,3.4749999046325684,3.299999952316284,3.4600000381469727,414800.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,3.430000066757202,3.525000095367432,3.369999885559082,3.490000009536743,364100.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,3.5299999713897705,3.650000095367432,3.509999990463257,3.5799999237060547,461600.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,3.5799999237060547,3.5799999237060547,3.440000057220459,3.490000009536743,511000.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,3.619999885559082,3.650000095367432,3.5350000858306885,3.569999933242798,569000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,3.0899999141693115,3.390000104904175,2.5199999809265137,2.9200000762939453,2456400.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,2.940000057220459,3.009999990463257,2.650000095367432,2.880000114440918,1384300.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,2.8399999141693115,2.880000114440918,2.75,2.7799999713897705,797900.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,2.8399999141693115,2.930000066757202,2.700000047683716,2.8499999046325684,853400.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,2.900000095367432,3.164999961853028,2.869999885559082,3.130000114440918,1178200.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,3.200000047683716,3.2850000858306885,3.059999942779541,3.109999895095825,414000.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,3.109999895095825,3.119999885559082,2.934999942779541,2.9800000190734863,457500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,3.039999961853028,3.039999961853028,2.8499999046325684,2.940000057220459,357400.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,2.930000066757202,3.0450000762939453,2.9100000858306885,3.0,766800.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,3.0,3.039999961853028,2.819999933242798,2.8399999141693115,1365400.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,2.819999933242798,2.890000104904175,2.7699999809265137,2.8499999046325684,1190600.0,,,,,,,,,,
