Date,Open,High,Low,Close,Volume,"('Adj Close', 'PEN')","('Close', 'PEN')","('High', 'PEN')","('Low', 'PEN')","('Open', 'PEN')","('Volume', 'PEN')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-02-12 19:00:00-05:00,262.42999267578125,270.57000732421875,261.4100036621094,264.75,192300.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,267.3800048828125,268.5599975585937,261.7749938964844,268.3099975585937,178400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,270.239990234375,274.9800109863281,270.1499938964844,273.1499938964844,237700.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,270.7699890136719,277.3399963378906,269.25,270.5599975585937,225600.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,266.95001220703125,268.79998779296875,263.57501220703125,268.6099853515625,247000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,266.0899963378906,267.3299865722656,254.91000366210935,258.29998779296875,485600.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,256.94000244140625,263.6600036621094,256.5599975585937,262.67999267578125,475600.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,239.2400054931641,250.7449951171875,234.50999450683597,238.3699951171875,1318300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,237.6999969482422,241.82000732421875,229.2700042724609,231.25999450683597,570300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,231.5,234.9199981689453,224.0249938964844,232.32000732421875,688000.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,232.2100067138672,232.8300018310547,226.1699981689453,230.7400054931641,447700.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,231.3000030517578,235.55999755859372,225.69000244140625,234.9199981689453,575600.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,234.72000122070312,239.67999267578125,232.52999877929688,236.6699981689453,279100.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,236.6699981689453,252.2700042724609,236.6699981689453,249.50999450683597,389900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,249.1499938964844,257.010009765625,246.6100006103516,256.489990234375,335100.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,258.9599914550781,261.44000244140625,249.32000732421875,249.4499969482422,351700.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,251.6499938964844,259.8800048828125,251.6499938964844,252.8999938964844,218400.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,253.8500061035156,258.3900146484375,244.5399932861328,244.5399932861328,267900.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,243.1999969482422,246.47999572753903,241.1699981689453,241.6199951171875,199700.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,241.0200042724609,242.80999755859372,237.75999450683597,239.25999450683597,322000.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,239.25999450683597,242.0399932861328,232.85499572753903,233.4199981689453,348900.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,233.77999877929688,234.05499267578125,228.4850006103516,229.5399932861328,238500.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,227.6100006103516,231.5500030517578,220.82000732421875,222.1499938964844,790400.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,225.13999938964844,235.55999755859372,222.6000061035156,234.3600006103516,360800.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,234.9199981689453,240.3999938964844,233.7550048828125,238.9600067138672,384100.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,237.8300018310547,238.5399932861328,232.1150054931641,236.3800048828125,339800.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,237.1499938964844,238.5590057373047,227.08999633789065,227.55999755859372,306700.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,227.47000122070312,227.47000122070312,220.7400054931641,224.7400054931641,328000.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,225.72999572753903,227.5800018310547,217.3650054931641,220.08999633789065,503700.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,225.25,225.25,218.4550018310547,220.8699951171875,928900.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,222.97000122070312,227.125,222.4199981689453,226.3800048828125,464700.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,226.07000732421875,228.42999267578125,222.7100067138672,223.17999267578125,387500.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,223.17999267578125,224.19500732421875,215.3350067138672,217.38999938964844,305800.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,214.9900054931641,215.25999450683597,209.9900054931641,211.5,296900.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,209.8300018310547,215.33999633789065,209.4499969482422,215.0,279300.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,216.0399932861328,218.6000061035156,214.72000122070312,215.4600067138672,333100.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,216.2700042724609,226.2700042724609,214.83999633789065,223.9499969482422,489400.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,223.66000366210935,224.0,217.6000061035156,220.07000732421875,303400.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,221.9900054931641,223.8000030517578,220.5800018310547,222.91000366210935,234700.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,218.91000366210935,221.8500061035156,216.33999633789065,221.1000061035156,192500.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,223.5500030517578,224.3000030517578,219.26499938964844,222.4600067138672,206900.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,220.08999633789065,222.30499267578125,216.77999877929688,217.4499969482422,171300.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,219.2400054931641,221.1300048828125,210.16000366210935,210.19000244140625,208800.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,209.2899932861328,212.7700042724609,207.0399932861328,210.0500030517578,232500.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,209.47999572753903,211.3999938964844,208.3999938964844,208.67999267578125,346500.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,208.1499938964844,208.59500122070312,200.9600067138672,201.83999633789065,330500.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,202.6999969482422,204.1100006103516,199.3800048828125,202.72000122070312,338700.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,204.0399932861328,206.3600006103516,200.8000030517578,203.0,348300.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,203.8999938964844,207.2100067138672,203.09500122070312,205.6999969482422,392000.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,207.30999755859372,209.0050048828125,204.1199951171875,206.1499938964844,336400.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,204.22000122070312,206.66000366210935,201.00999450683597,205.5,261700.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,206.3999938964844,207.1699981689453,203.1000061035156,204.41000366210935,290600.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,205.8300018310547,207.66900634765625,199.32000732421875,202.0399932861328,361600.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,201.1100006103516,203.25999450683597,196.22999572753903,196.47000122070312,302800.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,196.69000244140625,208.77999877929688,196.47999572753903,205.2899932861328,544700.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,207.0800018310547,208.13999938964844,202.80999755859372,206.05999755859372,368400.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,208.80999755859372,209.6699981689453,206.5800018310547,208.5500030517578,311100.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,209.7899932861328,211.9199981689453,208.2700042724609,211.6199951171875,327000.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,212.88999938964844,214.94000244140625,209.4850006103516,210.0,565600.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,205.91000366210935,220.4080047607422,199.5399932861328,203.08999633789065,918800.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,204.0200042724609,210.7700042724609,202.75999450683597,209.3999938964844,380700.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,209.8300018310547,213.03500366210935,206.57000732421875,212.27999877929688,335500.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,213.1000061035156,214.97000122070312,204.3650054931641,204.7700042724609,218400.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,206.27999877929688,211.8500061035156,206.2010040283203,208.72999572753903,189000.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,211.07000732421875,211.07000732421875,203.9499969482422,204.6999969482422,295200.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,204.3999938964844,204.80999755859372,200.9600067138672,201.52999877929688,273300.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,201.5,204.08999633789065,200.69000244140625,203.52999877929688,220700.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,203.5399932861328,204.1199951171875,199.6000061035156,201.44000244140625,166800.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,200.67999267578125,201.1499938964844,198.47000122070312,200.22999572753903,166700.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,199.97000122070312,201.3699951171875,198.82000732421875,198.97000122070312,170700.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,198.5,199.6869964599609,190.5800018310547,190.69000244140625,247600.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,190.9600067138672,196.25,190.9600067138672,193.66000366210935,193300.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,193.6499938964844,194.1199951171875,191.15499877929688,192.80999755859372,230900.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,190.50999450683597,193.17999267578125,189.5249938964844,191.33999633789065,211100.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,190.17999267578125,192.07000732421875,185.1199951171875,188.00999450683597,512200.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,188.5500030517578,191.1699981689453,187.0,189.47000122070312,435800.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,190.3800048828125,192.47000122070312,186.8300018310547,188.0399932861328,285200.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,188.0,193.3800048828125,188.0,190.8600006103516,305800.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,191.4600067138672,195.39599609375,191.4600067138672,193.2899932861328,279800.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,192.47000122070312,198.6100006103516,191.58999633789065,196.41000366210935,547200.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,194.97000122070312,194.97000122070312,187.05999755859372,188.9499969482422,584400.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,187.3300018310547,192.31500244140625,184.1000061035156,188.05999755859372,515000.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,187.72000122070312,191.0500030517578,185.0200042724609,189.94000244140625,296000.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,193.5399932861328,198.47999572753903,189.1499938964844,191.7700042724609,367200.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,191.38999938964844,192.0249938964844,186.6100006103516,188.0,268600.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,187.47000122070312,188.47000122070312,185.09500122070312,187.77999877929688,203500.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,184.72000122070312,187.9600067138672,182.6699981689453,187.32000732421875,265500.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,185.92999267578125,186.7400054931641,175.02999877929688,176.02999877929688,469400.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,176.02000427246094,176.6699981689453,170.58999633789062,175.4499969482422,561500.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,176.75,180.47999572753903,175.9600067138672,178.55999755859375,516400.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,178.0,178.67999267578125,174.0399932861328,174.39999389648438,358700.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,174.6199951171875,175.55499267578125,172.14999389648438,172.27000427246094,320200.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,171.77000427246094,175.25,171.11000061035156,174.82000732421875,194800.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,174.25,175.0800018310547,171.77000427246094,174.89999389648438,339200.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,176.16000366210938,181.2899932861328,173.81500244140625,179.97000122070312,750500.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,179.99000549316406,181.25,174.69000244140625,177.08999633789062,349600.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,177.97000122070312,179.50999450683594,174.5,175.99000549316406,185700.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,176.32000732421875,178.2100067138672,175.10000610351562,177.4199981689453,130500.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,178.19000244140625,181.30999755859372,176.7899932861328,181.08999633789065,183900.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,181.13999938964844,183.32000732421875,179.19000244140625,179.27000427246094,323600.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,179.3699951171875,180.0749969482422,174.5,177.99000549316406,277000.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,178.8300018310547,179.69000244140625,177.27000427246094,179.4600067138672,315700.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,181.0200042724609,186.67999267578125,179.75,186.2899932861328,341400.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,187.44000244140625,194.5800018310547,187.44000244140625,190.8300018310547,390000.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,190.8300018310547,193.5800018310547,188.35299682617188,191.67999267578125,449300.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,191.6000061035156,198.3699951171875,190.8800048828125,196.75,455100.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,194.72999572753903,207.25,193.3000030517578,203.22000122070312,672400.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,202.33999633789065,204.2899932861328,188.6499938964844,190.80999755859372,382200.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,192.1300048828125,192.1300048828125,187.28500366210935,189.8699951171875,182500.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,190.9499969482422,192.47999572753903,184.9499969482422,192.25,207600.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,192.1999969482422,192.1999969482422,188.2400054931641,188.3000030517578,383100.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,187.66000366210935,194.3000030517578,187.66000366210935,193.22000122070312,344900.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,191.4900054931641,196.16000366210935,189.97999572753903,190.1000061035156,409800.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,190.16000366210935,191.5249938964844,176.66000366210938,178.42999267578125,552700.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,180.94000244140625,181.75,174.0500030517578,178.3800048828125,673300.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,178.52000427246094,180.8000030517578,171.66000366210938,173.08999633789062,921500.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,151.97999572753906,176.7449951171875,148.0,167.08999633789062,2326900.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,168.72999572753906,172.85000610351562,160.17999267578125,171.25,726500.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,169.91000366210938,180.5,167.75999450683594,175.50999450683594,850300.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,170.6300048828125,181.44000244140625,169.83999633789062,177.55999755859375,617400.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,177.4600067138672,177.9929962158203,171.41000366210938,171.44000244140625,551900.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,171.57000732421875,172.16000366210938,163.6300048828125,163.63999938964844,451600.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,164.4199981689453,170.1300048828125,164.4199981689453,169.3800048828125,349300.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,170.11000061035156,171.27000427246094,166.63999938964844,170.02999877929688,294000.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,169.4499969482422,172.4199981689453,168.3000030517578,168.7899932861328,383900.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,177.2899932861328,194.50999450683597,174.22999572753906,186.94000244140625,1046500.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,186.75,187.84500122070312,181.1300048828125,183.1000061035156,545000.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,184.2899932861328,192.0500030517578,184.19000244140625,189.25999450683597,520800.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,188.8800048828125,191.16000366210935,186.67999267578125,190.50999450683597,320100.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,190.22999572753903,194.44000244140625,188.6199951171875,191.4499969482422,419700.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,190.6699981689453,192.7700042724609,187.9900054931641,192.07000732421875,550200.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,193.19000244140625,195.94500732421875,191.5200042724609,195.2100067138672,331900.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,196.0,200.16000366210935,195.02999877929688,197.57000732421875,382700.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,199.2400054931641,211.18499755859372,198.66000366210935,210.1199951171875,983400.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,209.5399932861328,210.01499938964844,201.97999572753903,202.07000732421875,420500.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,200.52999877929688,203.9900054931641,199.3950042724609,203.16000366210935,334800.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,203.3600006103516,204.3500061035156,197.97999572753903,200.4600067138672,323300.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,202.2400054931641,204.92999267578125,201.3999938964844,202.3999938964844,286400.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,202.3500061035156,203.8350067138672,199.8600006103516,202.32000732421875,267500.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,203.00999450683597,209.2449951171875,203.00999450683597,204.97000122070312,358900.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,204.1100006103516,209.67999267578125,202.1699981689453,202.5500030517578,340300.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,202.38999938964844,205.50999450683597,199.9900054931641,204.0399932861328,306000.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,204.4600067138672,205.9960021972656,199.92999267578125,203.72999572753903,539200.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,203.97999572753903,204.8000030517578,194.8600006103516,195.0800018310547,550900.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,194.77999877929688,207.80999755859372,194.77999877929688,204.1199951171875,445900.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,201.8800048828125,205.22999572753903,198.8699951171875,202.30999755859372,393500.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,202.02999877929688,203.6300048828125,198.05999755859372,200.00999450683597,257000.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,199.30999755859372,200.00999450683597,186.77999877929688,186.94000244140625,601100.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,187.2899932861328,191.2899932861328,184.8000030517578,187.6499938964844,497000.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,188.17999267578125,192.9199981689453,185.07000732421875,187.05999755859372,406300.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,189.7100067138672,199.66000366210935,188.75,195.5800018310547,464300.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,201.0,203.27999877929688,198.0959930419922,200.82000732421875,370000.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,200.22000122070312,200.7749938964844,194.7250061035156,195.0,835800.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,196.08999633789065,198.9579925537109,194.65499877929688,194.8999938964844,276400.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,195.8600006103516,195.9499969482422,191.3500061035156,191.3999938964844,332500.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,191.9600067138672,191.9600067138672,185.1300048828125,186.88999938964844,380300.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,189.7100067138672,192.1000061035156,186.08999633789065,191.6300048828125,282100.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,193.2700042724609,195.0200042724609,189.47000122070312,191.5500030517578,159100.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,191.1199951171875,194.44000244140625,191.1199951171875,194.30999755859372,296900.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,193.92999267578125,194.5500030517578,186.96499633789065,191.55999755859372,274300.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,190.8300018310547,194.00999450683597,187.83999633789065,193.0200042724609,248300.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,192.17999267578125,197.08999633789065,189.94000244140625,194.9900054931641,304200.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,197.58999633789065,198.88999938964844,192.25999450683597,194.72999572753903,243600.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,194.63999938964844,194.63999938964844,190.0800018310547,190.80999755859372,244000.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,191.9600067138672,196.41000366210935,190.50999450683597,194.80999755859372,273500.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,194.75,197.82000732421875,193.66000366210935,197.5500030517578,272400.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,197.22000122070312,197.22000122070312,192.5399932861328,192.5800018310547,295600.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,193.6999969482422,203.8600006103516,193.4949951171875,203.19000244140625,387700.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,205.0,217.44000244140625,204.7700042724609,211.3600006103516,586900.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,211.38999938964844,212.47999572753903,204.8699951171875,206.6199951171875,361400.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,204.9600067138672,209.41000366210935,203.7949981689453,205.42999267578125,272500.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,205.42999267578125,206.27999877929688,198.67999267578125,202.25999450683597,280300.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,204.2899932861328,209.69500732421875,203.83999633789065,208.6499938964844,221700.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,208.3500061035156,209.91000366210935,201.9600067138672,206.67999267578125,225200.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,205.8500061035156,206.80999755859372,202.0,205.6199951171875,228800.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,205.3600006103516,205.3600006103516,199.00999450683597,203.7100067138672,249800.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,204.88999938964844,208.22000122070312,204.88999938964844,206.5500030517578,330400.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,206.0,206.7239990234375,203.72000122070312,204.7100067138672,244600.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,206.1699981689453,213.8600006103516,205.8000030517578,208.7400054931641,536900.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,208.6199951171875,214.97000122070312,206.51499938964844,209.6300048828125,585400.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,208.17999267578125,218.2100067138672,208.17999267578125,211.2899932861328,734000.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,207.5800018310547,230.75,207.5800018310547,228.8699951171875,953200.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,231.0800018310547,236.55999755859372,227.92999267578125,233.3000030517578,526000.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,233.83999633789065,237.4600067138672,227.88999938964844,229.50999450683597,453700.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,229.00999450683597,235.47000122070312,228.6450042724609,232.38999938964844,417600.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,238.8999938964844,238.8999938964844,228.8999938964844,233.6999969482422,463500.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,233.9600067138672,239.9900054931641,232.9199981689453,233.07000732421875,381300.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,232.3600006103516,236.5399932861328,231.92999267578125,236.4499969482422,318800.0,,,,,,,,,,
2024-11-10 19:00:00-05:00,237.9600067138672,243.38499450683597,236.7100067138672,242.07000732421875,446500.0,,,,,,,,,,
