Date,Open,High,Low,Close,Volume,"('Adj Close', 'FLL')","('Close', 'FLL')","('High', 'FLL')","('Low', 'FLL')","('Open', 'FLL')","('Volume', 'FLL')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,5.300000190734863,5.449999809265137,5.099999904632568,5.150000095367432,89800.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,5.090000152587891,5.329999923706055,4.820000171661377,4.909999847412109,129000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,4.960000038146973,5.050000190734863,4.909999847412109,4.960000038146973,164800.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,4.900000095367432,5.25,4.900000095367432,4.940000057220459,159600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,4.909999847412109,5.139999866485596,4.909999847412109,5.070000171661377,65400.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,4.949999809265137,5.010000228881836,4.880000114440918,4.940000057220459,65100.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,4.929999828338623,4.96999979019165,4.849999904632568,4.909999847412109,138700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,4.900000095367432,4.900000095367432,4.650000095367432,4.849999904632568,182400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,4.960000038146973,4.960000038146973,4.75,4.849999904632568,75200.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,4.75,4.769999980926514,4.590000152587891,4.679999828338623,133200.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,4.610000133514404,4.78000020980835,4.550000190734863,4.630000114440918,144000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,4.619999885559082,4.71999979019165,4.559999942779541,4.699999809265137,114200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,4.730000019073486,4.800000190734863,4.559999942779541,4.699999809265137,69200.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,4.78000020980835,4.860000133514404,4.630000114440918,4.809999942779541,89300.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,4.929999828338623,4.929999828338623,4.760000228881836,4.889999866485596,74200.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,4.929999828338623,4.929999828338623,4.650000095367432,4.670000076293945,105700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,4.809999942779541,4.909999847412109,4.599999904632568,4.900000095367432,96000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,4.929999828338623,4.980000019073486,4.849999904632568,4.869999885559082,87100.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,4.909999847412109,4.989999771118164,4.829999923706055,4.96999979019165,31800.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,4.949999809265137,4.949999809265137,4.78000020980835,4.809999942779541,36400.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,4.78000020980835,4.889999866485596,4.710000038146973,4.71999979019165,73300.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,4.730000019073486,4.789999961853027,4.550000190734863,4.699999809265137,122100.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,4.650000095367432,4.730000019073486,4.590000152587891,4.619999885559082,47200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,4.610000133514404,4.610000133514404,4.420000076293945,4.539999961853027,103100.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,4.510000228881836,4.769999980926514,4.510000228881836,4.739999771118164,146600.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,4.760000228881836,4.789999961853027,4.650000095367432,4.710000038146973,87900.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,4.730000019073486,5.059999942779541,4.579999923706055,5.039999961853027,140000.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,5.059999942779541,5.380000114440918,4.869999885559082,5.289999961853027,112600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,5.349999904632568,5.670000076293945,5.349999904632568,5.53000020980835,116000.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,5.28000020980835,5.360000133514404,4.949999809265137,4.989999771118164,122200.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,5.090000152587891,5.159999847412109,4.920000076293945,5.079999923706055,60500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,5.110000133514404,5.230000019073486,5.0,5.139999866485596,133700.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,5.090000152587891,5.139999866485596,4.920000076293945,4.960000038146973,57900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,4.880000114440918,4.880000114440918,4.599999904632568,4.630000114440918,79500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,4.630000114440918,4.840000152587891,4.550000190734863,4.730000019073486,79500.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,4.71999979019165,4.880000114440918,4.650000095367432,4.760000228881836,104800.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,4.800000190734863,4.900000095367432,4.739999771118164,4.840000152587891,36200.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,4.789999961853027,4.980000019073486,4.730000019073486,4.900000095367432,51300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,4.940000057220459,5.179999828338623,4.940000057220459,5.139999866485596,54200.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,5.039999961853027,5.070000171661377,4.949999809265137,5.050000190734863,67800.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,5.21999979019165,5.260000228881836,5.010000228881836,5.130000114440918,60200.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,5.139999866485596,5.440000057220459,5.019999980926514,5.349999904632568,96500.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,5.460000038146973,5.460000038146973,5.050000190734863,5.119999885559082,52900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,5.039999961853027,5.159999847412109,4.849999904632568,4.889999866485596,51000.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,4.980000019073486,5.329999923706055,4.760000228881836,5.139999866485596,191400.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,5.239999771118164,5.239999771118164,4.949999809265137,5.119999885559082,60000.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,5.199999809265137,5.340000152587891,4.920000076293945,5.0,59500.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,4.960000038146973,5.090000152587891,4.889999866485596,4.980000019073486,79700.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,5.019999980926514,5.159999847412109,4.920000076293945,4.929999828338623,67100.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,4.989999771118164,4.989999771118164,4.699999809265137,4.739999771118164,95900.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,4.71999979019165,4.760000228881836,4.550000190734863,4.650000095367432,99100.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,4.610000133514404,4.840000152587891,4.510000228881836,4.820000171661377,189500.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,4.820000171661377,4.929999828338623,4.659999847412109,4.679999828338623,49100.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,4.650000095367432,4.78000020980835,4.630000114440918,4.690000057220459,41600.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,4.690000057220459,4.809999942779541,4.650000095367432,4.739999771118164,78300.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,4.78000020980835,5.139999866485596,4.78000020980835,4.989999771118164,294300.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,4.980000019073486,5.119999885559082,4.980000019073486,5.079999923706055,167400.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,5.059999942779541,5.519999980926514,5.059999942779541,5.489999771118164,102400.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,5.5,5.699999809265137,5.449999809265137,5.659999847412109,84400.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,5.599999904632568,5.789999961853027,5.599999904632568,5.789999961853027,92900.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,5.800000190734863,5.940000057220459,5.53000020980835,5.570000171661377,103200.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,5.53000020980835,5.71999979019165,5.429999828338623,5.539999961853027,72300.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,5.369999885559082,5.46999979019165,5.150000095367432,5.260000228881836,72600.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,5.170000076293945,5.369999885559082,5.170000076293945,5.300000190734863,48500.0,,,,,,,,,,
